 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11
Time(s)/Cell Status, rejected, accepted, rejected, accepted, rejected, rejected, accepted, accepted, rejected, rejected, rejected, rejected
3.698609183171521, 0.4348993, 0.4634739, -0.8315872, -2.213006, 4.864054, 2.669787, -0.5688518, 0.3131137, 2.423735, 0.008258852, 0.1043595, 4.716829
3.798571593527508, -0.7043067, 1.203699, 0.1771156, 0.4514776, -0.3677458, 4.280459, -0.02879766, -0.859746, 6.19639, 1.680981, -0.3740823, 4.178803
3.898534003883495, 0.7974448, 2.072105, 1.920933, -0.7094047, -0.9535522, 1.584797, 2.27968, -0.7849032, 2.523248, 1.480616, -0.6490638, 4.260123
3.998496414239482, 1.694125, -0.8391498, -0.03879038, -1.326601, -0.1391408, 2.324135, 2.502081, 1.528478, 4.236161, 3.150151, -0.5714751, 4.361151
4.098458824595469, 0.3764033, 0.326707, 1.052231, -2.958547, -1.481612, 2.518372, 1.190727, 0.7810166, 3.929895, 3.669246, 0.4940316, 4.223239
4.198421234951456, -0.0001988246, 0.2212578, 0.5286086, 0.7253145, -0.2015267, 2.300188, 1.518793, 0.1021352, 3.736148, 2.570554, 1.256181, 5.073782
4.298383645307443, 2.325235, 1.605483, 1.624748, -1.499029, -1.251298, 1.814819, 1.119035, -0.455023, 5.053516, 3.062336, 1.470418, 4.5191
4.39834605566343, 2.630548, 0.9524207, 0.7788456, -0.1867445, 0.5671704, 3.604267, 0.1147668, -1.842043, 4.901313, 2.660206, 3.150921, 4.507097
4.498308466019417, 2.840681, 0.7164921, 1.030191, -0.3199649, -0.1854231, 3.311472, 1.549549, 0.04160358, 4.854955, 3.243952, 0.922087, 5.54972
4.598270876375405, 2.649729, 0.3089305, 0.7701958, -1.321721, 0.3376515, 3.150173, 1.920007, -0.4218662, 5.733444, 1.917781, -0.7882961, 5.286494
4.698233286731392, 1.653652, -0.2836173, 1.289195, -0.002337025, 0.02352048, 3.341434, -0.7506672, 0.4093762, 4.444288, 0.1720511, -0.7046522, 2.647785
4.798195697087379, 2.256804, 2.982087, 1.020299, -1.379068, -2.022985, 1.155342, 2.617411, 2.778088, 3.999085, 1.255374, 0.305, 4.100871
4.898158107443366, 1.855992, 0.6137354, 0.7514412, -1.861124, -3.409371, 4.223333, 1.958185, 1.291812, 4.973507, 2.220151, -0.08073278, 4.720675
4.998120517799353, -0.6846048, 1.204379, -0.4239767, -0.9030225, -3.389878, 3.109925, 1.712298, -1.102834, 6.182519, -0.00670394, -0.9228655, 4.351481
5.09808292815534, 1.292648, -0.5579544, 0.4516211, -0.1807958, -2.675227, 2.572887, 0.4627413, 0.1657377, 6.281094, 2.987404, 0.5543289, 6.030719
5.198045338511327, 1.958439, 1.307443, -1.907707, 1.106551, -0.3761373, 3.206775, -1.548985, 1.467224, 4.521967, -0.3494059, -0.8887853, 2.801954
5.298007748867314, 1.607542, 0.7797697, 1.4445, -2.908601, 0.09512483, 2.548626, 0.6749171, 0.5949693, 5.375503, 0.2173545, 0.8854302, 1.984581
5.397970159223301, 1.799489, 1.098638, 0.2921374, -1.314632, 0.5726371, 3.568571, 1.433158, 1.646074, 4.915374, 1.380137, -0.9305573, 2.376264
5.497932569579288, 0.4491334, -0.5735165, 0.2466059, -1.912185, -1.349855, 3.786937, 1.278141, 0.6813264, 3.833483, 0.9669519, 0.2987942, 2.409457
5.597894979935275, 3.306715, -0.002236465, 0.6020448, -2.043504, -1.649986, 2.890875, 1.998801, 0.7635412, 5.404504, 0.8893284, 0.7335275, 3.950491
5.697857390291262, -0.4897564, 1.572218, -0.5910264, -1.199839, -1.069598, 3.376682, 0.06102578, -1.052184, 3.916883, 0.2246427, 1.929827, 2.671673
5.797819800647249, 0.2209197, 0.9502391, 3.040925, -0.7296143, -1.055396, 3.873481, 1.164153, 0.2005236, 3.170933, 1.345239, -0.5636184, 2.398464
5.897782211003237, 2.081268, 1.450388, 1.265344, 0.270832, -1.607144, 2.849912, -0.7610994, -0.7444742, 4.610641, -1.349465, 0.5664464, 4.733592
5.997744621359224, 0.9187604, 3.631542, -2.548004, -1.605027, -2.59218, 3.597153, 2.971272, -0.3691252, 3.275551, 0.5723029, -0.7294024, 5.399384
6.097707031715211, -1.334863, 2.688923, 0.8052261, -1.002696, -2.584927, 3.936196, 2.235696, -0.5763676, 4.26333, 1.230031, 0.8042769, 4.463361
6.197669442071198, 0.3399395, -0.04069898, 0.09556797, 0.07140165, -1.974728, 1.742508, -0.03529035, 2.253901, 2.537477, 0.2954879, -1.301102, 3.415813
6.297631852427185, 0.3560054, -0.7867981, -0.1650958, 0.1858494, -2.809042, 0.6680536, 2.724151, 1.643049, 5.375031, 1.938098, 0.4596274, 3.915134
6.397594262783172, 0.7726792, 2.012073, 1.413612, -1.759202, -1.81798, 2.446968, 0.3642036, -0.3895543, 3.69467, 0.5557131, -0.3907774, 2.468762
6.497556673139159, 1.822546, -0.5308545, -0.2009652, -1.019943, -1.444453, 3.511869, 0.7524024, 1.514299, 4.842643, 0.2124152, 0.4997028, 4.259636
6.597519083495146, 0.6027239, 0.01331815, 0.07407895, -1.422297, -1.326919, 2.284622, -1.595917, 0.7727208, 3.171346, 2.073404, 0.02438106, 3.385964
6.697481493851133, 0.1360436, 2.137469, -1.771592, -1.127327, 0.4247916, 1.461416, 1.108047, 0.8495441, 5.402719, 1.772659, 2.456337, 2.775905
6.797443904207119, 2.440437, 0.9317063, 0.5787738, -2.696039, 0.139172, 2.722838, 0.3806972, 2.373171, 3.895364, 2.665573, -0.9355046, 4.252038
6.897406314563106, 1.40461, 1.7982, 0.1765715, -0.9253039, -0.1127229, 1.667072, 2.178854, 0.08830495, 4.816164, 1.096784, 3.146872, 1.731267
6.997368724919093, 2.818424, 0.005544709, -1.035473, -1.653373, -0.80481, 2.548484, 1.438326, -0.3578308, 2.657687, 1.587248, 1.273888, 4.946172
7.097331135275081, 2.028022, 1.747744, 3.378862, -1.489532, -4.286849, 1.996637, -0.05248823, 0.3771502, 4.673366, 2.874005, 0.04928248, 2.878646
7.197293545631068, -2.567861, 0.4625095, 4.415405, -1.731012, -3.762514, 4.265179, 0.4836794, 0.07278377, 2.301275, 1.879524, 0.09566269, 3.296926
7.297255955987055, 2.62776, 1.26884, -0.8778049, -0.9090913, -3.66153, 2.300303, 0.9532827, -0.04197104, 3.190734, 0.8596457, -0.1674013, 4.486671
7.397218366343042, 2.322858, 0.9304559, -0.5661119, -0.4666884, -2.622895, 4.332709, 1.083844, -1.013565, 6.342556, 0.6477694, -0.4410809, 3.869483
7.497180776699029, 2.353959, 0.469909, 1.186728, -2.905239, -2.250564, 2.832833, 2.459031, -0.3400934, 2.995823, 1.532739, -0.7446923, 3.00822
7.597143187055016, 1.311355, 2.38535, 2.257907, -0.5757458, -2.293081, 2.529107, 2.166945, -1.726853, 6.122433, 0.5821896, -0.7059618, 2.724867
7.697105597411003, 1.893089, 1.142375, 0.6046638, -1.325157, -1.840517, 3.443885, 0.06820077, 0.1084907, 5.871461, 1.09077, -1.080223, 2.521603
7.79706800776699, 3.087438, 0.3397814, 0.5855975, -1.275965, 0.3293493, 2.434019, 0.2868884, 0.6086413, 5.880098, -0.4201435, 0.6561278, 3.807507
7.897030418122977, -0.3061779, -0.5354912, 1.71715, -2.066801, 2.217752, 0.03775823, 0.7130715, 2.687515, 5.030284, -2.071425, 1.671454, 3.652991
7.996992828478964, 0.2842276, 1.573451, 0.6542377, -1.946119, -0.3126988, 2.393243, 1.577991, 2.529379, 3.908449, 0.6510037, -0.7697437, 3.953959
8.096955238834951, 0.8046308, 2.006741, -0.4345851, -1.501612, -1.427431, 2.030621, 2.027297, 3.734493, 2.084872, 1.874382, 0.1201694, 5.27036
8.196917649190938, 0.7966252, 1.321584, 1.668115, -2.109333, 0.190626, 2.677137, -0.2640671, 2.615006, 3.064058, 2.451257, 1.198152, 4.308895
8.296880059546925, 1.316872, 2.710827, 1.50592, 1.118922, -2.298196, 3.318709, -0.7088481, 3.741893, 2.709025, 3.939373, -1.085107, 3.797123
8.396842469902912, 0.8540088, 1.942783, 2.575722, -1.446833, -2.794461, 4.172418, 1.179544, 1.776762, 4.446854, 0.2329394, 0.4960921, 3.097214
8.4968048802589, 0.750393, 1.234577, 1.793674, -1.480082, -2.664381, 2.694449, 0.2969472, 2.540105, 2.804206, -0.1549114, 1.664818, 3.1899
8.596767290614887, 2.7666, 1.706971, 1.448595, -2.919929, -2.151466, 1.167126, 2.555791, 2.970747, 3.146665, -0.2666213, 1.113176, 4.474492
8.696729700970874, 0.3791795, 0.1193743, 0.8784276, -2.160139, -1.886315, 1.98022, 1.196684, 2.630892, 4.218551, -0.8478963, -0.4271774, 1.836871
8.796692111326861, 0.7460945, -1.278487, 1.69736, -1.105741, 0.07421235, 2.954292, 0.5470095, 0.2690254, 5.325245, -2.364973, -0.6693313, 3.433438
8.896654521682848, 0.6669332, 1.927101, 1.218147, -1.29955, 0.7839521, 2.076453, 1.589734, 0.5772232, 4.98867, -0.1552186, 1.326878, 4.616524
8.996616932038835, -0.103106, -0.02700225, 0.8834279, -3.125378, -0.1182004, 2.443605, 0.291509, 2.619561, 1.858527, 0.5921931, 2.253218, 4.170228
9.096579342394822, 0.03073995, 0.9953752, 0.354158, -3.584515, -0.8973374, 2.716654, 0.1027211, 2.108964, 4.117714, 3.01762, 2.211406, 5.432169
9.196541752750809, -1.097629, -0.2416945, 2.357236, -1.534512, -2.211032, 2.63394, -0.456405, 2.770386, 3.833261, 2.678097, 2.850172, 2.003468
9.296504163106796, 2.609354, 2.128689, 1.881292, -0.1481595, -2.031791, 4.89774, 2.292707, 1.543736, 5.637967, 2.736679, 2.113386, 4.572451
9.396466573462783, 1.368087, 0.7657989, -0.4466643, -1.038838, -2.515663, 2.358385, -0.0396132, 1.75353, 2.8048, 4.076989, 1.185527, 3.934581
9.49642898381877, 0.9782102, 1.678182, 0.9264975, -1.336968, -3.547234, 4.315005, 3.501821, 1.897076, 3.681109, 0.9318294, 1.87503, 3.647485
9.596391394174757, 0.3466086, 1.558093, 0.9993468, -0.5915262, -2.431924, 1.719238, -1.176036, 2.153146, 3.357123, 4.110249, 1.209872, 3.70797
9.696353804530744, 1.710561, 1.528835, 1.282014, -0.9176546, -0.2484825, 5.14062, 2.236621, 0.8018379, 3.71248, 1.063262, 0.9209278, 3.783827
9.796316214886732, 0.3973055, 2.433093, 2.090559, -3.994962, -3.843547, 2.159758, 0.9023359, 1.59638, 2.425962, 2.11999, -0.4757283, 3.794091
9.896278625242719, -0.3696002, 0.3781, 2.01004, -2.458043, -1.58504, 1.604154, 0.3201519, 1.253081, 4.501501, 1.411723, 0.9397553, 3.913348
9.996241035598706, 2.980066, 1.553741, 0.4767558, 0.5982127, -1.811798, 4.886514, 0.2010623, 2.359052, 4.287947, 1.354173, -0.3974404, 5.357759
10.09620344595469, -0.01487361, 2.005739, 1.365111, -1.248356, -1.507863, 2.466338, 1.139023, 1.031801, 3.873831, 2.059222, 0.04657887, 3.179034
10.19616585631068, 0.7274905, 1.172812, 1.642692, -0.04132631, -3.009606, 2.62593, 1.047837, 0.2156453, 3.448472, 2.480217, 0.3264089, 4.014997
10.29612826666667, 0.3268791, 1.243176, 1.982237, -2.223421, -1.870417, 3.143118, 2.098425, 1.709244, 5.231534, 0.5585717, 0.3842691, 3.129207
10.39609067702265, 2.771598, 3.264078, 2.886526, -2.386283, -1.670651, 3.012366, 1.850507, 0.410163, 3.538152, 1.404445, 0.8942983, 4.217378
10.49605308737864, 0.8993567, 1.052319, 1.359667, -1.662998, -2.380321, 1.114231, -0.06230173, 2.677522, 2.764081, -0.02233419, -1.44075, 3.637414
10.59601549773463, 2.111987, 2.459068, 1.687046, -2.752995, -2.380431, 3.846461, -0.9340648, 4.176188, 4.726042, 0.5740126, 0.5349399, 2.86922
10.69597790809062, 1.858531, 1.092566, 1.811798, -2.204704, -0.4207526, 3.839108, 1.523035, 0.6556788, 5.452924, 0.775032, 0.1407273, 3.633674
10.7959403184466, -0.0418664, 1.545416, 1.306905, -1.696425, 3.487924, 1.941649, 1.595188, 0.2293945, 4.302935, 0.8172789, -0.9332477, 3.00459
10.89590272880259, 0.5334049, 0.841258, 2.263755, -1.248414, 3.189183, 1.930303, 1.685705, 0.3869142, 3.649921, 3.249122, -2.349509, 4.617263
10.99586513915858, 2.670424, -0.1674962, 2.422734, -1.286907, 1.563807, 2.536534, 1.091462, 0.9378155, 6.038269, 2.397191, -2.568491, 2.806795
11.09582754951456, 0.5676481, 0.7821981, 0.09262995, -2.087576, -1.106741, 4.402447, 1.036884, 1.14431, 3.561165, 4.273105, 1.485699, 2.556296
11.19578995987055, -0.560501, 0.8209842, 2.335902, -1.092165, -1.827525, 2.895408, 1.620209, 1.929206, 3.524722, 5.466722, 0.8706317, 4.795108
11.29575237022654, 1.289629, 1.044259, 1.906652, -0.9644095, -3.666155, 2.461172, 0.6536343, 1.859874, 4.728583, 2.108015, -0.5820678, 1.777156
11.39571478058252, 1.368167, 1.588893, -0.2528577, -2.138392, -4.269519, 3.725144, -0.2914573, 1.315369, 4.828198, 2.965107, -0.5834789, 3.37857
11.49567719093851, 2.185779, 2.064638, 0.5850208, 0.6361645, -4.279345, 2.693799, 1.867582, 0.3287867, 3.134845, 0.5160102, -1.838845, 2.493098
11.5956396012945, 1.33765, 1.441769, -0.4588707, 0.1626622, -2.378816, 2.277195, 0.3654173, 2.201833, 4.358212, -0.8756902, 0.9221968, 2.599135
11.69560201165049, 1.143163, 0.5211431, 3.018375, 0.6191722, -2.259738, 2.000376, 0.2636414, 0.8929622, 2.574659, -3.705424, 1.327462, 0.8002007
11.79556442200647, 1.470923, -0.6862121, 1.638076, 0.09829383, -1.681109, 2.92423, 0.7637753, 0.8558903, 2.698372, -2.496602, 0.702225, 3.651697
11.89552683236246, 1.485358, 2.369228, 0.6805241, -4.447156, -0.2781885, 3.360876, -0.7421473, 0.6400341, 4.810172, -2.676607, 1.149357, 3.926715
11.99548924271845, 1.900055, 1.446169, 1.362887, -0.1641767, -1.596945, 2.295569, 0.09540676, 2.397918, 4.161841, -0.5205694, 0.7737045, 4.937334
12.09545165307443, 0.01852776, 1.417984, 0.8437632, -1.77751, -0.7077315, 2.747535, 0.9968134, -0.103535, 4.273639, -0.1133072, 0.08878598, 3.19256
12.19541406343042, 2.295027, 2.308694, 3.60951, 0.02025229, 0.2971654, 2.692238, 0.05939477, 0.1925319, 6.400862, 1.171746, -0.5033684, 2.528061
12.29537647378641, 0.5455838, 1.752932, 0.8856127, 0.06509618, 0.04028717, 3.365214, 1.737545, -0.446094, 5.505702, 0.4148597, 0.2638103, 2.646898
12.3953388841424, 1.260927, 1.16461, 1.501875, -1.722745, 0.9396351, 3.143641, 0.1042983, 0.5126672, 4.707705, 1.25599, -1.343363, 3.881887
12.49530129449838, 0.7907109, 3.043672, -0.3273088, -0.2816696, 2.534861, 2.143575, 0.9104568, 0.615482, 3.107952, 0.8971354, -0.2966248, 2.592731
12.59526370485437, 2.008933, 3.276189, 3.329967, 0.3174288, 0.2547125, 2.563483, 0.6628683, 3.57112, 4.468866, 1.720363, 0.6377601, 3.008751
12.69522611521036, 1.793568, 1.626047, 1.873735, -1.386482, -0.4619766, 1.810474, 0.3941782, 1.837212, 4.70873, 3.31721, -1.749904, 4.549326
12.79518852556634, 1.545159, 1.743924, -1.445436, -0.6063073, -1.247228, 2.800057, 0.4477904, 1.270022, 5.800108, 1.928017, -0.07848912, 3.41019
12.89515093592233, 1.292217, 1.206434, 1.426435, -1.95528, 0.5001655, 2.867598, 0.1304666, 0.8762648, 4.540656, 1.963021, 1.198733, 4.451264
12.99511334627832, 0.113536, 1.898984, 2.007275, -1.996848, 2.654136, 2.423386, -0.1380522, 1.35938, 3.836679, 2.183213, -0.01568027, 2.839468
13.09507575663431, 1.913391, 1.883777, 0.3606295, -0.914264, 0.8901791, 3.540693, 2.980716, -0.3454474, 6.254768, -0.1503439, 1.384918, 4.15344
13.19503816699029, 2.012099, 1.565624, -0.1899141, -0.6171339, 0.5788841, 3.034139, 1.961861, -0.6298069, 4.888367, -1.185268, -0.01342734, 3.397039
13.29500057734628, 1.753172, 1.437972, 1.495793, -0.413796, 1.362846, 3.716945, 1.333169, 0.9414759, 4.927647, -0.1887863, -0.738325, 3.304507
13.39496298770227, 1.768357, 0.4580633, 0.1693072, -2.266904, 3.275272, 2.928444, 0.07944711, 0.9821606, 6.219836, 2.775817, 0.2939769, 5.576643
13.49492539805825, 2.319973, 1.385758, 0.6378971, -0.126809, 2.446265, 2.041033, -0.5651038, -0.3225789, 4.08653, 4.417498, -0.5930275, 5.15786
13.59488780841424, 3.309903, 2.00784, 2.404824, -1.323153, -0.05255889, 2.08703, -1.233005, 0.5723609, 2.65783, 5.467234, -1.096159, 4.864211
13.69485021877023, 2.721992, 1.497181, 2.530823, -1.850377, -0.7818483, 2.711477, 0.2160292, -0.6654278, 3.983122, 5.666529, -0.7224936, 4.016201
13.79481262912621, 0.6990482, -0.009618379, 1.542287, -1.6247, -1.854911, 3.301995, 2.196177, 1.11799, 3.718163, 4.168598, 0.4785728, 3.137531
13.8947750394822, 2.259833, 1.881218, 2.943023, -3.606838, -2.69863, 4.352952, 0.8070274, 0.4023833, 4.416383, -0.3085231, 0.9171416, 3.589827
13.99473744983819, 0.970702, -0.2018264, 1.937281, -1.515642, -0.5764707, 3.315444, 0.1035641, 0.01815567, 3.698096, 0.05126439, 0.2001592, 3.800265
14.09469986019417, 1.623168, 0.69966, 5.176004, -0.9227521, -0.8100044, 2.27125, 2.095573, 0.5121694, 5.455377, -0.4715653, -0.5209181, 4.653273
14.19466227055016, 0.7182451, -0.9464509, 3.764134, -0.8867705, 0.611928, 2.549838, 1.725955, 2.670077, 5.023664, 0.1183628, -0.2576129, 4.377313
14.29462468090615, 0.7202169, 1.542925, -1.295149, -2.241355, -1.175824, 4.089045, 1.039117, 0.7623178, 4.738631, 2.215633, -1.749123, 3.906747
14.39458709126214, 1.90359, 1.060293, 0.64974, -1.43093, -2.08571, 3.526983, 1.055917, 1.759053, 4.270037, 2.108888, 1.740414, 4.164091
14.49454950161812, 0.4941369, 0.7851058, 1.599693, -1.152837, -1.277415, 3.397346, 1.317046, 0.5552747, 4.984774, 1.074671, -0.2378484, 6.508134
14.59451191197411, -0.5697173, 1.306114, 1.199564, -3.774018, -0.5802252, 3.013285, -0.3936065, 0.6199092, 4.647797, 0.4764318, 0.1782473, 4.069743
14.6944743223301, 0.9678419, -0.662541, 1.419163, 0.3309937, -1.144931, 2.159226, 0.6643749, 2.637575, 3.593189, 0.9855297, 0.9824795, 5.181514
14.79443673268608, 1.133314, 1.26054, 0.3079837, -1.857512, -0.4646952, 2.70457, 2.963262, 0.5008554, 4.702393, 1.235329, 0.1027922, 3.368581
14.89439914304207, 1.797142, 3.127056, 1.663269, -0.8124025, -0.7141185, 2.814163, 0.2798917, 0.2513088, 4.712615, -1.410094, 1.128404, 4.05292
14.99436155339806, 1.66306, 2.43869, 3.00966, -0.1040752, -1.633335, 2.523973, -0.7836881, 2.293964, 3.228157, -0.4039461, 0.0454063, 3.486755
15.09432396375404, 1.96448, 0.4386177, 1.972125, 0.1653734, -1.388419, 4.301303, -0.1815396, 1.883098, 5.041958, -1.300098, 1.352745, 4.732088
15.19428637411003, 1.023263, 0.5536144, 0.293914, -2.381942, 1.275204, 4.793914, 1.076378, 2.781623, 4.617243, -0.8922127, 0.4689682, 4.650836
15.29424878446602, 0.3654869, 2.395152, 0.1137006, -0.9490561, 0.7977369, 2.556356, 1.505057, 1.589757, 4.31034, 0.7219252, 0.8594298, 3.990172
15.39421119482201, 0.6221119, -0.1672744, 1.251707, -2.428778, 1.294733, 3.052757, -0.908914, 1.037571, 4.481719, 0.01753262, -1.445992, 2.60285
15.49417360517799, -0.6757279, 0.9518433, 3.368243, -0.7007245, 0.2592216, 1.445981, 0.206316, 2.438266, 3.055205, 1.251909, -0.5574443, 3.331128
15.59413601553398, 1.324547, 1.041001, 1.418084, -0.05335533, -1.411511, 2.295912, -0.3497916, 2.126674, 4.227989, 1.60795, 1.51186, 3.85826
15.69409842588997, 0.7698412, 0.9726788, 3.222807, -1.071543, -1.607866, 4.907386, 1.193188, 1.595106, 2.198268, 2.079755, 0.868575, 1.078992
15.79406083624595, 1.008775, 1.297517, 1.111864, -0.2341239, -0.8811066, 2.829144, 1.808367, 3.102363, 4.846457, 2.327957, 0.1634797, 4.43074
15.89402324660194, 1.69739, 0.3582402, -0.1283795, -0.9404592, -1.028965, 2.731932, -1.58273, 2.720875, 4.742764, -0.2567739, 1.703646, 2.701223
15.99398565695793, 0.5104627, 0.9026023, -0.7415592, 0.2218588, -1.555352, 3.986153, 2.742558, 0.9665825, 3.536162, -1.276339, 0.05363312, 2.905702
16.09394806731392, 1.217948, 0.8321486, 1.999676, 0.1201295, 1.173961, 5.056715, 1.00655, 2.569359, 4.208357, -2.069157, 1.135745, 3.914795
16.1939104776699, 0.5227104, 1.570524, -0.1495894, -0.2146244, -1.352752, 3.001429, 1.734967, 1.328224, 4.093083, 2.277854, 1.472723, 5.048553
