Time (s), Cell Name, Value
3.095769, C00, 3.347188
3.295496, C00, 4.430542
25.565057, C00, 2.791013
25.664921, C00, 6.318011
25.764784, C00, 3.728703
25.864648, C00, 4.383023
25.964511, C00, 4.071432
26.064375, C00, 3.698751
41.343491, C00, 3.844781
41.443354, C00, 3.548811
41.543218, C00, 4.619045
41.643081, C00, 3.316721
57.221788, C00, 3.170689
57.321651, C00, 4.877568
57.521378, C00, 3.954358
57.621242, C00, 2.700156
57.721105, C00, 5.191781
57.920832, C00, 2.930759
58.020696, C00, 3.763155
58.220423, C00, 3.689219
58.42015, C00, 4.102489
58.520013, C00, 3.6847
60.217693, C00, 3.232161
65.610322, C00, 3.993617
65.71018599999999, C00, 5.370801
92.972922, C00, 2.730158
93.17264900000001, C00, 3.338743
93.272513, C00, 4.205428
93.77182999999999, C00, 4.631172
93.87169400000001, C00, 4.610364
93.971557, C00, 4.262001
94.071421, C00, 3.698908
94.171284, C00, 5.113543
94.271148, C00, 4.117933
94.371011, C00, 5.461788
94.47087500000001, C00, 3.937511
95.569373, C00, 3.125534
100.762276, C00, 3.154181
118.83757, C00, 5.669793
119.037297, C00, 3.408438
119.13716, C00, 3.152977
119.536614, C00, 3.790091
128.424466, C00, 2.688452
131.220644, C00, 3.967835
143.304128, C00, 2.96957
143.503855, C00, 3.704967
170.367138, C00, 3.126748
228.088243, C00, 3.337392
228.487697, C00, 2.645237
229.785923, C00, 3.126222
229.885787, C00, 3.400576
229.98565, C00, 5.697474
230.085514, C00, 5.336198
230.185377, C00, 3.709681
230.285241, C00, 3.224741
230.385104, C00, 3.238699
230.484968, C00, 7.806561
230.684695, C00, 5.511681
231.68333, C00, 3.005461
231.883057, C00, 3.010975
235.078689, C00, 7.033753
235.178552, C00, 3.138224
235.278416, C00, 2.654955
240.471318, C00, 4.073286
240.571181, C00, 4.907808
240.671045, C00, 3.944251
240.770908, C00, 6.922396
240.870772, C00, 6.931536
257.847568, C00, 3.208527
258.047295, C00, 5.697822
260.344155, C00, 4.017928
298.39215, C00, 5.725045
298.591877, C00, 3.496603
298.691741, C00, 4.192369
324.656252, C00, 4.098163
324.756115, C00, 3.354934
324.855979, C00, 2.625912
325.45516, C00, 3.247494
325.555023, C00, 4.395184
329.749291, C00, 3.475073
329.849154, C00, 3.486667
347.924448, C00, 3.93233
348.224039, C00, 4.694509
348.323902, C00, 3.598431
348.423766, C00, 3.878509
348.523629, C00, 4.139039
348.623493, C00, 5.543415
348.723356, C00, 2.990505
357.211754, C00, 4.514037
357.411481, C00, 6.911087
357.511345, C00, 3.938274
357.611208, C00, 5.155943
357.711072, C00, 4.529312
357.810935, C00, 5.372284
357.910799, C00, 3.26239
359.109161, C00, 3.07576
370.094146, C00, 3.302257
370.19401, C00, 2.751321
370.293873, C00, 5.20279
370.393737, C00, 4.116755
370.593464, C00, 4.946426
370.693327, C00, 3.868168
388.369168, C00, 5.339032
388.568895, C00, 3.750298
388.768622, C00, 4.316021
388.868485, C00, 4.339253
389.86712, C00, 2.852151
390.865755, C00, 2.592668
399.55388, C00, 4.466266
399.653744, C00, 2.792012
452.181947, C00, 2.871085
452.28181, C00, 2.809103
452.381674, C00, 2.897122
452.581401, C00, 3.658181
452.681264, C00, 4.007827
483.03977, C00, 3.118763
483.139633, C00, 3.949821
483.33936, C00, 5.635902
483.938541, C00, 2.839227
491.628031, C00, 4.508869
491.727894, C00, 3.767956
517.8921319999999, C00, 4.396177
518.091859, C00, 2.996121
518.2915860000001, C00, 2.736682
518.39145, C00, 3.358324
518.591177, C00, 4.543491
518.69104, C00, 5.360144
518.890768, C00, 6.815378
522.985171, C00, 4.517722
524.882578, C00, 2.877234
525.282032, C00, 6.512299
525.381895, C00, 3.471001
525.481759, C00, 4.971384
529.875753, C00, 2.780509
529.9756159999999, C00, 3.627489
530.07548, C00, 4.361832
530.175343, C00, 5.604195
530.275207, C00, 5.276081
530.574797, C00, 7.401697
530.674661, C00, 6.497826
530.774524, C00, 6.622421
530.874388, C00, 3.628086
531.074115, C00, 3.10804
531.173979, C00, 4.228672
531.2738419999999, C00, 2.956615
531.373706, C00, 3.860668
531.972887, C00, 2.666027
532.172614, C00, 3.212711
533.370976, C00, 3.420231
535.1685189999999, C00, 2.608345
566.525659, C00, 3.509349
566.625522, C00, 4.201445
571.019517, C00, 4.512174
571.11938, C00, 3.543435
571.219244, C00, 5.321785
571.319107, C00, 5.426506
571.4189710000001, C00, 3.317415
571.518834, C00, 4.558744
571.618698, C00, 3.737453
571.718561, C00, 5.813236
571.818425, C00, 3.198189
572.018152, C00, 5.318134
572.118015, C00, 3.976906
572.217879, C00, 6.088173
572.916923, C00, 3.120186
573.416241, C00, 2.91449
574.0154219999999, C00, 2.740078
574.315012, C00, 2.792551
577.0113270000001, C00, 2.880451
584.101636, C00, 4.517461
584.201499, C00, 4.899801
584.301363, C00, 4.160544
584.401226, C00, 4.506834
585.299998, C00, 3.441408
585.399861, C00, 5.029997
585.499725, C00, 4.142517
585.599588, C00, 6.188334
585.699452, C00, 3.48423
586.49836, C00, 2.961893
1447.465848, C00, 4.229424
1451.364394, C00, 2.659015
1451.464357, C00, 3.544939
1454.063387, C00, 4.654557
1454.16335, C00, 4.007075
1454.263313, C00, 4.474994
1454.663164, C00, 6.258787
1454.763126, C00, 5.793316
1454.863089, C00, 4.77985
1455.162977, C00, 3.382442
1455.562828, C00, 3.82535
1455.662791, C00, 8.329876
1455.762753, C00, 4.145287
1455.862716, C00, 6.76355
1455.962679, C00, 3.21426
1456.162604, C00, 2.36425
1456.862343, C00, 3.06741
1457.362157, C00, 2.64101
1541.730687, C00, 2.41468
1541.83065, C00, 2.788314
1541.930613, C00, 2.373744
1542.630352, C00, 5.18269
1542.730314, C00, 2.393891
1546.928748, C00, 4.941718
1547.028711, C00, 4.294965
1547.128674, C00, 5.178288
1547.228636, C00, 3.813911
1550.027592, C00, 2.404997
1554.825803, C00, 3.572709
1554.925765, C00, 4.243129
1593.911224, C00, 3.044619
1594.511, C00, 3.347161
1594.610963, C00, 2.92958
1594.710925, C00, 3.477173
1598.309583, C00, 3.316758
1625.899292, C00, 2.656062
1625.999255, C00, 2.297535
1626.099217, C00, 5.728068
1626.299143, C00, 4.186659
1626.499068, C00, 4.366749
1626.599031, C00, 3.377977
1626.698994, C00, 3.312523
1626.998882, C00, 2.243521
1627.198807, C00, 5.372789
1663.585235, C00, 2.735067
1663.685198, C00, 5.266748
1663.985086, C00, 5.49558
1664.085049, C00, 4.731705
1664.284974, C00, 3.431767
1668.983222, C00, 3.186919
1744.45507, C00, 3.479965
1744.555033, C00, 2.583491
1787.439037, C00, 2.846053
1787.539, C00, 4.008138
1787.638963, C00, 3.07482
1811.1302, C00, 3.336449
1811.330126, C00, 5.311472
1830.722892, C00, 3.346101
1833.321923, C00, 3.059807
1833.421885, C00, 2.246477
1833.921699, C00, 2.34479
1854.813906, C00, 3.334997
1855.013832, C00, 4.147991
1865.809805, C00, 3.169179
1865.909767, C00, 2.625461
1866.709469, C00, 3.541391
1875.706113, C00, 2.655298
1875.806076, C00, 2.231519
1878.804957, C00, 3.442181
1881.204063, C00, 5.889277
1881.304025, C00, 2.891232
1884.80272, C00, 3.521613
1890.000781, C00, 3.139918
1890.100744, C00, 3.761177
1890.200707, C00, 3.963508
1890.30067, C00, 2.913225
1890.400632, C00, 4.152924
1890.500595, C00, 4.414173
1890.600558, C00, 4.62645
1890.70052, C00, 4.090393
1891.100371, C00, 3.985538
1891.80011, C00, 3.096861
1891.900073, C00, 2.887131
1906.094778, C00, 4.630524
1906.194741, C00, 2.968395
1906.294704, C00, 3.868537
1906.394666, C00, 4.96961
1906.494629, C00, 4.55777
1910.992951, C00, 2.620818
1911.092914, C00, 3.997475
1911.192877, C00, 2.894654
1920.489409, C00, 3.336257
1933.184674, C00, 2.684584
1933.384599, C00, 3.554541
1933.484562, C00, 4.210019
1933.584525, C00, 3.65877
1933.78445, C00, 2.750405
1935.683742, C00, 3.13209
1935.783704, C00, 2.248502
1936.183555, C00, 3.656398
1938.882548, C00, 2.574027
1947.279416, C00, 2.586147
1947.379379, C00, 4.705307
1947.479342, C00, 4.235353
1947.579304, C00, 2.353769
1947.679267, C00, 3.684763
1947.77923, C00, 4.508738
1947.879193, C00, 4.670206
1947.979155, C00, 3.512032
1948.379006, C00, 2.585253
1948.478969, C00, 2.290577
1948.678894, C00, 2.525648
1948.778857, C00, 4.358427
1948.87882, C00, 4.880424
1949.078745, C00, 2.412296
1951.377888, C00, 2.322998
1952.977291, C00, 4.544176
1970.27084, C00, 3.323773
1970.370803, C00, 3.365296
1987.164539, C00, 3.422942
1987.264502, C00, 2.264356
1987.364464, C00, 5.143415
2010.355889, C00, 2.463955
2010.455851, C00, 3.363155
2010.555814, C00, 4.238412
2010.655777, C00, 2.71629
2016.753502, C00, 5.298269
2016.853465, C00, 3.946193
2016.953428, C00, 4.421516
2068.934039, C00, 4.097015
2069.034001, C00, 2.774813
2087.02729, C00, 2.376686
2087.127253, C00, 2.433399
2087.227215, C00, 2.328576
2089.726283, C00, 4.208993
2089.926209, C00, 3.852201
2090.026171, C00, 4.53758
2090.126134, C00, 3.377167
2090.226097, C00, 3.341002
2090.326059, C00, 5.55648
2090.426022, C00, 4.164907
2092.425276, C00, 2.572655
2092.625202, C00, 4.118132
2092.725165, C00, 3.527462
2094.524493, C00, 6.587355
2094.624456, C00, 5.550028
2094.724419, C00, 2.53591
2107.219758, C00, 3.455439
2113.717334, C00, 3.931026
2113.817297, C00, 3.361211
2113.91726, C00, 2.954083
2114.017223, C00, 2.437622
2114.117185, C00, 5.066088
2114.217148, C00, 4.194515
2114.317111, C00, 5.14193
2114.417073, C00, 2.790569
2114.517036, C00, 2.653477
2116.216402, C00, 2.53286
2119.115321, C00, 5.789012
2119.215284, C00, 3.998672
2119.315246, C00, 2.744707
2119.415209, C00, 4.134991
2119.515172, C00, 3.399651
2119.615135, C00, 7.617859
2119.715097, C00, 3.773287
2119.81506, C00, 2.68499
2120.414836, C00, 5.187656
2120.514799, C00, 5.482311
2120.614762, C00, 6.439049
2120.714724, C00, 3.337959
2120.814687, C00, 3.476212
2121.114575, C00, 2.792671
2121.314501, C00, 2.979332
2122.813941, C00, 2.880075
2123.913531, C00, 4.262098
2124.013494, C00, 5.168184
2124.113457, C00, 7.707193
2124.213419, C00, 5.21645
2124.313382, C00, 3.663254
2125.013121, C00, 2.362675
2125.113084, C00, 2.600719
2130.011257, C00, 2.537854
2130.111219, C00, 3.108344
2130.211182, C00, 4.012579
2130.311145, C00, 6.224947
2130.411108, C00, 6.509403
2130.51107, C00, 4.722723
2130.611033, C00, 3.509209
2131.510697, C00, 2.453844
2137.008647, C00, 3.762601
2137.108609, C00, 5.271737
2137.208572, C00, 3.49412
2137.308535, C00, 5.026548
2137.408498, C00, 5.677013
2137.50846, C00, 2.904013
2137.608423, C00, 6.026018
2137.708386, C00, 6.849953
2137.908311, C00, 4.546375
2139.107864, C00, 2.938404
2140.207454, C00, 2.663521
2225.17576, C00, 2.813169
2225.275723, C00, 3.331357
2234.172404, C00, 3.291079
2248.567035, C00, 3.831462
2263.86133, C00, 2.376245
2266.760249, C00, 2.397196
2269.959056, C00, 2.274789
2270.059019, C00, 4.479873
2270.158981, C00, 3.134224
2272.458124, C00, 2.486793
2272.558086, C00, 2.794694
2291.551002, C00, 2.323605
2291.750927, C00, 2.939429
2291.950853, C00, 3.322879
2292.050816, C00, 2.470976
2292.150778, C00, 4.068604
2292.250741, C00, 2.915586
1654.088777, C01, 2.924085
1839.519611, C01, 4.436728
1839.619574, C01, 2.521018
1854.514018, C01, 5.18972
1856.81316, C01, 2.587034
1945.879938, C01, 2.638916
1947.079491, C01, 3.065906
1947.179454, C01, 4.823927
1947.579304, C01, 3.497952
2264.461107, C01, 2.551391
141.206995, C04, 4.112443
151.592799, C04, 2.672375
151.692663, C04, 3.144727
1873.406971, C04, 4.377258
1873.606896, C04, 3.084311
1932.984748, C10, 2.650942
1936.783331, C10, 2.475831
1937.583033, C10, 2.85787
1938.482697, C10, 3.407459
1939.482325, C10, 2.497543
7.889217, C12, 2.781742
7.98908, C12, 2.963191
8.088944, C12, 3.870753
8.188807000000001, C12, 6.659509
8.288671000000001, C12, 4.299143
8.388534, C12, 3.901148
8.488398, C12, 5.739632
8.588260999999999, C12, 4.522547
8.688124999999999, C12, 2.639549
8.787988, C12, 7.368719
8.887852000000001, C12, 3.725986
8.987715, C12, 3.973263
9.087579, C12, 3.425529
9.187442000000001, C12, 4.306213
9.287305999999999, C12, 6.047047
9.487033, C12, 4.377007
9.586895999999999, C12, 5.15427
9.786623000000001, C12, 4.311234
10.385804, C12, 3.626274
10.885122, C12, 3.092648
10.984985, C12, 4.12833
11.084849, C12, 4.594921
11.184712, C12, 3.156929
11.284576, C12, 3.084934
12.383075, C12, 4.495216
12.882392, C12, 3.512321
13.181983, C12, 2.588078
13.481573, C12, 3.134441
13.881027, C12, 4.740372
13.980891, C12, 2.683395
14.080754, C12, 6.587234
14.180618, C12, 5.011066
14.280481, C12, 2.647812
39.446084, C12, 3.850206
39.545948, C12, 2.866903
39.745675, C12, 5.381413
39.845538, C12, 4.761594
40.045265, C12, 3.335674
40.145129, C12, 2.555794
45.637621, C12, 4.438951
45.837348, C12, 5.115762
45.937212, C12, 3.36311
46.037075, C12, 3.791511
73.199949, C12, 2.720199
123.131701, C12, 3.871234
127.226104, C12, 3.34841
127.325968, C12, 3.756326
150.694028, C12, 3.154498
150.793891, C12, 2.711915
150.893755, C12, 3.115501
153.090752, C12, 2.769984
153.190615, C12, 6.006054
153.290479, C12, 5.556593
153.390342, C12, 4.571959
153.490206, C12, 4.809687
153.590069, C12, 5.618334
156.685838, C12, 2.629674
162.577785, C12, 3.78192
162.677648, C12, 3.651571
162.777512, C12, 6.045128
162.877375, C12, 4.787422
162.977239, C12, 5.031195
163.077102, C12, 3.692062
171.26591, C12, 5.340785
172.064818, C12, 5.423203
172.164681, C12, 2.877997
175.060723, C12, 2.799106
175.160586, C12, 3.144829
176.858266, C12, 4.302767
178.056628, C12, 2.616285
178.555945, C12, 3.232809
178.655809, C12, 7.250328
178.755672, C12, 3.621338
178.855536, C12, 3.420132
178.955399, C12, 4.768894
179.55458, C12, 2.890863
324.955842, C12, 3.006252
325.055706, C12, 4.989528
325.155569, C12, 3.947133
326.753386, C12, 4.92875
326.853249, C12, 5.642896
326.953113, C12, 2.97349
327.052976, C12, 6.051395
327.15284, C12, 7.194645
328.650792, C12, 8.000084
328.750656, C12, 5.959248
328.850519, C12, 5.495224
328.950383, C12, 7.276356
329.050246, C12, 3.550362
329.15011, C12, 5.7384
329.349837, C12, 3.152733
329.749291, C12, 3.219212
333.14465, C12, 2.75121
333.44424, C12, 2.555846
333.544104, C12, 5.628397
333.643967, C12, 4.715767
333.743831, C12, 7.110159
334.143285, C12, 5.406958
334.243148, C12, 3.618324
334.343012, C12, 6.174435
334.442875, C12, 5.154289
334.642602, C12, 5.902073
334.842329, C12, 3.406845
335.042056, C12, 3.982101
336.040691, C12, 2.739319
339.535914, C12, 3.542917
339.635778, C12, 4.766634
339.735641, C12, 4.751318
488.532262, C12, 3.134854
537.864833, C12, 5.524541
537.964697, C12, 5.79957
538.06456, C12, 3.373682
538.1644240000001, C12, 4.14094
538.264287, C12, 3.763027
538.364151, C12, 2.772427
538.464014, C12, 5.737913
538.563878, C12, 4.881004
538.663741, C12, 4.264996
538.763605, C12, 6.046532
538.863468, C12, 3.468029
538.963332, C12, 4.029285
539.063195, C12, 6.830994
539.163059, C12, 2.580387
539.262922, C12, 3.040596
539.362786, C12, 4.329872
539.562513, C12, 2.885632
539.662376, C12, 2.939213
539.76224, C12, 4.037773
540.06183, C12, 3.346169
543.157599, C12, 5.102942
543.257463, C12, 5.160122
543.3573259999999, C12, 3.230936
1417.077183, C12, 3.99525
1417.177146, C12, 2.626372
1417.277109, C12, 2.728132
1417.377071, C12, 4.188703
1417.576997, C12, 4.689068
1417.67696, C12, 4.787756
1417.776922, C12, 3.850613
1417.876885, C12, 2.94853
1417.976848, C12, 2.63496
1418.07681, C12, 5.956125
1418.376699, C12, 2.478075
1419.076438, C12, 2.363337
