 , C00, C01, C02, C03, C10, C11, C14, C15, C17, C18, C19, C23, C27, C28, C29, C30
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
590.280415313148,0.2926921,0.01120917,1.324433,2.70504E-21,0.0187842,0.08267383,0.01971119,3.117695E-14,0.005597301,0.00962679,1.708275,0.009228944,3.033692,0.2612999,9.674183,56.70883
590.380378126918,0.2374731,0.009164183,1.223844,2.301758E-21,0.01446879,0.06566621,0.01602252,2.777793E-14,0.004487289,0.008262272,1.372665,0.00871816,11.71512,0.2323254,9.252048,64.65079
590.480340940688,0.1926716,0.3823243,1.513882,1.958599E-21,0.01114479,0.6100062,0.01302413,2.474949E-14,0.003597406,0.007091163,1.102989,0.008235645,21.87937,0.2065638,9.82546,82.44913
590.580303754459,0.1563224,0.3125736,1.555519,1.666601E-21,0.00858443,0.7044637,0.01058684,2.205121E-14,0.2823301,0.006086049,0.8862945,0.007779836,20.9191,0.1836588,10.94664,76.45863
590.680266568229,0.1268308,0.2555482,1.437379,1.418135E-21,0.006612276,0.5595418,0.132498,1.964711E-14,0.2263407,0.005223402,0.7121719,0.007349254,18.70118,0.1632936,10.46898,70.90337
590.780229381999,0.102903,0.2089263,1.328212,1.206711E-21,0.005093198,0.4444331,0.1077028,1.750512E-14,0.1814546,0.004483028,0.5722576,0.006942503,16.71842,0.8746439,10.01216,65.75175
590.880192195769,0.08348943,0.1708101,1.227336,1.026808E-21,0.003923106,0.3530045,0.08754775,1.559665E-14,0.14547,0.003847596,0.4598311,0.006558264,14.94587,0.7776583,9.575278,60.97443
590.98015500954,0.06773839,0.1396478,1.134121,8.737261E-22,0.003021827,0.2803846,0.07116441,1.389625E-14,0.1166216,0.2102476,0.369492,0.006195291,13.36125,0.691427,9.157458,56.54422
591.08011782331,0.05495893,0.1141707,1.580564,7.434662E-22,0.002327605,0.222704,0.05784699,1.238123E-14,0.0934941,0.1804467,0.2969011,0.005852407,11.94465,4.39091,8.757871,52.43589
591.18008063708,0.04459044,0.09334154,1.460522,6.326262E-22,0.00179287,0.1768894,0.04702174,1.103139E-14,0.0749531,0.1548699,0.2385715,0.0055285,10.67823,4.801446,8.375719,51.33418
591.28004345085,0.03617805,0.07631245,1.349597,5.383109E-22,0.001380983,0.1404998,0.03822228,9.828707E-15,0.060089,0.1329183,0.1917014,0.00522252,9.546086,4.269033,9.673457,47.60439
591.380006264621,0.02935273,0.06239012,1.439418,0.4825571,0.001063721,0.1115963,0.03106951,8.757148E-15,0.04817263,0.1140783,0.1540395,0.004933475,8.533976,3.795658,10.88354,44.1456
591.479969078391,0.02381508,0.05100776,1.330096,0.4106148,0.0008193461,0.08863874,0.02525529,7.802414E-15,0.03861943,0.09790861,0.1237767,0.004660428,7.629173,3.374773,10.40863,40.93812
591.579931892161,0.01932215,0.04170198,1.229077,0.3493981,0.0006311127,0.07040402,0.02052911,6.951768E-15,0.03096073,0.08403087,0.09945935,0.004402492,6.820301,3.000559,9.954447,37.96368
591.679894705931,0.01567685,0.03409394,1.13573,0.297308,0.0004861233,0.05592053,0.01668738,6.193862E-15,0.02482085,0.07212019,0.07991943,0.004158832,6.097188,3.637735,9.520082,37.47881
591.779857519701,0.01271927,0.02787389,1.049472,0.2529837,0.0003744433,0.04441659,0.01356457,5.518586E-15,0.01989858,0.06189775,0.06421835,0.003928658,5.450742,3.234362,9.104671,34.75571
591.879820333472,0.01031967,0.02278862,1.833274,0.2152675,0.0002884202,0.03527923,0.01102615,4.916931E-15,0.01595245,0.05312425,0.05160192,0.003711223,4.872835,2.875717,8.707387,35.01494
