 , C00, C02, C04, C07, C14, C16, C17, C21, C26, C29
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.09996253293363311, 0, 0, 0, 0.4475765, 0, 0.5424175, 0, 0, 0, 0.05826759
0.1999250658672662, 0, 0, 0.5997974, 2.632449, -1.192093e-07, 1.146803, 0, 0, 0, 0.05527472
0.2998875988008993, 0, 0, 0.5645159, 2.49355, -1.192093e-07, 1.09586, 0, 0, 0, 0.0524354
0.3998501317345324, -5.960464e-08, 0, 0.5313097, 2.361981, -5.960464e-08, 1.04718, 0, 0, 0, 0.8526027
0.4998126646681655, -5.960464e-08, 0, 1.450575, 2.237353, -5.960464e-08, 1.000661, 0, 0, 0, 0.8088081
0.5997751976017986, -5.960464e-08, 0, 1.365249, 2.119302, -5.960464e-08, 1.840585, 0, 0, 0.3706369, 1.130221
0.6997377305354318, -2.980232e-08, 0, 1.284942, 2.007479, -5.960464e-08, 1.758822, 0.1305794, 0, 0.3542092, 1.072166
0.7997002634690649, 0.04262343, 0, 1.209358, 1.901557, -5.960464e-08, 1.680692, 0.1224525, 0, 0.3385096, 1.017093
0.899662796402698, 0.1200259, 0, 1.138221, 1.801223, 0, 1.606032, 0.1148314, 0, 0.3235058, 1.3598
0.9996253293363311, 0.3693809, 0, 1.874886, 2.404507, 0.6582701, 1.534689, 0.1076846, 0, 0.3091669, 1.82523
1.099587862269964, 0.348965, 0, 1.764601, 2.277636, 0.6074714, 2.357573, 0.1009826, 0, 0.2954637, 1.731475
1.199550395203597, 0.3296776, 0, 1.660803, 2.157459, 0.5605928, 2.252844, 0.09469771, 0, 0.2823677, 1.642537
1.29951292813723, 0.3114561, 0, 1.563111, 2.043623, 0.517332, 2.152768, 0.08880398, 0, 0.5012474, 1.789444
1.399475461070864, 0.2942418, 0, 1.471165, 1.935793, 0.7197297, 2.057138, 0.08327706, 0, 0.4790305, 1.697528
1.499437994004497, 0.277979, 0, 1.384627, 1.833653, 0.9841831, 1.965756, 0.07809412, 0, 0.4577982, 1.610333
1.59940052693813, 0.2626149, 0, 1.30318, 1.736902, 0.9389819, 1.878433, 0.07323374, 0, 0.4375073, 1.845298
1.699363059871763, 0.2481001, 0, 1.226524, 2.292623, 0.8665208, 2.292164, 0.06867588, 0, 0.4181156, 1.750512
1.799325592805396, 0.2343875, 0, 2.421877, 2.171655, 0.7996515, 2.190341, 0.06440167, 0, 0.3995833, 1.660596
1.899288125739029, 0.2214328, 0, 2.788015, 2.05707, 1.10217, 3.109938, 0.06039348, 0, 0.7419693, 2.35434
1.999250658672662, 0.2091941, 0, 2.624017, 1.948531, 1.017115, 2.971788, 0.05663475, 0, 0.709083, 2.749734
2.099213191606295, 0.1976319, 0, 2.469666, 1.845719, 0.9386248, 2.839775, 0.05310994, 0, 0.6776541, 3.15551
2.199175724539928, 0.1867087, 0, 2.324395, 1.748331, 0.8661913, 2.713627, 0.04980452, 0, 0.6476184, 2.993425
2.299138257473562, 0.1763892, 0, 2.187668, 1.656082, 0.7993474, 2.593081, 0.04670484, 0, 1.090079, 2.839665
2.399100790407195, 0.1666401, 0, 2.058985, 1.568701, 0.7376618, 2.477891, 0.04379806, 0, 1.041763, 2.693803
2.499063323340828, 0.556734, 0, 1.93787, 1.48593, 0.6807365, 2.848489, 0.04107218, 0, 0.9955891, 3.01232
2.599025856274461, 0.5259631, 0, 1.82388, 1.407527, 0.6282042, 2.721953, 0.03851596, 0, 0.9514614, 2.85759
2.698988389208094, 0.4968929, 0, 1.716595, 1.33326, 0.7065166, 2.601039, 0.03611882, 0, 0.9092896, 2.966411
2.798950922141727, 0.4998782, 0, 1.615621, 1.262912, 0.6519948, 2.485495, 0.03387088, 0, 0.8689869, 3.161574
2.89891345507536, 0.4722497, 0, 2.831652, 1.3181, 0.6016804, 2.375084, 0.03176285, 0, 0.8304706, 2.999177
2.998875988008993, 0.4461483, 0, 7.477804, 1.748133, 0.5552487, 2.269578, 0.02978601, 0, 0.7936615, 2.845122
3.098838520942627, 0.4214894, 0, 11.10066, 1.655895, 0.5124003, 2.168759, 0.0279322, 0, 0.7584839, 2.69898
3.198801053876259, 0.3981935, 0, 15.9658, 1.568523, 0.4728584, 2.072418, 0.02619378, 0, 0.7300127, 2.560345
3.298763586809893, 0.3761852, 0, 21.91952, 1.485762, 1.016043, 1.980357, 0.02456354, 0, 0.6976562, 3.226475
3.398726119743526, 0.3553933, 0, 25.8123, 1.407367, 0.9376348, 1.892385, 0.02303477, 0, 0.6667337, 3.060745
3.498688652677159, 0.3357505, 0, 30.85154, 1.877267, 0.8652776, 2.347022, 0.02160115, 0, 0.6371821, 2.903527
3.598651185610792, 0.3171934, 0, 29.03678, 1.890738, 0.7985042, 2.242763, 0.02025675, 0, 1.971969, 2.754385
3.698613718544425, 0.299662, 0, 27.32877, 1.790975, 0.7368838, 2.319554, 0.01899603, 0, 1.884565, 2.612904
3.798576251478058, 0.2830996, 0, 25.72123, 2.280238, 0.6800185, 2.216515, 0.01781377, 0, 1.801035, 2.47869
3.898538784411691, 0.5619985, 0, 24.20824, 2.159924, 0.6275415, 2.118052, 0.01670509, 0, 1.721207, 2.35137
3.998501317345324, 0.5309367, 0, 22.78426, 2.045958, 0.5791143, 2.023964, 0.01566541, 0, 1.644918, 2.23059
4.098463850278957, 0.5015915, 0, 21.44404, 1.938005, 0.5344241, 1.934055, 0.01469043, 0, 1.57201, 2.116014
4.198426383212591, 0.7733519, 0, 20.18265, 2.179162, 0.4931826, 1.84814, 0.01377614, 0, 1.502333, 2.007324
4.298388916146224, 0.7306084, 0, 18.99546, 2.064181, 0.4551238, 2.357025, 0.01291875, 0, 2.456877, 2.334948
4.398351449079857, 0.6902273, 0, 19.68926, 1.955266, 0.4200019, 2.68183, 0.01211472, 0, 2.34798, 2.316876
4.49831398201349, 0.6520782, 0, 18.53109, 2.108157, 0.3875904, 2.562698, 0.01136073, 0, 2.24391, 2.197868
4.598276514947123, 0.6160375, 0, 17.44105, 1.996922, 0.3576801, 2.448857, 0.01065367, 0, 2.144453, 2.695074
4.698239047880756, 0.5819889, 0, 18.73167, 2.027223, 0.5887983, 2.340074, 0.009990612, 0, 2.049404, 4.13611
4.798201580814389, 0.7577913, 0, 17.62983, 1.920259, 0.5433608, 2.236123, 0.009368824, 0, 2.418718, 3.923656
4.898164113748022, 0.7159078, 0, 16.5928, 1.818939, 0.5014297, 2.13679, 0.008785734, 0, 2.311512, 3.722114
4.998126646681656, 0.6763393, 0, 15.61678, 1.722965, 0.4627344, 2.041869, 0.008238934, 0, 2.209059, 3.908598
5.098089179615289, 0.6389577, 0, 14.69816, 1.632054, 0.4270253, 1.951165, 0.007726165, 0, 3.174077, 3.70783
5.198051712548922, 0.6036423, 0, 15.46233, 1.54594, 0.3940718, 1.86449, 0.00724531, 0, 3.033392, 3.517374
5.298014245482555, 0.8019672, 0, 14.58797, 1.46437, 0.3636613, 1.781666, 0.006794384, 0, 2.898942, 3.336701
5.397976778416188, 0.7576421, 0, 13.72987, 1.387105, 0.3355976, 1.70252, 0.006371519, 0, 2.913159, 3.165309
5.497939311349821, 0.7157669, 0, 13.44589, 1.857058, 0.3096996, 1.626891, 5.135934, 0, 2.784038, 3.00272
5.597901844283454, 0.6762062, 0, 12.65497, 1.759072, 0.2858001, 1.554621, 4.816288, 0, 2.660641, 2.848483
5.697864377217087, 0.6388319, 0, 11.91058, 1.666256, 0.602601, 1.485562, 4.516535, 0, 2.542713, 2.702169
5.797826910150721, 0.6035234, 0, 11.20997, 1.578338, 0.5560983, 1.41957, 4.235438, 0, 2.430011, 2.792603
5.897789443084354, 0.7550386, 0, 11.66243, 1.495059, 0.5131843, 1.35651, 3.971835, 0, 3.354671, 2.9895
5.997751976017986, 0.9745949, 0, 10.97642, 1.416174, 0.4735819, 1.296251, 3.724639, 0, 3.831624, 2.835942
6.097714508951619, 0.9207286, 0, 11.05931, 1.341451, 0.4370357, 1.238668, 3.492827, 0, 3.661794, 2.690271
6.197677041885253, 0.8698395, 0, 11.11254, 1.270671, 0.4033097, 1.183644, 3.275443, 0, 4.282014, 2.552083
6.297639574818886, 0.8217631, 0, 10.45887, 1.512662, 0.3721863, 1.131064, 3.351621, 0, 4.738293, 2.420993
6.397602107752519, 0.7763439, 0, 10.14789, 1.432848, 0.3434647, 1.171926, 3.143025, 0, 5.057477, 2.296637
6.497564640686152, 0.733435, 0, 9.550966, 1.357245, 0.5308195, 1.119867, 2.947412, 0, 5.496749, 2.178669
6.597527173619786, 0.6928977, 0, 9.170563, 1.285632, 0.4898562, 1.07012, 2.763973, 0, 6.111137, 2.06676
6.697489706553418, 0.8072993, 0, 8.882232, 1.217797, 0.4520541, 1.680688, 2.59195, 0, 10.79566, 1.960599
6.797452239487051, 0.7626795, 0, 8.359757, 1.153541, 0.4171691, 1.606028, 2.430634, 0, 12.13018, 1.859891
6.897414772420684, 0.7205259, 0, 7.868017, 1.092676, 0.3849762, 1.534685, 2.279358, 0, 16.09973, 1.764356
6.997377305354318, 0.6807021, 0, 7.405201, 1.035022, 0.3552676, 1.466511, 2.137497, 0, 15.38614, 1.673729
7.097339838287951, 0.6430795, 0, 6.969611, 0.98041, 0.6514018, 1.401366, 2.004465, 0, 14.70417, 1.626915
7.197302371221584, 0.6075361, 0, 7.501987, 0.9286797, 0.6011332, 1.739382, 1.879712, 0, 14.05244, 1.606671
7.297264904155217, 0.5739573, 0, 7.060703, 0.879679, 0.6650856, 1.662115, 1.762724, 0, 13.42959, 1.524143
7.39722743708885, 0.5422344, 0, 7.405237, 0.8332636, 0.6137611, 1.58828, 2.013024, 0, 12.83434, 1.445855
7.497189970022483, 0.5122649, 0, 7.264422, 0.7892973, 0.5663972, 1.517726, 1.887739, 0, 12.26548, 1.371587
7.597152502956116, 0.4839518, 0, 6.837112, 0.7476509, 0.5226883, 1.450305, 2.093671, 0, 11.72184, 1.301134
7.697115035889749, 0.4572036, 0, 6.434937, 0.7082019, 0.4823526, 1.38588, 1.963367, 0, 11.20229, 1.234301
7.797077568823383, 0.4319337, 0, 6.669327, 0.6708343, 0.9490291, 1.720011, 1.841172, 0, 10.70577, 1.71923
7.897040101757016, 0.4080606, 0, 6.590057, 0.6354384, 0.8757926, 1.643605, 1.726583, 0, 10.86397, 1.630921
7.997002634690649, 0.3855069, 0, 6.202415, 0.6019102, 0.8082078, 1.570592, 1.619125, 0, 11.22829, 1.547147
8.096965167624282, 0.3641998, 0, 5.837574, 0.5701511, 0.7458385, 1.500823, 1.518355, 0, 11.76412, 1.467677
8.196927700557914, 0.3440703, 0, 5.494195, 0.5400677, 0.6882822, 1.434154, 1.423856, 0, 11.2427, 1.614641
8.296890233491547, 0.3250534, 0, 6.359332, 0.5115716, 0.6351675, 1.370446, 1.335239, 0, 10.74438, 1.531704
8.396852766425182, 0.3070875, 0, 5.985261, 0.4845791, 0.8647555, 1.309568, 1.887924, 0, 11.53188, 1.453027
8.496815299358815, 0.2901146, 0, 5.755446, 0.4590108, 0.7980223, 1.251394, 1.770425, 0, 11.02075, 2.701267
8.596777832292448, 0.2740799, 0, 5.416898, 0.4347915, 1.089791, 1.195804, 1.660239, 0, 10.96318, 2.562514
8.696740365226081, 0.2589314, 0, 5.098263, 0.4118502, 1.005692, 1.142684, 1.648635, 0, 10.47726, 2.430889
8.796702898159714, 0.2446201, 0, 4.798371, 0.3901194, 0.9280824, 1.091924, 1.546028, 0, 10.26566, 2.306024
8.896665431093346, 0.2310998, 0, 4.51612, 0.3695351, 0.8564624, 1.043418, 1.449808, 0, 9.810656, 2.187573
8.996627964026979, 0.2183269, 0, 4.842212, 0.350037, 0.7903693, 2.019284, 1.359575, 0, 9.375816, 2.939441
9.096590496960612, 0.2062598, 0, 4.557382, 0.3315677, 0.7293766, 1.929584, 1.274959, 0, 8.960251, 2.788454
9.196553029894247, 0.1948598, 0, 4.885523, 0.3140728, 0.6730906, 1.843868, 1.195609, 0, 8.563104, 2.645223
9.29651556282788, 0.1840898, 0, 4.598145, 0.2975011, 1.050728, 1.761959, 1.121197, 0, 8.183559, 4.434615
9.396478095761513, 0.1739151, 0, 4.327672, 0.2818038, 1.222688, 1.683689, 1.051417, 0, 7.820838, 4.378367
9.496440628695145, 0.1643027, 0, 4.073107, 0.2669347, 1.128333, 1.608896, 2.17662, 0, 7.474193, 4.153469
9.596403161628778, 0.1552216, 0, 3.833518, 0.2528502, 1.04126, 1.90792, 5.81747, 0, 7.142913, 3.940122
9.696365694562411, 0.1466425, 0, 3.608021, 0.2395088, 1.387926, 1.823166, 7.829553, 0, 6.826316, 4.653817
9.796328227496044, 0.1385375, 0, 3.871238, 0.2268714, 1.718206, 1.742177, 7.947578, 0, 6.523752, 4.41477
9.896290760429677, 0.1308804, 0, 3.643523, 0.2149008, 1.585612, 1.664786, 10.61311, 0, 6.234599, 4.188002
9.996253293363312, 0.1236466, 0.5457203, 3.611939, 0.2035618, 1.463251, 1.590833, 9.952578, 0, 5.958261, 3.972882
10.09621582629694, 0.1168126, 0.5060382, 3.399476, 0.192821, 1.350332, 1.520164, 9.394854, 0, 5.694172, 4.776695
10.19617835923058, 0.1103563, 0.4692416, 3.199511, 0.182647, 1.246127, 1.452636, 8.810143, 0, 5.441788, 4.531337
10.29614089216421, 0.1042569, 0.4351207, 3.308434, 0.1730099, 1.149963, 1.388106, 8.261823, 0, 5.200591, 4.298581
10.39610342509784, 0.09849457, 0.4034808, 3.174524, 0.1638812, 1.061221, 1.326444, 7.941552, 0, 4.970084, 4.590417
10.49606595803148, 0.09305073, 0.3741417, 2.987791, 0.1552342, 0.9793264, 1.267521, 7.447291, 0, 4.749794, 4.354627
10.59602849096511, 0.08790778, 0.3469359, 2.906201, 0.1470434, 0.9037519, 1.211215, 6.983791, 0, 4.539268, 4.130948
10.69599102389874, 0.08304908, 0.3217084, 2.735251, 0.1392848, 0.8340094, 1.15741, 6.549139, 0, 4.338073, 4.16244
10.79595355683238, 0.07845893, 0.2983154, 2.574357, 0.1319356, 0.769649, 1.105995, 6.428481, 0, 4.145796, 5.386799
10.89591608976601, 0.07412247, 0.2766233, 3.858924, 0.1249741, 0.7102552, 1.056865, 7.022734, 0, 3.962041, 5.110102
10.99587862269964, 0.07002568, 0.2565086, 3.862371, 0.11838, 1.0541, 1.009917, 6.585658, 0, 3.78643, 4.847618
11.09584115563328, 0.06615534, 0.2378566, 4.328445, 0.1121338, 1.115915, 0.9650539, 6.175785, 0, 3.618604, 4.646597
11.19580368856691, 0.0624989, 0.2205608, 4.073835, 0.1062172, 1.0298, 0.9221842, 6.429325, 0, 3.458215, 4.407921
11.29576622150054, 0.05904456, 0.2045227, 3.834203, 0.1006128, 0.9503301, 0.8812189, 6.296838, 0, 3.304936, 4.527672
11.39572875443417, 0.05578114, 0.1896508, 3.608666, 0.09530404, 0.8769933, 0.8420733, 5.90494, 0, 3.158451, 4.295105
11.49569128736781, 0.05269809, 0.1758604, 4.007309, 0.09027543, 0.8093158, 0.8046667, 5.537432, 0, 3.018458, 4.074483
11.59565382030144, 0.04978545, 0.1630727, 3.960567, 0.08551214, 0.746861, 0.7689217, 5.722963, 0, 2.88467, 3.865194
11.69561635323507, 0.04703379, 0.1512148, 3.727597, 0.08100018, 0.6892259, 0.7347646, 5.366782, 0, 2.756813, 3.666656
11.79557888616871, 0.04443421, 0.1402192, 3.508331, 0.07672629, 0.6360384, 0.7021248, 5.523964, 0, 2.634622, 3.478315
11.89554141910234, 0.04197831, 0.1300232, 7.444478, 0.07267791, 0.5869553, 0.670935, 5.180167, 0, 2.517847, 4.036822
11.99550395203597, 0.03965815, 0.1205685, 7.079487, 0.06884314, 0.54166, 0.6411306, 4.857768, 0, 2.406248, 3.829468
12.09546648496961, 0.03746622, 0.1118014, 6.663055, 0.06521071, 0.4998602, 0.6126502, 4.555433, 0, 2.299595, 3.632764
12.19542901790324, 0.03539545, 0.1036717, 6.271119, 0.06176993, 0.461286, 0.585435, 4.271915, 0, 2.19767, 3.446164
12.29539155083687, 0.03343913, 0.09613321, 5.902237, 0.0585107, 0.4256886, 0.5594288, 4.697685, 0, 2.100262, 4.340896
12.39535408377051, 0.03159093, 0.08914287, 5.555054, 0.05542345, 0.8571501, 0.5345778, 4.405313, 0, 2.007172, 5.258856
12.49531661670414, 0.02984489, 0.08266084, 5.228292, 0.05249909, 0.7910039, 0.5108307, 4.131138, 0, 1.918207, 4.988731
12.59527914963777, 0.02819535, 0.07665015, 4.920753, 0.04972903, 0.7299622, 0.4881386, 4.318704, 0, 1.833186, 4.732481
12.6952416825714, 0.02663698, 0.07107653, 4.631302, 0.04710513, 0.8508713, 0.4664544, 4.049919, 0, 1.751934, 5.363605
12.79520421550504, 0.02516474, 0.06590819, 4.358879, 0.04461968, 0.7852097, 0.4457335, 3.797863, 0, 1.674282, 5.088099
12.89516674843867, 0.02377388, 0.06111567, 4.102479, 0.04226537, 0.7246151, 0.4259331, 3.561494, 0, 1.600073, 4.826745
12.9951292813723, 0.02245988, 0.05667164, 4.900554, 0.04003528, 0.6686966, 0.4070123, 3.339836, 0, 1.529152, 4.846456
13.09509181430594, 0.02121852, 0.05255076, 4.612292, 0.03792286, 0.781735, 0.388932, 3.131974, 0, 1.461375, 4.597514
13.19505434723957, 0.02004576, 0.04872952, 4.340986, 0.0359219, 0.7214085, 0.3716547, 2.937048, 0, 1.396603, 4.361359
13.2950168801732, 0.01893782, 0.04518615, 4.925665, 0.03402652, 0.6657375, 0.3551451, 3.130609, 0, 1.334701, 4.137334
13.39497941310684, 0.01789112, 0.2667067, 4.86842, 0.03223115, 0.6143627, 0.3393688, 2.935768, 0, 1.275542, 3.924817
13.49494194604047, 0.01690227, 0.2473131, 4.582048, 0.0305305, 0.5669524, 0.3242933, 2.753054, 0, 1.219006, 3.848375
13.5949044789741, 0.01596808, 0.2293297, 4.312521, 0.02891959, 0.5232007, 0.3098875, 2.581711, 0, 1.164976, 3.6507
13.69486701190774, 0.01508551, 0.212654, 4.058848, 0.02739368, 0.4828254, 0.2961217, 2.589374, 0, 1.11334, 3.463179
13.79482954484137, 0.01425173, 0.1971908, 4.556079, 0.02594828, 0.4455658, 0.2829673, 2.428218, 0, 1.063994, 3.28529
13.894792077775, 0.01346403, 0.1828521, 4.28808, 0.02457915, 0.4111815, 0.2703973, 3.33282, 0, 1.016834, 4.503126
13.99475461070864, 0.01271987, 0.169556, 4.035846, 0.02328226, 0.3794507, 0.2583857, 3.125394, 0, 0.9717647, 4.271819
14.09471714364227, 0.01201683, 0.1572267, 3.798448, 0.02205379, 0.3501685, 0.2469077, 2.930878, 0, 0.928693, 4.052394
14.1946796765759, 0.01135266, 0.1457939, 3.575014, 0.02089015, 0.4724216, 0.2359395, 2.748468, 0, 0.8875303, 4.064677
14.29464220950953, 0.01072519, 0.1351925, 3.364723, 0.0197879, 0.490296, 0.8476813, 3.028876, 0, 0.8481921, 3.855892
14.39460474244317, 0.01013241, 0.125362, 3.166803, 0.01874381, 0.4524599, 0.8100255, 2.863352, 0, 0.8105975, 3.65783
14.4945672753768, 0.009572384, 0.3272665, 2.980524, 0.01775482, 1.179866, 0.7740425, 3.501619, 0, 0.7746693, 3.469943
14.59452980831043, 0.009043314, 0.3034693, 4.041628, 0.016818, 1.088816, 0.7396579, 3.283688, 0, 0.7403334, 3.757332
14.69449234124407, 0.008543487, 0.4136428, 3.80389, 0.01593062, 1.004792, 0.9211841, 3.07932, 0, 0.7075195, 3.733833
14.7944548741777, 0.008071285, 0.3835647, 3.580137, 0.01509006, 0.9272527, 0.8802633, 2.887671, 0, 0.67616, 3.542042
14.89441740711133, 0.007625181, 0.3556738, 3.369545, 0.01429385, 0.8556967, 0.8411601, 2.70795, 0, 0.6461904, 3.360102
14.99437994004497, 0.007203734, 0.3298109, 3.17134, 0.01353965, 0.7896627, 0.803794, 2.539415, 0, 0.6175492, 3.187507
15.0943424729786, 0.006805581, 0.5164387, 2.984794, 0.01282524, 0.7287245, 0.7680878, 2.381368, 0, 0.5901774, 3.023779
15.19430500591223, 0.006429434, 0.4788858, 3.755173, 0.01214853, 1.300653, 0.7339677, 2.233158, 0, 0.5640188, 3.881966
15.29426753884587, 0.006074076, 0.4440636, 3.603714, 0.01150753, 1.200282, 0.7013633, 2.094172, 0, 0.5390197, 3.682566
15.3942300717795, 0.005738359, 0.4117735, 3.391735, 0.01090035, 1.107656, 0.6702073, 1.963837, 0, 0.5151286, 3.493408
15.49419260471313, 0.005421198, 0.3818313, 3.192225, 0.0103252, 1.022178, 0.6404353, 1.841613, 0, 0.4922965, 4.146766
15.59415513764677, 0.005121565, 0.3540664, 3.004451, 0.009780402, 0.943297, 0.6119858, 1.726996, 0, 0.4704763, 4.042929
15.6941176705804, 0.004838494, 0.3283204, 2.827722, 0.00926435, 0.8705029, 0.5848002, 1.619512, 0, 0.4496233, 3.83526
15.79408020351403, 0.004571069, 0.3044465, 2.733993, 0.008775526, 0.8033263, 0.5588222, 1.518718, 0, 0.4296945, 3.638259
15.89404273644766, 0.004318424, 0.2823087, 2.906097, 0.008312495, 0.9880773, 0.5339981, 1.424197, 0, 0.4106491, 4.471483
15.9940052693813, 0.004079743, 0.2617806, 2.735153, 0.007873895, 0.9118275, 0.5102768, 1.335559, 0, 0.3924478, 4.241802
16.09396780231493, 0.003854254, 0.7037604, 2.574265, 0.007458436, 0.8414619, 0.4876092, 1.252437, 0, 0.3750533, 4.271483
16.19393033524856, 0.003641227, 0.6525864, 2.449959, 0.0070649, 0.7765263, 0.4659486, 1.174489, 0, 0.3584297, 4.052075
16.2938928681822, 0.003439975, 0.6051335, 2.420948, 0.006692128, 0.7166019, 0.4452502, 1.101392, 0, 0.3425429, 3.843937
16.39385540111583, 0.003249846, 0.5611312, 2.370292, 0.006339025, 0.6613018, 0.4254713, 1.032844, 0, 0.3273603, 3.64649
16.49381793404946, 0.003070226, 0.5203285, 2.230866, 0.006004553, 0.6102692, 0.4065709, 0.9685628, 0, 0.3128507, 3.459185
16.59378046698309, 0.002900533, 0.4824927, 2.940273, 0.005687729, 0.5631748, 0.3885102, 0.9082821, 0, 0.2989841, 3.349231
16.69374299991673, 0.002740219, 0.4474082, 2.76732, 0.005387622, 0.5197147, 0.3712518, 0.851753, 0, 0.2857322, 3.262377
16.79370553285036, 0.002588766, 0.4148749, 2.604539, 0.00510335, 0.4796084, 0.35476, 2.6599, 0, 0.2730677, 3.094803
16.893668065784, 0.002445684, 0.3847072, 2.451334, 0.004834077, 0.442597, 0.3390008, 2.494355, 0, 0.2609644, 2.935836
16.99363059871763, 0.00231051, 0.3567332, 2.307141, 0.004579012, 0.4084418, 0.3239417, 3.267307, 0, 0.2493976, 3.014139
17.09359313165126, 0.002182807, 0.3307933, 2.17143, 0.004337405, 0.3769224, 0.3095515, 8.953004, 0, 0.2383435, 2.859316
17.1935556645849, 0.002062163, 0.3067396, 2.043701, 0.004108547, 0.3478354, 0.2958006, 9.021907, 0, 0.2277794, 3.211337
17.29351819751853, 0.001948186, 0.284435, 2.137039, 0.003891764, 0.3209929, 0.2826605, 9.271924, 0, 0.2176834, 3.046384
17.39348073045216, 0.001840509, 0.2637523, 2.079287, 0.003686419, 0.2962219, 0.2701042, 8.694863, 0, 0.208035, 2.889904
17.49344326338579, 0.001738783, 0.2445735, 1.956978, 0.003491909, 0.2733625, 0.2581056, 8.153719, 0, 0.1988142, 2.741462
17.59340579631943, 0.00164268, 0.2267893, 1.841864, 0.003307662, 0.2522672, 0.24664, 8.223525, 0, 0.1900022, 2.600645
17.69336832925306, 0.001551888, 0.2102983, 1.733522, 0.003133137, 0.4309899, 0.2356837, 7.711715, 0, 0.1815806, 2.467061
17.79333086218669, 0.001466115, 0.1950065, 1.631552, 0.00296782, 0.4840802, 0.2252142, 7.526048, 0, 1.056273, 2.340338
17.89329339512033, 0.001385082, 0.1808265, 1.53558, 0.002811226, 0.4467238, 0.2152097, 7.103057, 0, 1.009455, 3.330174
17.99325592805396, 0.001308528, 0.1676777, 1.445254, 0.002662895, 0.4122501, 0.2056496, 6.660982, 0, 0.9647128, 3.159117
18.09321846098759, 0.001236205, 0.155485, 1.360241, 0.00252239, 0.3804368, 0.1965142, 6.24642, 0, 0.9219537, 2.996846
18.19318099392122, 0.001167879, 0.1441789, 1.280228, 0.002389299, 1.389238, 0.1877846, 5.857659, 0, 0.8810897, 3.695138
18.29314352685486, 0.00110333, 0.1336949, 1.204922, 0.00226323, 1.282031, 0.1794429, 5.493094, 0, 0.842037, 3.505335
18.39310605978849, 0.001042349, 0.1239733, 1.134046, 0.002143813, 1.183097, 0.1714716, 5.151219, 0, 0.8047152, 3.32528
18.49306859272212, 0.0009847378, 0.1149586, 1.067339, 0.002030697, 1.091797, 0.1638545, 4.830621, 0, 0.7690477, 3.154475
18.59303112565576, 0.0009303109, 0.1065993, 1.925875, 0.001923549, 1.007543, 0.1565757, 5.281909, 0, 1.736286, 2.992443
18.69299365858939, 0.0008788922, 0.09884796, 1.812591, 0.001822055, 0.9297912, 0.1496203, 4.953177, 0, 1.659328, 2.838733
18.79295619152303, 0.0008303155, 0.09166022, 1.70597, 0.001725916, 0.8580393, 0.1429739, 4.791673, 0, 1.696444, 2.69292
18.89291872445666, 0.0007844236, 0.08499514, 2.243959, 0.00163485, 0.7918245, 0.1366227, 4.493452, 0, 1.621252, 2.554596
18.99288125739029, 0.0007410681, 0.07881472, 2.111964, 0.001548589, 0.7307195, 0.1305536, 4.213791, 0, 1.549393, 2.423377
19.09284379032392, 0.0007001089, 0.07308369, 1.987734, 0.001466879, 1.287112, 0.1247541, 3.951536, 0, 1.720287, 2.298898
19.19280632325756, 0.0006614137, 0.0677694, 1.870811, 0.001389481, 1.443499, 0.1192123, 3.705603, 0, 1.644038, 2.180814
19.29276885619119, 0.000624857, 0.06284154, 1.760765, 0.001316167, 1.384267, 0.1139166, 3.718729, 0, 1.571169, 2.068794
19.39273138912482, 0.0005903209, 0.05827201, 1.657193, 0.00124672, 1.277443, 0.1088562, 3.487285, 0, 1.50153, 1.962529
19.49269392205846, 0.0005576937, 0.05403475, 1.559713, 0.001180939, 1.178863, 0.1040206, 3.621637, 0, 1.434977, 1.861722
19.59265645499209, 0.0005268697, 0.05010561, 1.467967, 0.001118628, 1.08789, 0.09939979, 3.55588, 0, 1.371374, 1.766093
19.69261898792572, 0.0004977494, 0.04646218, 1.381618, 0.001059604, 1.003938, 0.09498424, 3.718373, 0, 1.310591, 1.993412
19.79258152085935, 0.0004702385, 0.04308368, 1.300348, 0.001003696, 1.062415, 0.09076484, 3.921396, 0, 1.252501, 1.891019
19.89254405379299, 0.0004442483, 0.03995084, 1.912814, 0.0009507367, 0.9804283, 0.08673289, 3.677339, 0, 1.196986, 1.793885
19.99250658672662, 0.0004196945, 0.03704581, 1.968965, 0.000900572, 0.9047688, 0.08288003, 3.448471, 0, 1.143932, 2.04829
20.09246911966025, 0.0003964978, 0.03435202, 2.403783, 0.0008530543, 0.8349478, 0.07919832, 3.233848, 0, 1.093229, 2.322104
20.19243165259389, 0.0003745832, 0.03185411, 2.262387, 0.0008080438, 0.770515, 0.07568017, 3.540412, 0, 1.044774, 2.202827
20.29239418552752, 0.0003538798, 0.02953783, 2.129308, 0.0007654082, 0.7110544, 0.0723183, 3.320066, 0, 0.9984662, 2.176966
20.39235671846115, 0.0003343207, 0.02738999, 2.004057, 0.0007250223, 0.6561824, 0.06910577, 3.113434, 0, 0.954211, 2.470435
20.49231925139479, 0.0003158427, 0.02539832, 1.886174, 0.0006867673, 0.6055449, 0.06603595, 3.092089, 0, 0.9119173, 2.404961
