 , C00, C01, C06, C13, C18, C24
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted
385.5554348107863, 0.01924881, 0.9172736, 0.437411, 13.12999, 4.72656, 10.65103
385.6553973295342, 0.01832276, 0.8570352, 0.403737, 12.50422, 4.914034, 10.10557
385.7553598482821, 0.01744126, 0.8007527, 0.3847885, 12.16759, 4.694623, 9.58805
385.8553223670301, 0.01660217, 1.039189, 0.3551656, 11.58769, 4.485009, 9.097032
385.955284885778, 0.01580345, 1.24806, 0.3278232, 11.03543, 4.284753, 8.631159
386.0552474045259, 0.01504316, 1.166098, 0.3025858, 10.50948, 4.09344, 8.189144
386.1552099232738, 0.01431944, 1.089519, 0.2792913, 10.33943, 4.36009, 7.769766
386.2551724420218, 0.01363054, 1.017969, 0.6652598, 12.08452, 4.665562, 7.371865
386.3551349607698, 0.01297478, 1.069253, 0.6140449, 14.87991, 4.637885, 6.994341
386.4550974795177, 0.01235057, 0.999034, 0.6375443, 14.17074, 4.430803, 6.63615
386.5550599982656, 0.01175639, 0.9334263, 0.624053, 13.49537, 5.54493, 6.296303
386.6550225170135, 0.0111908, 0.8721271, 0.5760104, 12.85219, 5.29735, 5.97386
386.7549850357615, 0.01065242, 0.8148535, 0.5316663, 12.23966, 5.766656, 5.66793
386.8549475545094, 0.01013994, 0.7613412, 0.4907361, 13.87142, 6.787819, 5.377667
386.9549100732573, 0.009652111, 0.711343, 0.4529569, 13.91549, 6.484744, 5.102269
387.0548725920053, 0.009187753, 0.6646283, 0.4180861, 14.07505, 6.195201, 4.840974
387.1548351107532, 0.008745736, 0.6209814, 0.3858998, 13.40424, 5.918586, 4.59306
387.2547976295012, 0.008324984, 0.5802009, 0.3561914, 14.76385, 5.654322, 4.357843
387.3547601482491, 0.007924474, 0.5420984, 0.32877, 14.32523, 5.401857, 4.134671
387.454722666997, 0.007543232, 0.5064982, 0.4605863, 14.08673, 5.160665, 3.922929
387.554685185745, 0.007180332, 0.4732358, 0.4251281, 13.93215, 4.930242, 3.72203
387.6546477044929, 0.00683489, 0.4421579, 0.3923997, 15.38199, 5.572869, 3.531419
387.7546102232408, 0.006506068, 0.4131209, 0.3621909, 14.64889, 5.324041, 3.35057
387.8545727419888, 0.006193065, 0.3859907, 0.3343077, 15.60909, 5.682639, 3.178982
387.9545352607367, 0.00589512, 0.3606423, 0.3085711, 14.86517, 5.428909, 3.016182
388.0544977794846, 0.00561151, 0.3369585, 0.2848158, 14.1567, 5.186509, 2.861719
388.1544602982326, 0.005341543, 0.31483, 0.2628893, 13.76161, 5.925091, 2.715166
388.2544228169805, 0.005084565, 0.2941548, 0.2426508, 14.11496, 5.660537, 2.576118
388.3543853357285, 0.004839949, 0.2748373, 0.2239704, 13.45842, 5.407794, 6.801749
388.4543478544764, 0.004607102, 0.2567884, 0.2067281, 14.76533, 5.166337, 6.453422
388.5543103732243, 0.004385457, 0.2399248, 0.1908131, 14.30556, 5.5785, 6.528666
388.6542728919723, 0.004174476, 0.2241687, 0.1761234, 13.62376, 5.329421, 6.768463
388.7542354107202, 0.003973644, 0.2094473, 0.1625646, 13.46102, 5.091463, 15.53666
388.8541979294681, 0.003782474, 0.1956926, 0.1500496, 12.81947, 4.86413, 14.741
388.954160448216, 0.003600502, 0.1828413, 0.138498, 12.2085, 4.646946, 13.9861
389.054122966964, 0.003427284, 0.3013563, 0.1278358, 11.62665, 5.107992, 13.26985
389.1540854857119, 0.003262399, 0.2815659, 0.1179944, 11.07253, 4.879921, 12.59028
389.2540480044599, 0.003105447, 0.2630751, 0.1089106, 10.54482, 5.852796, 11.94551
389.3540105232078, 0.002956046, 0.2457987, 0.1005261, 12.73233, 5.8805, 11.33376
389.4539730419557, 0.002813832, 0.2842434, 0.09278715, 14.41439, 5.617936, 10.75335
389.5539355607037, 0.00267846, 0.2655768, 0.08564395, 14.83675, 5.367096, 13.04036
389.6538980794516, 0.002549601, 0.2962753, 0.07905066, 14.30548, 5.127456, 15.44803
389.7538605981995, 0.002426941, 0.2768186, 0.07296496, 13.69874, 4.898515, 17.1193
389.8538231169475, 0.002310183, 0.2586396, 0.06734776, 15.25911, 5.236099, 16.24259
389.9537856356954, 0.002199041, 0.2416544, 0.06216301, 14.53187, 5.619694, 15.41079
390.0537481544433, 0.002093247, 0.2257847, 0.0573774, 13.88178, 5.368775, 14.62158
390.1537106731913, 0.001992542, 0.890185, 0.05296021, 15.08069, 5.648491, 13.87278
390.2536731919392, 0.001896682, 0.8317255, 0.04888308, 14.36195, 5.396286, 13.16234
390.3536357106872, 0.001805434, 0.7771052, 0.04511983, 14.77024, 5.155343, 12.48828
390.4535982294351, 0.001718575, 0.7260718, 0.04164628, 14.0663, 6.711025, 11.84873
390.553560748183, 0.001635896, 0.6783898, 0.03844015, 15.4416, 6.411378, 11.24194
390.653523266931, 0.001557194, 0.6338391, 0.03548085, 14.70566, 6.125111, 10.66623
390.7534857856789, 0.001482278, 0.5922142, 0.03274936, 14.00479, 5.851625, 10.11999
390.8534483044268, 0.001410966, 0.5533228, 0.03022815, 13.4221, 5.590351, 10.74926
390.9534108231747, 0.001343086, 0.5169855, 0.02790105, 15.4023, 5.340743, 10.19878
391.0533733419227, 0.001278471, 0.4830345, 0.02575309, 14.66823, 5.102279, 9.676483
391.1533358606706, 0.001216964, 0.451313, 0.02377049, 13.96915, 4.874463, 14.28273
391.2532983794185, 0.001158417, 0.4216748, 0.02194052, 13.30339, 4.656819, 13.5513
391.3532608981665, 0.001102686, 0.3939829, 0.02025144, 13.26895, 4.448893, 12.85731
391.4532234169145, 0.001049636, 0.3681096, 0.01869238, 12.74929, 4.25025, 12.19887
391.5531859356624, 0.000999139, 0.3439355, 0.01725335, 12.14167, 4.060477, 11.57415
391.6531484544103, 0.000951071, 0.3213488, 0.01592511, 12.50493, 6.071292, 10.98142
391.7531109731582, 0.0009053156, 0.3002455, 0.01469912, 17.27249, 5.80021, 10.41904
391.8530734919062, 0.0008617614, 0.280528, 0.01356751, 16.44929, 5.541231, 9.885469
391.9530360106541, 0.0008203026, 0.2621054, 0.01252302, 15.66533, 5.293816, 9.37922
392.052998529402, 0.0007808383, 0.2448926, 0.01155893, 16.49692, 5.057447, 8.898896
392.15296104815, 0.0007432727, 0.2288103, 0.01066907, 15.71068, 4.831633, 8.443171
392.2529235668979, 0.0007075142, 0.213784, 0.009847714, 14.96192, 4.615901, 8.010783
392.3528860856459, 0.0006734761, 0.1997446, 0.009089589, 14.24884, 4.409801, 7.600539
392.4528486043938, 0.0006410756, 0.1866271, 0.008389829, 14.28035, 5.059709, 7.211304
392.5528111231417, 0.0006102338, 0.1743711, 0.4655355, 13.59976, 4.833794, 6.842003
392.6527736418897, 0.0005808758, 0.16292, 0.4296963, 13.68657, 5.930205, 8.064863
392.7527361606376, 0.0005529302, 0.1522208, 0.3966162, 15.40267, 5.665422, 9.554031
392.8526986793855, 0.0005263291, 0.1422243, 0.4859414, 15.12973, 6.36829, 9.064755
392.9526611981335, 0.0005010077, 0.1328843, 0.6485256, 15.33899, 6.083946, 8.600536
393.0526237168814, 0.0004769045, 0.1241576, 0.598599, 16.13035, 5.812299, 9.020432
393.1525862356293, 0.0004539609, 0.116004, 0.5525159, 15.86115, 5.55278, 8.558482
393.2525487543772, 0.0004321211, 0.1083859, 0.5099806, 15.65979, 5.304849, 8.12019
393.3525112731252, 0.000411332, 0.1012681, 0.4707198, 14.91345, 6.455743, 7.704343
393.4524737918732, 0.0003915431, 0.0946177, 0.4344815, 16.16079, 6.812961, 7.775238
393.5524363106211, 0.0003727062, 0.08840405, 0.401033, 17.01308, 6.508763, 12.14577
393.652398829369, 0.0003547755, 0.08259846, 0.3701596, 16.7279, 6.218147, 11.52377
393.7523613481169, 0.0003377075, 0.07717412, 0.3416629, 15.9496, 6.971995, 10.93362
393.8523238668649, 0.0003214606, 0.072106, 0.31536, 16.83211, 7.625998, 10.3737
393.9522863856128, 0.0003059953, 0.06737072, 0.2910821, 16.0299, 7.878401, 9.842443
394.0522489043607, 0.000291274, 0.06294641, 0.2686732, 15.40312, 7.526631, 12.47109
394.1522114231087, 0.000277261, 0.05881264, 0.2479894, 14.66901, 7.190568, 11.83243
394.2521739418566, 0.0002639221, 0.05495035, 0.228898, 13.9699, 7.182211, 11.22647
394.3521364606046, 0.000251225, 0.0513417, 0.2112764, 16.31599, 7.606374, 10.65155
394.4520989793525, 0.0002391387, 0.04797003, 0.1950113, 15.53838, 7.424664, 10.10607
394.5520614981004, 0.0002276339, 0.04481978, 0.1799984, 14.79783, 7.500175, 10.22608
394.6520240168484, 0.0002166826, 0.04187642, 0.1661412, 14.09257, 7.165292, 13.74653
394.7519865355963, 0.0002062581, 0.03912634, 0.1533509, 13.73232, 6.845363, 13.04255
394.8519490543442, 0.0001963352, 0.03655687, 0.1415452, 14.27869, 6.539718, 16.20067
394.9519115730922, 0.0001868896, 0.03415614, 0.1306484, 13.59817, 8.237249, 19.69881
395.0518740918401, 0.0001778984, 0.03191307, 0.1205904, 13.42322, 7.869457, 19.48826
395.151836610588, 0.0001693399, 0.0298173, 1.12309, 12.78348, 7.518087, 22.38017
395.251799129336, 0.000161193, 0.02785916, 1.036629, 15.44131, 7.182405, 21.23405
395.3517616480839, 0.0001534381, 0.02602962, 0.9568241, 14.70538, 6.861712, 20.14662
395.4517241668319, 0.0001460563, 0.02432023, 0.9303062, 14.40845, 6.555337, 19.11488
395.5516866855798, 0.0001390296, 0.02272309, 0.8586867, 13.72175, 7.642633, 20.96407
395.6516492043277, 0.000132341, 0.02123084, 0.7925809, 13.06778, 8.719733, 22.606
395.7516117230757, 0.0001259741, 0.01983659, 0.7315642, 12.44498, 8.330398, 23.64685
395.8515742418236, 0.0001199136, 0.01853389, 0.6752449, 11.85186, 8.445941, 23.04999
395.9515367605715, 0.0001141446, 0.01731675, 0.6232613, 11.287, 8.06883, 21.86957
396.0514992793194, 0.0001086532, 0.01617954, 0.5752796, 10.74907, 8.725825, 20.7496
396.1514617980674, 0.0001034259, 0.01511701, 3.309791, 18.78365, 8.336218, 19.68698
396.2514243168153, 9.845018e-05, 0.01412426, 8.048423, 18.96659, 9.24363, 24.3582
396.3513868355633, 9.37138e-05, 0.0131967, 13.22, 19.79718, 9.498422, 23.53468
396.4513493543112, 8.920528e-05, 0.01233006, 17.52989, 18.85366, 9.074318, 22.32943
396.5513118730591, 8.491367e-05, 0.01152033, 16.18035, 19.56703, 11.2858, 21.18591
396.6512743918071, 8.082853e-05, 0.01076378, 14.93471, 20.21652, 10.88814, 20.10095
396.751236910555, 7.693991e-05, 0.01005691, 13.78496, 21.11889, 10.68374, 19.07155
396.8511994293029, 7.323838e-05, 0.009396461, 12.72373, 20.11238, 10.76313, 18.09487
396.9511619480509, 6.971492e-05, 0.008779384, 11.7442, 23.00043, 11.84293, 17.1682
397.0511244667988, 6.636098e-05, 0.008202832, 10.84007, 25.99837, 11.31415, 23.40334
397.1510869855467, 6.316839e-05, 0.4561853, 11.85509, 24.7593, 10.80897, 22.74961
397.2510495042947, 6.012939e-05, 0.4262271, 11.36399, 23.96756, 10.32635, 26.57829
397.3510120230426, 5.72366e-05, 0.3982362, 12.04988, 23.17997, 9.865281, 25.68267
397.4509745417906, 5.448299e-05, 0.3720836, 17.31564, 23.38105, 9.424797, 26.78065
397.5509370605385, 5.186184e-05, 0.3476484, 21.81351, 22.26672, 9.003981, 25.40918
397.6508995792864, 4.93668e-05, 0.324818, 28.01497, 21.2055, 8.601954, 24.10793
397.7508620980344, 4.699179e-05, 0.3034868, 27.01626, 20.19486, 8.217877, 22.87333
397.8508246167823, 4.473104e-05, 0.2835565, 25.28276, 19.23238, 7.85095, 21.70195
397.9507871355302, 0.1178394, 0.264935, 23.46227, 18.31578, 7.500406, 21.96008
398.0507496542781, 0.1121702, 0.2475364, 23.87664, 17.44286, 7.165514, 20.83547
398.1507121730261, 0.1067738, 0.2312804, 22.0385, 16.61154, 6.845574, 19.76846
398.250674691774, 0.2475537, 0.2160919, 20.34187, 17.03597, 6.53992, 18.75608
398.350637210522, 0.2356441, 0.2019009, 18.77585, 16.22405, 6.247913, 23.70689
398.4505997292699, 0.2243074, 0.1886419, 17.3304, 15.9657, 5.968944, 22.49282
398.5505622480179, 0.2135161, 0.1762535, 15.99622, 15.20478, 5.702431, 21.34093
398.6505247667658, 0.2032439, 0.1646788, 14.76475, 17.87288, 5.447818, 20.24803
398.7504872855137, 0.193466, 0.1538641, 13.62809, 17.28674, 5.204574, 19.2111
398.8504498042616, 0.1841584, 0.1437597, 13.07512, 16.46286, 4.97219, 18.94837
398.9504123230096, 0.1752987, 0.1343188, 12.06853, 18.16882, 4.750182, 17.978
399.0503748417575, 0.1668652, 0.125498, 11.13944, 18.39272, 8.292428, 17.05732
399.1503373605054, 0.1588374, 0.4565793, 10.28187, 17.51613, 7.922172, 16.18379
399.2502998792534, 0.1511958, 0.4265952, 9.490323, 17.66782, 7.568448, 15.35499
399.3502623980013, 0.959069, 0.3985803, 8.759712, 16.82578, 7.230517, 14.56864
399.4502249167493, 0.9129288, 0.372405, 8.085347, 18.22597, 6.907676, 13.82256
399.5501874354972, 1.604868, 0.3479488, 7.462898, 17.35733, 11.82203, 21.046
399.6501499542451, 1.527659, 0.3250986, 6.888368, 16.53009, 11.29418, 19.9682
399.7501124729931, 1.454164, 0.303749, 6.358068, 15.90046, 11.40413, 18.9456
399.850074991741, 1.384205, 0.2838014, 6.227297, 15.62398, 10.89494, 17.97537
399.9500375104889, 1.317612, 0.2651639, 5.74789, 14.9535, 10.40848, 17.05482
400.0500000292369, 1.677597, 0.2477503, 5.305389, 14.96877, 9.943741, 16.18142
400.1499625479848, 1.596889, 0.2314802, 4.896955, 14.25537, 9.499754, 15.35275
400.2499250667327, 1.520063, 0.2162786, 4.519964, 13.57597, 9.075591, 14.56651
400.3498875854807, 1.446934, 0.2020754, 4.171995, 14.47519, 8.670367, 13.82054
400.4498501042286, 1.377323, 0.1888048, 3.850815, 13.78531, 8.283237, 13.11277
400.5498126229766, 1.311061, 0.3310662, 3.554361, 13.57178, 7.913391, 12.44124
400.6497751417245, 1.247986, 0.3093247, 3.280729, 12.92495, 8.211751, 11.80411
400.7497376604724, 1.187946, 0.289011, 3.028162, 12.62938, 10.86265, 11.1996
400.8497001792203, 1.130795, 0.2700313, 2.79504, 12.39365, 10.58564, 10.62605
400.9496626979683, 1.076393, 0.252298, 2.579864, 11.80298, 10.39493, 10.08188
401.0496252167162, 1.024608, 0.2357293, 2.381254, 11.2881, 9.930796, 9.565569
401.1495877354641, 0.9753151, 0.2202487, 2.197933, 13.19906, 10.53405, 9.075702
401.2495502542121, 0.9283932, 0.2057847, 2.028726, 12.57, 10.71811, 8.610922
401.3495127729601, 0.8837288, 1.486285, 1.872545, 11.97092, 10.23955, 8.169944
401.449475291708, 1.478503, 1.388679, 1.728387, 11.40039, 10.02485, 7.751549
401.5494378104559, 1.407373, 1.297482, 1.595328, 11.61803, 9.900208, 7.35458
401.6494003292038, 1.339665, 1.212275, 1.472512, 11.94675, 9.458164, 6.977942
401.7493628479518, 1.275215, 1.132664, 1.359151, 14.30747, 9.035858, 6.620591
401.8493253666997, 1.213865, 1.05828, 3.710212, 13.62559, 9.597171, 6.28154
401.9492878854476, 1.155467, 0.988782, 4.298074, 16.49874, 9.168658, 5.959854
402.0492504041956, 1.371435, 0.9238476, 3.967188, 16.05327, 8.759278, 5.654641
402.1492129229435, 1.319642, 0.8631774, 3.661774, 17.41349, 8.368177, 5.365058
402.2491754416914, 1.256155, 0.8064916, 5.195333, 16.58357, 7.994539, 5.090305
402.3491379604394, 1.195722, 0.7535284, 4.795371, 15.79321, 7.637584, 4.829623
402.4491004791873, 1.86818, 0.7040433, 5.246145, 15.50095, 7.296566, 4.582291
402.5490629979353, 1.778303, 0.6578079, 4.842272, 15.63315, 8.718707, 4.347625
402.6490255166832, 1.69275, 0.6146089, 5.905635, 16.63127, 10.51526, 4.124977
402.7489880354311, 1.611313, 0.5742469, 5.450991, 15.83864, 10.04576, 3.913731
402.8489505541791, 1.533794, 0.5365354, 5.031347, 15.08377, 9.597214, 3.713303
402.948913072927, 1.871007, 0.5013006, 4.64401, 16.28258, 9.168699, 3.523139
403.0488755916749, 1.780994, 0.9569617, 4.286492, 15.50656, 8.759317, 3.342714
403.1488381104228, 1.695312, 0.8941169, 3.956497, 14.76753, 8.368215, 3.171529
403.2488006291708, 1.613751, 1.269919, 3.651907, 14.06371, 7.994575, 3.00911
403.3487631479187, 1.536114, 1.186522, 3.370765, 13.39344, 7.637618, 2.855009
403.4487256666667, 1.462213, 1.128972, 3.111268, 12.75512, 7.296599, 2.7088
403.5486881854146, 1.391867, 1.054831, 2.871747, 12.14722, 6.970807, 2.570078
403.6486507041625, 1.324905, 0.985559, 2.650666, 11.56829, 6.659561, 2.438461
403.7486132229105, 1.261164, 1.080358, 2.446605, 11.97429, 6.362212, 2.313584
403.8485757416584, 1.200491, 1.009409, 2.258254, 11.4036, 6.07814, 2.195101
403.9485382604063, 1.142736, 0.9431201, 2.084403, 10.86011, 5.806752, 2.082687
404.0485007791543, 1.087759, 0.8811843, 1.923935, 10.34253, 5.547481, 1.97603
404.1484632979022, 1.035428, 0.823316, 1.775821, 9.849607, 5.299787, 1.874834
404.2484258166501, 0.9856141, 0.7692479, 1.63911, 9.38018, 6.215365, 1.778821
404.3483883353981, 0.9381968, 0.7187305, 1.512923, 8.933126, 5.93785, 1.687725
404.448350854146, 0.8930607, 0.6715307, 1.396451, 8.507379, 6.273989, 1.601294
404.548313372894, 0.850096, 0.6274305, 1.288946, 9.096901, 5.993856, 1.51929
404.6482758916419, 0.9992591, 0.5862264, 1.189717, 8.663347, 5.726232, 1.441485
404.7482384103898, 1.515209, 0.5477282, 1.098126, 8.250457, 5.470556, 1.367664
404.8482009291378, 1.442313, 0.5117583, 1.013587, 8.877886, 5.652979, 1.297624
404.9481634478857, 1.372925, 0.4781506, 0.9355565, 8.876504, 5.400574, 1.231171
405.0481259666336, 1.306874, 0.4467499, 0.8635329, 8.453455, 5.159439, 1.168121
405.1480884853815, 1.244001, 0.4174113, 0.797054, 8.050568, 4.92907, 1.108299
405.2480510041295, 1.184153, 0.3899994, 0.7356929, 9.247394, 5.600465, 1.051542
405.3480135228774, 1.127184, 0.3643877, 1.534909, 8.806668, 6.524211, 0.9976908
405.4479760416254, 1.072956, 0.4798865, 1.416744, 8.386948, 6.232906, 0.9465976
405.5479385603733, 1.021336, 0.4483718, 4.48409, 8.702406, 5.954607, 0.8981209
405.6479010791213, 0.9722005, 0.4189267, 4.739855, 9.462952, 7.303944, 0.8521268
405.7478635978692, 0.9254285, 0.3914154, 4.374958, 14.81158, 7.614056, 0.8084882
405.8478261166171, 0.8809067, 0.8168947, 4.038153, 16.04053, 7.274089, 0.7670843
405.947788635365, 0.8385268, 0.7632483, 3.727276, 15.29791, 9.42496, 0.7278008
406.047751154113, 0.8143408, 0.9611598, 3.440333, 14.56882, 9.004137, 0.690529
406.1477136728609, 1.123782, 0.8980393, 3.175479, 13.87448, 8.602103, 0.655166
406.2476761916088, 1.069718, 0.839064, 2.931015, 13.21323, 9.021922, 0.621614
406.3476387103568, 1.018254, 0.7839617, 2.705372, 12.58349, 8.619094, 0.5897803
406.4476012291047, 0.9692667, 0.732478, 2.497099, 13.96279, 8.234252, 0.5595767
406.5475637478527, 0.9226358, 0.6843753, 2.968757, 13.29733, 7.866593, 0.53092
406.6475262666006, 0.8782483, 0.6394317, 2.740208, 12.66359, 7.515351, 0.5037308
406.7474887853485, 0.8359963, 0.5974395, 2.529253, 12.06005, 7.179791, 0.477934
406.8474513040965, 0.795777, 0.5582049, 2.334539, 13.03514, 6.859214, 0.4534583
406.9474138228444, 0.7574927, 0.521547, 2.154815, 12.82904, 7.020606, 0.430236
407.0473763415923, 0.7210501, 0.4872964, 1.988927, 12.21762, 7.069516, 0.408203
407.1473388603403, 0.6863608, 0.4552951, 2.944627, 12.01319, 9.745963, 0.3872983
407.2473013790882, 0.6533404, 0.4253954, 4.715812, 13.25534, 12.37601, 0.3674642
407.3472638978361, 0.6219086, 0.3974592, 4.352766, 12.6236, 11.82343, 0.3486458
407.4472264165841, 0.5919889, 0.3713576, 7.976249, 12.77081, 11.29551, 0.3307911
407.547188935332, 0.5635087, 0.3469701, 7.362199, 12.16216, 10.79117, 0.3138508
407.64715145408, 0.5363986, 0.3241842, 6.795421, 11.58251, 11.1718, 0.2977781
407.7471139728279, 0.5105928, 0.3028946, 6.272277, 12.99507, 10.67298, 0.2825284
407.8470764915758, 0.4860284, 0.2830032, 5.789407, 12.48629, 10.19643, 0.2680597
407.9470390103237, 0.4626459, 0.264418, 8.35423, 15.04761, 9.74116, 0.254332
408.0470015290717, 0.4403883, 0.2470534, 7.711081, 15.93043, 12.22377, 0.2413073
408.1469640478196, 0.4192014, 0.2308291, 7.117445, 15.38982, 11.67798, 0.2289496
408.2469265665675, 0.3990339, 0.2156703, 6.953765, 20.0966, 11.15656, 0.2172247
408.3468890853155, 0.3798366, 0.201507, 6.534703, 19.29115, 10.65842, 0.2061003
408.4468516040635, 0.3615629, 0.1882738, 7.245866, 20.95422, 10.18253, 0.1955456
408.5468141228114, 0.3441683, 0.1759096, 7.808536, 19.95555, 9.727877, 0.1855315
408.6467766415593, 0.3276106, 0.1643575, 7.207397, 19.56859, 9.293528, 0.1760301
408.7467391603072, 0.3118494, 0.1535639, 6.652537, 18.63597, 8.878572, 0.1670154
408.8467016790552, 0.2968465, 0.1434792, 6.140393, 17.74779, 8.482145, 0.1584623
408.9466641978031, 0.2825654, 0.1340568, 5.667675, 17.67926, 11.41194, 0.1503472
409.046626716551, 0.2689714, 0.1252531, 9.781611, 16.83667, 10.9024, 0.1426477
409.146589235299, 0.2560313, 0.1170276, 14.83158, 16.03424, 11.4643, 0.1353425
409.2465517540469, 0.2437138, 0.1093422, 17.57056, 15.27006, 11.38252, 0.1284114
409.3465142727948, 0.2319889, 0.1021616, 16.2179, 14.5423, 14.33448, 0.1218353
409.4464767915428, 0.220828, 0.09545255, 14.96936, 13.84922, 13.69445, 0.1155959
409.5464393102907, 0.2102041, 0.08918407, 13.81695, 13.74258, 14.83453, 0.1096761
409.6464018290387, 0.2000913, 0.08332725, 12.75325, 13.80527, 15.71113, 0.1040594
409.7463643477866, 0.190465, 0.07785505, 11.77145, 13.14732, 18.07007, 0.09873036
409.8463268665345, 0.1813019, 0.07274222, 10.86522, 12.52072, 18.88327, 0.09367423
409.9462893852825, 0.1725796, 0.06796516, 10.02877, 13.02621, 19.49448, 0.08887703
410.0462519040304, 0.1642769, 0.06350181, 9.256704, 14.40775, 19.86301, 0.08432551
410.1462144227783, 0.1563736, 0.05933157, 8.544079, 16.0761, 20.82739, 0.08000708
410.2461769415262, 0.1488506, 0.0554352, 7.886314, 17.17987, 19.89745, 0.07590979
410.3461394602742, 0.1416894, 0.05179471, 7.279188, 17.43684, 19.00903, 0.07202234
410.4461019790222, 0.1348729, 0.04839329, 6.718801, 17.4941, 18.16028, 0.06833397
410.5460644977701, 0.1283842, 0.04521525, 6.201555, 16.66035, 19.13252, 0.06483448
410.646027016518, 0.1222077, 0.04224591, 5.724129, 16.34206, 18.27825, 0.06151421
410.7459895352659, 0.1163284, 0.03947157, 5.283458, 15.83455, 17.46213, 0.05836398
410.8459520540139, 0.1107319, 0.03687943, 4.876712, 15.07988, 16.68245, 0.05537508
410.9459145727618, 0.1054046, 0.03445752, 4.501279, 14.36119, 20.05508, 0.05253924
411.0458770915097, 0.1003337, 0.03219465, 4.154749, 13.67674, 20.34122, 0.04984862
411.1458396102577, 0.09550669, 0.03008039, 3.834897, 13.97614, 19.43299, 0.0472958
411.2458021290056, 0.09091192, 0.02810498, 3.539668, 15.1158, 18.5653, 0.04487371
411.3457646477535, 0.0865382, 0.02625929, 3.267167, 14.51753, 18.05307, 0.04257566
411.4457271665015, 0.08237489, 0.02453481, 3.015645, 15.70913, 17.247, 0.0403953
411.5456896852494, 0.07841188, 0.02292359, 2.783486, 14.96044, 17.19731, 0.0383266
411.6456522039974, 0.07463954, 0.02141817, 2.5692, 14.24743, 16.42945, 0.03636384
411.7456147227453, 0.07104867, 0.02001161, 2.37141, 13.56841, 15.69588, 0.03450159
411.8455772414932, 0.06763056, 0.01869743, 5.33624, 12.92174, 15.79019, 0.03273471
411.9455397602412, 0.06437689, 0.01746954, 5.912817, 14.1667, 16.41212, 0.03105832
412.0455022789891, 0.06127976, 0.0163223, 5.45762, 13.49152, 16.30653, 0.02946777
412.145464797737, 0.05833162, 0.0152504, 7.416046, 12.84852, 15.57844, 0.02795869
412.2454273164849, 0.05552533, 0.01424889, 7.058748, 12.23617, 14.88287, 0.02652688
412.3453898352329, 0.05285404, 0.01331314, 6.515331, 12.44672, 15.54761, 0.0251684
412.4453523539809, 0.05031126, 0.01243886, 6.01375, 12.01461, 15.44542, 0.02387949
412.5453148727288, 0.04789082, 0.01162198, 5.550782, 11.442, 14.75578, 0.02265658
412.6452773914767, 0.04558682, 0.01085875, 5.123456, 11.15397, 14.09694, 0.02149631
412.7452399102247, 0.04339366, 0.01014565, 4.729028, 10.62238, 15.85656, 0.02039545
412.8452024289726, 0.04130602, 0.009479369, 4.364964, 10.86074, 15.14857, 0.01935097
412.9451649477205, 0.03931881, 0.008856848, 4.028928, 10.34312, 14.47218, 0.01835998
413.0451274664684, 0.0374272, 0.008275209, 3.718762, 9.850176, 13.826, 0.01741973
413.1450899852164, 0.0356266, 0.007731766, 3.683697, 9.380722, 14.00975, 0.01652765
413.2450525039643, 0.03391263, 0.007224013, 3.400108, 8.933642, 13.38422, 0.01568124
413.3450150227122, 0.03228111, 0.006749603, 3.138351, 8.50787, 12.78661, 0.01487818
413.4449775414602, 0.03072808, 0.006306349, 2.896746, 8.102389, 12.21569, 0.01411625
413.5449400602081, 0.02924977, 0.005892204, 2.67374, 7.716234, 11.67026, 0.01339333
413.6449025789561, 0.02784258, 0.005505256, 2.467903, 7.348482, 12.60312, 0.01270744
413.744865097704, 0.02650309, 0.00514372, 2.277912, 6.998258, 12.0404, 0.01205667
413.8448276164519, 0.02522805, 0.004805926, 2.102547, 6.901285, 12.19506, 0.01143923
413.9447901351999, 0.02401434, 0.004490315, 1.940683, 7.166804, 12.6523, 0.01085341
414.0447526539478, 0.02285902, 0.004195431, 1.79128, 6.825238, 16.98765, 0.01029759
414.1447151726957, 0.02175929, 0.003919912, 1.653378, 6.49995, 16.22916, 0.00977024
414.2446776914437, 0.02071246, 0.003662487, 1.526093, 9.985429, 15.50453, 0.009269891
414.3446402101916, 0.019716, 0.003421967, 1.564746, 9.509529, 14.81225, 0.008795166
414.4446027289396, 0.01876747, 0.003197243, 1.444284, 9.05631, 14.15088, 0.008344753
414.5445652476875, 0.01786458, 0.002987276, 1.333096, 8.643961, 13.51905, 0.007917406
414.6445277664354, 0.01700513, 0.002791099, 1.359707, 9.088248, 12.91542, 0.007511944
414.7444902851834, 0.01618702, 0.002607804, 4.287899, 8.655107, 12.33875, 0.007127246
414.8444528039313, 0.01540827, 0.002436547, 3.957796, 8.648449, 11.78783, 0.006762249
414.9444153226792, 0.01466699, 0.002276536, 3.653106, 8.236269, 11.89672, 0.006415945
415.0443778414271, 0.01396137, 0.002127033, 3.371872, 7.843733, 11.36554, 0.006087374
415.1443403601751, 0.0132897, 0.001987349, 3.112289, 7.469905, 10.85807, 0.005775631
415.244302878923, 0.01265034, 0.001856837, 2.87269, 9.438073, 11.36884, 0.005479852
415.3442653976709, 0.01204174, 0.001734896, 2.651536, 8.988259, 15.78994, 0.005199221
415.4442279164189, 0.01146241, 0.001620964, 2.447408, 8.559884, 15.08492, 0.004932961
