Time (s), Cell Name, Value
645.656463, C00, 3.493808
647.655709, C00, 3.541522
676.644774, C00, 3.086496
676.744736, C00, 4.584362
690.639495, C00, 2.613692
691.7390810000001, C00, 2.465927
749.817174, C00, 2.64593
774.7077849999999, C00, 2.552213
831.586331, C00, 3.678028
833.785502, C00, 2.606055
833.885464, C00, 2.612113
834.285313, C00, 2.660648
834.385275, C00, 2.529033
834.5852, C00, 4.933226
835.284936, C00, 3.076616
835.984672, C00, 3.248207
838.383767, C00, 4.192228
840.982787, C00, 3.038683
841.082749, C00, 5.693456
843.781731, C00, 3.384273
988.7270590000001, C00, 3.220052
988.8270209999999, C00, 2.622655
989.526757, C00, 3.000504
989.726682, C00, 4.383774
989.926606, C00, 2.472313
990.626342, C00, 2.980828
991.5260029999999, C00, 2.533849
992.425664, C00, 3.012334
1076.893803, C00, 2.685292
1981.179281, C00, 4.424641
2024.762859, C00, 2.617339
2025.162708, C00, 2.930601
2025.862445, C00, 2.517016
2026.362256, C00, 3.186894
2026.562181, C00, 4.991902
2026.862068, C00, 2.589927
2027.261917, C00, 2.534946
2032.859808, C00, 4.165679
2032.959771, C00, 3.371212
2086.139733, C00, 3.13702
2087.839093, C00, 2.663271
2103.233292, C00, 3.001403
2107.231786, C00, 3.830785
2140.919093, C00, 3.931077
2202.295967, C00, 2.538822
2202.995703, C00, 5.9414
2229.985534, C00, 4.306062
2239.881805, C00, 2.649064
2240.881428, C00, 3.545002
2241.081353, C00, 3.084762
2241.38124, C00, 2.890122
2254.076457, C00, 2.97878
2254.176419, C00, 2.791892
2353.139131, C00, 3.891723
2353.339056, C00, 2.880875
2411.017323, C00, 2.588649
2417.614838, C00, 3.508549
2435.807983, C00, 4.386454
2452.40173, C00, 3.792318
2470.7948, C00, 2.800518
2471.194649, C00, 3.366847
2471.694461, C00, 2.821369
2487.48851, C00, 2.593853
2489.18787, C00, 2.557262
2504.682032, C00, 3.602528
2536.470055, C00, 4.39643
2537.96949, C00, 2.584557
2549.765045, C00, 2.599952
2585.151712, C00, 2.72196
2597.447079, C00, 2.883564
2615.940111, C00, 2.507331
2638.331674, C00, 3.939329
2663.422221, C00, 3.452817
2665.221543, C00, 3.355235
65.175416, C01, 2.692251
65.37534100000001, C01, 2.703615
65.575265, C01, 3.341785
169.43609, C01, 2.733846
195.1264, C01, 3.682072
411.144919, C01, 2.775328
411.344843, C01, 2.50898
672.446358, C01, 2.525213
672.746245, C01, 2.939936
696.437308, C01, 3.888229
715.130258, C01, 2.902217
731.524074, C01, 3.082861
731.723999, C01, 2.861302
731.9239229999999, C01, 3.929921
937.246477, C01, 2.979969
968.834562, C01, 3.123174
990.826267, C01, 2.567375
1011.818349, C01, 2.521706
1148.866655, C01, 2.50636
1178.25557, C01, 2.630775
2151.415138, C01, 2.608408
2160.91156, C01, 2.759901
2260.773933, C01, 2.512666
2416.215365, C01, 2.704364
2446.104103, C01, 2.984565
2470.994725, C01, 3.33505
2550.264857, C01, 2.808034
115.156564, C07, 3.191639
115.356488, C07, 2.570316
115.456451, C07, 3.997667
115.556413, C07, 4.881154
115.656375, C07, 3.169687
236.410827, C07, 2.563849
238.210149, C07, 3.163861
564.187192, C07, 4.054976
590.6772, C07, 2.605978
590.877125, C07, 3.820086
591.177012, C07, 4.016745
591.476899, C07, 3.338502
667.7481299999999, C07, 3.693329
690.139684, C07, 3.324631
690.239646, C07, 3.372808
690.439571, C07, 3.503928
690.639495, C07, 5.657618
690.739458, C07, 6.659094
691.039345, C07, 3.332632
691.339231, C07, 4.336172
691.439194, C07, 2.848906
691.539156, C07, 4.491213
691.6391180000001, C07, 5.403351
691.7390810000001, C07, 2.691696
691.8390429999999, C07, 3.830746
692.13893, C07, 3.334454
693.638364, C07, 3.541107
693.938251, C07, 3.562342
852.078602, C07, 2.529616
852.4784509999999, C07, 6.026296
852.778338, C07, 2.981823
852.8783, C07, 2.87427
853.178187, C07, 2.884378
853.378111, C07, 2.705059
937.146515, C07, 3.538175
937.346439, C07, 3.74263
937.646326, C07, 4.00647
988.427172, C07, 3.795371
988.527134, C07, 3.477335
988.6270960000001, C07, 4.989985
988.8270209999999, C07, 3.407491
988.926983, C07, 4.146115
989.026946, C07, 2.714582
989.126908, C07, 3.314259
989.326832, C07, 5.043674
989.526757, C07, 3.872496
989.626719, C07, 5.316362
989.726682, C07, 2.637917
989.826644, C07, 3.54681
989.926606, C07, 4.704239
990.52638, C07, 3.111141
990.826267, C07, 2.969582
1041.007339, C07, 2.643928
1054.002437, C07, 5.618855
1054.1024, C07, 2.822661
1054.202362, C07, 3.170163
1054.402286, C07, 2.950023
1054.802136, C07, 4.546004
1054.902098, C07, 4.288565
2027.161955, C07, 2.492349
2027.561804, C07, 2.477438
2051.452803, C07, 2.539383
2053.252125, C07, 2.760126
2098.135213, C07, 3.207145
2260.873896, C07, 3.193714
2306.256796, C07, 2.987337
2310.555176, C07, 2.576161
2310.755101, C07, 2.581066
2369.932804, C07, 2.947363
2551.164518, C07, 2.728166
2551.26448, C07, 3.130278
2671.019358, C07, 3.585267
2671.719094, C07, 3.937589
2671.919019, C07, 3.875536
2678.216646, C07, 2.769902
2046.454686, C08, 3.218714
2047.154422, C08, 5.347699
2047.654234, C08, 2.793591
2048.054083, C08, 3.423944
2049.353594, C08, 2.803465
2052.552388, C08, 2.999889
2054.451673, C08, 2.986209
2055.851145, C08, 3.318121
2057.150656, C08, 3.247709
2057.75043, C08, 4.133125
2061.249111, C08, 3.303885
2062.148773, C08, 2.629374
2063.548245, C08, 3.278127
2063.948095, C08, 2.815479
2064.947718, C08, 2.823103
2065.647454, C08, 3.656538
2073.944328, C08, 2.739125
2074.843989, C08, 2.749028
2077.043161, C08, 2.87823
2078.242709, C08, 3.23471
2088.738754, C08, 2.565658
2089.638415, C08, 3.02565
2118.427567, C08, 3.408551
2126.124667, C08, 2.902606
2129.023575, C08, 2.661097
2130.223123, C08, 2.632935
2247.279018, C08, 3.091369
2255.475929, C08, 3.058104
629.062722, C09, 3.333189
637.959366, C09, 2.672897
638.2592529999999, C09, 2.550597
639.758687, C09, 3.355876
641.158159, C09, 4.805997
641.857895, C09, 3.16208
646.756048, C09, 2.889059
651.854125, C09, 3.38305
821.889989, C09, 2.537205
944.943574, C09, 2.771236
1037.908508, C09, 2.75998
1045.505642, C09, 3.048155
1047.005077, C09, 3.246472
2036.958264, C09, 3.122493
2122.625985, C09, 2.673513
2213.091899, C09, 3.575567
2214.491372, C09, 2.668672
2215.69092, C09, 3.190891
2215.790882, C09, 2.951533
2217.090393, C09, 3.285618
2303.757737, C09, 2.618361
2624.336947, C09, 2.517778
15.194269, C10, 2.744619
140.047175, C10, 3.988565
379.556834, C10, 3.166781
2031.060486, C10, 3.989886
2032.859808, C10, 2.87908
2127.324215, C10, 2.441917
2127.52414, C10, 2.628242
2161.011522, C10, 2.766899
2181.203914, C10, 3.240216
2196.098302, C10, 3.534867
2196.198264, C10, 2.527841
2196.498151, C10, 3.214077
2417.7148, C10, 3.107071
2610.042333, C10, 3.107311
2669.319998, C10, 2.731429
600.573468, C11, 2.590874
1936.396154, C11, 3.786577
876.669326, C13, 4.750997
893.962803, C13, 2.95898
894.162728, C13, 3.639223
1107.482265, C13, 2.87369
1942.094008, C13, 2.677342
1942.793744, C13, 2.957421
1979.679846, C13, 2.634021
2073.644441, C13, 2.832584
2097.035628, C13, 2.824932
2115.328735, C13, 3.111352
2115.428697, C13, 2.599538
2166.509451, C13, 3.123309
2166.609413, C13, 2.815987
2227.986287, C13, 4.635245
2228.086249, C13, 3.073676
2277.367681, C13, 2.616621
2277.467643, C13, 4.214286
2583.752239, C13, 2.631803
2597.647004, C13, 2.997214
2598.146816, C13, 5.165121
687.040853, C16, 3.346958
687.240777, C16, 2.904054
949.541839, C16, 3.333141
2285.964442, C16, 2.688152
2286.564216, C16, 2.852299
2291.062521, C16, 2.529095
18.592987, C19, 3.116239
19.092798, C19, 2.8278
19.192761, C19, 2.746635
19.292723, C19, 2.957622
23.191252, C19, 3.277997
526.601369, C19, 3.008912
526.701332, C19, 4.123141
591.276974, C19, 4.505296
697.0370820000001, C19, 3.420088
698.536517, C19, 4.127213
730.824338, C19, 2.601488
731.024262, C19, 4.43848
792.800961, C19, 3.623868
855.47732, C19, 2.950597
922.15217, C19, 3.162146
922.452057, C19, 3.004049
922.552019, C19, 5.760881
922.651982, C19, 2.740411
960.837578, C19, 2.794575
960.937541, C19, 3.309231
961.237428, C19, 4.190453
1134.771972, C19, 3.88554
1141.66937, C19, 3.332
1986.777172, C19, 4.270731
2000.172124, C19, 3.071207
2101.633895, C19, 2.877432
2102.433594, C19, 2.797705
2208.193745, C19, 3.285596
2208.693556, C19, 2.786325
2209.993067, C19, 2.696018
2285.164743, C19, 2.706131
2349.2406, C19, 3.105916
2349.440525, C19, 3.942598
2349.540487, C19, 3.734176
2493.786137, C19, 3.599076
2494.086024, C19, 3.031968
778.40639, C20, 2.666797
778.506353, C20, 5.598492
780.505598, C20, 2.608421
2426.71141, C20, 3.039023
47.781977, C23, 2.75244
443.332778, C23, 5.675039
443.43274, C23, 2.751062
598.1743729999999, C23, 2.681403
601.473128, C23, 2.823732
618.866568, C23, 3.558772
748.31774, C23, 3.125557
911.556167, C23, 2.717834
943.04429, C23, 3.103718
947.242706, C23, 2.615312
1962.286399, C23, 2.879798
2082.041277, C23, 2.581084
2088.738754, C23, 2.514897
2117.128057, C23, 2.687561
2314.453707, C23, 2.574834
2314.55367, C23, 2.701507
2373.031636, C23, 2.700337
2415.315704, C23, 2.641257
2439.006777, C23, 2.537704
2455.500563, C23, 4.718473
2567.358416, C23, 2.611141
2567.458379, C23, 2.591793
2587.65077, C23, 2.869044
2599.646251, C23, 2.566288
2619.038944, C23, 3.251679
0.799698, C30, 6.991919
4.298379, C30, 2.810562
8.096946000000001, C30, 2.575919
8.396833000000001, C30, 3.142746
10.496041, C30, 2.853835
10.596003, C30, 2.640024
13.394948, C30, 3.100986
48.381751, C30, 2.856077
49.981147, C30, 7.824264
50.380997, C30, 2.72457
50.98077, C30, 3.119622
52.180318, C30, 3.250263
52.680129, C30, 3.833966
55.579036, C30, 3.341088
105.260297, C30, 3.166278
139.847251, C30, 5.17312
139.947213, C30, 6.639924
140.047175, C30, 8.761822
140.147137, C30, 6.365198
140.2471, C30, 4.577341
140.347062, C30, 4.305614
193.626965, C30, 4.041771
193.726927, C30, 7.742237
193.82689, C30, 6.844162
193.926852, C30, 7.50633
194.026814, C30, 6.507113
194.126777, C30, 3.662773
199.124891, C30, 2.690381
236.610752, C30, 3.412356
267.798988, C30, 3.37278
269.398385, C30, 4.447935
270.597932, C30, 2.867704
271.097744, C30, 3.557992
307.983831, C30, 3.211987
341.871049, C30, 3.441755
375.858229, C30, 4.077289
376.058153, C30, 2.742164
395.650763, C30, 3.568287
453.329007, C30, 4.812162
494.81336, C30, 4.387105
494.913322, C30, 4.721821
526.601369, C30, 3.360243
539.2965809999999, C30, 2.734903
539.396543, C30, 6.484893
566.786212, C30, 2.722674
570.984628, C30, 2.760615
687.940513, C30, 4.009447
688.840174, C30, 2.752125
689.1400609999999, C30, 3.404839
689.839797, C30, 6.614509
690.339608, C30, 2.79367
690.739458, C30, 3.153576
692.838666, C30, 3.889394
695.837535, C30, 3.508278
695.937497, C30, 4.135461
722.327543, C30, 2.952403
722.527467, C30, 3.241471
738.521435, C30, 4.01686
738.721359, C30, 7.053156
738.921284, C30, 4.254908
739.121208, C30, 4.093361
883.666687, C30, 3.932172
883.766649, C30, 7.407008
900.260428, C30, 3.179959
946.942819, C30, 4.241693
1135.771594, C30, 3.14423
1136.87118, C30, 2.625036
1140.069973, C30, 3.526942
1141.269521, C30, 2.871133
1142.668993, C30, 2.957663
1145.367975, C30, 3.94633
1145.767824, C30, 2.585033
1178.755381, C30, 2.86514
1946.192463, C30, 3.325766
1980.179657, C30, 2.680496
2215.490995, C30, 2.786793
2299.259432, C30, 4.450735
2300.359018, C30, 3.144818
2319.151937, C30, 3.604025
2384.827192, C30, 3.512205
2488.088284, C30, 2.725438
2562.160375, C33, 3.180736
2562.360299, C33, 3.032308
2562.960073, C33, 4.347354
