 , C00, C01, C02, C03, C12, C16, C22, C29, C30, C32, C36, C38
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
163.0391990033795, 0.2464408, 0.177674, 0.1952953, 0.002371165, 24.48531, 0.2809312, 0.001449889, 1.711905, 1.343219, 0.09284425, 0.02519663, 1.264076
163.1391617250247, 0.2333948, 0.1639528, 0.2679922, 0.002257995, 24.05174, 0.24253, 0.001375384, 1.61054, 1.263229, 0.08788944, 0.02249549, 1.190827
163.23912444667, 0.2210394, 0.1512911, 0.2469659, 0.002150227, 23.18616, 0.209378, 0.001304707, 1.515177, 1.188002, 0.08319906, 0.02008392, 1.121822
163.3390871683152, 0.2093381, 0.1396073, 0.2275892, 0.002047602, 22.90834, 0.1807576, 0.001237663, 1.425461, 1.523208, 0.07875899, 0.01793088, 1.056816
163.4390498899604, 0.1982562, 0.1288259, 0.2097329, 0.001949875, 21.82881, 0.1560494, 0.001174064, 1.341056, 1.432499, 0.07455587, 0.01600865, 0.9955767
163.5390126116057, 0.187761, 0.4782296, 0.1932775, 0.001856812, 20.80016, 0.1347186, 0.001113732, 1.26165, 1.347192, 0.07057706, 0.01429249, 0.9378861
163.6389753332509, 0.1778214, 0.4412972, 0.1781132, 0.001768191, 19.98513, 0.1163036, 0.001056502, 1.186946, 1.266966, 0.06681059, 0.0127603, 0.8835385
163.7389380548962, 0.1684079, 0.407217, 0.1641386, 0.0016838, 20.1597, 0.1004058, 0.001002211, 1.116664, 1.191517, 0.06324512, 0.01139237, 0.8323402
163.8389007765414, 0.1594928, 0.3757688, 0.1512605, 0.001603437, 19.2097, 0.08668105, 0.0009507112, 1.050545, 1.578727, 0.05986993, 0.01017108, 0.7841088
163.9388634981866, 0.1510496, 0.3467492, 0.1393928, 0.001526909, 19.76553, 0.07483241, 0.0009018573, 0.9883401, 1.484712, 0.05667486, 0.009080715, 0.7386721
164.0388262198319, 0.1430534, 0.3199707, 0.1284562, 0.001454033, 20.28177, 0.06460338, 0.0008555139, 0.9298187, 1.993213, 0.0536503, 0.008107242, 1.730634
164.1387889414771, 0.1354805, 0.2952603, 0.1183777, 0.001384636, 20.42736, 0.05577258, 0.0008115519, 0.8747625, 1.874515, 0.05078715, 0.007238127, 1.630349
164.2387516631223, 0.1283085, 0.2724581, 0.1090899, 0.001318551, 20.49916, 0.3313059, 0.000769849, 0.8229662, 1.762885, 0.0480768, 0.006462183, 1.535875
164.3387143847676, 0.1215161, 0.2514169, 0.1005308, 0.00125562, 19.53316, 0.2860189, 0.000730289, 0.7742369, 1.657904, 0.04551109, 0.5983474, 1.446876
164.4386771064128, 0.1150833, 0.2320007, 0.09264331, 0.001195692, 21.18486, 0.2469223, 0.0006927619, 0.728393, 1.559174, 0.04308231, 0.5342032, 1.363034
164.538639828058, 0.1089911, 0.2140839, 0.08537463, 0.001138625, 21.8927, 0.2131698, 0.0006571632, 0.6852635, 1.466323, 0.04078314, 0.4769354, 1.284051
164.6386025497033, 0.1032213, 0.1975508, 0.07867624, 0.001084281, 21.17158, 0.1840311, 0.0006233938, 0.6446878, 1.953044, 0.03860667, 0.4258068, 1.209644
164.7385652713485, 0.09775705, 0.1822945, 0.0725034, 0.001032531, 20.17389, 0.1588755, 0.0005913597, 0.6065147, 1.836738, 0.03654636, 0.3801593, 1.139549
164.8385279929937, 0.09258202, 0.1682164, 0.06681487, 0.0009832509, 21.21068, 0.1371584, 0.0005609717, 0.5706019, 1.727359, 0.03459599, 0.3394054, 1.073516
164.938490714639, 0.08768094, 0.1552255, 0.06157266, 0.0009363228, 20.80579, 0.1184099, 0.0005321452, 0.5368155, 2.177833, 0.03274971, 0.3030203, 1.011309
165.0384534362842, 0.08303931, 0.1432379, 0.05674174, 0.0008916346, 19.82534, 0.1022241, 0.0005048001, 0.5050297, 2.04814, 0.03100196, 0.2705359, 0.9527068
165.1384161579294, 0.0786434, 0.132176, 0.05228985, 0.0008490791, 18.89109, 0.08825087, 0.0004788601, 0.475126, 1.926171, 0.02934749, 0.2415338, 0.8975004
