 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, rejected, accepted, accepted, rejected, accepted, accepted, accepted
118.835794, 1.849887, 1.181746, -0.4526654, -0.1257873, 1.225875, -0.6051311, -1.589426, 4.264202, 3.95397, 7.271301, 0.9203864, 5.05156, -1.418214, 9.502239, 0.3632736, -0.710912
118.93574, 1.373062, -2.539198, -0.8755979, 0.5289205, 1.475998, 0.7745854, -0.9340219, 5.240284, 5.523989, 5.696569, 1.254759, -0.08513726, 0.4960802, 9.861059, 1.108618, 0.1975013
119.035686, -1.501583, 0.0702167, 1.064069, 1.048838, -0.7982273, 0.6076663, -0.3735446, 5.04639, 6.183396, 7.919968, 1.025035, 0.6429154, -1.06567, 7.179158, 1.130766, -0.8216009
119.135632, 1.765719, 0.8577917, -0.7550998, 0.05416147, -1.034456, 0.648284, -0.096567, 1.065322, 4.196329, 7.113872, 0.3579301, 1.817, 0.4402643, 6.871091, -0.9253863, 0.1341978
119.235578, 2.985188, 0.5988626, 0.5839334, 1.275275, -0.2520551, 0.05715796, -0.7666917, 1.810796, 2.162787, 7.413448, -0.3285511, 2.313428, -0.8147607, 7.601781, 0.8665826, 0.613104
119.335524, 1.420456, -1.134285, 1.162766, -1.164388, -0.4773864, 1.429141, -1.723919, 4.656049, 4.683999, 7.04779, 3.5267, 0.8288831, -2.574313, 6.577853, 1.592823, -0.4230663
119.43547, 2.105954, 1.790634, 0.6190976, 0.909224, -1.560509, 0.6528956, 0.05807097, 3.118201, 4.958198, 9.389596, 3.017489, 2.366915, -1.041308, 8.757312, 0.3655598, -2.471199
119.535416, 1.578294, -0.03164116, 0.1647387, 0.8535845, 1.087888, 0.04499568, -0.6041666, 2.775746, 4.893355, 7.798342, 1.890227, 2.249483, 0.7540668, 4.955458, 0.9002349, -0.247354
119.635362, 2.039113, -1.58246, 1.535472, 0.7384435, -0.07761493, 0.62129, -1.048655, 2.460425, 5.035488, 7.158661, 1.198537, 2.118354, -0.4527259, 7.599421, 0.2041025, 1.181303
119.735308, 0.009332072, -0.9317417, 1.85785, 0.1767612, -0.9751825, 1.356353, -2.096994, 2.156996, 6.322653, 5.025514, 0.9239864, 2.277221, -0.7684654, 8.161906, 1.201717, -0.01185633
119.835254, 1.53085, -0.3625911, -0.007443533, -1.426342, -0.6784003, 0.7381834, -0.9485675, 2.962715, 8.742085, 7.512653, 1.553574, 2.906029, -0.1265613, 7.877031, -0.03244833, -1.052442
119.9352, 1.125103, 0.716315, 2.88865, 0.3677706, -0.4750288, 1.441411, -0.4636586, 3.97587, 9.299553, 7.908308, -0.1297233, 0.9314485, -0.2576627, 7.150868, 1.07168, 1.075726
120.035146, -2.102688, -0.4707344, 1.378083, 1.600994, 0.5204388, -0.01299972, -0.6283001, 2.239496, 5.809328, 8.366261, 1.696643, 1.739805, -0.3389938, 6.550363, -1.08573, 0.06560223
120.135092, 1.029018, -0.0003781224, -0.2813441, -1.073729, -1.436505, 2.431937, -0.9326358, 1.5144, 6.222555, 5.707229, 1.6151, 3.603251, -0.8122466, 5.126862, 1.108258, 0.213512
120.235038, 1.307933, 2.323036, -0.2720517, 1.443637, 0.4982011, 0.4585961, -0.2282334, 2.319657, 5.098329, 6.35454, 0.9006808, 0.5382144, -0.8441682, 6.829184, 2.31104, -0.08891439
120.334984, 0.1084471, 0.5466036, 0.7858737, 0.7248625, -1.158741, 2.196801, -0.5848975, 1.221883, 7.775547, 4.787975, 0.8378113, 1.714492, 0.3518921, 5.618411, 1.556653, 0.2366465
120.43493, 0.7894144, 1.437825, 1.995919, 0.1294758, -0.5116194, 0.2404355, -1.664977, 1.668334, 7.791412, 6.096426, 1.998865, 1.751301, -2.309203, 4.745054, 1.485576, 0.5388823
120.534876, -0.9465592, -0.1652585, -0.1490088, -1.646231, -1.744749, 1.278141, 0.3737295, 2.356486, 6.479278, 5.313707, 0.4938237, 1.730213, -0.3100454, 5.077964, 0.8464942, -0.0301294
120.634822, 1.346903, -0.5832866, 0.4188673, -0.1485353, 0.2089991, 0.5037806, -2.439176, 3.660148, 7.150955, 5.049945, 1.770712, 1.185255, 1.198826, 3.684119, 0.7540978, 0.4935062
120.734768, 1.275056, 1.262123, -0.5574626, 0.8358121, -1.89597, 1.684962, 0.3786427, 5.544628, 8.171634, 6.841954, 2.792742, 1.541961, 1.745251, 5.545526, 0.8844774, -0.5354213
120.834714, -1.635004, 0.2943381, 0.425089, 1.049287, -0.635675, 1.451041, 0.1524762, 6.148221, 7.396882, 7.480433, 2.894754, 0.3927648, 1.144221, 4.618848, 3.11689, -1.543143
120.93466, 0.7733397, -0.05661034, 1.971999, 0.3688052, 1.07853, 0.1688792, 0.09685636, 9.001047, 6.13081, 5.367839, 1.947692, -0.6150848, 1.698054, 5.605731, -0.1890103, -1.343058
121.034606, 0.7699522, 0.9202305, 0.8841353, 0.8147768, -1.284069, 2.132147, -1.08198, 10.0914, 6.24046, 5.684268, 3.821803, -0.2450956, 1.416323, 5.137786, 2.197424, -3.001022
121.134552, -2.183899, 1.498055, 0.971007, 0.2237063, -0.4188909, 0.5963609, 0.2996106, 11.78177, 8.205324, 5.672923, 0.4317551, 0.8039249, -0.6772679, 4.198854, 0.792255, -0.6233252
121.234498, -0.04078464, 2.350929, 1.045938, 0.2129486, -0.2923756, -0.4151769, -0.4617881, 13.24216, 8.387929, 8.117894, 1.660521, 0.5137269, 1.102183, 2.922686, 0.6977476, 0.1639557
121.334444, -1.167378, 0.4417647, -1.627599, 0.08823446, 0.1178303, -0.1195868, -1.586666, 15.37421, 6.633148, 7.711316, 1.469825, 1.374616, 1.487772, 3.17522, 0.9861933, -3.010296
121.43439, -1.104547, 0.4180757, -1.231782, 0.4352628, -0.1503653, 2.719233, 0.06632373, 14.36082, 6.790184, 6.511765, 2.259956, 3.401059, 0.1090561, 4.229824, 1.831592, -2.70763
121.534336, -0.3055575, 0.3840559, -0.1126157, -0.4812125, -0.7781877, 0.2756692, 0.7094126, 13.5766, 6.258679, 4.987259, 1.709171, 3.768603, -1.305496, 4.468401, 0.6849979, -2.428574
121.634282, 0.4353818, 0.7045671, 0.6616103, -0.7269134, -0.8655509, 0.7052659, 0.09523886, 12.41127, 6.313314, 6.211112, 1.393982, -0.4979215, 0.003092999, 1.51681, 2.029521, 1.054865
121.734228, 0.8776078, -0.006286766, -0.7631257, 0.09285247, -0.3814068, 0.2656675, 1.179309, 10.5477, 5.564528, 5.737229, 3.262153, 1.215671, 0.410374, 3.931185, 1.190611, -0.1702545
121.834174, 1.371773, -0.7875128, -0.6651959, 0.8644297, -0.6099821, -0.609786, 0.7479859, 11.59722, 6.011004, 8.430058, 1.345998, -0.2267546, -0.578149, 2.473791, 1.643502, -0.2421319
121.93412, -1.021381, 1.607472, -0.1513843, -2.43323, 0.4334142, 0.6136202, -0.09144154, 10.4514, 6.710306, 5.802054, 2.128818, -0.02833988, -0.1108937, 5.412418, 0.5467073, -1.251729
122.034066, -0.1454868, 1.257382, -0.005543062, 0.4007525, -1.603567, 1.372624, -0.3072463, 11.03475, 5.328045, 6.311831, 1.932616, 1.577951, 0.07506749, 2.614456, 1.041334, -2.618151
122.134012, 1.261075, 3.217072, 0.131166, -1.500198, 0.8320826, -0.9161062, 0.08839907, 10.99668, 4.176543, 7.330414, 2.159872, 3.458472, 0.09570199, 3.834342, 1.448165, 0.6412247
122.233958, -1.467441, 5.589172, 2.018623, -1.541245, -0.7247975, 0.03424751, 0.1016978, 10.65845, 3.943334, 7.934354, -0.1446577, -0.6590027, -1.20362, 3.238127, 0.09867964, -1.049076
122.333904, 0.8153149, 8.876962, -0.5477201, 1.390096, -0.7169902, -0.7860655, -1.025703, 11.43606, 5.816677, 8.285888, 2.238013, 0.4079815, 0.9465767, 3.569733, 1.686393, -0.5802987
122.43385, 1.182716, 9.441053, 0.6239936, 0.8357237, 0.4910036, 1.11803, 1.444464, 10.70401, 6.216397, 7.916561, 1.478276, 2.849694, -0.01079297, 2.165659, 0.1738331, -1.163673
122.533796, 0.01965029, 10.81618, -0.553112, -0.783909, 1.627505, 0.2423335, 0.210843, 10.49827, 5.417287, 6.971755, 1.345312, 1.449486, 0.6396973, 3.428023, 1.688721, 0.07749325
122.633742, 0.4555338, 12.27437, 1.823404, -0.7666432, -1.285339, -0.1274321, 1.341896, 8.162254, 5.537854, 9.798397, 2.894568, 1.590942, 0.4952606, 3.004145, -0.1757642, 1.727182
122.733688, -0.9382727, 12.66069, 1.038251, -0.2972478, 0.7894716, 1.227233, -0.3867134, 10.57972, 3.388178, 10.8338, 2.670063, -0.2316868, -0.06856494, 3.633229, 2.751555, -0.0500825
122.833634, 1.440239, 15.07677, 0.5455199, 0.4928915, -1.529606, 0.3966987, -1.88958, 7.338998, 4.824978, 9.85615, 1.311201, -0.1833141, -0.7051651, 0.6546003, 0.3136777, -0.5547567
122.93358, -0.7265742, 17.42469, 1.005938, -0.5900484, -2.377455, 0.5727689, -0.687618, 8.014951, 4.105549, 8.137386, 1.717685, 0.2274088, -1.185382, 1.385656, -0.7520584, -0.1809289
123.033526, 1.271491, 19.19637, 1.214563, 0.4072677, 0.07787779, -0.06419273, 1.382482, 7.97823, 4.847064, 10.80217, 0.2958784, 1.01328, 2.755354, 2.700882, 0.08372329, -0.05869339
123.133472, 0.849501, 19.75005, 0.7905675, 0.4541893, -0.7440794, 0.2458393, -0.9407018, 7.381308, 3.462699, 11.05331, 2.22366, 1.380324, -0.3116329, 0.8112193, 1.152532, 0.1302169
123.233418, -0.09445663, 19.78052, 2.385754, -0.2329576, -1.641808, 1.36709, 1.72457, 6.793033, 2.263505, 11.34706, 0.9941722, 2.105829, 0.266598, 2.510366, 1.019336, 0.1240001
123.333364, -0.2384388, 17.29673, -0.3258652, -2.248267, -1.602545, 1.41417, 0.7869871, 5.603631, 3.692324, 10.9702, 1.939594, 2.68956, 0.7340909, 1.056427, 0.8912318, 0.7400564
123.43331, -0.6073158, 16.99371, 1.052856, 1.147263, 0.6858031, 1.07518, 0.3023244, 7.403979, 3.88253, 9.632246, 2.44163, 0.430478, -2.226996, 1.286611, 0.6536848, -1.155433
123.533256, -0.4947592, 16.08956, 0.3972243, -1.555064, 0.7189902, 1.827976, -1.44118, 5.866122, 1.942539, 9.136545, 2.139496, 0.9096538, -0.7023834, 2.951792, 2.681648, -1.023856
123.633202, -0.2273494, 14.26381, 0.8150687, -0.3647944, -0.5303813, -0.9478083, -0.115963, 7.412821, 2.288807, 10.48483, 0.3737466, 2.463367, -1.494763, 0.531859, 1.539985, -0.4898553
123.733148, -0.6703058, 14.89887, 0.8512498, -0.7948881, 0.8206365, 1.391944, 1.716256, 5.482993, 1.704662, 10.62621, 0.6973324, 3.442375, 0.2654263, -0.08236062, 0.4556369, -0.05970446
123.833094, -0.567266, 15.09671, 0.4418952, -1.016907, -0.1948881, 0.9806116, 0.5640327, 4.774577, 3.154493, 8.920275, 0.6529269, 1.389526, 0.3219566, 0.1328095, 0.7767325, -0.238306
123.93304, -0.5165414, 12.25649, -1.353846, 3.712917, -0.3425236, -0.1784512, 0.09884, 5.519853, 2.040467, 10.12609, 0.9958357, 1.104863, -1.249859, 1.169792, 0.7610486, -1.11844
124.032986, -0.246509, 12.83438, 0.5249019, -1.380065, -1.334242, 1.27807, 1.338771, 4.709806, 1.65723, 11.81101, 1.848933, 0.2263572, 0.0787023, 1.782499, 1.473459, 0.6236619
124.132932, -1.215608, 12.54742, 1.860286, 0.7015932, -1.16884, -1.393803, 0.2391035, 4.904308, 1.652025, 8.396618, 0.5685045, -1.577807, -0.0392739, 0.9846328, 2.417935, -0.8102164
124.232878, 0.6572554, 13.31971, -0.6269137, 2.059605, 0.7885113, 2.070085, -0.5526249, 5.516676, -0.2008969, 10.50273, 0.6972799, -0.0045212, -0.4638625, 1.094849, 0.3681466, -1.535652
124.332824, -0.1305749, 13.03761, -1.04862, 0.5156416, -0.1667719, 0.8781773, 0.5154059, 3.640133, 2.806637, 11.63833, -0.2270783, 0.2377021, -1.173274, -0.4703293, 0.8498504, -0.2962195
124.43277, -1.166676, 11.53572, -0.8597704, -0.7501029, -0.6438932, 1.955063, 0.6520342, 6.250612, 2.290435, 12.46416, 0.7576986, 3.414116, -0.4100439, 0.5241095, 0.2078611, -2.05008
124.532716, 0.01132928, 12.59761, 0.5911215, 0.6075029, -1.331459, 1.006346, 0.8098025, 3.282636, 1.021452, 11.55702, 1.175781, 2.73261, -2.05169, 1.26118, 0.0761356, 0.4416451
124.632662, 1.082908, 11.04339, -0.3943471, 1.486994, 0.4181627, 2.583286, 0.7532079, 3.47044, 0.8595581, 9.394838, 0.5267609, 2.637868, 0.9639649, 0.2543476, -0.1576046, -1.156493
124.732608, -1.660417, 12.11963, -0.4856357, 0.2621668, -0.5222313, 0.339071, 1.928625, 2.802519, 2.197359, 11.08488, 0.6364339, 2.537099, 0.5520226, 0.6798921, 0.9076589, -1.360355
124.832554, -2.754965, 10.91783, 0.4709909, 1.325596, -1.931299, 1.581851, 0.8821553, 2.232955, 2.301829, 9.074747, 0.2659895, 1.129865, -0.8836682, 0.2949561, 0.251808, 1.626182
124.9325, 1.583196, 10.98417, -0.5252608, -0.216504, -2.5707, -0.06762278, -0.3094363, 1.469409, 1.60964, 9.477157, 0.7891651, 1.73477, 0.06755607, -0.7337703, 1.187931, 0.07603528
125.032446, -0.814467, 10.48406, -0.5868202, -1.556244, 0.6970378, -0.8327987, -0.2946869, 2.922585, 1.589018, 8.128556, -0.3706942, 0.4787957, -2.696523, -0.458647, 0.8260266, -0.1843057
125.132392, 0.01098098, 10.22524, -1.624862, 0.2660474, -0.1966351, -0.4963612, -1.070542, 2.478229, 0.8120322, 10.86963, 1.890527, 1.619167, -0.2711643, 0.546883, 0.4869252, -2.48224
125.232338, -1.881707, 9.498522, 0.9440051, 1.519981, 2.051218, -0.7309989, 1.313156, 3.215846, 1.913584, 8.974737, 1.865505, 1.157135, 0.1623715, 0.7464332, 1.0115, -1.518343
125.332284, -0.8955576, 9.085279, -0.5726405, -0.1403644, 0.4317346, -1.717132, -0.4796325, 1.42607, -0.9744102, 12.01305, -1.161746, 1.282213, -0.2478433, 0.06116726, 0.04802443, -0.6019416
125.43223, -0.09058449, 9.392686, 0.01964883, -0.4411333, 0.7719272, -1.864921, 0.5500327, 1.4909, 2.395841, 12.90297, 1.665565, -0.4173944, 0.007835989, 1.351601, 1.668438, -0.418902
125.532176, -1.235156, 10.57897, -0.6177856, 1.193196, 0.7039364, -1.075948, 1.673147, 0.6216478, 1.777052, 13.44754, -0.3540599, 2.645548, 1.234507, 1.36313, -0.4775506, 0.4484063
125.632122, 0.245418, 9.111824, 1.403019, -0.900224, -0.8421087, 0.7533306, -1.137639, 2.405796, 1.301524, 10.6332, 2.093189, 2.265293, -0.4292684, -2.366904, -0.8662599, -0.5088018
125.732068, -0.6616091, 8.402626, -0.3515727, 2.229665, -0.3510068, -1.445499, 1.327087, 3.071022, 1.617819, 11.71504, -0.6745374, 1.125162, -0.8104602, 0.2935856, -0.3532369, 0.508906
125.832014, -1.985266, 8.606177, -0.9102496, 0.2206139, 1.227251, 0.6540286, 1.825377, 0.2014739, 0.1461864, 11.1858, -0.03825796, 0.7996254, -1.011605, -0.1972222, 0.9795999, -0.0230788
125.93196, -0.4802002, 6.397501, -0.1894046, 1.095549, 0.05269939, 0.717464, 1.725123, 1.858689, 0.9529856, 10.90206, 1.13296, 2.042495, 0.09782927, 0.4498269, 0.4064111, 0.7164043
126.031906, 0.7290817, 7.918501, 0.1718281, 1.270667, 0.5250457, -0.9872892, -2.503632, 3.573844, 0.1762726, 11.35422, 0.1287031, 2.293792, 1.665875, -0.653427, -0.3913843, -1.348742
126.131852, -1.956468, 7.190233, 2.328154, -0.8169546, -1.3249, 0.6427312, -0.8598422, 2.760973, 0.7362019, 11.3855, 0.9624791, 0.278176, -0.854932, 0.6751325, 2.112977, -0.07912215
126.231798, -1.187232, 7.307234, 1.331001, 1.12248, 0.8615116, -1.075348, -0.119328, 1.111197, 1.991974, 10.19112, 0.9742511, 0.7621922, -0.1543442, 0.9808196, 1.353005, 0.6560282
126.331744, -0.1778927, 4.907499, 1.202901, -0.8202549, 0.2181475, -0.219822, -1.0377, 1.959437, 2.377443, 11.10937, 1.765316, 1.978782, 0.108439, -0.8029405, 0.3558524, -2.010716
126.43169, -0.4381226, 7.183828, -0.551865, -0.363122, 0.9140798, 0.364638, -0.2500239, 1.530135, 3.701674, 10.96111, 0.4623278, -0.9460977, 0.8466782, -0.9054317, 0.262926, -1.488505
126.531636, -0.1826014, 6.634799, 0.3696317, 0.13435, 1.153917, 0.06732937, 0.9451324, 0.8353947, 3.124494, 8.9401, 1.014885, 1.404721, 0.02162667, -0.8106308, 0.7963613, 0.9639938
126.631582, -2.033739, 6.644056, 1.016164, 0.2201637, -0.7405882, 0.2936721, 2.264237, 2.552729, 1.153875, 9.327305, 1.408532, 0.888123, -0.288447, 1.991594, 0.7673187, -0.762806
126.731528, -1.747973, 7.445706, -1.341153, -1.15335, -0.2167473, -1.260372, -0.06529155, 2.579376, 2.873202, 9.200967, -2.135476, -0.8061111, 1.13567, 0.9072688, 1.759989, -0.7012774
126.831474, -0.2041565, 7.967659, -0.7792953, -1.77696, 1.585408, 0.9545348, 0.6944894, 0.7090668, 1.931169, 9.48711, 0.4500099, -0.676909, -0.7346743, 2.10964, 1.718178, -0.1851789
126.93142, -0.2563145, 6.417527, 0.6532713, 0.0714962, 4.124732, -0.3148828, 0.9668697, 2.751862, 1.023746, 8.550889, 1.876942, 0.08148722, 0.06365054, 0.8002617, -0.7714079, 0.109001
127.031366, -0.1516483, 5.956351, 0.2368745, -0.8186982, 1.929468, 0.01269578, 0.8888334, -0.6015357, 2.301537, 10.54291, 0.1777398, -1.016475, -0.7141776, -0.271493, 0.5958214, -2.131514
127.131312, 0.4483498, 7.63051, 0.1359021, -1.794753, 2.114244, -1.315897, -0.03154798, -0.2785969, 0.9843938, 8.16671, 0.4373391, 0.5644099, -1.106322, 0.006094751, -0.2072567, -0.462674
127.231258, -0.3606939, 6.634684, -0.5991931, 1.49533, -0.1117511, -0.2250296, 0.6074895, 1.311617, 0.2014097, 8.046268, -0.9935203, 0.439873, 1.392722, 0.2126001, 0.145789, 1.457965
127.331204, 0.9792578, 6.708805, 1.870842, 1.310023, 2.952519, 1.206107, 1.269235, 2.801916, 3.618103, 8.618649, -0.07355736, -0.3455393, 0.8333471, 1.279319, 2.795656, -0.5846286
127.43115, 0.3554791, 5.940416, 1.351643, 0.6934975, 1.695594, 3.358542, -0.2440001, 1.639866, 2.72151, 8.973237, -0.84971, -1.616603, 0.489842, 0.9408484, 3.190342, -0.1343133
127.531096, -0.822228, 5.216995, -1.641978, -0.8532848, 2.72927, 5.759043, -0.1302538, 2.935179, 1.791436, 6.721604, 0.9629502, -1.405717, 0.3595065, 2.374395, 2.444288, 0.9332093
127.631042, 0.6118672, 4.762449, -0.2502938, -1.017281, 4.27319, 8.705589, 0.5689868, 1.342872, 2.785891, 7.580077, -0.1317921, -1.495956, -0.249367, 0.7686065, 2.104563, -0.2281093
127.730988, -1.391475, 6.197096, 1.440518, 0.4021428, 0.9016144, 12.92945, 0.2666801, 1.303354, -0.6870787, 8.964837, 0.1672089, -0.8339177, -0.07598835, 0.9224764, 1.64288, 0.4299971
127.830934, -0.1602321, 4.45461, 0.9905689, 1.215838, 2.916626, 14.48272, -1.372714, 2.607556, 1.344057, 5.385115, 1.472998, 0.796819, 0.3576143, 0.6297269, 2.639376, -1.089137
127.93088, -0.1880523, 6.348206, -0.6404892, 0.6129686, 1.929937, 16.28656, 1.056383, 1.613154, 2.114272, 5.625562, -0.8043882, -0.6222409, -1.325924, 0.5612321, 3.54683, -0.59736
128.030826, -0.02647487, 4.587981, 1.036141, 1.120869, 2.305314, 18.05681, -1.246508, 2.352439, 2.006721, 6.680864, 1.062439, 1.931782, -0.6990258, -0.4273855, 3.601358, -0.3424867
128.130772, 1.069758, 2.798436, 1.115744, -0.1196439, 1.610725, 19.28542, -0.1447498, 1.101927, 0.7606146, 6.488623, 2.490119, -1.193456, 0.3617524, 0.498447, 4.929909, -1.591455
128.230718, 0.910044, 2.307815, 0.3596264, 0.2422528, 2.191633, 19.52127, -0.4360951, -1.285906, -1.180953, 6.436651, -0.2237578, 0.3340167, 0.4419321, 2.253023, 4.304135, 0.8355221
128.330664, 0.4102436, 2.716476, -1.142732, -0.09542526, -0.3676884, 17.17665, -0.05993335, -0.7373033, 0.1834517, 6.04805, 1.017539, -0.0401602, 0.7292925, 1.312789, 4.366262, -0.7299103
128.43061, -0.2896992, 2.945266, -0.8753491, -0.7194625, 1.333211, 17.04005, -0.8624689, -0.6441907, 1.530416, 6.539972, 1.203748, 1.645993, 0.9640286, 0.9073884, 4.864506, -0.2541667
128.530556, 1.552474, 4.972961, -0.2603603, 0.4516872, 1.110312, 15.59434, -1.358691, 0.3524944, 0.5575132, 4.615906, -0.4165886, -2.138741, -1.021563, 0.4415575, 8.256933, -0.4552867
128.630502, 1.031042, 4.77667, -2.180448, 0.6952375, 0.5985069, 15.401, -1.015334, 0.6303924, -0.3401067, 3.842221, 0.1532894, -0.6335061, -0.7386978, -0.376613, 10.59375, -2.183187
128.730448, -0.3323064, 3.522529, 0.03761186, -0.04801372, 1.402743, 13.28856, 0.6713215, 0.7227163, 1.086086, 3.379804, -1.12576, 0.2258388, 0.1465485, 0.7025625, 11.70675, -1.262577
128.830394, 0.9699437, 3.744759, -0.300718, -0.2787404, 2.851639, 13.04398, -0.6307695, 2.077465, -0.02780578, 3.14966, -0.03877228, 1.573671, -0.4188478, -0.8899903, 9.846754, -0.4471038
128.93034, 0.4328797, 3.207514, 0.5432394, -1.632528, 0.2609057, 10.63872, -0.7334441, -0.03069417, 1.689448, 2.665138, -1.524922, 1.071397, 0.4244135, -0.03057908, 9.094682, 0.3060223
129.030286, -0.673256, 1.739087, -1.455863, 0.7367887, 0.0647324, 8.85056, -1.137466, -0.03658809, 1.689321, 3.765187, 0.1507727, -0.2407374, 0.7314816, -1.092149, 4.989055, -0.4165098
129.130232, 0.7371905, 2.44985, -0.7859701, -0.1550474, 0.7596071, 8.020891, 1.039727, 0.3646722, 2.216419, 3.016622, 0.3570712, -0.747978, 0.5400015, -1.128521, 7.007319, -1.387709
129.230178, -0.3775963, 3.130809, 1.299044, 0.7471399, 0.7786046, 9.186452, -0.7136341, 1.434359, 0.8145443, 2.887004, -0.09859714, -1.863989, 0.4521892, 1.618598, 7.304111, -0.9374918
129.330124, 0.6575102, 5.440336, -2.733732, 0.08382651, -0.1314306, 8.017383, -1.260141, -0.9757026, -0.4007758, 1.26137, 1.321726, 0.5112019, -0.2993892, -1.121639, 6.935684, -1.355821
129.43007, 0.7019351, 4.161049, 0.391381, 1.879437, 1.746388, 9.388231, 0.3954124, -1.311108, 0.3310564, 1.218631, 0.4919955, -1.332509, -0.3071263, 0.1371804, 9.559081, -0.1817626
129.530016, 0.5605683, 4.239195, 0.5676823, 0.3202468, 1.235021, 6.979993, -2.270391, 1.128502, -0.5443541, 1.566659, -0.7210407, 2.716207, 1.267366, 0.1038591, 11.92803, -0.7405404
129.629962, 1.053492, 2.369573, 0.7069392, 0.9633758, 0.966531, 5.7333, -0.497664, -0.7343162, -0.8309736, 1.551481, 0.03815716, 0.448525, -0.2683105, -0.005335198, 19.47798, -0.8587917
129.729908, 0.9597452, 3.653915, -0.8953167, 1.073371, 0.06707127, 7.386972, -1.804935, 0.4595144, 1.536445, 2.338059, 0.4685295, 0.2654566, 0.2563446, 1.381248, 19.02721, -0.959236
129.829854, 2.394033, 4.344892, -1.083882, 0.920627, 0.2188827, 9.523142, -1.225557, 1.806115, -0.05443244, 1.837956, 0.7550295, 0.3180879, 1.708162, 1.627975, 20.48116, -1.214109
129.9298, 2.610244, 2.897228, 0.9103366, 1.505193, 0.8987827, 6.888078, -0.4356392, -0.5420873, -0.1489449, 0.8947095, 0.7979372, -0.003844457, 0.1451303, -0.2942255, 21.4574, -1.217429
130.029746, 0.9601666, 2.869076, 1.521242, -1.342197, 2.161075, 6.10929, -2.222829, -1.491164, 0.4918794, -0.1452613, -0.4070937, -0.808285, -0.5032726, 1.708228, 19.33575, 0.1563623
130.129692, 1.838447, 2.722342, 0.4737514, -2.150685, 2.056145, 6.07102, -0.2496462, -0.7735876, 0.4123658, 1.691244, 0.4908226, -2.355332, -0.6146472, 0.6508327, 17.80165, -1.456176
130.229638, 2.263675, 0.876759, 1.231692, 0.3437926, 0.729017, 6.377677, -0.3633605, 0.09092136, 0.6795294, 0.2573732, -1.456306, 0.8383242, 2.285028, 1.703986, 19.08841, -0.8697132
130.329584, 1.429829, 1.913252, -0.04831616, -0.83856, 0.963233, 4.655777, -1.520254, 1.106518, 1.600824, 2.447066, 1.021733, 0.7120402, 0.1931611, -0.8069537, 17.52343, -0.1924733
130.42953, 0.3213121, 1.377239, 0.2823796, 2.679419, 1.199871, 4.178613, -0.739159, 1.702437, 0.4429832, 1.603803, 0.4377053, -0.4394946, -0.9476634, 1.094204, 16.03913, -1.429782
130.529476, 2.652412, 1.470364, 0.4887187, 9.504103, 0.7846178, 3.888169, 0.8304971, 1.511779, -1.020082, 2.523507, 1.63485, 1.363725, 0.4069135, 0.5107015, 13.49384, -0.4877197
130.629422, 1.303998, 1.497436, 1.182387, 8.917604, 0.379191, 5.668242, -1.980207, 2.560726, 1.953552, 2.492198, 1.938087, -0.4833343, 1.310637, 0.7371565, 15.44733, 0.07586183
130.729368, 2.971316, 2.705242, 0.8408979, 7.307079, 2.193629, 6.420681, -1.243172, 1.91863, 2.763061, 1.47336, -1.034498, -0.7090793, 0.8884341, 1.845036, 12.93639, -2.300014
130.829314, 2.193638, 3.432523, 0.7443175, 5.403078, -0.2084137, 2.975955, -0.1031307, 0.8186498, 1.393181, 2.192151, 1.064192, -1.288122, 0.1357494, -0.31431, 14.30699, -2.213864
130.92926, 3.049383, 1.257826, 0.9051019, 3.321083, 1.59131, 4.239221, -1.449221, 2.827105, 3.094385, 2.284568, 2.102535, -0.04637331, -0.0545764, 0.7765396, 13.6663, 0.1742137
131.029206, 3.763068, 0.4615534, 1.233107, 3.460443, 2.653651, 3.599432, -1.962456, 0.7017421, 5.74716, 2.676905, 1.188075, 1.179516, 0.8299998, 0.4669909, 14.10708, -0.03385238
131.129152, 0.5384064, 2.001236, 0.8203999, 2.645117, 0.3833789, 3.430923, -1.270364, -1.155647, 9.212312, 2.682921, 0.7100803, 0.3487218, 0.4890097, -0.4591876, 15.29403, -0.4655853
131.229098, 2.646893, 2.338771, -0.8842021, 3.747905, -0.07277368, 4.261014, 0.4089533, -0.613467, 9.201968, 3.825155, 2.272755, -2.003554, 0.356662, 0.2952195, 15.59925, -0.9328209
131.329044, 2.830423, 2.999887, 1.95363, 1.529828, 2.765051, 2.623725, -2.175609, -0.7380529, 14.40101, 1.69778, 1.305226, -0.02090181, -0.8747926, -0.361792, 16.73351, 0.8578346
131.42899, 2.272777, 2.546056, 0.8722405, 4.301095, 0.303143, 3.326532, -1.582428, 0.6680239, 14.45419, 3.316416, 0.7121019, -0.4152263, 1.107817, 1.835922, 14.88655, 0.7589442
131.528936, 1.018494, 0.0507418, 1.871227, 2.154434, 0.8319221, 3.763933, 0.6300738, 1.036816, 15.13851, 2.232351, 0.3963103, -0.549121, -1.28976, 0.9348695, 15.14669, 0.2913674
131.628882, 1.432914, 1.39747, -0.840949, 2.2253, 2.32578, 3.374416, -0.4521916, -0.4962233, 16.50848, 2.742859, 1.558619, 0.2485865, -0.6334144, 0.3588886, 14.34546, -1.348411
