 , C00, C01, C02, C03, C05, C06, C07, C08, C09, C10, C13, C15, C18, C21, C22, C25, C26, C27, C28, C29, C30
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.09996266874851767, 0, 3.982552, 0, 0, 0.1146772, 0.2317197, 0, 0, 0, 0, 0.05728483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1999253374970353, 0, 3.782113, 0, 0, 1.029549, 0.2150843, -1.490116e-08, 1.192093e-07, 0.1085381, 0.954321, 2.004182, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.72529e-09
0.299888006245553, 0, 3.591763, 0, 0, 0.9729226, 0.473799, 0, 1.192093e-07, 0.09436564, 0.9065396, 1.902311, 0.2267154, 0, 0, 0, 0, 0, 0, -2.980232e-08, 0, -3.72529e-09
0.3998506749940707, 0, 5.385015, 0, 0, 0.9194109, 0.4397844, 0, 1.192093e-07, 0.08204375, 0.8611504, 1.805618, 0.2116807, 0, 0, 0, 0, 0, 0, -2.980232e-08, 0, -3.72529e-09
0.4998133437425883, 0, 5.113993, 0, 0, 0.8688422, 0.4082117, 0, 2.384186e-07, 0.07133081, 1.531697, 1.71384, 0.1976431, 0, 0, 0, 0, 0, 0, 0, 0.1811292, -1.862645e-09
0.599776012491106, 0, 4.856609, 0, 0, 0.8628356, 0.7446568, -7.450581e-09, 2.384186e-07, 0.06201671, 1.522549, 1.626726, 0.1845363, 0, 0, 0, 0, 0, 0, 0, 0.1714053, 0
0.6997386812396237, 0, 4.612181, 0, 0, 0.8153788, 0.7087214, -7.450581e-09, 1.192093e-07, 0.05391882, 1.446317, 1.544041, 0.1722987, 0, 0, 0, 0, 0, 0, 0, 0.5404149, 0
0.7997013499881414, 0, 6.163179, 0, 0, 0.8259577, 0.6578414, -7.450581e-09, 1.192093e-07, 0.04687832, 7.955796, 1.465558, 0.1608727, 0, 0, 0, 0, 0, 0, 0, 0.5114029, -1.862645e-09
0.899664018736659, 0, 6.700782, 0, 0, 1.508234, 0.6106142, -7.450581e-09, 1.788139e-07, 0.04075713, 14.52514, 1.391065, 0.1502044, 0, 0, 0, 0, 0, 0, 0, 0.4839484, 0
0.9996266874851767, 0, 6.363538, 0, 0, 1.42528, 0.5667775, -7.450581e-09, 1.788139e-07, 0.03543523, 24.3366, 1.320358, 0.1402435, 0, 0, 0, 0, 0, 0.02089613, 0, 0.4579678, 0
1.099589356233694, 0, 6.053746, 0, 0, 1.346888, 0.8660533, -1.490116e-08, 1.192093e-07, 0.03080823, 31.87554, 1.253245, 0.1309432, 0, 0, 0, 0, 0, 1.517768, 0, 0.4333819, 0
1.199552024982212, 0, 5.749066, 0, 0, 1.272808, 0.8038782, -1.490116e-08, 1.192093e-07, 0.02678542, 30.81691, 1.189543, 0.1222597, 0, 0, 0, 0, 0, 1.327582, 0, 0.4101159, 0
1.29951469373073, 0, 6.479806, 0, 0, 1.202802, 0.7461668, -1.490116e-08, 1.788139e-07, 0.02328788, 29.27395, 1.12908, 0.114152, 0, 0, 0, 0, 0, 1.161227, 0, 0.388099, 0
1.399477362479247, 0, 6.226916, 0, 0, 2.071053, 0.6925986, -1.490116e-08, 1.192093e-07, 0.02024705, 27.80825, 1.071689, 0.106582, 0, 0, 0, 0, 0, 1.015717, 0.4375158, 0.367264, -9.313226e-10
1.499440031227765, 0, 7.696607, 0, 0, 1.957143, 1.576589, -1.490116e-08, 1.192093e-07, 0.01760327, 26.41593, 1.017216, 0.09951396, 0, 0, 0, 0, 0.426172, 0.8884411, 0.3707946, 0.4245557, -9.313226e-10
1.599402699976283, 0, 7.454763, 0, 0, 1.849498, 1.597038, -1.490116e-08, 1.192093e-07, 0.0153047, 25.09332, 0.965512, 0.09291466, 0, 0, 0, 0, 0.3832801, 0.7771134, 0.3142483, 0.5970641, -9.313226e-10
1.6993653687248, 0, 7.080564, 0, 0, 1.747774, 1.482385, -1.490116e-08, 1.192093e-07, 0.01330628, 23.83694, 0.9164357, 0.086753, 0, 0, 0, 0, 0.3447051, 0.6797359, 0.2663254, 0.5650108, 0
1.799328037473318, 0, 6.854741, 0, 0, 1.651644, 1.375963, -1.490116e-08, 1.192093e-07, 0.01156879, 22.64345, 0.8698539, 0.08099996, 0, 0, 0, 0, 0.4387712, 0.5945604, 0.2257107, 0.5346784, 0
1.899290706221836, 0, 6.733615, 0, 0, 1.560802, 1.277181, -1.490116e-08, 8.940697e-08, 0.01005819, 21.50973, 0.8256397, 0.07562842, 0, 0, 0, 0, 0.3946113, 0.520058, 0.1912898, 0.5059744, 0
1.999253374970353, 0, 7.775439, 0, 0, 1.474956, 1.454188, -1.303852e-08, 8.940697e-08, 0.008744829, 20.43277, 0.7836729, 0.0706131, 0, 0, 0, 0, 0.3548959, 0.4548913, 0.162118, 0.4788113, 0
2.099216043718871, 0, 8.395261, 0.6170416, 0, 1.393832, 3.451719, -1.303852e-08, 1.192093e-07, 0.007602965, 19.40973, 0.7438395, 0.06593037, 0, 0, 0, 0, 0.3191776, 0.3978903, 0.137395, 0.4531064, 0
2.199178712467389, 0, 8.704558, 0.5575933, 0, 1.31717, 3.203916, -1.117587e-08, 1.192093e-07, 0.0066102, 18.43791, 0.7060307, 0.06155818, 0, 0, 0, 0, 0.2870542, 0.348032, 0.1164422, 0.4287815, 0
2.299141381215906, 0, 8.266465, 0.5038725, 0, 1.244724, 2.973902, -1.117587e-08, 1.043081e-07, 0.005747066, 17.71581, 0.6701436, 0.05747594, 0, 0, 0, 0, 0.2581638, 0.3044212, 0.09868479, 0.4057625, -4.656613e-10
2.399104049964424, 0, 7.85042, 0.4553274, 0, 1.176263, 2.760402, -9.313226e-09, 1.043081e-07, 0.004996637, 16.84063, 0.6360807, 0.0536644, 0, 0, 0, 0, 0.232181, 0.2662752, 0.08363534, 0.3839793, 0
2.499066718712942, 0, 7.675876, 0.4114593, 0, 1.323155, 2.562229, -7.450581e-09, 8.940697e-08, 0.004344197, 15.99744, 0.6037492, 0.05010563, 0, 0, 0, 0, 0.2088133, 0.2329091, 0.07088093, 0.3633655, 0
2.59902938746146, 0, 8.13608, 0.3718176, 0, 1.250381, 2.378284, -7.450581e-09, 8.940697e-08, 0.003776949, 15.19647, 0.5730611, 0.04678286, 0, 0, 0, 0, 0.1877974, 0.2037241, 0.06007157, 0.3438583, -4.656613e-10
2.698992056209977, 0, 7.726597, 0.3359952, 0.01732227, 1.181608, 2.207544, -7.450581e-09, 7.450581e-08, 0.00328377, 14.51695, 0.5439328, 0.04368044, 0, 0, 0, 0, 0.1688966, 0.1781961, 0.05091064, 0.3253984, -4.656613e-10
2.798954724958495, 0, 7.337725, 0.3036241, 0.01605963, 1.116619, 2.049062, -6.519258e-09, 7.450581e-08, 0.002854988, 13.80738, 0.5162851, 0.04078376, 0, 0, 0, 0, 0.1518981, 0.1558669, 0.04314676, 0.3079294, 0
2.898917393707012, 0, 6.968423, 0.2743717, 0.01488903, 1.055203, 1.901957, -6.519258e-09, 5.960464e-08, 0.002482195, 13.41672, 0.4900427, 0.03807918, 0, 0, 0, 0, 0.1366104, 0.1363357, 0.03656687, 0.2913983, 0
2.99888006245553, 0, 6.808682, 0.2479376, 0.01380375, 1.046298, 1.765413, -5.587935e-09, 4.470348e-08, 0.00215808, 12.74497, 0.4651341, 0.03555394, 0, 0, 0, 0, 0.4772357, 0.1192519, 0.03099041, 0.2757547, 0
3.098842731204048, 0, 6.466008, 0.2240503, 0.1676045, 0.9887502, 1.638672, -4.656613e-09, 4.470348e-08, 0.001876286, 12.10685, 0.4414917, 0.03319617, 0, 0, 0, 0, 0.4292046, 0.1043089, 0.02626437, 0.2609509, 0
3.198805399952565, 0, 7.863938, 0.2024644, 0.1553877, 0.934368, 1.52103, -4.656613e-09, 4.470348e-08, 0.001631288, 11.50067, 0.4190511, 0.03099476, 0, 0, 0, 0, 0.3860076, 0.09123826, 0.02225905, 0.2469418, 0
3.298768068701083, 0, 7.468153, 0.1829582, 0.1440613, 0.8829768, 1.411833, -4.656613e-09, 4.470348e-08, 0.001418281, 11.5001, 0.397751, 0.02893933, 0, 0, 0, 0, 0.9235467, 0.07980549, 0.01886454, 0.2336848, 0
3.398730737449601, 0, 7.092287, 0.1653312, 0.1335605, 0.8344121, 1.310476, -4.190952e-09, 3.72529e-08, 0.001233088, 11.04718, 0.3775335, 0.02702021, 0, 0, 0, 0, 0.8305969, 0.06980533, 0.01598769, 0.2211395, -2.328306e-10
3.498693406198119, 0, 6.735338, 0.1494025, 0.4620156, 0.7885186, 1.216395, -3.259629e-09, 2.980232e-08, 0.001072076, 10.49406, 0.3583438, 0.02522836, 0, 0, 0, 0, 0.747002, 0.06105825, 0.01354957, 0.2092677, -2.328306e-10
3.598656074946636, 0, 7.027201, 0.1350085, 0.4283389, 0.7451493, 1.129068, -2.793968e-09, 2.980232e-08, 0.0009320887, 9.968637, 0.3401294, 0.02355533, 0, 0, 0, 0, 0.6718204, 0.05340724, 0.01148325, 0.1980332, 0
3.698618743695154, 0, 6.673529, 0.1220012, 0.3971168, 0.7041653, 1.048011, -2.793968e-09, 2.980232e-08, 0.0008103803, 9.469522, 0.3228409, 0.02199325, 0, 0, 0, 0, 0.6042054, 0.04671496, 0.009732055, 0.1874019, 0
3.798581412443672, 0, 6.479413, 0.1102471, 0.3681706, 0.6654354, 0.9727733, -2.793968e-09, 2.607703e-08, 0.000704564, 9.935351, 0.3064311, 0.02053476, 0, 0, 0, 0, 0.860779, 0.5408667, 0.008247915, 0.1773413, 0
3.898544081192189, 0, 6.15331, 0.09962548, 0.3413343, 0.6288359, 0.9029368, -2.328306e-09, 2.235174e-08, 0.0006125649, 9.437902, 0.2908555, 0.019173, 0, 0, 0, 0, 0.7741464, 0.4730924, 0.006990106, 0.1678208, 0
3.998506749940707, 0, 6.254812, 0.09002715, 0.3164541, 0.5942492, 0.8381138, -2.095476e-09, 2.235174e-08, 0.0005325786, 8.965361, 0.2760715, 0.01790153, 0, 0, 0, 0, 0.6962329, 0.4138108, 0.005924113, 0.1588113, -2.328306e-10
4.098469418689224, 0, 5.940013, 0.08135357, 0.2933874, 0.5615649, 0.7779446, -1.862645e-09, 1.862645e-08, 0.0004630366, 8.516478, 0.2620391, 0.01671439, 0, 0, 0, 0, 0.6261609, 0.6902151, 0.005020685, 0.1502856, -1.164153e-10
4.198432087437742, 0, 5.641057, 0.07351564, 0.2720021, 0.5306783, 0.722095, -1.629815e-09, 1.862645e-08, 0.0004025751, 9.357769, 0.2487198, 0.01560597, 0, 0, 0, 0, 0.5631413, 0.8892151, 0.004255029, 0.1422176, -1.164153e-10
4.298394756186259, 0, 6.038894, 0.06643284, 0.2521756, 0.5014905, 0.6702549, -1.396984e-09, 1.862645e-08, 0.0003500085, 8.917929, 0.2360775, 0.01457105, 0, 0, 0, 0, 0.5064643, 0.7777905, 0.003606136, 0.1345827, 0.1377218
4.398357424934778, 0, 5.81367, 0.06003243, 0.2337943, 0.473908, 0.6221365, -1.396984e-09, 1.490116e-08, 0.0003043058, 9.341603, 0.2240779, 0.01360477, 0, 0, 0, 0, 0.4554915, 0.6803281, 0.0030562, 0.1273576, 0.1275342
4.498320093683295, 0, 5.521072, 0.05424866, 0.2167528, 0.4478425, 0.5774726, -1.396984e-09, 1.117587e-08, 0.2957803, 8.873882, 0.2126882, 0.01270257, 0, 0, 0, 0, 0.4096488, 0.5950785, 0.002590129, 0.1205205, 0.1181002
4.598282762431813, 0, 5.243201, 0.04902213, 0.2009534, 0.4232108, 0.5360151, -1.164153e-09, 1.117587e-08, 0.2571585, 8.42958, 0.2018774, 0.01186019, 0, 0, 0, 0, 0.36842, 0.5205112, 0.002195133, 0.1140504, 0.2458195
4.698245431180331, 0, 4.979316, 0.04429914, 0.1863057, 0.3999338, 0.4975339, -1.047738e-09, 1.117587e-08, 0.2235797, 8.007523, 0.1916161, 0.01107368, 0, 0, 0, 0, 0.6658261, 0.4552876, 0.001860375, 0.1079276, 1.848921
4.798208099928848, 0, 5.962936, 0.04003118, 0.1727257, 0.377937, 0.4618154, -9.313226e-10, 1.117587e-08, 0.1943856, 7.606597, 0.1818765, 0.01033933, 0, 0, 0, 0, 0.5988145, 0.398237, 0.001576668, 0.2885883, 4.282096
4.898170768677366, 0, 5.960711, 0.03617441, 0.1601356, 0.3571501, 0.4286611, -8.149073e-10, 1.117587e-08, 0.1690035, 7.225746, 0.1726318, 0.00965367, 0, 0, 0, 0, 0.5385472, 0.3483352, 0.001336226, 0.6144755, 3.965339
4.998133437425883, 0, 5.660713, 0.03268922, 0.1484631, 0.3375065, 0.397887, -8.149073e-10, 9.313226e-09, 0.1469357, 7.319542, 0.163857, 0.009013484, 0, 0, 0, 0, 0.4843454, 0.3046865, 0.001132451, 0.5814876, 3.672013
5.098096106174401, 0, 5.375814, 0.02953981, 0.1376415, 0.3189433, 0.3693222, -6.984919e-10, 9.313226e-09, 0.1277494, 6.953063, 0.1555283, 0.008415752, 0, 0, 0, 0, 0.4355988, 0.2665072, 0.0009597519, 0.5502706, 3.400385
5.198058774922919, 0, 5.105254, 0.02669383, 0.1276087, 0.3014011, 0.3428081, -7.566996e-10, 7.450581e-09, 0.1110684, 6.604933, 0.147623, 0.007857659, 0, 0, 0, 0, 0.3917582, 0.2331121, 0.0008133895, 0.5207295, 3.14885
5.298021443671437, 0, 4.848311, 0.02412204, 0.1183072, 0.2848237, 0.3181974, -6.402843e-10, 5.587935e-09, 0.09656554, 6.274234, 0.1401194, 0.007336576, 0, 0, 0, 0, 0.644428, 0.2039016, 0.0006893474, 0.4927743, 2.915922
5.397984112419954, 0, 5.182582, 0.02179802, 0.1817712, 0.2691581, 0.2953537, -5.820766e-10, 5.587935e-09, 0.08395639, 6.87102, 0.1329972, 0.006850049, 0, 0, 0, 0, 0.5795699, 0.1783513, 0.07776669, 0.4663198, 2.700224
5.497946781168472, 0, 4.921747, 0.01969791, 0.1685217, 0.2543541, 0.2741499, -4.656613e-10, 4.656613e-09, 0.0729937, 6.589267, 0.126237, 0.006395786, 0, 0, 0, 0, 0.5212395, 0.1560027, 0.06590726, 0.4412856, 2.500482
5.597909449916989, 0, 4.674039, 0.01780013, 0.156238, 0.2403644, 0.2544683, -4.074536e-10, 4.656613e-09, 0.5503484, 6.259352, 0.1198205, 0.005971648, 0, 0, 0, 0, 0.4687796, 0.3394697, 0.1904841, 0.4175953, 2.315515
5.697872118665507, 0, 4.438799, 0.0160852, 0.1448497, 0.2271441, 0.2361997, -4.074536e-10, 4.656613e-09, 0.4784861, 5.945955, 0.1137301, 0.005575636, 0, 0, 0, 0, 0.4215996, 1.342099, 0.1614352, 0.3951768, 2.144231
5.797834787414025, 0, 4.215398, 0.01453548, 0.1342914, 0.214651, 0.2192427, -2.910383e-10, 4.656613e-09, 0.4160073, 5.64825, 0.1079493, 0.005205886, 0.1626475, 0, 0, 0, 0.3791679, 1.431654, 0.1870798, 0.3739619, 1.985617
5.897797456162542, 0, 4.003241, 0.01313508, 0.1245028, 0.202845, 0.203503, -2.910383e-10, 3.72529e-09, 0.3616867, 5.36545, 0.1024623, 0.004860656, 0.3530223, 0, 0, 0, 0.3410068, 4.705826, 0.1585501, 0.3538858, 1.838736
5.997760124911061, 0, 3.80176, 0.01186959, 0.1154277, 0.1916883, 0.1888932, -2.619345e-10, 3.72529e-09, 0.6036925, 6.036286, 0.09725422, 0.00453832, 0.3253512, 0, 0, 0, 0.3066864, 4.116155, 0.1343712, 0.3348876, 1.70272
6.097722793659578, 0, 3.610421, 0.01072602, 0.107014, 0.5360632, 0.1753324, -2.619345e-10, 3.259629e-09, 0.5248648, 5.734058, 0.09231085, 0.00423736, 0.299849, 0, 0, 0, 0.2758201, 3.600373, 0.1138795, 0.3169092, 1.576766
6.197685462408096, 0, 3.557184, 0.009692635, 0.09921367, 0.5065792, 0.162745, -2.328306e-10, 2.793968e-09, 0.45633, 5.446962, 0.08761875, 0.003956358, 0.2763458, 0, 0, 0, 0.2480604, 3.149222, 0.09651288, 0.299896, 1.460128
6.297648131156613, 0, 3.378154, 0.008758808, 0.09198189, 0.4787168, 0.1510614, -2.037268e-10, 3.259629e-09, 0.9270548, 5.174241, 0.08316515, 0.003693991, 0.2546848, 0, 0, 0, 0.2230945, 3.01008, 0.08179465, 0.2837962, 1.352119
6.397610799905131, 0.004116885, 3.208134, 0.09765975, 0.08527724, 0.4523869, 0.1402165, -2.037268e-10, 2.793968e-09, 0.8060036, 4.915174, 0.07893792, 0.003449023, 0.4787946, 0, 0, 0, 0.2006413, 2.632896, 0.06932094, 0.2685607, 1.2521
6.497573468653648, 0.003859399, 3.046672, 0.08825082, 0.07906129, 0.4275051, 0.1301502, -1.74623e-10, 2.328306e-09, 0.7007589, 4.88033, 0.07492556, 0.0032203, 0.441265, 0, 0, 0, 0.1804478, 2.515372, 0.05874948, 0.2541431, 1.159479
6.597536137402166, 0.0396821, 2.893335, 0.07974838, 0.07329844, 0.4039919, 0.1208065, -1.74623e-10, 1.862645e-09, 0.8589309, 4.635979, 0.07111715, 0.003006745, 0.4066771, 0, 0, 0, 0.1622868, 2.862043, 0.04979017, 0.2404995, 1.073709
6.697498806150683, 0.03720023, 2.747716, 0.07206509, 0.5263077, 0.3817719, 0.1121337, -1.455192e-10, 1.862645e-09, 1.201894, 4.403862, 0.06750232, 0.002807352, 0.3748003, 0, 0, 0, 0.1459535, 2.50341, 0.04219716, 0.6178325, 0.9942843
6.797461474899202, 0.03487358, 2.609426, 0.06512205, 0.4879446, 0.3607741, 0.1040835, -1.309672e-10, 1.629815e-09, 1.044955, 4.183367, 0.06407124, 0.002621182, 0.3454221, 0, 0, 0, 0.1312641, 5.150751, 0.03576209, 0.5846643, 0.9207346
6.897424143647719, 0.03269245, 2.478096, 0.05884793, 0.4523778, 0.3409311, 0.09661119, -1.309672e-10, 1.396984e-09, 0.9085091, 5.216646, 0.06081454, 0.002447357, 0.3183467, 0, 0, 0, 0.1180531, 4.505327, 0.03030836, 0.5532768, 0.8526256
6.997386812396237, 0.03064774, 2.353375, 0.2928407, 0.4194036, 0.3221796, 0.08967534, -1.018634e-10, 1.396984e-09, 0.7898796, 4.955456, 0.05772339, 0.00228506, 0.2933936, 0, 0, 0, 0.1061717, 3.940779, 0.02568633, 0.5235744, 0.7895548
7.097349481144755, 0.02873091, 2.234932, 0.7674677, 0.3888328, 0.3044594, 0.08323744, -1.018634e-10, 1.164153e-09, 0.6867403, 5.037145, 0.05478933, 0.002133526, 0.2703963, 0, 0, 0.1908365, 0.09548614, 3.446973, 0.02176916, 0.4954664, 0.7311495
7.197312149893272, 0.6541647, 2.12245, 0.6935268, 0.3604904, 0.2877138, 0.07726172, -8.731149e-11, 9.313226e-10, 0.5970685, 4.784943, 0.05200444, 0.00199204, 0.2492017, 0, 0, 0.1673486, 0.085876, 3.015044, 0.01844936, 0.4688675, 0.6770645
7.29727481864179, 0.6132507, 2.015629, 0.6267096, 0.3342139, 0.2718892, 0.07171501, -7.275958e-11, 9.313226e-10, 0.5191057, 4.545367, 0.0493611, 0.001859938, 0.2296684, 0, 0, 0.1467515, 0.07723305, 2.637239, 0.01563583, 0.4436964, 0.6269804
7.397237487390307, 0.5748957, 1.914184, 0.5663299, 0.3098527, 0.2569351, 0.0665665, -6.548362e-11, 9.313226e-10, 0.4513229, 4.317787, 0.04685211, 0.001736595, 0.2116662, 0, 0, 0.1286895, 0.06945998, 2.306775, 0.01325136, 0.4198767, 0.5806011
7.497200156138825, 0.5389395, 1.817845, 0.5117674, 0.2872672, 0.2428034, 0.06178761, -5.820766e-11, 8.149073e-10, 0.392391, 4.101602, 0.04447065, 0.001621432, 0.195075, 0, 0, 0.1128506, 0.06246922, 2.017721, 0.01123053, 0.3973358, 0.5376526
7.597162824887343, 0.5052321, 1.726354, 0.4624617, 0.266328, 0.2294489, 0.05735181, -5.09317e-11, 6.984919e-10, 0.3411541, 3.89624, 0.04221023, 0.001513907, 0.1797843, 0, 0, 0.09896105, 0.05618205, 1.764887, 0.009517868, 0.3760049, 0.4978811
7.697125493635861, 0.4736329, 1.639468, 0.4179062, 0.2469151, 0.216829, 0.05323445, -4.365575e-11, 6.984919e-10, 0.2966076, 3.701161, 0.04006471, 0.001413512, 0.1656922, 0, 0, 0.08678104, 0.05052764, 1.543735, 0.008066392, 0.3558192, 0.4610516
7.797088162384378, 0.4440101, 1.556955, 0.3776434, 0.2289172, 0.2049032, 0.04941268, -4.365575e-11, 5.820766e-10, 0.2578777, 3.515849, 0.03802825, 0.001319774, 0.1527047, 0, 0, 0.07610013, 0.04544231, 1.350294, 0.006836265, 0.3367172, 0.4932014
7.897050831132896, 0.41624, 1.478595, 0.3412597, 0.2122312, 0.1936333, 0.04586529, -4.001777e-11, 5.820766e-10, 0.2242051, 3.339816, 0.0360953, 0.001232253, 0.1407351, 0, 0, 0.06673382, 0.0408688, 1.181093, 0.005793733, 0.3186406, 0.4567181
7.997013499881414, 0.3902068, 1.404178, 0.3083814, 0.1967614, 0.1829833, 0.04257256, 0.2648237, 4.656613e-10, 0.1949293, 3.223266, 0.0342606, 0.001150536, 0.1297038, 0, 0, 0.0585203, 0.03675558, 1.033095, 0.004910188, 0.3015345, 0.4229336
8.096976168629931, 0.3658017, 1.333507, 0.2786707, 0.1824193, 0.172919, 0.03951622, 0.2383606, 4.656613e-10, 0.1694762, 3.184312, 0.03251915, 0.001074238, 0.1195372, 0, 0, 0.05131769, 0.03305634, 0.9036408, 0.004161383, 0.2853467, 0.3916481
8.196938837378449, 0.3429231, 1.266393, 0.2518224, 0.1691226, 0.1634083, 0.1936492, 0.214542, 3.49246e-10, 0.1473467, 3.024879, 0.03086623, 0.001002999, 0.1101674, 0, 0, 0.04500157, 0.0297294, 0.7904086, 0.003526771, 0.2700279, 0.6835076
8.296901506126966, 0.3214753, 1.202656, 0.2275608, 0.1567951, 0.1544207, 0.1797469, 0.1931034, 2.910383e-10, 0.1281067, 2.873427, 0.02929731, 0.0009364851, 0.1015321, 0, 0, 0.03946283, 0.0267373, 0.6913651, 0.002988938, 0.2555315, 0.6329468
8.396864174875484, 0.301369, 1.142128, 0.2056367, 0.1453661, 0.1459274, 0.1668426, 0.1738072, 2.910383e-10, 0.6770505, 2.729559, 0.02780815, 0.0008743818, 0.09357365, 0, 0, 0.03460579, 0.02404634, 0.9422939, 0.002533124, 0.2418134, 0.5861262
8.496826843624001, 0.2825202, 1.084645, 0.1858248, 0.1347702, 0.1379012, 0.1548648, 0.1564391, 2.910383e-10, 0.588644, 2.592894, 0.02639468, 0.0008163969, 0.08623902, 0, 0, 0.03034655, 0.02162622, 1.4362, 0.002146822, 0.2288317, 0.542769
8.596789512372519, 0.2648503, 1.030056, 0.1679217, 0.1249467, 0.1303165, 0.1437469, 0.1408066, 2.910383e-10, 0.5117812, 3.04252, 0.02505306, 0.0007622573, 0.0794793, 0, 0, 0.02661153, 0.5062016, 1.256235, 0.001819431, 0.6642435, 0.5026191
8.696752181121036, 0.2482856, 0.9782143, 0.1517435, 0.1158392, 0.123149, 0.1334271, 0.1267362, 2.328306e-10, 0.4449548, 2.890185, 0.02377963, 0.000711708, 0.07324943, 0, 0, 0.02333622, 0.4552552, 1.364092, 0.001541968, 0.6285837, 0.4654391
8.796714849869556, 0.2327568, 0.9289817, 0.1371239, 0.1073956, 0.1163757, 0.1238482, 0.1140719, 2.328306e-10, 0.3868544, 2.745478, 0.02257093, 0.0006645109, 0.06750788, 0, 0, 0.02046402, 0.4094363, 1.193162, 0.001306817, 0.5948384, 0.4310094
8.896677518618073, 0.2181993, 0.8822268, 0.1239128, 0.0995674, 0.1099749, 0.114957, 0.102673, 2.328306e-10, 0.3363405, 2.608016, 0.02142366, 0.0006204437, 0.06221637, 0, 0, 0.01794534, 0.3682289, 1.043651, 0.001107527, 0.5629047, 0.3991266
8.996640187366591, 0.2045523, 0.8378251, 0.1119746, 0.09230983, 0.1039261, 0.1067041, 0.09241317, 2.037268e-10, 0.2924225, 2.477436, 0.02033471, 0.0005792988, 0.05733963, 0, 0, 0.01573665, 0.3311687, 0.9128744, 0.0009386293, 0.5326853, 0.3696022
9.096602856115108, 0.1917588, 0.7956581, 0.1011865, 0.08558128, 0.0982101, 0.09904367, 0.08317859, 1.74623e-10, 0.2542391, 2.353395, 0.01930111, 0.0005408824, 0.05284515, 0, 0, 0.0137998, 0.2978384, 0.7984851, 0.0007954881, 0.5040882, 0.3422618
9.196565524863626, 0.2148084, 0.7556133, 0.09143776, 0.4043687, 0.09280844, 0.09193321, 0.0748668, 1.455192e-10, 0.2210416, 2.235564, 0.01832005, 0.0005050136, 0.04870296, 0, 0, 0.01210133, 0.2678626, 0.6984295, 0.000674176, 0.4770264, 0.3169439
9.296528193612144, 0.2013735, 0.7175839, 0.08262827, 0.3748938, 0.08770388, 0.6493168, 0.06738558, 1.455192e-10, 0.1921788, 2.123632, 0.01738885, 0.0004715235, 0.04488545, 0, 0, 0.01061192, 0.2409038, 0.6109116, 0.000571364, 0.4514174, 0.6676553
9.396490862360661, 0.1887788, 0.6814685, 0.07466753, 0.3475675, 0.08288008, 0.6027016, 0.06065194, 1.455192e-10, 0.1670849, 2.017305, 0.01650499, 0.0004402543, 0.04136717, 0, 0, 0.009305814, 0.2166581, 0.5343603, 0.0004842309, 0.4271832, 0.6182672
9.496453531109179, 0.1769719, 0.6471708, 0.06747375, 0.3222329, 0.07832159, 0.5594329, 0.05459116, 1.455192e-10, 0.1452676, 1.916301, 0.01566605, 0.0004110587, 0.03812466, 0, 0, 0.008160465, 0.1948527, 0.4674014, 0.0004103856, 0.40425, 0.6330299
9.596416199857696, 0.1659033, 0.6145992, 0.06097306, 0.2987451, 0.07401382, 0.5192705, 0.04913603, 1.164153e-10, 0.1262992, 1.820355, 0.01486976, 0.0003837992, 0.03513631, 0, 0, 0.007156085, 0.1752419, 0.4088328, 0.0003478017, 0.3825479, 0.5862031
9.696378868606214, 0.1555271, 0.5836669, 0.05509867, 0.5913315, 0.06994298, 0.4819914, 0.04422601, 1.164153e-10, 0.1098075, 1.729212, 0.01411394, 0.0003583474, 0.0323822, 0, 0, 0.006275322, 0.5322099, 0.3576033, 0.0002947618, 0.3620109, 0.5428402
9.796341537354731, 0.1457998, 0.5542915, 0.04979024, 0.5482287, 0.06609605, 0.4473887, 0.03980664, 1.164153e-10, 0.09546929, 1.642633, 0.01339654, 0.0003345835, 0.02984397, 0, 0, 0.005502963, 0.4786459, 0.3127932, 0.0002498106, 0.3425765, 0.502685
9.896304206103249, 0.136681, 0.5263944, 0.04499324, 0.7131561, 0.06246071, 0.4152701, 0.03582888, 1.018634e-10, 0.08300329, 1.560389, 0.0127156, 0.0003123955, 0.02750469, 0, 0, 0.004825665, 0.4304729, 0.2735981, 0.0002117144, 0.3241853, 0.9031796
9.996266874851766, 0.1281324, 0.4999015, 0.04065841, 0.6611735, 0.05902531, 0.3854573, 0.0322486, 1.018634e-10, 0.07216505, 1.482262, 0.01206928, 0.0002916789, 0.02534878, 0, 0, 0.004231728, 0.3871482, 0.2393145, 0.000179428, 0.3067815, 0.8363692
10.09622954360028, 0.1201185, 0.4747419, 0.03674122, 0.6129799, 0.05577885, 0.3577849, 0.02902609, 1.018634e-10, 0.1760099, 1.408048, 0.01145581, 0.0002723361, 0.4256758, 0, 0, 0.003710892, 0.3481839, 0.5897769, 0.0001520652, 0.2903121, 0.7745008
