 , C00, C01, C07, C08, C09, C10, C11, C13, C16, C19, C20, C23, C30, C33
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
339.471953431684, 1.299592, 1.44529, 0.9069528, 1.183918, 1.860025, 3.234503, 0.9470429, 0.07054882, 6.33637e-05, 1.60245, 1.140907, 0.9986053, 0.752656, 0.7756009
339.5719157265697, 1.231845, 1.350637, 0.8615198, 1.13254, 1.751351, 3.072698, 0.9078818, 0.06429989, 6.030935e-05, 1.509536, 1.087137, 0.932954, 0.7000449, 0.7075444
339.6718780214553, 1.167629, 1.262182, 0.8183627, 1.358224, 1.649027, 2.918988, 0.8657449, 0.05860446, 5.740223e-05, 1.42201, 1.035902, 0.8716188, 0.6511114, 0.6454596
339.771840316341, 1.106761, 1.17952, 0.7773675, 1.299281, 1.825375, 2.772966, 0.8255636, 0.05341351, 5.463525e-05, 1.339559, 1.299463, 0.814316, 0.6055984, 1.032912
339.8718026112266, 1.049066, 1.102272, 0.738426, 1.242897, 1.718726, 2.634249, 1.395306, 0.04868235, 5.200164e-05, 1.261888, 1.238221, 1.197249, 0.5632668, 0.9422768
339.9717649061122, 0.9943781, 1.030083, 0.814455, 1.18896, 1.618307, 2.521956, 1.330546, 0.04437026, 4.949498e-05, 1.188721, 1.179865, 1.118538, 0.5238941, 0.8595949
340.0717272009979, 0.9425414, 0.9626222, 0.7736556, 1.137363, 1.523756, 2.395796, 1.268793, 0.04044012, 4.710915e-05, 1.119797, 1.124259, 1.045002, 0.4872737, 0.7841682
340.1716894958836, 1.283974, 0.8995791, 0.7349, 1.088005, 1.434729, 3.022441, 1.209905, 0.0368581, 4.483833e-05, 1.054868, 1.071274, 0.9763008, 0.453213, 0.7153599
340.2716517907692, 1.217041, 0.8406647, 0.6980858, 1.040789, 1.350904, 2.871244, 1.153751, 0.03359335, 0.2146141, 0.9937049, 1.020786, 0.9121159, 0.4215332, 0.6525893
340.3716140856549, 1.153597, 0.7856088, 0.6631159, 0.9956228, 1.271976, 2.727611, 1.992916, 0.03061779, 0.2042689, 0.9360878, 2.116746, 0.8521507, 0.3920678, 0.5953266
340.4715763805406, 1.271488, 1.249099, 0.6298977, 1.629621, 1.624859, 2.591163, 1.90042, 0.02790578, 0.1944225, 0.8818114, 2.016986, 0.9090198, 0.3646621, 0.5430886
340.5715386754262, 1.205206, 1.167294, 1.332345, 1.558901, 1.529925, 2.461541, 1.812217, 0.025434, 0.1850506, 0.830682, 1.921928, 0.8492582, 0.339172, 0.4954343
340.6715009703119, 1.142379, 1.090847, 1.265603, 1.49125, 1.440537, 3.110266, 1.728108, 0.02318116, 0.1761305, 1.616498, 1.831349, 0.7934254, 0.3154637, 0.4519615
340.7714632651975, 1.273427, 1.019406, 1.202203, 1.426535, 1.356372, 2.954676, 1.647902, 0.02112786, 0.1676404, 1.52277, 1.74504, 0.7412633, 0.2934126, 0.4123033
340.8714255600831, 1.207044, 0.9526443, 1.14198, 1.364628, 1.277125, 3.416337, 1.571419, 0.01925644, 0.1595596, 1.434477, 1.662798, 0.6925304, 0.2729029, 0.3761249
340.9713878549688, 1.859363, 0.8902547, 1.084774, 1.305408, 1.202507, 3.245436, 1.498486, 0.01755078, 0.1518683, 1.351303, 1.584432, 0.6470014, 0.2538269, 0.3431212
341.0713501498545, 1.762435, 0.831951, 1.030433, 1.248758, 1.13225, 3.083084, 1.428938, 0.0159962, 0.1445477, 1.272951, 1.509759, 0.6044656, 0.2360843, 0.3130134
341.1713124447401, 1.670559, 0.7774656, 0.9788141, 1.194566, 1.233965, 2.928854, 1.362617, 0.01457932, 0.13758, 1.199143, 1.438606, 1.340516, 0.2195818, 0.2855474
341.2712747396258, 1.583473, 0.7265486, 0.9297813, 1.142726, 1.745102, 2.782339, 1.299375, 0.01328794, 0.1309482, 1.129614, 1.370806, 1.252386, 0.204233, 0.2604915
341.3712370345114, 1.666462, 0.6789662, 0.8832047, 1.093136, 1.643142, 2.643153, 1.239068, 0.01211095, 0.124636, 1.064117, 1.306201, 1.170051, 0.189957, 0.2376342
341.4711993293971, 1.57959, 0.6345, 0.8389613, 1.045698, 1.75033, 3.123669, 1.18156, 0.01103821, 0.1186281, 1.002417, 1.907928, 1.093128, 0.1766789, 0.6844625
341.5711616242828, 1.497246, 1.608483, 1.205558, 1.000318, 1.648065, 2.967409, 1.126721, 0.01006049, 0.1129098, 0.9442946, 1.818009, 1.021263, 0.1643289, 0.6244031
341.6711239191684, 1.715486, 1.503142, 1.145167, 0.9569076, 1.551775, 2.818965, 1.074427, 0.009169372, 0.1074672, 0.8895423, 1.732328, 0.9541217, 0.5574696, 0.5696136
341.771086214054, 1.725186, 1.4047, 1.087801, 0.9153811, 1.461111, 2.677947, 1.318438, 0.008357185, 0.1022869, 0.9318026, 1.650685, 0.8913949, 0.5185022, 0.5196318
341.8710485089397, 1.635253, 1.312704, 1.033308, 0.8756568, 1.375744, 2.543983, 1.257246, 0.007616939, 0.0973563, 0.8777747, 1.57289, 0.832792, 3.924013, 0.6052111
341.9710108038254, 1.550008, 1.226734, 0.9815454, 0.8376563, 1.295365, 2.592665, 1.198894, 0.006942261, 0.09266339, 0.8268794, 1.498761, 0.7780418, 3.649723, 0.5521058
342.070973098711, 1.488759, 1.146394, 0.9323757, 0.8013049, 1.639001, 2.462968, 1.143251, 0.006327343, 0.08819669, 0.7789352, 1.428126, 0.726891, 3.394605, 0.5036603
342.1709353935967, 1.411151, 1.071316, 0.8856692, 0.7665311, 1.543241, 2.339759, 1.09019, 0.005766892, 0.08394531, 0.7337708, 1.36082, 0.679103, 3.157321, 0.4594657
342.2708976884823, 1.337588, 1.001154, 0.8413023, 0.7332663, 1.831021, 2.222713, 1.039592, 0.005256083, 0.07989886, 0.6912252, 1.306875, 0.6344568, 2.936622, 0.419149
342.370859983368, 1.306087, 0.9355873, 1.016632, 0.7014451, 2.12985, 2.111523, 0.9913417, 0.00479052, 0.07604746, 0.6511465, 1.245283, 0.5927457, 2.731351, 0.38237
342.4708222782536, 1.481294, 0.8743148, 1.772591, 0.6710048, 2.005411, 2.005894, 0.9453312, 0.004366195, 0.07238171, 0.6133916, 1.186594, 0.5537768, 2.540428, 0.3488182
