 , C00, C01, C02, C05, C06, C07, C08, C11, C15, C16, C20
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0999626472928694, 0, 0, 0, 0, 0, 0, 0, 1.076425, 0, 0, 0
0.1999252945857388, 0, 0, 0, 0, 0, 0, 0, 1.015521, 0, 0, 0
0.2998879418786082, 2.980232e-08, 0, 0, 0, 0, 0, 0, 0.9580629, 0, 0, 0
0.3998505891714776, 2.980232e-08, 0, 0, 0, 0, 0, 0, 0.903856, 0, 0, 0
0.499813236464347, 0, 0, 0, 0, 0, 0, 0, 0.8527157, 0, 0, 0
0.5997758837572165, 0, 0, 0, 0, 0, 0, 0, 0.8044693, 0, 0, 0
0.6997385310500858, 0, 0, 0, 0, 0, 0, 0, 0.7589526, 0, 0, 0
0.7997011783429552, 0, 0, 0, 0, 0, 0, 0, 0.7160115, 0, 0, 0
0.8996638256358246, 1.490116e-08, 0, 0, 0, 0, 0, 0, 0.6754997, 0, 0, 0
0.999626472928694, 1.490116e-08, 0, 0, 0, 0, 0.4139999, 0, 0.63728, 0, 0, 0
1.099589120221564, 1.490116e-08, 0, 0, 0, 0, 0.3683307, 0, 0.6012228, 0, 0, 0
1.199551767514433, 1.490116e-08, 0, 0, 0, 0, 0.3276995, 0, 0.5672058, 0, 0, 0
1.299514414807302, 1.490116e-08, 0, 0, 0, 0, 0.6489359, 0, 0.5351133, 0, 0, 0
1.399477062100172, 1.490116e-08, 0, 0, 0, 0, 0.5773505, 0, 0.5048367, 0, 0, 0
1.499439709393041, 0, 0, 0, 0, 0, 0.5136619, 0, 0.4762731, 0, 0, 0
1.59940235668591, 1.490116e-08, 0, 0, 0, 0, 0.4569988, 0, 0.4493257, 0, 0, 0
1.69936500397878, 0, 0, 0, 0, 0, 0.4065864, 0, 1.281581, 0, 0, 0
1.799327651271649, 7.450581e-09, 0, 0, 0, 0, 0.3617351, 0, 1.20907, 0.8462867, 0, 0
1.899290298564519, 0, 0, 0, 0, 0, 0.3218314, 0, 1.140661, 1.216883, 0, 0
1.999252945857388, -7.450581e-09, 0, 0, 0, 0, 0.2863295, 0, 1.076123, 3.169979, 0, 0
2.099215593150257, 0, 0, 0, 0, 0, 0.254744, 0, 1.015236, 4.834676, 0, 0
2.199178240443127, 0, 0, 0, 0, 0, 0.2266427, 0, 0.957794, 4.472933, 0, 0
2.299140887735996, 0, 0, 0, 0, 0, 0.2016413, 0, 1.382959, 4.186289, 0, 0
2.399103535028866, 0, 0, 0, 0, 0, 0.1793978, 0, 1.304711, 3.87306, 0, 0
2.499066182321735, 0, 0, 0, 0, 0, 0.1596081, 0, 1.230891, 3.583268, 0, 0
2.599028829614604, -7.450581e-09, 0, 0, 0, 0, 0.1420014, 1.496884, 1.161247, 3.315158, 0, 0
2.698991476907474, 0, 0, 0, 0, 0, 0.126337, 2.380537, 2.359011, 11.02872, 0, 0
2.798954124200343, 0, 0, 0, 0.1008867, 0, 0.1124005, 2.237342, 2.225538, 19.58863, 0, 0
2.898916771493213, -7.450581e-09, 0, 0, 0.09141898, 0, 0.1000014, 2.10276, 2.099618, 26.19862, 0, 0
2.998879418786082, -3.72529e-09, 0, 0, 0.08283974, 0, 0.08897004, 1.976274, 1.980822, 34.48619, 0, 0
3.098842066078952, -3.72529e-09, 0, 0, 0.07506562, 0, 0.07915559, 1.857396, 1.868748, 41.67078, 0, 0
3.198804713371821, -7.450581e-09, 0, 0, 0.06802107, 0, 0.07042378, 2.13929, 1.763014, 43.86514, 0, 0
3.29876736066469, -7.450581e-09, 0, 0, 0.06163761, 0, 0.0626552, 2.010606, 1.663263, 44.35291, 0, 0
3.39873000795756, -7.450581e-09, 0, 0, 0.05585321, 0, 0.05574358, 1.889663, 1.569156, 41.03431, 0, 0
3.498692655250429, -7.450581e-09, 0, 0, 0.05061165, 0, 0.0495944, 1.775995, 1.480374, 39.01959, 0, 0
3.598655302543298, -7.450581e-09, 0, 0, 0.04586198, 0, 0.04412355, 1.669165, 1.396614, 36.10004, 0, 0
3.698617949836168, -7.450581e-09, 0, 0, 0.04155805, 0, 0.03925619, 1.56876, 1.317594, 33.39894, 0, 0
3.798580597129037, -7.450581e-09, 0, 0, 1.043115, 0, 0.03492577, 1.474396, 1.243045, 31.36487, 0, 0
3.898543244421907, -3.72529e-09, 0.4159197, 0, 0.9452232, 0, 0.03107304, 1.385707, 1.172714, 30.2815, 0, 0
3.998505891714776, -3.72529e-09, 0.7722052, 0, 0.8565184, 0, 0.02764531, 1.302353, 1.106362, 28.01576, 0, 0
4.098468539007645, -3.72529e-09, 0.6973091, 0, 0.7761381, 0, 0.0245957, 1.224014, 1.043764, 26.9312, 0, 0
4.198431186300515, -3.72529e-09, 0.6296772, 0, 0.7033012, 0, 0.0218825, 1.150386, 0.9847084, 25.36643, 0, 0
4.298393833593384, -1.862645e-09, 0.5686049, 0, 0.6372997, 0, 0.0194686, 1.081187, 0.9289938, 23.46845, 0, 0
4.398356480886254, -1.862645e-09, 0.513456, 0, 0.5774921, 0, 0.01732098, 1.016151, 0.8764316, 24.27495, 0, 0
4.498319128179123, -1.862645e-09, 0.4636559, 0, 1.222724, 0, 0.01541027, 0.9550274, 0.8268433, 23.00166, 0, 0
4.598281775471992, 0, 0.418686, 0, 1.107978, 0, 0.01371034, 0.8975801, 0.7800606, 21.304, 0, 0
4.698244422764862, 0, 2.633575, 0, 1.003999, 0, 0.01219792, 0.8435885, 0.735925, 20.30608, 0, 0
4.798207070057732, 0, 2.378145, 0, 0.9097784, 0, 0.01085235, 0.7928445, 0.6942865, 18.78672, 0, 0
4.8981697173506, 0, 2.147489, 0, 0.8244, 0, 0.009655202, 0.745153, 0.6550039, 17.38105, 0, 0
4.99813236464347, 0, 1.939204, 0, 0.747034, 0, 0.008590118, 0.7003301, 0.6179439, 16.08056, 0, 0
5.09809501193634, -9.313226e-10, 1.751121, 0, 0.6769283, 0, 0.007642526, 0.6582035, 0.5829808, 14.98922, 0, 0
5.198057659229208, 0, 7.617987, 0, 0.6134018, 0, 0.006799464, 1.761829, 0.5499959, 13.86769, 0, 0
5.298020306522078, -9.313226e-10, 7.860868, 0, 0.5558369, 0, 0.006049402, 2.146787, 0.5188773, 14.62701, 0, 0
5.397982953814948, -9.313226e-10, 7.098444, 0, 0.5036742, 0, 0.005382081, 2.017652, 0.4895194, 13.53258, 0, 0
5.497945601107817, 0, 6.409967, 0, 0.4564067, 0, 0.004788373, 1.896286, 0.5469509, 12.52003, 0, 0
5.597908248400686, 0, 5.788265, 0, 0.4135751, 0, 0.004260159, 1.782219, 0.5160046, 11.84931, 0, 0
5.697870895693556, -9.313226e-10, 5.226862, 0, 0.374763, 0, 0.003790212, 1.675014, 0.4868091, 12.48949, 0, 0
5.797833542986425, -9.313226e-10, 4.719909, 0, 0.3395933, 0, 0.003372107, 1.574258, 0.4592656, 11.55499, 0, 0
5.897796190279295, 0, 4.262126, 0, 0.3077241, 0, 0.003000123, 1.479563, 0.4332804, 10.69042, 0, 0
5.997758837572164, -9.313226e-10, 3.848743, 0, 0.6122458, 0, 0.002669174, 1.390563, 0.4087655, 10.12695, 0, 0
6.097721484865033, -9.313226e-10, 3.475454, 0, 0.5547894, 0, 0.002374732, 1.306917, 0.3856377, 10.3174, 0, 0
6.197684132157903, -9.313226e-10, 3.13837, 0, 0.5027251, 0, 0.002112771, 1.228303, 0.3835197, 9.545422, 0, 0
6.297646779450773, -4.656613e-10, 2.83398, 0, 0.4555467, 0, 0.001879707, 1.154418, 0.3618203, 8.831208, 0, 0
6.397609426743641, -4.656613e-10, 2.559113, 0, 0.4127958, 0, 0.001672353, 1.084976, 0.3413485, 8.170434, 0, 0
6.497572074036511, 0, 2.310905, 0, 0.3740568, 0, 0.001487873, 1.019712, 0.4044889, 7.559101, 0, 0
6.597534721329381, 0, 2.08677, 0, 0.3389533, 0, 0.001323742, 0.9583742, 0.381603, 6.993509, 0, 0
6.69749736862225, 4.656613e-10, 1.884374, 0, 0.7848453, 0, 0.001177718, 0.9007256, 0.360012, 6.511566, 0, 0
6.797460015915119, 0, 1.701609, 0, 0.7111912, 0, 0.001047801, 0.8465447, 0.3396426, 6.024354, 0, 0
6.897422663207989, 0, 1.53657, 0, 0.6444493, 0, 0.0009322165, 0.795623, 0.3204257, 6.597051, 0, 0
6.997385310500858, 0, 1.387539, 0, 0.5839707, 0, 0.0008293819, 0.7477643, 0.3022961, 6.103443, 0, 0
7.097347957793728, 0, 1.252962, 0, 0.5291678, 0, 0.0007378912, 0.7027844, 0.2851922, 5.646767, 0, 0
7.197310605086597, 0, 1.131437, 0, 0.4795079, 0, 0.000656493, 0.6605102, 0.2690561, 5.224261, 0, 0
7.297273252379466, 0, 1.021699, 0, 0.4345084, 0, 0.000584074, 0.6207789, 0.253833, 4.833368, 0, 0
7.397235899672336, 0, 0.9226046, 0, 0.3937318, 0, 0.0005196437, 0.5834375, 0.2394712, 4.471723, 0, 0
7.497198546965206, 0, 0.8331213, 0, 0.3567819, 0, 0.0004623207, 0.5483423, 0.2259219, 4.137137, 0, 0
7.597161194258074, 0, 1.369142, 0, 0.3232996, 0, 0.1925231, 0.5153582, 0.2131393, 3.827585, 0, 0
7.697123841550944, 0, 1.236349, 0, 0.9077042, 0, 0.1712855, 0.4843581, 0.2010799, 3.541196, 0, 0
7.797086488843814, 2.328306e-10, 1.116436, 0, 0.8225204, 0, 0.1523906, 0.4552227, 0.1897029, 3.276234, 0, 0
7.897049136136682, 2.328306e-10, 1.409653, 0, 0.7453307, 0, 0.1355801, 0.42784, 0.1789695, 3.031098, 0, 0
7.997011783429552, 2.328306e-10, 1.272931, 0, 0.6753849, 0, 0.120624, 0.4021043, 0.5294678, 2.804303, 0, 0
8.096974430722421, 2.328306e-10, 1.274149, 0, 0.6120031, 0, 0.1073178, 0.3779168, 0.4995106, 2.594478, 0, 0
8.19693707801529, 2.328306e-10, 1.15057, 0, 0.5545695, 0, 0.09547932, 0.3551842, 0.4712484, 2.400352, 0, 0
8.29689972530816, 1.164153e-10, 1.038976, 0, 0.5025258, 0, 0.08494682, 0.333819, 0.4445853, 2.220752, 0, 0
8.39686237260103, 2.328306e-10, 0.9382059, 0, 0.4553661, 0, 0.07557617, 0.3137389, 0.6736884, 2.054589, 0, 0
8.496825019893899, 2.328306e-10, 0.8472095, 0, 0.4126321, 0, 0.06723922, 0.2948668, 0.6355712, 1.900859, 0, 0
8.596787667186769, 1.164153e-10, 0.7650387, 0, 0.3739085, 0, 0.05982193, 0.2771298, 0.9759878, 1.758632, 0, 0
8.696750314479639, 2.328306e-10, 0.6908377, 0, 0.830408, 0, 0.05322286, 0.2604598, 0.9207667, 1.627047, 0, 0
8.796712961772508, 2.328306e-10, 0.6238335, 0, 0.7524781, 0, 0.04735174, 0.2447924, 0.8686699, 1.505307, 0, 0
8.896675609065376, 2.328306e-10, 0.563328, 0, 0.6818615, 0, 0.04212828, 0.2300676, 0.8195208, 1.392676, 0, 0
8.996638256358246, 2.328306e-10, 0.5086908, 0, 0.617872, 0, 0.03748103, 0.2162284, 0.7731525, 1.288472, 0, 0
9.096600903651115, 1.164153e-10, 0.459353, 0, 0.5598876, 0, 0.03334643, 0.2032218, 0.7953002, 1.192065, 0, 0
9.196563550943985, 1.164153e-10, 0.4148004, 0, 0.5073448, 0, 0.02966792, 0.1909975, 0.9417274, 1.102872, 0, 0
9.296526198236855, 0, 0.3745689, 0, 0.4597329, 0, 0.02639519, 0.1795085, 0.8884447, 1.020352, 0, 0
9.396488845529724, 0, 0.3382396, 0, 0.6663256, 0, 0.02348349, 0.1687106, 0.8381766, 0.9440067, 0, 0
9.496451492822594, 5.820766e-11, 0.3054338, 0, 0.603794, 0, 0.02089298, 0.1585623, 0.7907528, 0.8733737, 0, 0
9.596414140115463, 5.820766e-11, 0.2758098, 0, 0.5471308, 0, 0.01858824, 0.1490244, 0.7460122, 0.8080256, 0, 0
9.696376787408331, 1.164153e-10, 0.249059, 0, 0.4957852, 0, 0.01653773, 0.1400602, 0.7038029, 0.747567, 0, 0
9.796339434701201, 5.820766e-11, 0.2249028, 0, 0.5618373, 0, 0.01471342, 0.1316352, 0.6639819, 0.6916321, 0, 0
9.896302081994071, 5.820766e-11, 0.2030895, 0, 0.5091115, 0, 0.01309036, 0.123717, 0.626414, 0.6398824, 0, 0
9.99626472928694, 5.820766e-11, 0.1833919, 0, 0.4613338, 0, 0.01164633, 0.1162751, 0.6918651, 0.5920047, 0, 0
10.09622737657981, 0, 0.1656047, 0, 0.4180397, 0, 0.0103616, 1.101495, 0.6527196, 0.5477094, 0, 0
10.19619002387268, 0, 0.1495428, 0, 0.3788087, 0, 0.009218596, 1.035238, 0.6157889, 0.5067284, 0, 0
10.29615267116555, 0, 0.1350386, 0, 1.064281, 0, 0.008201675, 3.848558, 0.5813513, 0.4688136, 0, 0
10.39611531845842, 0, 0.1219413, 0, 0.9644032, 0, 0.007296932, 3.617058, 0.5484586, 0.4337358, 0, 0
10.49607796575129, 0, 0.1101142, 0, 0.8738985, 0, 0.006491993, 4.379967, 0.5174268, 0.4012825, 0, 0
10.59604061304416, 0, 0.09943423, 0, 0.7918872, 0, 0.005775849, 4.116501, 0.488151, 0.3712575, 0, 0
10.69600326033703, -2.910383e-11, 0.08979011, 0, 0.7175723, 0, 0.005138704, 5.291294, 0.4605315, 0.3434791, 0, 0
10.7959659076299, -5.820766e-11, 0.08108138, 0, 0.6502315, 0, 0.004571844, 7.605487, 1.070919, 0.3177791, 0, 0
10.89592855492277, -2.910383e-11, 0.07321731, 0, 0.5892103, 0, 0.004067515, 7.147998, 1.010327, 0.294002, 0, 0
10.99589120221563, 0, 0.06611598, 0, 0.5339157, 0, 0.00361882, 7.5436, 0.953163, 0.272004, 0, 0
11.0958538495085, -2.910383e-11, 0.05970339, 0, 0.4838102, 0, 0.003219621, 7.436484, 0.8992332, 0.251652, 0, 0
11.19581649680137, -2.910383e-11, 0.05391277, 0, 0.4384069, 0, 0.002864458, 11.53134, 0.8483548, 0.2328227, 0, 0
11.29577914409424, -2.910383e-11, 0.04868378, 0, 0.3972645, 0, 0.002548474, 11.22914, 0.8003551, 0.2154023, 0.1580516, 0
11.39574179138711, -5.820766e-11, 0.04396195, 0, 0.3599831, 0, 0.002267347, 10.55368, 0.7550712, 0.1992854, 0.1466851, 0
11.49570443867998, -5.820766e-11, 0.03969808, 0, 0.3262003, 0, 0.002017232, 9.918846, 0.7123495, 0.1843743, 0.1361361, 0
11.59566708597285, -4.365575e-11, 0.03584777, 0, 0.295588, 0, 0.001794707, 9.322203, 0.6720449, 0.1705789, 1.083863, 0
11.69562973326572, -2.910383e-11, 0.0323709, 0, 0.2678484, 0, 0.001596729, 8.761449, 0.6340207, 0.1578158, 1.005916, 0
11.79559238055859, -2.910383e-11, 0.02923125, 0, 0.2427121, 0, 0.001420591, 8.234426, 0.598148, 0.1460076, 0.9335747, 0
11.89555502785146, -2.910383e-11, 2.17895, 0, 0.2199347, 0, 0.001263883, 7.739105, 0.5643049, 0.1350829, 0.8664358, 0
11.99551767514433, -2.910383e-11, 6.499302, 0, 0.1992949, 0, 0.001124462, 7.273579, 0.5323767, 0.1249757, 0.8041253, 0
12.0954803224372, -1.455192e-11, 5.868936, 0, 0.180592, 0, 0.00100042, 6.836055, 0.502255, 0.1156247, 0.7462959, 0
12.19544296973007, -1.455192e-11, 5.299708, 0, 0.1636443, 0, 0.0008900618, 6.42485, 0.4738375, 0.1069733, 0.6926253, 0
12.29540561702294, -2.910383e-11, 4.78569, 0, 0.4144571, 0, 0.0007918773, 6.038379, 0.4470279, 0.0989693, 1.129875, 0
12.39536826431581, -2.910383e-11, 4.321527, 0, 0.3755623, 0, 0.0007045238, 5.675155, 0.4217351, 0.09156416, 2.554436, 0
12.49533091160868, -4.365575e-11, 3.902383, 0, 0.3403175, 0, 0.0006268065, 5.333781, 0.3978734, 0.08471309, 3.902096, 0
12.59529355890155, -4.365575e-11, 3.523891, 0, 0.3083803, 0, 0.230076, 5.012941, 0.3753618, 0.07837464, 3.621473, 0
12.69525620619441, -3.637979e-11, 3.182109, 0, 0.2794402, 0, 0.2046959, 4.7114, 0.354124, 0.07251044, 3.361031, 0
12.79521885348728, -3.637979e-11, 2.873477, 0, 0.2532161, 0, 0.1821155, 4.427998, 0.3340877, 0.06708502, 3.11932, 0
12.89518150078015, -3.637979e-11, 2.594779, 0, 0.2294529, 0, 0.162026, 4.161643, 0.3151851, 0.06206555, 2.894991, 0
12.99514414807302, -2.910383e-11, 2.343112, 0, 0.2079198, 0, 0.1441526, 3.911309, 0.297352, 0.05742164, 2.686795, 0
13.09510679536589, -2.910383e-11, 2.115854, 0, 0.1884075, 0, 0.1282508, 3.676034, 0.2805279, 0.0531252, 4.875031, 0
13.19506944265876, -2.910383e-11, 1.910637, 0, 0.1707264, 0, 0.1141032, 3.454912, 0.2646557, 0.04915024, 4.524439, 0
13.29503208995163, -2.910383e-11, 1.725325, 0, 0.1547045, 0, 0.1015163, 3.24709, 0.2496815, 0.04547269, 4.199059, 0
13.3949947372445, -2.910383e-11, 1.557986, 0, 0.1401862, 0, 0.09031783, 3.05177, 0.2355546, 0.0420703, 5.141134, 0
13.49495738453737, -2.910383e-11, 1.406877, 0, 0.1270304, 0, 0.0803547, 2.868198, 0.222227, 0.03892249, 6.364406, 0
13.59492003183024, -2.910383e-11, 1.270424, 0, 0.1151092, 0, 0.07149062, 2.695669, 0.2096534, 0.03601021, 6.009876, 0
13.69488267912311, -2.182787e-11, 1.147206, 0, 0.1043067, 0, 0.06360435, 2.533518, 0.1977913, 0.03331583, 5.942946, 0
13.79484532641598, -2.546585e-11, 1.035939, 0, 0.09451804, 0, 0.05658803, 2.38112, 0.1866003, 0.03082306, 5.854656, 0
13.89480797370885, -2.546585e-11, 0.935463, 0, 0.08564797, 0, 0.05034569, 2.23789, 0.1760425, 0.02851679, 5.433613, 0
13.99477062100172, -2.182787e-11, 0.8447325, 0, 0.07761031, 0, 0.04479196, 2.103276, 0.1660821, 0.02638309, 5.04285, 0
14.09473326829459, -2.182787e-11, 0.762802, 0, 0.07032695, 0, 0.03985088, 1.976758, 0.1566852, 0.02440904, 4.930512, 0
14.19469591558746, -1.818989e-11, 0.6888179, 0, 0.0637271, 0, 0.03545485, 1.857852, 0.14782, 0.02258269, 4.57593, 0
14.29465856288032, -1.818989e-11, 0.6220096, 0, 0.05774661, 0, 0.03154376, 1.746097, 0.1394564, 0.020893, 4.246848, 0
14.39462121017319, -1.455192e-11, 0.561681, 0, 0.05232736, 0, 0.02806411, 1.641065, 0.1315659, 0.01932973, 3.941432, 0
14.49458385746606, -1.455192e-11, 0.5072036, 0, 0.04741668, 0, 0.0249683, 1.542351, 0.124122, 0.01788343, 3.65798, 0
14.59454650475893, -1.455192e-11, 0.45801, 0, 0.04296685, 0, 0.022214, 1.449575, 0.1170992, 0.01654534, 3.438994, 0
14.6945091520518, -1.091394e-11, 0.4135876, 0, 0.03893461, 0, 0.01976353, 1.362379, 0.1104737, 0.01530738, 3.191676, 0
14.79447179934467, -1.273293e-11, 0.3734738, 0, 0.03528078, 0, 0.01758338, 1.280429, 0.1042232, 0.01416204, 2.962143, 0
14.89443444663754, -1.273293e-11, 0.3372506, 0, 0.03196985, 0, 0.01564372, 1.203408, 0.09832623, 0.0131024, 3.052464, 0
14.99439709393041, -1.273293e-11, 0.3045408, 0, 0.02896963, 0, 0.01391803, 1.13102, 0.09276296, 0.01212204, 2.832943, 0
15.09435974122328, -9.094947e-12, 0.2750034, 0, 0.02625096, 1.183109, 0.01238271, 1.062986, 0.08751445, 0.01121504, 2.629209, 0
15.19432238851615, -7.275958e-12, 0.2483308, 0, 0.02378743, 2.05226, 0.01101675, 0.9990449, 0.08256291, 0.0103759, 2.440127, 0
15.29428503580902, -7.275958e-12, 0.2242453, 0, 0.02155509, 1.89773, 0.009801468, 0.9389499, 0.07789152, 0.009599549, 2.264643, 0
15.39424768310189, -5.456968e-12, 0.2024957, 0, 0.01953225, 1.754835, 0.008720249, 0.8824697, 0.07348444, 0.008881286, 2.101779, 0
15.49421033039476, -3.637979e-12, 0.1828557, 0, 0.01769924, 1.6227, 0.007758302, 0.829387, 0.06932671, 0.008216765, 1.950628, 0
15.59417297768763, -3.637979e-12, 0.1651206, 0, 0.01603825, 1.500514, 0.006902468, 0.7794973, 0.06540421, 0.007601965, 1.984563, 0
15.6941356249805, -3.637979e-12, 0.1491055, 0, 0.01453313, 1.387529, 0.006141044, 0.7326086, 0.06170366, 0.007033166, 2.927842, 0
15.79409827227336, -3.637979e-12, 0.1346438, 0, 0.01316927, 1.283051, 0.005463613, 0.6885404, 0.05821248, 0.006506927, 2.717284, 0
15.89406091956623, -3.637979e-12, 0.1215847, 0, 0.01193339, 1.18644, 0.004860912, 0.647123, 0.05491884, 0.006020062, 2.521868, 0
15.9940235668591, -3.637979e-12, 0.1097922, 0, 0.0108135, 1.097104, 0.004324695, 0.6081969, 0.05181154, 0.005569625, 2.340505, 0
16.09398621415198, -3.637979e-12, 0.0991435, 0, 0.009798705, 1.014494, 0.00384763, 0.5716124, 0.04888006, 0.005152891, 2.172186, 0
16.19394886144484, -2.728484e-12, 0.08952758, 0, 0.008879142, 0.9381052, 0.00342319, 0.5372285, 0.04611443, 0.004767339, 2.015971, 0
16.29391150873771, -2.728484e-12, 0.08084431, 0, 0.008045876, 0.8674679, 0.003045572, 0.5049129, 0.04350529, 0.004410634, 1.870991, 0
16.39387415603058, -2.728484e-12, 0.07300323, 0, 0.007290808, 0.8021495, 0.002709609, 0.4745411, 0.04104377, 0.004080619, 1.736436, 0
16.49383680332345, -2.728484e-12, 0.06592266, 0, 0.0066066, 0.7417495, 0.002410707, 0.4459963, 0.03872152, 0.003775296, 1.611559, 0
16.59379945061632, -1.818989e-12, 0.05952882, 0, 0.005986602, 0.6858974, 0.002144777, 0.4191685, 0.03653067, 0.003492819, 1.495662, 0
16.69376209790919, -1.818989e-12, 0.05375513, 0, 0.005424788, 0.6342509, 0.001908183, 0.3939545, 0.03446377, 0.003231477, 1.3881, 0
16.79372474520206, -1.818989e-12, 0.04854143, 0, 0.004915697, 0.5864932, 0.001697687, 0.3702571, 0.03251382, 0.002989689, 1.288274, 0
16.89368739249493, -1.818989e-12, 0.0438334, 0, 0.004454382, 0.5423316, 0.001510412, 0.3479853, 0.0306742, 0.002765993, 1.195626, 0
16.9936500397878, -1.364242e-12, 0.03958201, 0, 0.004036359, 0.5014952, 0.001343796, 0.3270531, 0.02893866, 0.002559034, 1.109642, 0
17.09361268708067, -1.364242e-12, 0.03574295, 0, 0.003657566, 0.4637338, 0.001195559, 0.3073801, 0.02730132, 0.002367561, 1.029841, 0
17.19357533437354, -1.364242e-12, 0.03227625, 0, 0.00331432, 0.4288156, 0.001063675, 0.2888904, 0.02575661, 0.002190414, 0.9557789, 0
17.29353798166641, -1.364242e-12, 0.02914578, 0, 0.003003287, 0.3965268, 0.0009463386, 0.2715129, 0.02429931, 0.002026521, 0.8870432, 0
17.39350062895928, -1.364242e-12, 0.02631894, 0, 0.002721443, 0.3666692, 0.0008419462, 0.2551807, 0.02292446, 0.001874892, 0.8232507, 0
17.49346327625215, -1.818989e-12, 0.02376627, 0, 0.002466048, 0.3390598, 0.0007490694, 0.239831, 0.0216274, 0.001734607, 0.7640458, 0
17.59342592354502, -1.364242e-12, 0.02146118, 0, 0.002234621, 0.3135294, 0.0006664381, 0.2254046, 0.02040373, 0.001604819, 0.7090988, 0
17.69338857083789, -1.364242e-12, 0.01937966, 0, 0.002024912, 0.2899213, 0.000592922, 0.2118459, 0.01924929, 0.001484743, 0.6581033, 0
17.79335121813075, -1.364242e-12, 0.01750003, 0, 0.001834884, 0.2680909, 0.0005275157, 0.1991029, 0.01816017, 0.00137365, 0.6107752, 0
17.89331386542362, -1.364242e-12, 0.01580271, 0, 0.001662688, 0.2479042, 0.0004693244, 0.1871264, 0.01713267, 0.00127087, 0.5668507, 0
17.99327651271649, -9.094947e-13, 0.01427, 0, 0.001506653, 0.2292376, 0.0004175523, 0.1758702, 0.01616331, 0.00117578, 0.5260851, 0
18.09323916000936, -6.82121e-13, 0.01288596, 0, 0.001365261, 0.2119765, 0.0003714913, 0.1652912, 0.01524879, 0.001087805, 0.4882512, 0
18.19320180730223, -4.547474e-13, 0.01163615, 0, 0.001237137, 0.1960151, 0.0003305114, 0.1553485, 0.01438602, 0.001006413, 0.4531382, 0
18.2931644545951, -6.82121e-13, 0.01050756, 0, 0.001121038, 0.1812556, 0.000294052, 0.1460039, 0.01357206, 0.0009311106, 0.4205503, 0
18.39312710188797, -6.82121e-13, 0.009488435, 0, 0.001015834, 0.1676075, 0.0002616146, 0.1372214, 0.01280416, 0.0008614425, 0.3903061, 0
18.49308974918084, -6.82121e-13, 0.008568153, 0, 0.0009205024, 0.154987, 0.0002327554, 0.1289672, 0.0120797, 0.0007969871, 0.3622369, 0
18.59305239647371, -4.547474e-13, 0.007737129, 0, 0.0008341175, 0.1433169, 0.0002070797, 0.1212095, 0.01139623, 0.0007373545, 0.3361863, 0
18.69301504376658, -4.547474e-13, 0.006986706, 0, 0.0007558395, 0.1325254, 0.0001842363, 0.1139185, 0.01075144, 0.0006821837, 0.3120091, 0
18.79297769105945, -6.82121e-13, 0.006309066, 0, 0.0006849075, 0.1225465, 0.0001639129, 0.107066, 0.01014312, 0.0006311409, 0.2895707, 0
18.89294033835232, -6.82121e-13, 0.00569715, 0, 0.0006206322, 0.1133191, 0.0001458313, 0.1006257, 0.009569229, 0.0005839173, 0.268746, 0
18.99290298564519, -4.547474e-13, 0.005144584, 0, 0.0005623888, 0.1047864, 0.0001297444, 0.09457283, 0.009027803, 0.0005402271, 0.2494188, 0
19.09286563293806, -6.82121e-13, 0.004645612, 0, 0.0005096113, 0.09689621, 0.000115432, 0.08888404, 0.008517013, 0.0004998059, 0.2314817, 0
19.19282828023093, -5.684342e-13, 0.004195035, 0, 0.0004617866, 0.08960014, 0.0001026985, 0.08353744, 0.008035122, 0.0004624091, 0.2148344, 0
19.29279092752379, -4.547474e-13, 0.003788159, 0, 0.0004184501, 0.08285344, 9.136963e-05, 0.07851246, 0.007580497, 0.0004278104, 0.1993844, 0
19.39275357481666, -3.410605e-13, 0.003420746, 0, 0.0003791805, 0.07661477, 8.129047e-05, 0.07378974, 0.007151594, 0.0003958005, 0.1850455, 0
19.49271622210953, -3.410605e-13, 0.003088968, 0, 0.0003435962, 0.07084584, 7.232316e-05, 0.0693511, 0.006746959, 0.0003661857, 0.1717378, 0
19.5926788694024, -3.410605e-13, 0.00278937, 0, 0.0003113513, 0.06551131, 6.434505e-05, 0.06517946, 0.006365218, 0.0003387867, 0.1593871, 0
19.69264151669527, -3.410605e-13, 0.002518829, 0, 0.0002821325, 0.06057845, 5.724703e-05, 0.06125876, 0.006005075, 0.0003134378, 0.1479246, 0
19.79260416398814, -2.273737e-13, 0.002274528, 0, 0.4866676, 0.05601703, 5.0932e-05, 0.05757389, 0.00566531, 0.0002899856, 0.1372865, 0
19.89256681128101, -2.273737e-13, 0.002053922, 0, 0.4409961, 0.05179907, 0.06961265, 0.05411068, 0.005344768, 0.0002682881, 0.1274134, 0
19.99252945857388, -2.273737e-13, 0.001854713, 0, 0.3996107, 0.04789872, 0.06193355, 0.05085579, 0.005042362, 0.0002482141, 0.1182504, 0
20.09249210586675, -1.136868e-13, 0.001674824, 0, 0.3621091, 0.04429205, 0.05510154, 0.04779669, 0.004757066, 0.0002296421, 0.1097463, 0
