Time (s), Cell Name, Value
191.328826, C00, 3.512427
191.428788, C00, 11.32372
191.528751, C00, 12.52421
191.628714, C00, 3.806572
623.468069, C00, 6.866302
623.568032, C00, 15.90904
623.667995, C00, 12.03981
623.767958, C00, 7.569324
707.836684, C00, 8.335127
707.936647, C00, 13.34788
901.064803, C00, 3.863861
901.164766, C00, 11.52052
901.264729, C00, 10.16498
942.1495200000001, C00, 2.741116
942.2494830000001, C00, 11.47715
942.3494449999999, C00, 7.807275
967.839963, C00, 3.048836
1097.691658, C00, 9.345565
1097.791621, C00, 13.92524
1097.891584, C00, 10.91942
1097.991546, C00, 4.06193
1126.281023, C00, 8.645235
1126.380986, C00, 13.82632
1126.480948, C00, 2.603271
30.388695, C01, 5.664691
30.488658, C01, 10.51525
30.588621, C01, 10.41209
36.986241, C01, 9.579855
37.086204, C01, 12.82024
37.186167, C01, 6.411655
58.178358, C01, 6.380322
58.27832, C01, 12.53728
58.378283, C01, 9.496312
58.478246, C01, 2.685446
116.756566, C01, 3.381976
116.856529, C01, 7.544458
116.956492, C01, 11.68642
135.749501, C01, 8.994609
135.849464, C01, 9.980863
194.727561, C01, 7.099834
194.827524, C01, 10.10358
194.927487, C01, 8.110372
199.725702, C01, 10.07952
199.825665, C01, 13.40693
199.925628, C01, 8.329908
223.616814, C01, 5.683399
223.716777, C01, 12.00595
276.197254, C01, 11.38317
276.297217, C01, 5.60599
309.284946, C01, 8.646181
309.384909, C01, 9.917041
309.484871, C01, 11.13594
309.584834, C01, 4.579765
350.269699, C01, 6.5195
350.369662, C01, 10.03046
350.469625, C01, 10.34934
358.666576, C01, 3.015561
358.766539, C01, 9.918989
358.866501, C01, 10.42657
358.966464, C01, 2.530993
400.950846, C01, 10.60331
401.050809, C01, 9.791552
418.444338, C01, 10.93227
418.544301, C01, 6.276712
428.340657, C01, 5.406014
428.44062, C01, 11.18474
428.540583, C01, 11.18101
428.640545, C01, 6.470373
437.837124, C01, 7.039887
445.534261, C01, 3.718569
445.634224, C01, 11.82315
445.734187, C01, 9.654049
445.834149, C01, 9.695015
450.83229, C01, 6.699876
450.932253, C01, 10.04248
451.032216, C01, 3.630769
482.720428, C01, 10.50849
482.820391, C01, 7.007923
512.209458, C01, 7.392052
524.4049209999999, C01, 12.11734
524.5048839999999, C01, 8.580249
531.202392, C01, 8.306475
531.302355, C01, 11.05546
531.402318, C01, 3.990642
550.195327, C01, 4.795625
550.29529, C01, 11.28788
550.395253, C01, 8.57865
583.982758, C01, 11.05976
584.082721, C01, 4.43687
607.673945, C01, 7.635375
607.773908, C01, 10.4085
607.873871, C01, 8.215832
614.671342, C01, 5.910447
614.771305, C01, 13.49437
614.871268, C01, 7.20767
624.267772, C01, 10.19791
624.367735, C01, 10.24488
624.467698, C01, 6.944992
639.662045, C01, 8.938639
639.762008, C01, 7.093148
688.443898, C01, 7.319811
688.543861, C01, 10.003
688.643824, C01, 7.328063
710.3357549999999, C01, 11.20804
710.435717, C01, 9.988298
710.53568, C01, 3.376482
713.9344160000001, C01, 10.13785
714.0343789999999, C01, 7.804496
740.02471, C01, 5.934211
767.414521, C01, 3.53217
767.514484, C01, 9.614799
767.614447, C01, 7.870114
780.309724, C01, 10.27531
780.409687, C01, 11.07788
801.201952, C01, 10.47963
801.301915, C01, 10.79795
801.401878, C01, 6.587248
812.397788, C01, 7.210812
827.092321, C01, 10.80593
841.087115, C01, 6.791376
841.187078, C01, 8.840572
851.183359, C01, 10.45511
851.283322, C01, 5.483031
866.677595, C01, 3.462354
866.777558, C01, 8.582178
866.877521, C01, 10.40799
866.977484, C01, 4.709547
903.4639110000001, C01, 3.65818
903.5638740000001, C01, 8.153322
903.6638359999999, C01, 7.927371
918.258407, C01, 11.74527
918.35837, C01, 10.62559
942.549371, C01, 6.943332
942.649334, C01, 8.900444
942.749297, C01, 10.85505
942.849259, C01, 6.15132
966.540446, C01, 2.942645
966.640409, C01, 9.634049
966.740372, C01, 8.603267
966.840335, C01, 6.558279
1001.027617, C01, 3.572668
1001.12758, C01, 9.551701
1006.82546, C01, 4.36444
1006.925423, C01, 6.229607
1007.025386, C01, 10.20641
1007.125349, C01, 5.706735
1016.521853, C01, 7.494838
1016.621816, C01, 5.51874
1021.819882, C01, 3.331886
1021.919845, C01, 7.812843
1034.915011, C01, 4.470808
1035.014974, C01, 10.36733
1058.006421, C01, 3.040113
1075.100062, C01, 3.150563
1075.200025, C01, 8.857531
1075.299988, C01, 4.346513
1089.194819, C01, 10.84716
1089.294782, C01, 6.34771
1095.692402, C01, 4.81494
1095.792365, C01, 9.612275
1095.892327, C01, 8.204177
1130.179572, C01, 7.818109
1130.279535, C01, 9.696838
1130.379498, C01, 7.819212
1143.674552, C01, 7.72727
1143.774515, C01, 10.36096
1143.874478, C01, 6.057161
1147.373176, C01, 3.064084
1147.473139, C01, 9.864457
1147.573102, C01, 8.519767
1147.673065, C01, 7.624615
1180.260942, C01, 11.34861
1180.360905, C01, 7.380041
1189.05767, C01, 5.096452
1189.157633, C01, 9.599737
1189.257595, C01, 8.443154
1200.853282, C01, 10.13554
1200.953245, C01, 8.561004
1201.053207, C01, 5.354164
0.399851, C02, 3.656407
0.499814, C02, 7.933935
0.599777, C02, 6.267529
0.69974, C02, 8.482367
0.7997030000000001, C02, 10.03253
2.698996, C02, 2.978278
2.798959, C02, 2.594074
20.092526, C02, 3.474236
20.192488, C02, 7.747517
20.292451, C02, 7.461108
20.392414, C02, 7.771229
42.684121, C02, 5.015415
42.784084, C02, 8.841442
42.884047, C02, 5.753061
42.98401, C02, 8.361605
43.083973, C02, 9.694229
43.183936, C02, 9.916918
47.882188, C02, 11.73259
47.982151, C02, 8.812756
48.082113, C02, 8.951399
48.182076, C02, 13.70534
48.282039, C02, 10.79184
48.382002, C02, 14.42343
48.481965, C02, 13.49629
48.581927, C02, 14.03812
48.68189, C02, 10.7504
48.781853, C02, 6.686638
80.96987900000001, C02, 3.917584
81.06984199999999, C02, 4.761841
81.169805, C02, 9.923363
81.269768, C02, 4.732803
81.36973, C02, 12.28702
81.46969300000001, C02, 8.233274
81.56965599999999, C02, 10.98171
81.669619, C02, 8.463501
94.86471, C02, 6.488455
94.964673, C02, 8.751805
95.06463599999999, C02, 8.271182
95.164599, C02, 11.17856
95.264562, C02, 8.15786
95.364524, C02, 12.41025
95.46448700000001, C02, 14.52548
95.56444999999999, C02, 10.35944
95.664413, C02, 10.83505
95.764376, C02, 13.33236
95.864338, C02, 10.4724
95.96430100000001, C02, 10.33285
96.06426399999999, C02, 7.606697
123.154187, C02, 5.469596
123.254149, C02, 6.450366
123.354112, C02, 8.195643
123.454075, C02, 7.801472
123.554038, C02, 7.233643
123.654001, C02, 7.138803
140.747642, C02, 6.238137
140.847605, C02, 4.941856
140.947567, C02, 7.433521
141.04753, C02, 8.706837
141.147493, C02, 8.160637
141.247456, C02, 10.33392
141.347419, C02, 12.34942
141.447381, C02, 8.729935
160.640242, C02, 2.626195
160.740205, C02, 9.179354
160.840167, C02, 5.586169
160.94013, C02, 5.741762
161.040093, C02, 9.835079
161.140056, C02, 9.86635
161.240019, C02, 9.600704
161.339981, C02, 13.94019
161.439944, C02, 10.90115
179.433251, C02, 2.724491
179.533214, C02, 8.290606
179.633176, C02, 5.95343
179.733139, C02, 7.514977
179.833102, C02, 8.166996
179.933065, C02, 10.71683
180.033028, C02, 10.50153
180.13299, C02, 4.247616
191.728677, C02, 5.92541
191.82864, C02, 7.399525
191.928602, C02, 7.416078
192.028565, C02, 9.07613
192.128528, C02, 9.522171
192.228491, C02, 5.879658
218.318785, C02, 4.112272
218.418748, C02, 6.697581
218.518711, C02, 8.066229
218.618674, C02, 8.57394
218.718637, C02, 8.162834
218.818599, C02, 10.72108
218.918562, C02, 7.468365
222.817112, C02, 7.690948
222.917075, C02, 8.381706
223.017038, C02, 7.842001
223.117, C02, 11.31732
223.216963, C02, 4.397785
235.312464, C02, 4.528255
235.412426, C02, 4.544645
244.808931, C02, 6.268734
244.908894, C02, 8.564808
245.008857, C02, 7.710787
245.108819, C02, 7.694393
245.208782, C02, 10.60872
245.308745, C02, 8.713879
245.408708, C02, 12.60825
245.508671, C02, 12.0499
245.608633, C02, 10.46772
245.708596, C02, 13.00107
245.808559, C02, 10.60903
245.908522, C02, 11.8747
246.008485, C02, 8.775711
268.899969, C02, 5.03781
268.999932, C02, 5.758404
269.099895, C02, 7.49122
269.199857, C02, 6.609463
269.29982, C02, 9.135393
269.399783, C02, 9.898968
269.499746, C02, 11.9931
269.599709, C02, 7.7593
269.699672, C02, 12.56665
269.799634, C02, 11.82926
269.899597, C02, 6.761135
297.389371, C02, 3.400209
304.786619, C02, 7.223959
304.886582, C02, 4.476137
304.986545, C02, 7.765788
305.086508, C02, 9.042473
305.18647, C02, 8.444637
305.286433, C02, 9.248964
305.386396, C02, 9.754051
305.486359, C02, 6.987106
306.186099, C02, 3.595713
306.286061, C02, 15.85517
306.386024, C02, 13.40109
306.485987, C02, 12.69936
306.58595, C02, 13.56429
306.685913, C02, 13.40735
306.785875, C02, 11.71635
306.885838, C02, 13.65752
306.985801, C02, 3.573563
307.485615, C02, 3.443897
308.885095, C02, 3.080257
334.375612, C02, 5.008742
334.475575, C02, 6.525765
334.575538, C02, 6.496182
352.568844, C02, 5.248504
352.668807, C02, 7.071755
