 , C00, C01, C05, C06, C11, C12, C19, C21, C26, C33, C44, C46, C57, C59, C60, C71, C73, C75
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.09996277973315872, 5.271333, 0, 0.5580511, 0, 1.387122, 0, 0, 0.8350868, 2.034606, 2.470465, 0, 0, 0, 0, 0.5447628, 0, 1.26668, 0
0.1999255594663174, 4.978416, 0, 0.528986, 0, 1.254485, 0, 0, 0.793952, 1.928671, 2.351958, 0, 0, 0, 0, 0.5101894, 0, 4.866035, 0
0.2998883391994762, 4.701777, 0, 3.485961, 0, 1.278156, 0, 0, 0.7548428, 1.828251, 2.239136, 0.2574534, 0, 0.6078844, 0, 0.4778101, 0, 4.541721, 0
0.3998511189326349, 4.440509, 0.06471996, 3.3044, -2.980232e-08, 1.155939, 0, 0, 2.52224, 1.73306, 2.131725, 0.2801938, 0, 3.801478, 0, 0.4474858, 0, 4.239023, 2.136909
0.4998138986657936, 4.19376, 0.2009204, 3.132296, -2.980232e-08, 9.712843, 0, 0, 2.397998, 1.642826, 2.029467, 0.2568776, 0, 5.648751, 4.768372e-07, 1.579069, 0, 4.830987, 2.007597
0.5997766783989523, 3.960722, 0.1887907, 2.969155, -2.980232e-08, 10.22599, 0, 0, 2.279877, 1.557289, 1.932115, 0.2355017, 0, 5.796605, 2.384186e-07, 1.478854, 0, 8.988659, 1.88611
0.699739458132111, 3.740633, 0.5414561, 2.814512, -2.980232e-08, 9.248181, 0, 0, 2.167574, 1.476206, 1.839432, 0.8350233, 0, 5.458223, 2.384186e-07, 1.384998, 0, 9.211043, 2.904669
0.7997022378652697, 3.532774, 0.508768, 2.667922, -2.980232e-08, 10.77877, 0, 0, 2.060804, 1.399345, 1.751195, 0.8218988, 0, 5.432602, 2.384186e-07, 1.297099, 0, 8.597141, 4.250834
0.8996650175984284, 3.336466, 0.4780532, 2.528968, -2.980232e-08, 13.57403, 0, 0, 1.959292, 1.326486, 1.667191, 0.8024092, 0, 5.536285, 2.384186e-07, 1.214778, 0, 8.024155, 6.04133
0.9996277973315871, 3.151066, 0.4491928, 2.39725, 0, 12.27608, 0, 0, 1.86278, 1.25742, 1.587217, 0.7356371, 0.4030517, 5.2131, 2.384186e-07, 1.137682, 0, 7.489357, 5.675748
1.099590577064746, 2.975968, 0.4220747, 2.272393, 0, 11.10224, 0, 0, 1.771023, 1.19195, 1.511078, 0.6744213, 0.3790906, 4.908782, 0, 1.065479, 0, 6.990202, 5.332288
1.199553356797905, 2.8106, 0.3965937, 2.154039, -2.980232e-08, 10.04065, 0, 0, 1.683785, 1.129889, 1.438593, 0.6182996, 4.066882, 4.622228, 0, 0.9978584, 0, 6.897773, 5.009613
1.299516136531063, 2.654421, 0.372651, 2.04185, -2.980232e-08, 9.318024, 0, 0, 1.600844, 1.071059, 1.369584, 0.566848, 3.825109, 4.352402, 2.384186e-07, 0.9345292, 0, 6.438047, 4.706463
1.399478916264222, 2.506921, 0.3501538, 1.935503, -1.490116e-08, 8.713654, 0, 0, 1.52199, 1.015293, 1.303886, 0.9276749, 3.59771, 4.098328, 2.384186e-07, 0.8752192, 0, 7.637963, 4.421658
1.499441695997381, 2.367617, 0.3290147, 1.834695, -1.490116e-08, 7.880455, 0, 0, 1.447019, 0.9624298, 1.759227, 1.042778, 3.383829, 3.986564, 2.086234, 0.8196733, 0, 10.42038, 4.154088
1.599404475730539, 2.236054, 0.3091518, 1.739138, -1.490116e-08, 8.545964, 0, 0, 1.375741, 0.9123192, 1.799466, 0.9560034, 3.182664, 3.753846, 1.981344, 0.7676526, 0, 10.5436, 3.902709
1.699367255463698, 2.111801, 0.2904881, 1.648558, -2.980232e-08, 11.46, 0, 0, 1.307974, 0.8648177, 1.816159, 0.8764499, 2.993457, 4.360459, 1.881727, 0.7189335, 0, 9.840886, 3.666543
1.799330035196857, 1.994453, 0.2729511, 1.562695, 0.2699401, 13.15056, 0, 0, 1.243546, 0.8197894, 2.469178, 2.579579, 2.815499, 6.431426, 1.787119, 0.6733063, 0, 11.5823, 3.444667
1.899292814930015, 1.883626, 0.2564728, 1.481305, 0.2550822, 11.8931, 0, 0, 1.182291, 0.7771056, 2.350733, 2.364921, 2.64812, 6.055987, 1.697268, 0.6305748, 0, 10.81036, 3.236218
1.999255594663174, 1.778957, 0.2409894, 1.404153, 1.702006, 11.00539, 0, 0, 1.124053, 0.7366443, 2.888051, 2.168125, 2.490691, 6.076146, 2.659425, 0.5905553, 0, 10.08986, 3.040383
2.099218374396333, 1.680104, 0.2264406, 1.33102, 1.608325, 9.953061, 0, 0, 1.068684, 0.6982896, 2.749513, 1.987705, 2.342622, 6.216111, 6.248105, 0.5530757, 0, 9.417387, 8.690701
2.199181154129492, 1.586744, 0.2127702, 1.261696, 2.093972, 10.7719, 1.143386, 0, 1.016042, 0.6619319, 2.986022, 1.822299, 2.203355, 6.950539, 7.01727, 0.5179747, 0, 8.789732, 8.663387
2.29914393386265, 1.498572, 0.1999251, 1.195983, 5.030061, 9.741893, 2.743965, 0.2466014, 0.9659939, 0.6274673, 5.068686, 1.670657, 2.072367, 7.267289, 8.4853, 0.4851013, 0, 8.20391, 8.513683
2.399106713595809, 1.4153, 0.1878555, 1.133692, 4.7532, 8.810374, 2.538455, 0.2329944, 0.9184108, 0.5947971, 4.825543, 2.857009, 1.949167, 9.289346, 12.23954, 0.4543143, 0, 7.657132, 10.7815
2.499069493328968, 1.336655, 0.1765145, 1.074646, 4.869714, 7.967927, 3.209105, 0.5518715, 0.8731713, 0.5638279, 4.594064, 2.756807, 1.833291, 8.747074, 11.76758, 0.4254812, 0, 9.602217, 10.12907
2.599032273062126, 1.26238, 0.1658582, 1.018674, 4.716512, 7.206036, 7.098808, 0.8796408, 0.8301604, 0.5344713, 5.232689, 3.005417, 1.724303, 8.236457, 14.37229, 0.398478, 0, 8.962244, 12.34901
2.698995052795285, 1.192232, 0.1558452, 0.9656183, 9.218149, 6.516995, 7.627084, 0.8311041, 0.7892678, 0.5066431, 7.561275, 2.755322, 1.621795, 7.755648, 20.13002, 0.3731885, 0, 8.364923, 14.66115
2.798957832528444, 1.125982, 0.1464367, 0.9153255, 8.71077, 5.893841, 9.085538, 0.7852456, 0.7503898, 0.4802639, 7.198564, 2.526039, 1.52538, 7.302907, 22.35131, 0.3495041, 0, 7.807414, 17.95981
2.898920612261603, 1.063414, 0.1375962, 0.8676523, 11.17821, 5.330273, 10.72705, 0.7419175, 0.7134268, 0.4552581, 7.954627, 2.315836, 1.434698, 6.876594, 22.41709, 0.3273228, 0, 7.287062, 23.39361
2.998883391994761, 1.004322, 0.1292894, 0.822462, 11.23987, 4.820592, 9.923637, 0.8193211, 0.6782845, 0.4315543, 11.26375, 2.123125, 1.349406, 6.475168, 28.64079, 0.3065492, 0, 6.80139, 23.90807
3.09884617172792, 0.9485143, 0.1214841, 0.7796252, 10.62122, 4.359648, 9.180402, 0.7741128, 0.6448734, 0.4090846, 14.66385, 1.94645, 1.269185, 6.097176, 32.09214, 0.287094, 0, 6.348087, 39.92809
3.198808951461079, 0.8958074, 0.11415, 0.7390197, 10.03661, 3.942779, 8.492831, 0.7313989, 0.6131082, 0.3877849, 16.79933, 1.784477, 1.193733, 5.741249, 41.83696, 0.2688735, 0, 5.924997, 56.72789
3.298771731194237, 0.8460294, 0.1072587, 0.700529, 9.484181, 3.565771, 7.856756, 0.6910419, 0.5829074, 0.3675942, 18.12582, 1.897572, 1.122767, 5.4061, 42.90168, 0.2518094, 0, 7.468531, 53.29508
3.398734510927396, 0.7990174, 0.1007834, 0.6640431, 8.962159, 3.224813, 7.268321, 0.6529118, 0.5541943, 0.3484548, 17.25633, 1.739667, 1.056019, 5.090515, 40.7447, 0.2358283, 0, 17.06988, 50.07
3.498697290660555, 0.7546177, 0.094699, 0.6294574, 8.46887, 2.916457, 6.723956, 0.6168855, 0.5268956, 0.3303119, 16.42855, 1.594901, 0.99324, 4.793352, 41.54662, 0.2208614, 0, 15.9322, 49.50728
3.598660070393714, 0.7126853, 0.08898195, 0.5966732, 8.002731, 2.637585, 7.157738, 0.5828472, 0.5009416, 0.3131136, 17.55338, 1.462182, 0.9341927, 4.513536, 40.7794, 0.2068444, 0, 14.87034, 53.65121
3.698622850126872, 0.6730829, 0.08361004, 0.5655965, 9.240843, 2.38538, 6.621656, 0.550687, 0.476266, 0.2968108, 17.71283, 1.340507, 0.8786558, 4.250055, 41.80383, 0.193717, 0, 13.87926, 55.26128
3.798585629860031, 0.6356812, 0.07856243, 0.5361382, 8.732215, 2.15729, 9.738675, 0.5203013, 0.4528059, 0.2813569, 17.31584, 1.228957, 0.8264205, 4.001955, 44.49397, 0.1814228, 0, 12.95422, 55.2229
3.89854840959319, 0.6003578, 0.07381956, 0.5082142, 10.09129, 1.951011, 9.300029, 0.4915922, 0.4305013, 0.2667075, 17.54971, 1.12669, 0.7772905, 3.768338, 42.25694, 0.1699087, 0, 12.09085, 51.88116
3.998511189326349, 0.5669973, 0.06936301, 0.4817446, 11.18493, 1.764455, 11.65973, 0.4644672, 0.4092954, 0.2528209, 16.70786, 1.032933, 0.7310812, 3.548359, 40.13238, 0.1591255, 0, 11.28501, 48.74165
4.098473969059508, 0.5354905, 0.06517551, 0.4566538, 12.43174, 1.595738, 14.89237, 0.438839, 0.3891343, 0.2396574, 15.90639, 0.946978, 0.6876191, 3.919338, 38.11463, 0.1490265, 0, 10.53288, 45.79212
4.198436748792666, 0.5057344, 0.06124081, 0.4328696, 11.74748, 1.443154, 15.67879, 0.4146248, 0.3699661, 0.2271792, 15.22283, 0.8681756, 0.6467407, 3.690544, 36.19833, 0.1395686, 0, 9.830879, 43.02107
4.298399528525825, 0.477632, 0.05754366, 0.4103243, 11.7704, 1.30516, 14.50452, 0.3917467, 0.3517423, 0.2153507, 14.49259, 0.7959307, 0.6082926, 3.475106, 34.37838, 0.1307108, 0, 9.175666, 40.41771
4.398362308258983, 0.451091, 0.0540697, 0.3889532, 11.12254, 1.180361, 13.4182, 0.370131, 0.3344161, 0.2041381, 13.79739, 0.7296977, 0.5721301, 3.272244, 32.64993, 0.1224152, 0, 8.564122, 37.97189
4.498325087992142, 0.4260249, 0.05080547, 0.3686951, 10.51034, 1.067495, 17.93646, 0.349708, 0.3179433, 0.1935093, 13.13554, 0.6689762, 0.5381175, 3.081224, 31.00838, 0.1146461, 0, 7.993336, 35.67408
4.598287867725301, 0.4023516, 0.04773831, 0.3494922, 9.931833, 4.940347, 16.5931, 0.3304119, 2.099708, 0.1834339, 12.50543, 0.6133076, 0.5061268, 2.901356, 29.44937, 0.1073701, 0, 7.460593, 35.64223
4.698250647458459, 0.3799938, 0.04485631, 0.3312895, 9.385172, 6.621421, 15.35035, 0.3121805, 1.996279, 0.1738831, 12.72261, 0.5622715, 0.476038, 2.731987, 27.96873, 0.1005558, 0, 6.963356, 35.37069
4.798213427191619, 0.3588784, 0.0421483, 0.3140348, 9.604845, 5.988282, 15.3581, 0.294955, 2.419518, 0.1648296, 12.11231, 0.5154823, 0.447738, 2.572505, 26.56254, 0.09417406, 0, 6.499259, 33.23028
4.898176206924777, 0.3389363, 0.03960377, 0.2976788, 9.96479, 5.415683, 14.20785, 0.2786801, 3.417824, 0.1562474, 11.53129, 0.4725867, 0.4211203, 2.422334, 25.22705, 0.08819729, 0, 6.066093, 31.2194
4.998138986657936, 0.3201024, 0.03721286, 0.2821746, 11.26674, 4.897836, 15.21415, 0.2633031, 3.249467, 0.1481121, 10.97814, 0.4332606, 0.3960851, 2.280928, 23.95871, 0.08259984, 0, 5.661797, 29.3302
5.098101766391094, 0.3023149, 0.03496629, 0.267478, 11.42884, 4.429506, 14.07467, 0.2487746, 3.089404, 0.1404004, 12.78079, 0.397207, 0.3725382, 2.147777, 22.75413, 0.07735763, 0, 5.284447, 27.55533
5.198064546124253, 0.285516, 0.03285535, 0.2535468, 10.79978, 4.005958, 13.02055, 0.2350478, 2.937225, 0.1330902, 12.1677, 0.3641536, 0.3503911, 2.022399, 21.61011, 0.07244813, 0, 4.932247, 28.69379
5.298027325857412, 0.2696505, 0.03087184, 0.2403413, 10.20535, 3.622908, 12.04536, 0.2220784, 2.792542, 0.1261606, 11.58402, 0.3338507, 0.3295607, 1.90434, 20.52362, 0.06785019, 0, 4.60352, 26.95743
5.39799010559057, 0.2546666, 0.02900809, 0.2278235, 9.64363, 3.276486, 11.14322, 0.2098246, 2.654986, 0.1195919, 11.02834, 0.3060694, 0.3099686, 1.793173, 19.49175, 0.06354407, 0, 4.296703, 33.76494
5.49795288532373, 0.2405154, 0.02725684, 0.2159577, 9.112832, 2.963189, 10.30864, 0.1982469, 2.524206, 0.1133651, 10.49932, 0.2806, 0.2915412, 1.688495, 18.51175, 0.05951124, 0, 4.010334, 37.28203
5.597915665056888, 0.2271505, 0.02561133, 0.2047098, 8.611249, 2.67985, 9.536572, 0.1873081, 3.465364, 0.1074626, 9.995669, 0.25725, 0.2742093, 1.589928, 17.58103, 0.5354165, 0, 3.743052, 44.87701
5.697878444790047, 0.2145282, 0.02406515, 0.1940479, 8.137274, 3.612445, 8.822326, 0.1769728, 3.294666, 0.1018673, 9.516181, 0.235843, 0.2579078, 1.497115, 16.69711, 0.5014362, 0, 4.211554, 42.16135
5.797841224523205, 0.2026073, 0.02261232, 1.619628, 7.689387, 5.67174, 8.161573, 0.1672079, 4.442896, 0.09656344, 9.059693, 0.2162175, 0.2425754, 1.40972, 15.85762, 0.4750914, 0, 3.93086, 40.81496
5.897804004256364, 0.1913489, 0.0212472, 1.535272, 7.266153, 5.129409, 7.550308, 0.1579817, 5.086302, 1.118835, 8.625104, 0.198225, 0.2281545, 1.327426, 15.06035, 0.4449397, 0, 3.668874, 38.3451
5.997766783989523, 0.1807161, 0.01996448, 1.772872, 6.866214, 4.638936, 6.984824, 0.1492646, 5.50577, 1.060581, 8.211361, 0.9055511, 0.2145909, 1.249937, 14.30315, 0.4167016, 0, 3.424349, 37.53191
6.097729563722681, 6.211828, 0.01875921, 2.79362, 6.488288, 6.271019, 6.461692, 0.1410285, 5.782419, 1.00536, 7.817465, 0.9924866, 0.2018337, 1.176971, 13.58403, 0.3902555, 0, 3.196122, 35.26072
6.197692343455841, 5.866651, 0.0176267, 3.171389, 6.131164, 7.762737, 5.977741, 0.1332469, 5.497586, 0.9530146, 7.442465, 1.085434, 0.1898348, 1.108264, 12.90106, 0.3654879, 0, 2.983105, 33.87088
6.297655123188999, 5.791155, 0.01656257, 3.006212, 5.793696, 7.596676, 5.530035, 0.1258946, 6.738195, 0.9033942, 7.085453, 0.9951098, 0.1785493, 1.043568, 12.25243, 0.3422922, 0, 2.784286, 38.27098
6.397617902922158, 8.813476, 0.01556267, 3.492113, 5.474803, 8.15343, 5.11586, 0.118948, 7.760171, 1.884144, 6.745567, 0.9123021, 0.1679347, 0.9826494, 11.63641, 0.3205686, 0, 2.598717, 35.95507
6.497580682655316, 8.746099, 0.01462314, 3.310232, 5.173463, 8.506137, 4.732706, 0.1123847, 7.377918, 1.786042, 6.421985, 0.8363853, 0.1579512, 0.9252867, 11.05137, 0.3002236, 0, 2.425517, 33.7793
6.597543462388475, 8.260098, 0.01374033, 3.137824, 4.888708, 7.692781, 4.378247, 0.1061836, 7.539131, 1.693049, 6.113925, 0.7667859, 0.1485611, 0.8712724, 10.49574, 0.2811699, 0, 3.086605, 31.73519
6.697506242121634, 8.671907, 0.01291081, 2.974395, 4.619627, 9.903138, 4.050336, 0.1003246, 7.481882, 1.604897, 5.820642, 0.7029781, 0.1397293, 0.8204112, 9.96804, 0.750187, 0, 2.880888, 29.81478
6.797469021854792, 8.190029, 0.01213138, 2.819478, 4.365357, 20.23962, 3.746984, 0.09478892, 7.113337, 1.521336, 5.541429, 0.64448, 0.1314225, 0.7725191, 9.466875, 1.727316, 0, 2.688881, 32.55573
6.897431801587951, 7.734927, 0.011399, 2.67263, 4.125082, 20.5861, 3.466352, 0.08955867, 7.186746, 1.442125, 5.275609, 0.5908499, 0.1236095, 0.7274227, 8.990906, 1.617692, 0, 2.509671, 32.12924
6.99739458132111, 7.305114, 0.01071083, 2.533431, 3.898031, 19.25521, 3.206738, 0.08461702, 6.832738, 1.740856, 5.02254, 0.5416826, 0.1162611, 0.6849589, 8.538868, 1.515025, 0, 2.342405, 30.18498
7.097357361054269, 6.899185, 0.01006421, 2.401481, 3.683478, 17.41403, 2.966568, 0.07994804, 7.925466, 1.650215, 4.78161, 0.4966067, 0.1093494, 0.6449739, 8.109557, 1.418873, 0, 2.186287, 31.89344
7.197320140787427, 6.515812, 0.009456624, 2.276403, 4.327094, 15.74891, 3.520102, 0.07553668, 7.665668, 1.564294, 6.605887, 0.4552818, 0.1028487, 0.6073231, 7.701831, 1.328824, 0, 8.685228, 30.26315
7.297282920520586, 6.153743, 0.00888572, 2.157841, 4.717083, 14.65054, 3.256462, 0.07136873, 7.288069, 1.482846, 6.88332, 0.4173957, 0.09673444, 0.5718701, 7.314604, 1.24449, 0, 15.22098, 29.68351
7.397245700253745, 5.811793, 0.008349282, 2.045453, 4.457448, 13.24966, 3.012568, 0.06743076, 7.222599, 1.405639, 6.55313, 0.3826623, 0.09098367, 0.5384868, 6.962945, 1.165509, 0, 17.45864, 34.85806
7.497208479986903, 5.488844, 0.007845229, 1.938919, 5.09384, 11.98273, 2.78694, 0.06371009, 6.866826, 1.332452, 6.238779, 0.3508192, 0.08557477, 0.5070523, 6.612868, 1.09154, 0, 17.67792, 32.74867
7.597171259720062, 5.183841, 0.007371606, 2.576199, 4.813468, 10.83694, 2.944351, 0.0601947, 6.528577, 1.263076, 6.217262, 0.3216259, 0.08048742, 0.4774527, 6.705042, 1.022265, 0, 24.52732, 33.03236
7.697134039453221, 5.898332, 0.006926576, 2.442022, 4.548528, 9.800715, 2.723832, 0.05687329, 6.20699, 1.393996, 5.919023, 0.2948619, 0.07570252, 0.4495811, 6.367931, 0.9573867, 0, 30.42671, 31.03345
7.79709681918638, 5.950232, 0.006508413, 2.64309, 4.298172, 8.863572, 2.519829, 0.05373515, 6.710598, 1.321416, 5.635089, 0.2703251, 0.07120207, 0.4233365, 6.335292, 0.896626, 0, 31.00068, 32.27292
7.897059598919538, 5.61959, 0.006115495, 2.505429, 4.061594, 8.016039, 2.331105, 0.05077016, 6.380046, 2.317034, 5.443135, 0.2478301, 0.06696917, 0.3986239, 6.016771, 0.8397215, 0, 39.91041, 30.98069
7.997022378652697, 6.032005, 0.005746298, 2.924196, 3.838038, 9.374951, 2.156516, 0.04796878, 6.884025, 2.196393, 5.18203, 0.227207, 0.06298791, 0.3753539, 5.714264, 0.7864285, 0, 39.62983, 30.40143
8.096985158385856, 6.245302, 0.005399389, 2.771894, 3.626787, 12.27701, 1.995003, 0.04532196, 7.075191, 2.082034, 5.404126, 0.2083001, 0.05924333, 0.3534424, 6.172985, 0.7365177, 0, 38.82952, 29.70041
8.196947938119015, 5.898264, 0.005073424, 2.627524, 3.427164, 11.10308, 1.845586, 0.0428212, 6.726679, 1.97363, 5.144893, 0.1909665, 0.05572137, 0.3328099, 6.670753, 0.6897745, 0, 42.05135, 27.90313
8.296910717852173, 6.94977, 0.004767137, 2.490674, 3.238528, 10.04141, 1.70736, 0.04045842, 6.395334, 2.146188, 4.898094, 0.1750753, 0.05240878, 0.3133819, 6.335366, 0.6459979, 0, 45.07021, 29.90024
8.396873497585332, 6.563587, 0.004479341, 2.360951, 3.060275, 9.301654, 1.579486, 0.03822601, 6.08031, 2.034443, 4.663135, 0.1605065, 0.04929312, 0.295088, 6.148276, 0.6049995, 0, 46.43378, 31.21141
8.49683627731849, 6.198863, 0.00420892, 2.237984, 2.891833, 8.548697, 1.490988, 0.03611679, 5.780805, 1.928516, 5.586924, 0.14715, 0.04636269, 0.277862, 5.839158, 0.5666032, 0, 43.33904, 33.50336
8.596799057051649, 7.213196, 0.003954824, 2.121422, 2.732663, 8.716609, 1.654954, 0.03412394, 5.911801, 1.828105, 5.353515, 0.134905, 0.04360647, 0.2616417, 5.545581, 0.5306436, 0, 43.14106, 37.47573
8.696761836784807, 7.191699, 0.003716068, 2.010931, 2.582253, 8.030099, 1.531005, 0.03224106, 5.620596, 1.732921, 5.096709, 0.1236789, 0.0410141, 0.2463681, 6.617022, 0.4969663, 0, 43.27975, 38.28197
8.796724616517967, 7.496612, 0.003491726, 1.906195, 2.440122, 7.262262, 1.819031, 0.03046207, 6.898464, 1.642694, 4.852222, 0.113387, 0.03857585, 0.2319862, 6.284337, 0.4654262, 0, 41.09967, 36.73716
8.896687396251126, 7.781438, 0.003280927, 1.806914, 2.932265, 7.542392, 1.774348, 0.02878124, 6.858667, 2.079336, 4.619463, 0.1039516, 0.03628255, 0.2184439, 5.968378, 0.4358879, 0, 50.82228, 35.0401
8.996650175984284, 7.801252, 0.003082855, 2.486412, 2.770869, 6.821189, 1.641458, 0.02719315, 6.52082, 2.277926, 4.397869, 0.09530129, 0.03412558, 0.205692, 5.668304, 0.4082242, 0, 56.47697, 34.44243
9.096612955717443, 7.367754, 0.002896741, 2.356911, 2.618357, 6.168948, 1.51852, 0.02569269, 6.675724, 2.159322, 4.816739, 0.08737084, 0.03209684, 0.1936846, 5.383317, 0.3823162, 0, 55.31009, 35.34517
9.196575735450601, 6.958344, 0.002721862, 2.234155, 3.151897, 5.817927, 1.40479, 0.02427503, 6.346889, 2.046893, 5.020658, 0.08010031, 0.03018872, 0.1823781, 5.112659, 0.3580525, 0, 51.62375, 34.55407
9.296538515183761, 6.571684, 0.002557541, 2.117793, 2.978412, 5.261618, 1.299577, 0.02293558, 7.03195, 1.940318, 4.779819, 0.07343479, 0.02839402, 0.1717317, 4.855608, 0.3353286, 0, 49.39505, 33.06804
9.396501294916918, 6.20651, 0.002403141, 2.007491, 2.814476, 5.187725, 1.202245, 0.02167005, 8.334347, 1.839292, 4.550534, 0.06732395, 0.02670602, 0.1617067, 4.873253, 0.314047, 0, 48.36879, 35.90895
9.496464074650078, 7.143276, 0.002258061, 2.243929, 2.659564, 4.691675, 1.112202, 0.02047434, 7.92381, 1.743526, 4.332247, 0.06172161, 0.02511837, 0.152267, 5.332551, 0.294116, 0, 47.68361, 33.73598
9.596426854383237, 6.74634, 0.00212174, 2.127058, 2.513178, 4.243058, 1.028903, 0.01934461, 7.533497, 1.652746, 4.124431, 0.05658547, 0.02362511, 0.1433783, 5.064445, 0.2754498, 0, 44.68235, 34.0049
9.696389634116395, 7.753313, 0.001993649, 2.352693, 2.374849, 3.837337, 0.9518429, 0.01827722, 8.070545, 1.566693, 3.926584, 0.05187673, 0.02222062, 0.1350085, 4.809819, 0.2579684, 0, 47.72708, 34.95455
9.796352413849554, 7.322478, 0.001873291, 2.230157, 2.244134, 3.470412, 0.8805541, 0.01726872, 7.673004, 1.48512, 3.738227, 0.04755984, 0.02089962, 0.1271272, 4.567995, 1.407962, 0, 44.80717, 35.40806
9.896315193582712, 6.915584, 0.001760199, 2.114003, 3.117783, 3.138572, 0.8146046, 0.01631587, 7.295044, 1.407795, 3.558906, 0.04360216, 0.01965715, 0.1197061, 4.610508, 1.318605, 0, 41.82084, 33.89921
9.996277973315872, 6.531301, 0.001653934, 2.003898, 2.946176, 2.838462, 0.7535943, 0.0154156, 6.935703, 1.334496, 3.388186, 0.03997383, 0.01848855, 0.1127182, 4.378705, 1.23492, 2.216583, 41.98338, 31.84785
10.09624075304903, 6.168371, 0.1501934, 2.478128, 2.784014, 2.567049, 0.6971535, 0.014565, 6.594062, 1.673813, 3.225657, 0.3706959, 0.01738942, 0.1061382, 4.158556, 1.156546, 2.10195, 39.18525, 36.70105
10.19620353278219, 6.596655, 0.1411261, 2.349058, 2.630778, 3.524756, 0.6449398, 0.01376133, 6.269249, 1.586663, 3.707081, 0.3398485, 0.01635564, 0.09994228, 3.949475, 1.083145, 1.993244, 38.42317, 37.24762
10.29616631251535, 6.230093, 0.1326062, 2.226712, 2.485976, 3.18772, 0.5966368, 0.01300201, 6.289433, 1.50405, 3.845346, 0.3115682, 0.01538331, 0.09410807, 3.846509, 1.564958, 1.890161, 37.98886, 39.623
10.39612909224851, 5.883901, 0.1246006, 2.621232, 2.349145, 2.88291, 0.5519513, 0.01228459, 5.979625, 1.425739, 3.660887, 0.7698964, 0.01446878, 0.08861445, 4.772342, 1.465638, 3.46737, 36.98885, 53.19287
10.49609187198167, 6.582854, 0.1170784, 2.484709, 2.219845, 2.607247, 0.5106127, 0.01160675, 5.900138, 1.933357, 3.485275, 0.7058299, 0.01360863, 0.08344152, 4.532402, 1.372621, 3.28805, 36.71464, 56.98174
10.59605465171482, 6.21706, 0.1100103, 2.355297, 2.097661, 2.357942, 0.4992431, 0.01096632, 6.348973, 1.832693, 3.553735, 0.6470945, 0.01279961, 0.07857056, 4.304525, 1.285507, 3.118004, 34.26767, 53.53357
10.69601743144798, 5.871592, 0.1033689, 2.232625, 1.982203, 2.372207, 0.461852, 0.01036122, 6.036233, 1.737271, 3.383264, 0.5932468, 0.01203868, 0.07398394, 4.088106, 1.203922, 2.956752, 34.26136, 52.93809
10.79598021118114, 6.261635, 0.09712841, 2.116342, 1.8731, 2.145377, 0.6548163, 0.009789512, 5.897618, 1.646817, 3.220971, 2.10626, 0.01132299, 0.06966507, 3.882567, 1.127515, 2.803839, 31.9779, 51.5974
10.8959429909143, 6.091357, 0.09126469, 2.006116, 1.770002, 2.346441, 0.6191776, 0.009249348, 5.607111, 1.561073, 3.066462, 1.930988, 0.01064985, 0.06559833, 3.687363, 1.055957, 5.278187, 32.90563, 48.47506
10.99590577064746, 7.01295, 0.08575498, 1.901631, 1.672579, 2.494991, 0.607747, 0.008738989, 6.815431, 1.479793, 3.148072, 1.84779, 0.01001673, 0.06176898, 3.501972, 0.988941, 5.005218, 32.94199, 48.02152
11.09586855038062, 6.623256, 0.08057788, 1.802587, 1.580518, 6.621677, 0.5622295, 0.008256791, 6.479714, 1.579363, 3.25134, 1.822464, 0.00942124, 0.05816317, 3.325903, 0.9261777, 4.746366, 31.631, 45.11557
11.19583133011378, 6.255217, 0.07571333, 1.708702, 1.493524, 10.60734, 0.520121, 0.007801199, 6.973874, 1.696386, 3.095375, 1.670809, 0.008861155, 0.05476785, 3.158685, 0.8673977, 4.500901, 29.52285, 42.38546
11.29579410984693, 7.026146, 0.07114246, 2.472719, 1.411318, 9.593065, 0.4811662, 0.007370746, 6.630352, 1.60806, 3.067247, 1.531773, 0.008334368, 0.05157074, 2.999876, 1.697425, 5.549739, 28.97034, 39.82057
11.39575688958009, 6.635719, 0.06684753, 2.343932, 1.333637, 8.675777, 0.4451291, 0.006964045, 6.303752, 1.524334, 2.920112, 1.479321, 0.007838896, 0.04856026, 2.84905, 1.589698, 6.55123, 27.66208, 38.76395
11.49571966931325, 6.266986, 0.0628119, 2.221852, 1.453588, 7.846201, 0.4117909, 0.006579784, 6.418231, 1.444967, 2.780035, 2.209259, 0.007372881, 0.04572552, 2.705808, 1.488807, 6.212424, 39.25656, 36.41821
11.59568244904641, 6.874879, 0.1498773, 2.864059, 1.37358, 7.095948, 0.3809496, 0.006216726, 6.102079, 1.369732, 2.847893, 2.025416, 0.006934569, 0.04305626, 2.569767, 1.39432, 5.89114, 58.90558, 34.21441
11.69564522877957, 6.492857, 0.140829, 2.714889, 1.297976, 6.417435, 0.3524182, 0.005873701, 5.801501, 1.298415, 2.711281, 1.856872, 0.006522315, 0.04054282, 2.440566, 1.305829, 5.586471, 55.36353, 32.14397
