 , C0, C1, C2, C3, C6, C7
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted
348.269443475849,0.1007764,0.2536243,0.5932125,2.152457,1.216545,2.633401E-11
348.369406002679,0.0917834,0.2292996,0.5557162,1.986621,1.163638,2.369049E-11
348.469368529509,0.08359291,0.2073078,0.52059,1.833561,1.113032,2.131234E-11
348.569331056339,0.07613331,0.1874252,0.4876841,1.692294,1.064627,1.917292E-11
348.669293583169,0.06933939,0.1694495,0.4568581,1.561911,1.018327,1.724826E-11
348.769256109999,0.06315175,0.1531979,0.4279806,1.441574,0.9740409,1.55168E-11
348.869218636829,0.05751627,0.1385049,0.4009285,1.330508,1.588338,1.395916E-11
348.969181163659,0.05238368,0.1252211,0.3755862,1.227998,1.519263,1.255788E-11
349.069143690489,0.04770911,0.1132113,0.3518459,1.133387,1.453191,1.129727E-11
349.169106217319,0.04345168,1.175004,0.3296061,1.046065,1.389992,1.01632E-11
349.269068744149,0.03957418,1.062311,0.3087721,1.151474,1.998746,9.142975E-12
349.36903127098,0.03604269,1.1563,0.2892549,1.062759,2.323265,8.225164E-12
349.468993797809,0.03282634,1.045401,0.2709714,0.9808787,2.222227,7.399487E-12
349.568956324639,0.02989701,1.085947,0.2538436,0.9053068,2.125584,6.656696E-12
349.66891885147,0.02722909,0.9817955,0.2377985,1.212341,2.033144,5.988468E-12
349.7688813783,0.02479924,1.89499,0.2227675,1.118936,1.944724,5.38732E-12
349.86884390513,0.02258623,1.713245,0.2086866,1.032728,1.860149,4.846518E-12
349.96880643196,0.2581698,1.54893,0.1954958,0.9531612,1.779252,4.360004E-12
350.06876895879,0.3112528,1.400374,0.1831387,0.8797249,1.701873,3.922329E-12
350.16873148562,0.2834775,1.266066,0.1715627,1.385455,1.62786,3.528589E-12
350.26869401245,0.2581808,1.14464,0.1607184,1.278712,1.557065,3.174374E-12
350.36865653928,0.2351415,1.034859,0.1505596,1.180194,1.489349,2.855717E-12
350.46861906611,0.2141581,0.9356074,0.1410429,1.248476,1.424578,2.569048E-12
350.56858159294,0.1950473,0.8458747,0.1321277,1.152287,1.362624,2.311156E-12
350.66854411977,0.1776418,0.7647481,0.1237761,1.063509,1.512888,2.079152E-12
350.7685066466,0.1617896,0.6914023,0.1159523,0.9815706,1.447094,1.870438E-12
