 , C00, C01, C02, C03, C04, C07, C08, C11, C12, C13, C14, C17, C18, C19
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
1131.57931899867,0.02488761,2.293733,2.411814,9.98736,0.0208335,2.342717E-25,0.2580713,0.3357307,4.781924,0.692351,0.004423849,0.003258473,2.250767,32.28174
1131.67928183604,0.02295115,1.968024,2.254891,8.877365,0.01967675,1.893105E-25,0.2327552,0.6584028,4.085834,0.6448411,0.003846213,0.003077241,2.265459,31.03662
1131.77924467341,0.02116536,1.688565,2.108178,7.890735,0.01858423,1.529782E-25,0.2099226,0.6305319,3.491071,0.6005914,0.003344001,0.002906089,2.083268,30.22918
1131.87920751078,0.01951852,1.448789,1.971011,7.013758,0.01755237,1.236188E-25,0.1893298,0.6038408,2.982885,0.6771287,0.3024525,0.002744456,1.915729,29.43142
1131.97917034814,0.01799981,1.243061,1.842769,6.304954,0.01657781,9.989399E-26,0.170757,0.5782796,2.548675,0.6306634,0.2629603,0.002591813,1.761664,27.45414
1132.07913318551,0.01659928,1.066547,2.660156,5.604221,0.01565735,8.072244E-26,0.1540062,0.5538005,2.177672,0.5873866,0.2286248,0.00244766,1.619989,25.60971
1132.17909602288,0.01530772,0.9150977,4.235395,4.981368,0.014788,6.523026E-26,0.1388986,0.5303575,1.860675,0.9258783,0.1987725,0.002311525,1.489708,23.88918
1132.27905886025,0.01411665,0.785154,3.959822,5.277385,0.01396692,5.271133E-26,0.1252731,0.507907,1.589821,0.8623435,0.1728182,0.002182961,1.369904,22.28425
1132.37902169761,0.01301826,1.980949,3.702179,6.282491,0.01319143,4.259503E-26,0.1129841,0.4864067,1.358396,0.8031685,0.1502527,0.002061547,1.259735,20.78714
1132.47898453498,0.01200533,1.699655,3.461299,7.232995,0.012459,3.442023E-26,0.2148343,0.4658166,1.160658,0.7480542,0.1306338,0.001946887,1.158425,27.66327
1132.57894737235,0.01107121,2.205447,3.236092,10.1054,0.01176723,2.781433E-26,0.1937597,0.4460981,0.9917043,0.6967219,0.1135765,0.001838604,1.065263,29.23083
1132.67891020972,0.01020978,1.892274,3.025538,8.982287,0.01111387,2.247623E-26,0.1747524,0.4272144,0.8473448,0.6489121,0.09874646,0.001736343,0.9795936,29.98233
