Time (s), Cell Name, Value
189.729193, C01, 3.965306
190.528894, C01, 6.076261
236.511733, C01, 2.848502
286.393118, C01, 3.814651
388.255103, C01, 2.671947
465.526265, C01, 2.526078
630.664635, C01, 3.700877
631.664262, C01, 4.359469
631.764225, C01, 4.25865
998.427386, C01, 2.636271
1015.221118, C01, 2.707301
1082.895862, C01, 3.643054
1092.49228, C01, 3.115324
1092.692206, C01, 2.556745
1093.391945, C01, 3.542208
1124.38038, C01, 3.818475
1124.480342, C01, 2.809739
1125.080119, C01, 2.719223
1129.078626, C01, 2.660805
1707.799587, C01, 2.571944
2176.224654, C01, 3.831351
661.852996, C11, 3.183946
1071.500115, C11, 4.691761
1071.70004, C11, 4.346504
1074.698921, C11, 3.537791
1074.798884, C11, 5.522879
1074.898846, C11, 5.207323
1074.998809, C11, 6.320074
1075.698548, C11, 2.677433
1075.798511, C11, 6.504129
1075.898473, C11, 4.215828
1089.89325, C11, 2.775607
2184.921407, C11, 2.646587
855.480733, C16, 2.685711
855.580696, C16, 3.399578
855.680659, C16, 2.929101
855.980547, C16, 2.743981
856.08051, C16, 3.304475
856.280435, C16, 3.979553
856.48036, C16, 4.725416
864.27745, C16, 2.490858
864.6773010000001, C16, 2.946116
864.7772639999999, C16, 2.722587
871.4747640000001, C16, 2.722735
872.274466, C16, 2.560317
872.374429, C16, 3.653098
872.474391, C16, 2.474117
874.27372, C16, 3.62661
874.373683, C16, 5.136021
874.573608, C16, 4.988403
1820.957328, C16, 2.92522
1821.856992, C16, 3.835308
1822.056918, C16, 4.919624
1822.256843, C16, 3.302885
2093.65549, C16, 3.082709
2093.955378, C16, 3.327587
2094.155303, C16, 2.805648
2157.031822, C16, 2.629744
2175.724841, C16, 3.147042
2176.024729, C16, 3.859502
35.486756, C26, 3.299968
71.073475, C26, 2.954755
78.27078899999999, C26, 2.784661
78.370752, C26, 3.809872
78.570677, C26, 3.373704
106.360306, C26, 5.461293
109.359187, C26, 5.635243
109.45915, C26, 2.933276
109.659075, C26, 2.830635
176.933968, C26, 3.299619
205.323373, C26, 3.357547
205.523298, C26, 4.982577
206.323, C26, 5.454341
206.422963, C26, 3.808007
214.519941, C26, 3.080794
215.119717, C26, 4.791797
215.319642, C26, 2.742723
215.419605, C26, 3.721382
322.579613, C26, 4.27715
335.174912, C26, 2.763733
335.974614, C26, 4.303443
357.766481, C26, 3.037741
358.766108, C26, 3.574601
405.248761, C26, 4.486458
411.646373, C26, 3.494377
433.338278, C26, 5.514775
435.137606, C26, 3.093356
502.212574, C26, 3.910353
516.607201, C26, 3.123401
516.707164, C26, 5.076228
517.007052, C26, 3.494072
570.487093, C26, 3.456391
730.827254, C26, 5.307926
730.927217, C26, 4.307167
781.008527, C26, 3.644714
796.202856, C26, 3.858791
796.402781, C26, 3.613674
796.602707, C26, 5.554388
796.802632, C26, 3.808916
798.2021099999999, C26, 4.570721
798.302073, C26, 3.167794
798.501998, C26, 4.006567
798.801886, C26, 4.579939
877.072675, C26, 4.483506
877.172638, C26, 3.498184
898.964505, C26, 2.574557
985.032385, C26, 3.218738
985.132347, C26, 4.642227
985.332273, C26, 5.365252
987.5314519999999, C26, 4.145012
987.731377, C26, 3.914783
1036.713097, C26, 3.519819
1075.898473, C26, 4.289265
1161.466539, C26, 4.382052
1163.865644, C26, 3.603592
1982.696927, C26, 3.01909
2044.273931, C26, 3.118852
2044.473856, C26, 2.638483
2044.573819, C26, 3.417485
2140.238093, C26, 4.338624
2151.034062, C26, 4.075035
2151.533875, C26, 2.836638
2151.833763, C26, 4.299896
188.929491, C27, 3.766769
189.129417, C27, 2.860175
189.329342, C27, 4.50762
189.729193, C27, 4.287882
190.328969, C27, 2.723415
191.328596, C27, 3.445627
191.728447, C27, 2.755026
192.428186, C27, 4.684229
193.827663, C27, 2.774303
194.027589, C27, 2.877024
194.727327, C27, 3.771982
195.127178, C27, 3.196304
195.527029, C27, 4.083267
195.826917, C27, 3.695606
196.326731, C27, 3.35853
197.326358, C27, 4.486414
198.126059, C27, 3.238863
198.425947, C27, 3.683123
198.825798, C27, 3.88693
199.525537, C27, 3.056004
199.725462, C27, 3.010138
200.625126, C27, 2.641819
201.524791, C27, 2.651531
204.82356, C27, 2.970221
206.323, C27, 2.986547
206.722851, C27, 2.604528
207.322627, C27, 2.58568
209.321881, C27, 3.243708
210.821321, C27, 3.018824
211.321135, C27, 2.895102
212.220799, C27, 2.842131
213.220426, C27, 2.881186
214.220053, C27, 4.066618
214.619904, C27, 2.638763
215.519568, C27, 3.913906
218.718374, C27, 3.068402
220.117852, C27, 2.598758
221.117479, C27, 2.66192
228.114867, C27, 2.967987
229.71427, C27, 2.672154
231.713524, C27, 3.336296
232.013412, C27, 3.880281
233.41289, C27, 4.003574
233.812741, C27, 3.692894
59.177915, C28, 2.783696
468.225258, C28, 3.247899
618.169298, C28, 2.638414
780.708638, C28, 2.780317
781.308415, C28, 5.064819
781.908191, C28, 3.667192
1078.197615, C28, 2.806355
1080.096906, C28, 3.264638
2143.536862, C28, 2.641553
779.808974, C34, 2.586439
56.77881, C42, 3.521736
60.47743, C42, 22.69253
78.370752, C42, 4.449827
109.059299, C42, 3.594366
162.839228, C42, 4.159398
174.634826, C42, 4.115796
176.63408, C42, 4.778963
188.629603, C42, 13.60578
189.329342, C42, 9.989898
189.62923, C42, 5.370703
189.829155, C42, 5.173098
190.129044, C42, 10.27627
190.229006, C42, 8.735905
190.828782, C42, 10.61783
191.028708, C42, 5.121933
191.728447, C42, 8.541218
192.128297, C42, 8.503172
192.428186, C42, 3.655603
193.027962, C42, 8.07629
193.227887, C42, 5.716059
193.427812, C42, 6.528727
193.627738, C42, 6.577124
193.727701, C42, 5.046192
194.427439, C42, 4.200235
194.627365, C42, 5.679054
194.927253, C42, 3.546316
195.027216, C42, 10.03808
195.327104, C42, 9.148937
195.92688, C42, 6.707388
196.026843, C42, 11.76667
196.326731, C42, 3.826771
196.426693, C42, 5.546818
196.726581, C42, 10.04004
197.326358, C42, 12.73791
197.826171, C42, 7.583103
198.026096, C42, 7.172531
198.425947, C42, 5.399673
199.025723, C42, 5.795551
199.725462, C42, 14.3732
199.825425, C42, 25.93837
200.525164, C42, 18.13932
200.725089, C42, 4.670238
200.925015, C42, 5.465195
201.824679, C42, 4.460297
202.124567, C42, 8.674349
202.924268, C42, 9.481501
203.524045, C42, 4.104574
203.823933, C42, 10.88339
205.523298, C42, 75.35644
207.322627, C42, 8.718422
208.122328, C42, 4.703352
208.92203, C42, 11.03125
209.621769, C42, 13.74265
210.02162, C42, 6.070385
210.521433, C42, 18.52798
211.720985, C42, 9.761366
211.820948, C42, 3.993837
212.020874, C42, 4.083757
212.62065, C42, 6.347437
212.720612, C42, 31.25524
213.620277, C42, 4.776485
213.720239, C42, 20.28265
214.020127, C42, 9.712872
214.419978, C42, 9.375668
214.519941, C42, 18.11993
214.919792, C42, 3.634743
215.119717, C42, 20.73422
215.61953, C42, 11.27252
215.819456, C42, 4.115906
216.71912, C42, 5.66964
217.418859, C42, 6.52029
217.518822, C42, 4.647614
218.718374, C42, 6.273295
218.818337, C42, 4.065132
219.31815, C42, 8.224537
220.41774, C42, 5.385784
221.217441, C42, 9.628663
221.91718, C42, 7.685608
222.516956, C42, 4.403442
223.216695, C42, 6.838884
224.216322, C42, 7.019136
224.916061, C42, 8.532592
226.415501, C42, 10.14406
227.11524, C42, 4.563667
227.615054, C42, 6.739415
228.714643, C42, 10.52489
229.71427, C42, 7.106551
230.314046, C42, 6.117548
231.113748, C42, 8.524516
231.91345, C42, 4.389969
232.613188, C42, 11.87343
233.912703, C42, 5.471819
234.112629, C42, 3.934685
234.312554, C42, 4.542217
243.709047, C42, 23.97555
256.004459, C42, 7.762265
256.304347, C42, 12.13249
274.697483, C42, 3.677765
274.797445, C42, 5.618173
274.897408, C42, 8.922604
276.996624, C42, 22.81797
280.395356, C42, 23.49481
327.177897, C42, 4.752647
333.075696, C42, 4.152577
335.07495, C42, 12.24597
335.174912, C42, 8.447721
391.653834, C42, 3.981431
419.3435, C42, 4.044624
424.241672, C42, 8.417295
443.034659, C42, 4.949836
461.527757, C42, 5.424963
467.225631, C42, 5.969497
467.325593, C42, 5.544941
491.016752, C42, 8.086169
494.615409, C42, 11.30519
496.814588, C42, 3.94979
499.413618, C42, 3.928186
501.71276, C42, 12.4846
504.211827, C42, 6.571862
504.911566, C42, 12.13456
506.610932, C42, 15.80091
507.510596, C42, 6.338242
509.709776, C42, 11.51273
511.109253, C42, 4.914342
516.807127, C42, 29.52244
524.4042920000001, C42, 8.519988
534.00071, C42, 15.02596
562.19019, C42, 6.141414
569.587429, C42, 3.827535
570.287168, C42, 4.493081
574.585564, C42, 5.246847
581.782878, C42, 4.086682
594.3781770000001, C42, 5.649554
604.774297, C42, 5.060844
622.067843, C42, 3.515096
674.048444, C42, 4.670967
683.844788, C42, 5.106149
694.840684, C42, 9.07828
699.039118, C42, 4.429014
708.335648, C42, 4.156632
710.035014, C42, 13.86382
725.929082, C42, 5.381062
730.427403, C42, 15.67257
730.727292, C42, 50.25834
730.827254, C42, 28.18158
735.625464, C42, 8.847828
736.924979, C42, 7.157439
738.124531, C42, 4.919806
739.124158, C42, 6.453923
741.8231510000001, C42, 4.308739
742.92274, C42, 6.383043
744.622106, C42, 9.654707
745.921621, C42, 4.342926
748.320726, C42, 6.072069
753.818674, C42, 4.298929
757.01748, C42, 8.24659
763.415092, C42, 9.277896
796.502744, C42, 5.833113
796.602707, C42, 23.38649
