 , C00, C09, C10, C25, C26, C27, C32, C39
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
1146.044700455999, 2.420535, 3.016271, 15.81987, 5.056561, 0.4043687, 5.276597, 0.000947414, 11.57883
1146.144663003112, 2.616794, 4.45517, 14.93143, 5.617514, 0.3813194, 5.672839, 0.0008960405, 13.98623
1146.244625550225, 2.652451, 4.554883, 14.09288, 5.539786, 0.359584, 5.349272, 0.0008474526, 13.15268
1146.344588097337, 2.484827, 5.204172, 13.30143, 5.697951, 0.3390875, 5.044162, 0.0008014995, 15.96975
1146.44455064445, 2.327796, 5.744638, 12.55443, 6.04611, 0.3197592, 4.756454, 0.0007580381, 15.01799
1146.544513191563, 2.180689, 5.392987, 12.30837, 5.697441, 0.3015327, 4.485156, 0.0007169335, 14.12294
1146.644475738676, 4.249617, 5.062861, 12.54162, 5.368879, 0.2843451, 4.229332, 0.5836512, 14.6128
1146.744438285788, 3.981059, 5.252392, 15.22, 5.992425, 0.2681373, 5.983101, 0.5520027, 13.7419
1146.844400832901, 3.729472, 4.930872, 16.58765, 5.646852, 0.2528532, 5.745594, 0.5220703, 13.67865
1146.944363380014, 4.494904, 4.629035, 18.29027, 6.499174, 0.2384404, 5.417877, 0.697228, 12.86342
1147.044325927126, 4.210845, 4.345673, 17.94157, 6.124378, 0.2248491, 5.108853, 3.724732, 12.09679
1147.144288474239, 3.944736, 5.688672, 17.67639, 5.771196, 0.3778545, 4.817455, 3.638508, 11.37584
1147.244251021352, 3.758375, 5.340446, 17.23064, 6.891215, 0.3563165, 4.542678, 3.44121, 14.31607
1147.344213568465, 4.166582, 5.013536, 16.26297, 7.262493, 0.3360063, 4.283574, 3.25461, 21.45131
1147.444176115577, 3.903271, 4.706638, 18.6524, 7.814992, 0.3817901, 4.039248, 3.399952, 20.17285
1147.54413866269, 3.6566, 4.418527, 17.8742, 7.364315, 0.3600278, 6.059469, 3.215589, 18.97059
1147.644101209803, 3.984849, 4.148051, 17.15939, 6.939628, 0.339506, 6.080075, 3.041224, 17.83998
1147.744063756916, 3.733023, 3.894133, 16.71259, 6.572228, 0.3201539, 5.733281, 2.876313, 16.77675
1147.844026304028, 3.497112, 3.655758, 15.77401, 6.193219, 0.3019049, 5.406267, 2.720345, 15.77688
1147.943988851141, 3.276109, 3.431974, 15.48052, 5.949399, 2.977317, 5.097905, 2.572834, 14.83661
1148.043951398254, 3.350279, 3.22189, 15.04165, 5.742953, 2.807608, 5.123138, 2.433322, 13.95238
1148.143913945366, 3.78766, 3.024665, 14.91384, 5.411767, 2.804618, 4.830926, 2.301375, 17.79186
1148.243876492479, 3.570732, 2.839514, 14.37461, 5.474514, 2.644753, 4.55538, 2.176583, 24.40316
1148.343839039592, 3.940813, 2.665696, 13.91783, 5.158808, 2.494, 4.295551, 2.058558, 22.94877
1148.443801586705, 4.372647, 2.502518, 16.64562, 5.652914, 2.35184, 4.050542, 1.946932, 21.58107
1148.543764133817, 4.096313, 2.349329, 15.71081, 6.185115, 2.217784, 3.819508, 1.84136, 20.29488
1148.64372668093, 3.837443, 2.205518, 14.82849, 5.82843, 2.266332, 3.601652, 1.741512, 19.08534
1148.743689228043, 3.760016, 4.174228, 13.99573, 6.166082, 2.200379, 3.396221, 1.647079, 17.94789
1148.843651775156, 5.429629, 4.234293, 13.20973, 5.810494, 2.074956, 3.42084, 1.557766, 16.87823
1148.943614322268, 5.657357, 6.53351, 12.46787, 6.416748, 1.956682, 3.716444, 1.473296, 15.87232
1149.043576869381, 9.279586, 6.133568, 11.76768, 6.721183, 1.845149, 5.075127, 1.393406, 17.1781
1149.143539416494, 10.72524, 5.758109, 11.10681, 6.333584, 1.739975, 4.785653, 1.317849, 16.15432
1149.243501963607, 13.11725, 5.405632, 10.48305, 5.968337, 1.640795, 4.771142, 1.246388, 15.19155
1149.343464510719, 16.02134, 5.074733, 12.02114, 5.875201, 1.547268, 4.499006, 1.178803, 14.28616
1149.443427057832, 15.00886, 4.764089, 13.28153, 6.09462, 1.459073, 4.242393, 1.114882, 13.43473
1149.543389604945, 14.06036, 5.401568, 12.53564, 5.962838, 1.375905, 4.000416, 1.054428, 16.95194
1149.643352152057, 16.59785, 5.624266, 12.84607, 6.633955, 1.297477, 5.175618, 0.9972515, 19.31907
1149.74331469917, 17.42428, 5.279983, 13.38932, 7.108867, 1.22352, 5.030701, 0.9431755, 18.16769
1149.843277246283, 18.261, 6.244829, 13.73979, 6.698911, 1.153779, 5.222246, 0.8920318, 17.08493
1149.943239793396, 19.65067, 5.862558, 12.96817, 6.312596, 1.088013, 4.924381, 0.8436614, 16.0667
1150.043202340508, 18.92393, 7.367114, 12.57247, 6.355922, 1.025995, 4.643505, 0.7979138, 19.75298
1150.143164887621, 18.96164, 6.916144, 12.74728, 5.989387, 0.9901372, 4.378649, 0.7546469, 18.57574
1150.243127434734, 21.53682, 6.49278, 14.88265, 5.64399, 0.9336987, 5.559961, 0.7137262, 17.46866
1150.343089981847, 20.22884, 6.095331, 14.04684, 6.572242, 0.8804772, 5.242833, 0.6750243, 16.42756
1150.443052528959, 18.95046, 5.722212, 15.21484, 6.193232, 0.8302894, 4.943793, 0.6384211, 15.44851
1150.543015076072, 17.75287, 5.371933, 14.36038, 5.836079, 0.7829623, 4.66181, 0.6038027, 14.52781
1150.642977623185, 16.63096, 5.043097, 13.5539, 6.221983, 2.188498, 4.794604, 0.5710615, 24.26795
1150.742940170297, 15.57996, 4.734389, 12.79272, 6.844676, 2.540782, 4.521131, 0.5400957, 22.82162
1150.84290271741, 14.59537, 4.444578, 12.07428, 8.199743, 2.395955, 4.263255, 0.510809, 21.4615
1150.942865264523, 13.673, 4.172508, 12.94669, 7.726878, 2.259384, 4.020088, 0.4831104, 20.18243
1151.042827811636, 12.80892, 3.917093, 13.95112, 7.281282, 2.130598, 4.604958, 0.4569137, 18.9796
1151.142790358748, 12.45764, 3.677312, 14.11002, 6.861383, 2.009152, 4.342301, 0.4321375, 17.84845
1151.242752905861, 11.67037, 3.452209, 13.31761, 6.465699, 1.894629, 4.209373, 0.4087049, 16.78471
1151.342715452974, 11.38986, 3.240886, 12.96718, 6.464061, 1.786634, 4.005161, 0.3865429, 15.78438
1151.442678000087, 10.67007, 3.042499, 12.23895, 6.09129, 1.684794, 6.118257, 0.3655826, 14.84366
1151.542640547199, 9.995763, 2.856256, 11.55161, 6.440682, 1.58876, 6.120308, 0.3457588, 13.959
1151.642603094312, 11.03028, 2.681413, 12.8695, 6.069259, 1.498199, 7.198391, 0.32701, 13.12707
1151.742565641425, 10.33322, 2.517273, 15.60843, 5.719255, 1.412801, 6.787811, 0.3092779, 15.77678
1151.842528188537, 9.6802, 2.363181, 16.10797, 5.389436, 1.33227, 6.400649, 0.2925073, 22.72494
1151.94249073565, 9.068451, 2.218522, 15.20335, 5.23453, 1.25633, 6.03557, 0.2766461, 21.37058
1152.042453282763, 8.495362, 2.082717, 14.34953, 7.062222, 1.184718, 5.691314, 0.261645, 20.09693
1152.142415829876, 7.95849, 5.73295, 13.54366, 6.654956, 1.117189, 5.366693, 0.2474573, 18.89919
1152.242378376988, 7.455546, 5.382013, 12.78306, 6.271176, 1.053508, 6.121648, 0.2340389, 17.77283
1152.342340924101, 6.984386, 5.930117, 12.06516, 5.909528, 0.9934574, 6.17828, 0.2213481, 16.71361
1152.442303471214, 7.474252, 5.567111, 11.38758, 5.568736, 1.491914, 6.296723, 0.2093455, 15.71751
1152.542266018326, 7.24052, 5.226327, 11.30464, 5.683441, 1.406873, 6.22581, 0.1979937, 14.78077
1152.642228565439, 7.307347, 4.906403, 13.16753, 5.70235, 1.326681, 5.870703, 0.1872575, 18.16666
1152.742191112552, 7.542902, 4.606063, 12.76381, 5.373505, 1.585757, 5.535851, 0.1771035, 18.44094
1152.842153659665, 7.066222, 4.324108, 12.047, 7.439906, 1.495368, 5.548376, 0.1675, 17.34189
1152.942116206777, 6.619666, 4.059412, 16.12286, 7.010859, 1.410131, 6.317559, 0.1584174, 16.30835
1153.04207875389, 6.88289, 3.81092, 15.66097, 7.127375, 1.329752, 6.782042, 0.1498272, 15.3364
1153.142041301003, 6.447919, 5.578589, 14.78146, 6.716352, 1.253955, 6.60194, 0.1417028, 14.42238
1153.242003848115, 6.040437, 6.670345, 13.95133, 6.329031, 1.182479, 6.22538, 0.1340189, 13.56283
1153.341966395228, 6.515026, 6.262027, 13.16783, 5.964047, 1.115077, 5.870298, 0.1267518, 12.75451
1153.441928942341, 6.103303, 5.878704, 12.42833, 5.620111, 1.24751, 5.535469, 0.1198786, 11.99437
1153.541891489454, 5.717599, 5.518845, 11.73035, 5.296009, 1.176401, 6.200161, 0.1133782, 11.27953
1153.641854036566, 5.63559, 5.181015, 11.07158, 5.524323, 1.109345, 5.846517, 0.1072303, 10.60729
1153.741816583679, 5.279444, 4.863865, 10.4498, 5.205745, 1.046112, 7.843064, 0.1014157, 11.5837
1153.841779130792, 5.459036, 4.566129, 11.93552, 4.905539, 0.9864826, 7.395713, 0.09591645, 10.89333
1153.941741677904, 5.594208, 4.286618, 11.26523, 5.488867, 0.9302524, 7.219299, 0.09071538, 10.24411
1154.041704225017, 7.140965, 4.024218, 10.63257, 5.172333, 0.8772274, 7.688733, 0.08579633, 12.16736
1154.14166677213, 6.704835, 3.777879, 12.57767, 4.874054, 0.8272249, 8.232238, 0.08114403, 11.4422
1154.241629319243, 6.281117, 3.546621, 12.90652, 5.534834, 0.7800725, 7.762689, 0.07674399, 10.76027
1154.341591866355, 6.232475, 3.329518, 15.60305, 5.459761, 0.7356078, 7.319921, 0.07258254, 10.11898
1154.441554413468, 5.915022, 3.125705, 16.09771, 6.487771, 1.322252, 6.902409, 0.06864675, 12.26244
1154.541516960581, 5.541217, 2.934369, 15.19366, 6.113633, 1.246883, 9.246998, 0.06492438, 12.37444
1154.641479507694, 6.179101, 6.144139, 14.34039, 5.915606, 1.17581, 8.719569, 0.06140386, 11.63695
1154.741442054806, 5.788608, 6.260743, 13.53504, 5.574463, 1.108788, 8.222224, 0.05807423, 10.94341
1154.841404601919, 5.422791, 7.281765, 12.77491, 6.712043, 1.045586, 7.753246, 0.05492515, 10.86431
1154.941367149032, 5.623398, 6.83602, 12.05748, 7.077301, 0.9859868, 7.311018, 0.05194683, 16.34886
1155.041329696144, 5.268022, 6.41756, 11.38033, 7.237465, 0.9297848, 6.894013, 0.04913002, 18.89142
1155.141292243257, 6.24055, 6.024716, 10.74121, 6.820093, 0.8767865, 6.690138, 0.04646594, 17.76553
1155.24125479037, 5.846173, 5.65592, 10.95819, 6.42679, 0.9832482, 7.386734, 0.04394632, 16.70674
1155.341217337483, 5.949527, 5.309699, 10.95396, 6.372407, 0.9272024, 7.048555, 0.04156333, 16.31773
1155.441179884595, 5.573542, 4.984672, 12.65503, 6.848208, 0.8743512, 7.40446, 0.03930956, 15.34523
1155.541142431708, 5.221317, 4.67954, 11.94433, 6.453284, 0.8245126, 6.982126, 0.03717799, 18.66916
1155.641104978821, 5.327862, 4.393087, 11.46647, 6.081134, 0.7775148, 6.58388, 0.03516202, 17.55651
1155.741067525934, 4.991163, 4.124169, 11.422, 5.730446, 0.7331959, 6.20835, 0.03325535, 16.51018
1155.841030073046, 4.675742, 3.871713, 11.28081, 6.938635, 0.6914032, 6.206175, 0.03145208, 15.5262
1155.940992620159, 4.380254, 3.63471, 11.76122, 6.538496, 0.6519927, 6.299824, 0.02974659, 14.60087
1156.040955167272, 4.10344, 3.412215, 11.10072, 6.161433, 0.6148287, 5.940495, 0.02813358, 13.73069
1156.140917714385, 4.958634, 3.203341, 10.83952, 5.806114, 0.579783, 5.601663, 0.02660804, 14.32024
1156.240880261497, 4.645268, 3.007252, 13.65818, 5.610175, 0.546735, 5.282156, 0.02516522, 13.46678
1156.34084280861, 4.351707, 2.823166, 13.57532, 5.566734, 0.5155707, 6.302294, 0.02380063, 12.66419
1156.440805355723, 4.076696, 4.797994, 12.81293, 5.24571, 0.4861828, 5.942825, 0.02251004, 11.90942
1156.540767902835, 3.819066, 4.50429, 13.45751, 4.943199, 0.45847, 5.956213, 0.02128943, 11.19964
1156.640730449948, 3.577717, 4.228565, 13.05295, 4.658133, 0.4323369, 5.721421, 0.02013501, 10.53217
1156.740692997061, 3.35162, 6.253046, 12.3199, 4.389506, 0.4076934, 5.395084, 0.01904319, 9.904469
1156.840655544174, 3.139811, 5.870273, 11.62801, 4.136371, 0.3844546, 5.08736, 0.01801058, 12.14065
1156.940618091286, 3.270778, 5.51093, 10.97499, 3.897834, 0.3625404, 4.797188, 0.01703395, 12.83997
1157.040580638399, 4.528805, 5.173584, 10.35863, 4.761167, 0.3418754, 4.832005, 0.01611028, 12.07473
1157.140543185512, 4.242603, 4.856889, 9.776896, 4.486598, 0.3223882, 4.556398, 0.0152367, 12.23069
1157.240505732625, 3.974488, 4.55958, 9.834262, 4.227864, 0.3040119, 4.725516, 0.01441049, 11.50176
1157.340468279737, 3.723317, 4.28047, 12.02713, 3.984051, 0.286683, 5.505658, 0.01362908, 10.81628
1157.44043082685, 3.488019, 4.018446, 14.63405, 4.462857, 0.2703419, 5.191627, 0.01289005, 10.17165
1157.540393373963, 3.26759, 3.772461, 13.8122, 5.569672, 0.2549322, 4.895508, 0.01219108, 9.565437
1157.640355921075, 4.793114, 7.76098, 13.03651, 6.104914, 0.2404009, 4.616279, 0.01153002, 10.48941
1157.740318468188, 4.490209, 7.2859, 12.30438, 5.752854, 0.2266979, 4.352976, 0.01090481, 20.32097
1157.840281015301, 4.705642, 7.841351, 11.61337, 5.421097, 0.2137759, 4.104692, 0.01031349, 19.10987
1157.940243562414, 4.408265, 7.361351, 10.96117, 5.108471, 0.2015906, 4.254795, 0.01231227, 17.97096
1158.040206109526, 4.474428, 6.910734, 10.34559, 5.544749, 0.1900997, 4.01211, 0.01164464, 16.89993
1158.140168656639, 4.191662, 6.487701, 14.44261, 7.184773, 0.1792639, 5.656368, 0.01101321, 16.74002
1158.240131203752, 3.926766, 6.090563, 15.75642, 6.77044, 0.1690458, 5.333741, 0.585753, 19.19915
1158.340093750865, 3.678611, 5.717736, 14.87155, 6.38, 0.15941, 5.029516, 1.003326, 18.05492
1158.440056297977, 3.446138, 5.367731, 14.03636, 6.012076, 0.1503235, 4.773466, 0.9489203, 16.97888
1158.54001884509, 4.368752, 5.039151, 13.24809, 5.66537, 0.5920305, 4.501198, 0.8974651, 15.96697
1158.639981392203, 4.092664, 4.730685, 13.05907, 5.338658, 0.5582844, 4.708917, 0.8488, 15.01536
1158.739943939315, 4.541507, 5.863659, 12.32567, 6.071148, 1.356906, 4.440331, 0.8027738, 21.03237
1158.839906486428, 4.254503, 5.504722, 12.77473, 5.721035, 2.777341, 4.187064, 0.7592434, 19.77888
1158.939869033541, 3.985636, 5.167756, 12.0573, 6.989638, 2.619031, 3.948243, 0.7180734, 26.89362
1159.039831580654, 3.73376, 4.851418, 12.28878, 6.586558, 2.469744, 3.723043, 0.6791358, 25.85007
1159.139794127766, 4.046708, 4.554443, 11.59865, 6.206722, 2.328967, 3.510689, 0.6423097, 35.40676
1159.239756674879, 3.790972, 4.275648, 12.96405, 5.848791, 2.196214, 3.310447, 0.6074804, 33.29659
1159.339719221992, 3.551399, 4.013919, 14.12635, 5.511501, 2.409831, 3.121626, 0.5745398, 31.31217
1159.439681769104, 3.326965, 3.768211, 13.33301, 5.969202, 2.272469, 3.756825, 0.5433853, 29.44602
1159.539644316217, 3.116714, 5.839706, 12.58423, 6.444575, 2.142936, 3.570763, 0.5139202, 32.32716
1159.63960686333, 2.919751, 5.989954, 11.87751, 6.072927, 2.020787, 4.134143, 0.4860529, 31.5945
1159.739569410443, 2.735235, 5.623285, 11.21047, 5.722712, 1.905601, 3.898341, 0.4596967, 29.71153
1159.839531957555, 3.249771, 6.109915, 10.58089, 6.332716, 1.796981, 3.675988, 0.4347696, 27.94077
1159.939494504668, 3.097097, 5.735903, 9.98667, 6.031743, 1.694551, 3.466317, 0.4111942, 26.27556
1160.039457051781, 2.901374, 5.384786, 9.42582, 5.683902, 1.597961, 3.268606, 0.3888972, 25.2915
1160.139419598893, 2.718019, 5.055162, 9.504326, 5.356122, 1.506876, 3.082172, 0.3678092, 24.25735
1160.239382146006, 2.546251, 4.745716, 10.09163, 5.644254, 1.420983, 3.441715, 0.3478647, 22.81166
1160.339344693119, 2.900778, 5.472127, 9.920841, 5.31876, 1.339986, 3.36869, 0.3290018, 26.14571
1160.439307240232, 3.474901, 5.137157, 10.55026, 5.012036, 1.263606, 3.176547, 0.3111617, 24.58748
1160.539269787344, 3.255301, 4.822691, 10.36111, 4.799947, 1.191579, 2.995364, 0.2942889, 23.12211
1160.639232334457, 3.584664, 4.527476, 10.7146, 4.813005, 1.123659, 3.784379, 0.2783311, 21.74407
1160.73919488157, 3.609828, 4.250331, 11.60697, 5.528873, 1.059609, 4.909791, 0.2632385, 20.44817
1160.839157428682, 3.980074, 5.67892, 10.95513, 5.210032, 0.9992108, 4.71479, 0.2489644, 19.22949
1160.939119975795, 4.044392, 6.451454, 10.33989, 4.909579, 0.9422551, 4.970674, 0.2354643, 18.08345
1161.039082522908, 3.788803, 6.620246, 10.82874, 4.626452, 0.8885459, 4.687157, 0.2226963, 17.00571
1161.139045070021, 3.549366, 6.214995, 11.2353, 6.460576, 0.8378982, 4.419812, 0.2106206, 15.9922
1161.239007617133, 3.325061, 5.834551, 11.39593, 6.088006, 0.7901374, 4.167715, 0.1991996, 15.0391
1161.338970164246, 3.11493, 5.477396, 11.87991, 5.736921, 0.745099, 3.929998, 0.188398, 14.1428
1161.438932711359, 3.060207, 5.142103, 12.16401, 5.406083, 0.7026278, 4.706879, 0.1781821, 13.29991
1161.538895258472, 2.866815, 4.827334, 12.70026, 5.094324, 0.6625776, 4.438409, 0.1685202, 20.33396
1161.638857805584, 3.329072, 4.531835, 12.22963, 4.899308, 0.6248102, 4.185252, 0.1593822, 19.12209
1161.738820352697, 3.118688, 6.30036, 11.54282, 4.616774, 0.5891955, 3.946534, 0.1507397, 17.98245
1161.83878289981, 3.082384, 5.91469, 10.89458, 5.791193, 0.555611, 3.721432, 0.1425658, 16.91073
1161.938745446922, 2.88759, 5.552629, 10.28274, 5.457225, 0.5239408, 4.664846, 0.1348352, 15.90288
1162.038707994035, 2.705106, 5.212731, 11.12388, 5.142516, 0.4940758, 4.781112, 0.1275237, 14.9551
1162.138670541148, 2.534154, 4.893639, 11.05543, 5.937094, 0.4659131, 4.97093, 0.1206088, 14.0638
1162.238633088261, 3.25591, 4.59408, 12.5541, 6.203641, 0.4393558, 4.922337, 0.1140687, 13.22563
1162.338595635373, 3.05015, 4.312859, 11.84906, 5.845888, 0.4143122, 4.641578, 0.1078834, 12.4374
1162.438558182486, 2.857393, 4.048851, 11.18362, 5.508765, 0.3906961, 4.376832, 0.1020334, 18.76431
1162.538520729599, 3.179323, 3.801005, 10.8471, 6.737778, 0.3684261, 4.127187, 0.09650061, 17.646
1162.638483276712, 3.50221, 3.568331, 13.46247, 6.349222, 0.3474256, 4.996333, 0.09126786, 16.59433
1162.738445823824, 3.834163, 3.3499, 15.21263, 5.983073, 0.3276221, 4.765037, 0.08631886, 15.60534
1162.838408370937, 3.59186, 3.144839, 15.31532, 5.939015, 0.3089474, 4.49325, 0.08163822, 15.18279
1162.93837091805, 3.410329, 2.952331, 15.74466, 6.276856, 0.2913372, 4.236965, 0.07721138, 14.97347
1163.038333465163, 3.194811, 4.574533, 15.34149, 5.914881, 0.2747308, 3.995297, 0.07302459, 14.69696
1163.138296012275, 2.992912, 6.323347, 15.54906, 5.789353, 0.2590709, 3.767414, 0.8101079, 13.82105
1163.238258559388, 4.688932, 5.93627, 14.67583, 5.455492, 0.2443037, 3.632795, 0.7661797, 20.03034
1163.338221106501, 4.392611, 6.877348, 14.05202, 5.140883, 0.2303782, 3.425588, 0.7246336, 18.83657
1163.438183653613, 4.115016, 6.456358, 14.20655, 5.994878, 0.2172465, 3.2302, 0.6853403, 17.71395
1163.538146200726, 3.854964, 6.06114, 14.76903, 5.649164, 0.2048633, 3.045956, 0.6956918, 16.65823
1163.638108747839, 4.729474, 5.690114, 15.84535, 5.323387, 0.1931859, 3.503291, 0.6579679, 15.66543
1163.738071294952, 4.430591, 5.341799, 14.95548, 5.973948, 0.1821742, 3.303471, 0.6222896, 14.7318
1163.838033842064, 4.150596, 5.014807, 14.11558, 5.62944, 0.1717902, 3.115048, 0.5885459, 13.85381
1163.937996389177, 3.888295, 4.707831, 14.39951, 5.3048, 0.161998, 2.937373, 0.8639604, 13.02815
1164.03795893629, 3.642571, 4.419646, 13.59083, 5.394073, 0.152764, 2.769832, 0.8171121, 12.25169
1164.137921483403, 3.412375, 4.149102, 15.53561, 5.083006, 0.1440563, 2.611846, 0.7728041, 11.52152
1164.237884030515, 3.452107, 3.895119, 15.24207, 4.789878, 0.135845, 2.462873, 0.7308988, 10.83486
1164.337846577628, 3.482636, 3.656684, 14.38608, 4.513654, 0.1281018, 2.322396, 0.6912658, 10.18912
1164.437809124741, 4.237649, 3.432844, 13.57816, 4.253359, 0.1207999, 2.189931, 0.6537818, 9.581866
1164.537771671853, 3.969847, 5.019434, 12.81561, 4.008075, 0.1139142, 2.065022, 0.6183305, 9.010805
1164.637734218966, 3.718969, 5.709004, 12.09589, 3.776937, 0.107421, 1.947238, 0.5848015, 8.473778
1164.737696766079, 3.483946, 5.359534, 11.41659, 3.559127, 0.1012979, 1.836172, 0.5530906, 7.968756
1164.837659313192, 3.263775, 5.031456, 12.58314, 3.353878, 0.09552389, 1.755594, 0.5230993, 13.64794
1164.937621860304, 3.057518, 4.723461, 11.87647, 4.206374, 0.09007896, 1.977075, 0.4947342, 12.83454
1165.037584407417, 3.304772, 4.434319, 11.20949, 5.285676, 0.0849444, 1.864307, 0.4679072, 12.06963
1165.13754695453, 3.095924, 5.438845, 10.57997, 5.061931, 0.08010251, 1.757971, 0.442535, 11.3503
1165.237509501643, 2.900275, 5.105912, 9.985801, 4.770018, 0.07553661, 3.208321, 0.4185385, 10.67384
1165.337472048755, 2.716989, 4.793359, 10.3563, 4.494939, 0.07123097, 3.97043, 0.3958432, 10.0377
1165.437434595868, 3.235785, 4.499939, 10.53171, 4.235724, 0.06717075, 3.894372, 0.3743786, 9.439474
1165.537397142981, 3.203799, 4.22448, 9.940249, 5.316124, 0.06334198, 4.779214, 0.3540779, 8.876899
1165.637359690093, 3.054612, 3.965883, 9.633574, 5.009552, 0.05973144, 4.506618, 0.334878, 13.5913
1165.737322237206, 3.774868, 3.723116, 10.83297, 4.72066, 0.05632671, 4.249571, 0.3167193, 12.78128
1165.837284784319, 3.536311, 3.495209, 10.2246, 4.448428, 0.05311605, 4.007185, 0.2995451, 12.01954
1165.937247331432, 3.312831, 3.281254, 9.650384, 5.360356, 0.05008839, 3.778623, 0.2833023, 11.3032
1166.037209878544, 3.103474, 3.080396, 13.04584, 5.051234, 0.04723332, 3.716142, 0.2679402, 10.62955
1166.137172425657, 2.907347, 4.55406, 12.31319, 4.759938, 0.04454099, 4.165032, 0.2534111, 9.996049
1166.23713497277, 2.784566, 4.275288, 12.85423, 4.48544, 0.04200212, 3.927468, 0.2396699, 9.400303
1166.337097519882, 3.443094, 4.808481, 13.1934, 4.226773, 0.03960797, 4.081188, 0.2266738, 8.840062
1166.437060066995, 3.225505, 7.025075, 12.45246, 4.787902, 0.03735029, 4.706141, 0.2143824, 8.31321
1166.537022614108, 3.021666, 6.595043, 11.75313, 4.511792, 0.0352213, 4.437713, 0.2027575, 7.817759
1166.636985161221, 2.830709, 6.191335, 11.40357, 4.978471, 0.03321366, 4.184596, 0.191763, 8.419112
1166.736947708333, 3.18686, 5.812339, 10.89947, 5.61028, 0.03132046, 3.945915, 0.1813646, 7.917349
1166.836910255446, 3.242643, 5.456543, 10.28735, 5.286745, 0.02953517, 3.720849, 0.1715301, 7.445489
1166.936872802559, 3.037721, 5.122527, 10.35102, 4.981867, 0.02785165, 3.50862, 0.1622289, 7.001752
1167.036835349671, 2.84575, 4.808957, 11.18049, 4.694571, 0.02626408, 3.308496, 0.153432, 8.743599
1167.136797896784, 2.66591, 4.514582, 10.55259, 5.880289, 0.02476701, 3.570706, 0.1451122, 11.93611
1167.236760443897, 2.497436, 4.238226, 10.51617, 5.541183, 0.02335528, 3.367041, 0.1372435, 11.22474
1167.33672299101, 2.534366, 3.978788, 11.5854, 5.221632, 0.02202401, 3.174992, 0.1298015, 10.55577
1167.436685538122, 2.374204, 3.735231, 11.31132, 5.938837, 0.02076862, 2.993897, 0.122763, 13.00517
1167.536648085235, 2.236933, 3.506582, 12.11883, 5.752309, 0.0195848, 2.823132, 0.1161061, 12.23008
1167.636610632348, 2.095568, 3.291931, 12.0216, 5.543553, 0.01846845, 2.662107, 0.1098103, 11.50119
1167.73657317946, 1.963136, 3.090419, 11.34647, 5.223866, 0.01741574, 2.510266, 0.1038558, 10.81574
1167.836535726573, 1.839074, 2.901242, 13.57068, 4.922615, 0.01642303, 2.367086, 0.09822423, 10.17115
1167.936498273686, 4.548973, 2.723646, 14.05028, 5.343624, 0.276138, 2.232072, 0.09289802, 9.564964
1168.036460820799, 4.261496, 2.556921, 13.26122, 5.364509, 0.3122882, 2.10476, 0.08786062, 8.99491
1168.136423367911, 3.992187, 5.278306, 12.51648, 5.177292, 0.2944876, 2.147997, 0.08309638, 8.45883
1168.236385915024, 3.739897, 5.552164, 11.81355, 4.878726, 0.2777016, 3.420664, 0.07859048, 7.9547
1168.336348462137, 3.503551, 5.212295, 11.15011, 4.597379, 0.2618724, 3.41174, 0.07432891, 7.480614
1168.43631100925, 3.282141, 6.239305, 12.3557, 4.332256, 0.9066689, 3.46775, 0.07029842, 7.034783
1168.536273556362, 3.717519, 5.857373, 12.90063, 4.082422, 0.8549882, 3.269957, 0.06648649, 6.615523
1168.636236103475, 3.482587, 5.49882, 12.80197, 3.846996, 0.8062533, 3.083446, 0.06288125, 6.221251
1168.736198650588, 3.262502, 6.452152, 12.08301, 3.830979, 0.7602963, 3.186488, 0.05947152, 5.850475
1168.8361611977, 3.056325, 6.05719, 11.40444, 3.610053, 0.7169589, 3.004738, 0.05624667, 5.501798
1168.936123744813, 2.863178, 6.574564, 11.86651, 4.532201, 0.6760917, 2.833354, 0.05319669, 5.173901
1169.036086291926, 2.682237, 6.172109, 13.71269, 5.25604, 0.637554, 2.940939, 0.0503121, 8.820057
1169.136048839039, 2.967661, 5.79429, 13.3832, 4.952933, 0.601213, 3.373641, 0.04758393, 8.294398
1169.236011386151, 3.547706, 5.439599, 12.6316, 4.667306, 0.5669435, 3.181216, 0.04500369, 7.800067
1169.335973933264, 3.323506, 5.106619, 12.82113, 4.39815, 0.5346273, 3.052079, 0.04256336, 7.335198
1169.435936480377, 3.113474, 4.794023, 12.1011, 4.583216, 0.5041532, 2.877995, 0.04025536, 6.898034
1169.53589902749, 2.916715, 4.500562, 12.88839, 4.31891, 0.6143869, 2.71384, 0.03807251, 8.859586
1169.635861574602, 2.732391, 5.123269, 12.16458, 4.069846, 0.5793664, 2.559049, 0.03600803, 8.331571
1169.735824121715, 2.559715, 5.06212, 11.90497, 3.835145, 0.5463421, 2.413086, 0.03405549, 14.72699
1169.835786668828, 2.397951, 4.752248, 11.23639, 3.613979, 0.5152002, 2.275449, 0.03220883, 13.84929
1169.935749215941, 2.246411, 5.112076, 10.60536, 5.177275, 0.4858334, 2.145662, 0.03046231, 14.35904
1170.035711763053, 2.104447, 4.799146, 11.55703, 4.87871, 0.4581406, 2.023278, 0.02881049, 15.30165
1170.135674310166, 1.971454, 4.505371, 12.94445, 4.597363, 0.4320262, 1.907875, 0.02724824, 14.3897
