 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C11, C12, C13, C15
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0999629463499709,0,0,0,0,0,1.247506,0,0,0,0,0,0,0,7.160829
0.199925892699942,0,0,0,0,0,1.181481,0,0.05935407,0,0,0,0,0,14.24795
0.299888839049913,0,0,0,0,0,1.11895,0.06516048,0.05517006,0,0,-0.00000005960464,0,0,22.14621
0.399851785399884,0,0,0,0,0,1.734735,0.06129893,0.2401612,0,0,0.5224485,0,0,27.37035
0.499814731749855,0,0,0,0,0,1.642922,0.05766623,1.245985,0,0,0.9022424,0,0,39.39697
0.599777678099826,-0.00000005960464,0,0,0,0,1.972556,0.0542488,1.158151,0,0,0.8397884,0,0,45.85543
0.699740624449797,-0.00000005960464,0,0,0,0,1.868157,0.0510339,1.076509,0,0,0.7816575,0,0,53.20609
0.799703570799768,-0.00000005960464,0,0,0,0,1.769283,0.04800952,1.000623,0,0,0.7275504,0,0,61.545
0.899666517149738,-0.00000005960464,0.6305227,0,0,0,1.675642,0.04516437,1.040765,0,0,0.6771887,0,0,67.2262
0.999629463499709,-0.00000005960464,0.5571601,0,0,0,2.344126,0.04248783,0.9673976,0,0,1.270643,0,0,72.50632
1.09959240984968,-0.00000005960464,0.4923335,0,0,0,2.220062,0.03996991,0.8992025,0,0,1.182687,0,0,72.10432
1.19955535619965,-0.00000005960464,0.4350495,0,0,0,2.102563,0.03760121,0.8358146,0,0,1.100821,0,0,67.86759
1.29951830254962,-0.00000005960464,0.3844306,0,0,0,1.991283,0.03537288,0.7768952,0,0,1.024621,0,0,65.86075
1.39948124889959,-0.00000005960464,0.3397014,0,0,0,1.885893,1.086121,0.7221291,0,0,0.9536955,0,0,61.99089
1.49944419524956,-0.00000005960464,0.3001765,0,0,0,1.78608,1.857495,0.6712238,0,0,1.63754,0,0,58.34842
1.59940714159954,-0.00000005960464,0.2652504,0,0,0,1.69155,1.747416,0.6239069,0,0,1.524188,0,0,56.71675
1.69937008794951,-0.00000005960464,0.2343879,0,0,0,2.289246,1.643861,0.5799257,0,0.06364846,1.418682,0,0,53.38417
1.79933303429948,-0.00000005960464,0.2071165,0,0,0,2.168086,1.546442,0.6268134,0,0.05022573,1.343382,0,0,50.25219
1.89929598064945,-0.00000005960464,0.183018,0,0,0,2.394531,1.454796,0.5826272,0,0.03963369,1.250391,0,0,47.29946
1.99925892699942,-0.00000002980232,0.1617235,0,0,0,2.267799,1.368582,0.5415558,0,0.0312754,2.093858,0,0,45.86431
2.09922187334939,-0.00000002980232,0.1429067,0,0,0,2.147774,1.287477,0.8114797,0,0.02467977,1.948919,0,0,43.71616
2.19918481969936,0,0.1262792,0,0,0,2.034101,1.505442,1.437492,0,0.01947509,1.814013,0,0,41.14748
2.29914776604933,0,0.1115864,0,0,0,1.926445,1.454705,1.336159,0,0.01536801,1.688445,0,0,40.2729
2.3991107123993,0,0.09860308,0,0,0,2.462398,1.918043,1.241968,0,0.01212707,1.571569,0,0,38.12943
2.49907365874927,0,0.08713041,0,0,0,2.332074,1.804375,1.154418,0,0.009569611,1.462784,0,0,36.94879
2.59903660509924,0,0.07699262,0,0,0,3.116468,1.697444,1.073039,0,0.007551489,1.361529,0,0,36.58887
2.69899955144921,0,0.06803437,0,0,0,2.951526,1.59685,0.9973967,0,0.005958966,1.267282,0,0,34.75992
2.79896249779919,0,0.06011844,0,0,0,2.795314,1.502217,0.9270868,0,0.004702288,1.17956,0,2.261833,32.71749
2.89892544414916,0,0.05312354,0,0,0,2.64737,1.413192,0.8617334,0,0.003710629,1.097909,0,3.847813,30.79507
2.99888839049913,0.00000002980232,0.384201,0,0,0,2.507256,1.329444,0.8009868,0,0.002928099,1.021911,0,3.022032,29.84026
3.0988513368491,0.00000002980232,0.3394985,0,0,0,2.374557,1.250658,0.7445226,0,0.002310596,1.349381,0,2.373471,29.25378
3.19881428319907,0.00000004470348,0.2999972,0,0,0,2.248882,1.176541,0.6920387,0,0.001823318,1.255976,0.3704577,1.864099,27.53488
3.29877722954904,0.00000002980232,0.2650919,0,0,0,2.129858,1.106817,0.8031867,0,0.001438801,1.169036,0.3508266,2.824684,25.91698
3.39874017589901,0.00000004470348,0.234248,0,0,0,2.017134,1.041224,1.210495,0,0.001135374,1.088114,0.3322358,2.218477,25.84495
3.49870312224898,0.00000004470348,0.2069928,0,0,0,1.910375,0.9795192,1.125163,0,0.0008959367,1.012794,0.3146302,1.742368,25.35783
3.59866606859895,0.00000002980232,0.1829087,0,0,0,2.685323,0.9214708,1.972862,0,0.0007069938,0.9426875,0.2979575,1.368437,23.86785
3.69862901494893,0.00000002980232,0.1616269,0,0,0,2.5432,0.8668625,1.833789,0,0.0005578969,1.279798,0.4277006,1.074756,23.86373
3.7985919612989,0.00000004470348,0.1428213,0,0,0,2.408599,0.8154904,1.704519,0,0.0004402428,1.261278,0.4050362,0.844102,22.46154
3.89855490764887,0.00000004470348,0.1262038,0,0,0,2.281122,0.7671626,1.584361,0,0.0003474006,1.779679,0.3835728,0.6629487,21.26233
3.99851785399884,0.00000002980232,0.1115197,0,0,0,2.160392,0.7216989,1.472674,0,0.0002741377,1.656488,0.3632468,0.5206729,21.43994
4.09848080034881,0.00000002980232,0.0985442,0,0,0,2.654949,0.6789294,1.36886,0,0.0002163252,1.541824,0.3439978,0.4089309,20.18017
4.19844374669878,0.00000001490116,0.08707839,0,0,0,2.514433,3.431281,1.272365,0,0.0001707047,1.435098,0.3257689,0.32117,18.99442
4.29840669304875,0.00000001490116,0.07694665,0,0,0,3.38152,5.365571,1.182672,0,0.000134705,1.335759,0.308506,0.2522435,18.5747
4.39836963939872,0.00000001490116,0.06799376,0,0,0,4.702246,6.571096,2.723458,0,0.0001062972,1.243297,0.2921579,0.1981094,18.07819
4.49833258574869,0,0.06008255,0,0,0,4.453376,6.181679,2.531472,0,0.00008388037,1.157234,0.3863095,0.155593,17.01595
4.59829553209866,0,0.05309183,0,0,0,4.217678,5.81534,4.082143,0,0.00006619095,1.077129,0.3658384,0.1222011,16.51871
4.69825847844863,-0.000000007450581,0.04691449,0,0,0,3.994453,5.47071,3.794379,0,0.00005223203,1.00257,0.3464521,0.09597542,15.54811
4.79822142479861,0,0.04145589,0,0,0,3.783043,5.146504,4.937453,0,0.00004121689,0.9331708,0.3280932,0.07537808,14.86875
4.89818437114858,0,0.03663242,0,0,0,3.582823,4.841511,5.811864,0,0.00003252472,0.8685758,0.3107071,0.05920114,13.99509
4.99814731749855,0.000000007450581,0.03237016,0,0,0,3.393199,4.554593,6.235917,0,0.00002566563,1.283847,0.2942423,0.04649594,13.17276
5.09811026384852,0.000000007450581,0.02860383,0,0,8.83525,3.213611,4.284678,6.463999,0,0.00002025304,1.287261,0.27865,0.03651742,14.73128
5.19807321019849,0,0.02527572,0,0,22.40026,3.043528,4.030758,6.008329,0,0.0000159819,1.198156,0.263884,0.02868039,13.8657
5.29803615654846,-0.000000007450581,0.02233484,0,0,26.62699,2.882447,3.791887,5.809765,0,0.0000126115,1.115218,0.2499004,0.02252528,13.05098
5.39799910289843,0,0.01973614,0,0,21.28374,2.729891,3.567172,6.197171,0,0.000009951879,1.642184,0.2366579,0.01769111,12.28412
5.4979620492484,0,0.0174398,0,0,17.01273,2.58541,3.355773,5.855771,0,0.000007853141,1.528511,0.224117,0.01389441,11.56233
5.59792499559837,0.000000007450581,0.01541064,0,0,13.59878,2.448575,3.156903,7.488304,0,0.000006197003,1.422706,0.549298,0.01091252,11.34123
5.69788794194834,0.000000007450581,0.01361759,0,0,10.8699,2.318982,2.969818,9.104679,0,0.000004890126,1.516602,1.269543,0.008570579,10.67484
5.79785088829831,0,0.01203315,0,0,8.688637,2.196248,2.79382,10.09412,0,0.1773726,1.411622,1.202268,0.006731241,10.04761
5.89781383464829,0.4249792,0.01063307,0,0,6.945085,2.08001,2.628252,9.382552,0,0.1399667,1.313908,1.138559,0.005286646,9.45723
5.99777678099826,0.4044401,0.009395893,0,0,5.551412,1.969923,2.472496,8.721144,0,0.1104494,1.222958,1.078225,0.004152075,8.90154
6.09773972734823,0.3848937,0.008302663,0,0,4.437408,1.865664,2.325971,8.478318,0,0.08715684,1.138304,1.021088,0.003260996,8.526356
6.1977026736982,0.3662919,0.9653216,0,0,3.546952,1.766922,2.188129,7.880653,0,0.06877645,1.257433,0.9669795,0.002561152,8.081667
6.29766562004817,2.744896,0.8530045,0,0,2.835184,1.673406,2.058456,7.325119,0,0.05427228,1.170392,0.915738,0.002011501,8.702972
6.39762856639814,3.035509,1.055622,0,0,2.266247,1.58484,1.936467,6.808746,0,0.04282687,1.089376,0.8672118,0.001579812,8.252856
6.49759151274811,4.475604,0.9327984,0,0,1.811478,1.500961,1.821708,6.328775,0,0.03379517,1.176702,0.8212571,0.001240767,7.882212
6.59755445909808,4.259299,0.8242655,0,0,1.447968,1.421521,2.330171,5.882638,0,0.02666815,1.095249,0.7777376,0.0009744854,7.419067
6.69751740544805,4.053449,0.7283606,0,0,1.157404,1.346286,2.20281,5.467951,0,0.02104414,1.531941,0.7365243,0.0007653505,6.983136
6.79748035179802,5.688722,0.6436144,0,0,0.9251472,2.772506,2.072267,5.082496,0,0.01660617,1.425899,0.6974949,0.0006010981,6.57282
6.89744329814799,7.223022,0.5687286,0,0,0.7394975,2.625769,1.94946,4.724214,0,0.01310412,1.327197,0.6605337,0.0004720961,6.186613
6.99740624449797,7.43892,0.5025559,0,0,0.5911023,3.833722,1.833931,5.591419,0,0.01034061,1.235327,0.6255311,0.0003707792,5.823099
7.09736919084794,7.0794,0.4440825,0,0,0.4724856,3.630819,1.725248,5.197261,0,0.008159893,1.149816,0.5923834,0.0002912061,5.480944
