Time (s), Cell Name, Value
5.697857, C00, 5.084177
5.79782, C00, 5.309458
8.696728999999999, C00, 3.016088
19.492669, C00, 4.357508
20.692218, C00, 3.26439
26.889887, C00, 3.463298
32.987594, C00, 3.027996
47.682068, C00, 7.108712
47.78203, C00, 6.959978
62.676429, C00, 3.156701
72.17285800000001, C00, 9.679939
72.27282, C00, 2.51055
95.064249, C00, 2.528384
108.159324, C00, 6.763385
108.259286, C00, 6.487901
115.856429, C00, 2.754281
117.255903, C00, 9.122058
117.355865, C00, 3.881283
122.453948, C00, 4.583811
122.55391, C00, 7.658582
136.24876, C00, 3.065078
148.544136, C00, 3.66323
158.340452, C00, 4.787192
158.440414, C00, 3.786975
159.540001, C00, 2.846384
168.036805, C00, 2.592977
168.136768, C00, 9.893468
168.23673, C00, 3.509259
173.434775, C00, 3.768403
173.534738, C00, 9.866554
173.6347, C00, 6.767247
174.434399, C00, 5.001676
174.534362, C00, 8.592235
174.634324, C00, 5.465486
175.334061, C00, 2.937984
182.031542, C00, 2.538705
207.821843, C00, 3.688841
207.921806, C00, 3.038071
217.918046, C00, 7.070707
222.016505, C00, 5.388303
236.511054, C00, 3.18627
245.207783, C00, 3.92734
245.307746, C00, 9.647964
247.306994, C00, 2.652168
247.406956, C00, 4.861864
262.10143, C00, 2.753346
294.389287, C00, 3.644386
294.48925, C00, 5.312687
313.881956, C00, 2.721022
318.980039, C00, 7.129566
329.676017, C00, 3.11775
332.874814, C00, 3.74648
332.974776, C00, 4.016023
336.073611, C00, 7.384253
343.770716, C00, 3.93539
355.96613, C00, 5.297296
356.066092, C00, 6.011717
362.063836, C00, 9.356389
365.96237, C00, 5.854826
386.154776, C00, 3.375258
386.254739, C00, 3.509506
406.547107, C00, 2.970245
406.64707, C00, 5.307604
410.245716, C00, 3.045507
420.741769, C00, 3.718421
420.841731, C00, 4.72416
428.138987, C00, 3.870025
428.438874, C00, 5.127684
430.138235, C00, 7.423907
447.531694, C00, 3.073737
466.924401, C00, 3.777618
475.421205, C00, 2.581456
477.120566, C00, 6.017069
477.220529, C00, 9.259539
477.320491, C00, 2.702865
498.112672, C00, 3.461274
510.008198, C00, 3.595514
515.706055, C00, 5.101353
524.302822, C00, 2.545185
525.002559, C00, 4.546881
528.7011680000001, C00, 10.52386
544.895078, C00, 6.322193
547.694025, C00, 2.770673
547.793988, C00, 7.594896
567.386619, C00, 6.392518
567.486582, C00, 6.385551
585.9796270000001, C00, 4.72266
606.3719579999999, C00, 5.082973
640.958951, C00, 7.636873
650.555342, C00, 5.135268
650.655304, C00, 2.51794
659.851845, C00, 6.744075
659.951808, C00, 3.575348
671.047635, C00, 2.84219
677.9450409999999, C00, 3.535594
679.644402, C00, 2.741453
681.043876, C00, 8.218152
681.143838, C00, 4.070557
688.541056, C00, 4.118891
692.43959, C00, 7.566101
692.539552, C00, 8.432072
722.428312, C00, 4.707442
722.528274, C00, 4.973965
736.523011, C00, 7.363722
764.412523, C00, 6.383612
764.512485, C00, 2.536452
809.495568, C00, 2.928724
820.291508, C00, 4.320599
829.8878989999999, C00, 4.98287
829.987861, C00, 3.291185
969.735306, C00, 2.960325
969.835268, C00, 4.732909
1000.22384, C00, 5.675123
1049.105457, C00, 6.218643
1070.197524, C00, 2.777841
1070.997224, C00, 3.286487
1071.097186, C00, 6.285305
1083.2926, C00, 6.405738
1084.292224, C00, 4.519254
1084.392186, C00, 6.427064
1118.679291, C00, 9.118391
1118.979179, C00, 7.973189
1138.57181, C00, 3.881404
1146.168953, C00, 4.466816
1150.667262, C00, 3.251082
1150.767224, C00, 5.733377
1890.933475, C00, 4.163495
1891.033437, C00, 3.285455
1924.021032, C00, 3.644383
1928.619303, C00, 6.373414
1948.911671, C00, 3.774871
1950.91092, C00, 3.736319
1957.608401, C00, 5.385128
1996.293853, C00, 6.7525
2026.382538, C00, 4.728763
2026.4825, C00, 4.458252
2037.27844, C00, 6.656672
2037.378403, C00, 4.847436
2047.974418, C00, 3.495305
2050.273554, C00, 4.096188
2050.373516, C00, 4.220568
2065.367877, C00, 4.402765
2065.46784, C00, 2.604091
2067.56705, C00, 5.384276
2067.667013, C00, 5.721915
2071.165697, C00, 8.560189
2071.265659, C00, 5.702457
2072.165321, C00, 9.382586
2072.265283, C00, 5.033912
2092.45769, C00, 5.456482
2092.557652, C00, 4.340162
2101.854156, C00, 5.203785
2107.052201, C00, 5.592861
2112.850021, C00, 2.69643
2124.445661, C00, 3.787664
2124.545623, C00, 7.132838
2128.044307, C00, 2.916274
2134.241977, C00, 3.103586
2139.240097, C00, 5.68924
2151.135624, C00, 3.330693
2152.135248, C00, 2.950619
2155.633932, C00, 3.988276
2165.53021, C00, 4.136633
2178.025511, C00, 4.037925
2178.125474, C00, 5.843437
2178.225436, C00, 6.416571
2199.217542, C00, 2.727755
2216.311114, C00, 4.091045
2228.706452, C00, 4.165736
2229.506152, C00, 4.09622
2229.606114, C00, 7.449049
2270.190852, C00, 3.922344
2270.290814, C00, 5.602846
0.099962, C21, 3.673762
31.388196, C21, 2.511294
55.67906, C21, 2.901763
121.454324, C21, 4.908021
121.554286, C21, 4.134939
122.154061, C21, 4.278748
122.353986, C21, 3.043007
122.55391, C21, 2.807859
136.348723, C21, 3.713182
150.043572, C21, 2.651969
170.635828, C21, 2.55029
278.595227, C21, 3.296626
345.270152, C21, 2.588803
369.26113, C21, 2.566662
406.547107, C21, 2.974648
481.41895, C21, 3.019198
482.718461, C21, 3.164302
483.618123, C21, 3.690712
484.217897, C21, 2.507862
484.917634, C21, 4.630911
485.617371, C21, 3.204214
485.717333, C21, 3.465693
486.81692, C21, 6.529819
490.515529, C21, 3.643475
497.312972, C21, 3.466895
605.572259, C21, 2.894539
679.644402, C21, 6.998452
680.444101, C21, 2.518111
686.3418830000001, C21, 2.969071
699.137071, C21, 2.616485
812.4944400000001, C21, 2.55868
942.545531, C21, 2.798939
979.131772, C21, 2.61721
1026.713877, C21, 2.623365
1046.606396, C21, 3.702117
1865.043211, C21, 2.939231
1865.243136, C21, 3.604137
1865.343098, C21, 3.588533
1865.543023, C21, 5.130913
1865.942873, C21, 3.305082
1866.842534, C21, 2.64639
1867.342346, C21, 2.649677
1868.541895, C21, 3.31587
1870.341219, C21, 3.417417
1870.841031, C21, 3.331189
1878.738061, C21, 3.914336
1880.637347, C21, 5.659657
1880.737309, C21, 6.528203
1880.837271, C21, 3.168268
1880.937234, C21, 3.938107
1881.137159, C21, 5.146734
1881.836895, C21, 3.294106
1884.735805, C21, 3.348889
1885.235617, C21, 3.185418
1886.135279, C21, 3.183042
1906.227723, C21, 3.04895
1907.227347, C21, 2.838512
1907.32731, C21, 2.67691
1914.624565, C21, 4.394623
1915.524227, C21, 2.656083
1915.62419, C21, 3.459634
1919.922573, C21, 3.797472
1920.822235, C21, 3.66018
1921.122122, C21, 3.274193
1921.322047, C21, 2.901896
1923.921069, C21, 3.520085
1926.120242, C21, 3.004696
1928.719265, C21, 2.619056
1928.91919, C21, 2.780961
1929.219077, C21, 2.92685
1930.818476, C21, 3.106756
1930.918438, C21, 4.301434
1931.0184, C21, 4.876663
1932.717761, C21, 3.589185
1948.01201, C21, 2.951245
1950.11122, C21, 3.427869
1950.311145, C21, 2.608203
1950.411108, C21, 4.11454
1951.010882, C21, 2.75527
1951.110844, C21, 3.589489
1952.910168, C21, 2.659733
1953.609905, C21, 3.989886
1955.009378, C21, 5.309128
1955.109341, C21, 2.752966
1959.607649, C21, 3.719131
1959.707612, C21, 2.681619
1960.007499, C21, 3.056603
1960.207424, C21, 3.851984
1964.405845, C21, 3.275659
1969.20404, C21, 2.921591
1973.702349, C21, 4.236574
1974.402086, C21, 3.732774
1977.600883, C21, 4.938879
1978.000732, C21, 3.499458
1984.498289, C21, 5.029382
1986.997349, C21, 2.684317
1987.697086, C21, 3.687759
1988.196898, C21, 2.8525
1990.496033, C21, 2.918064
1991.59562, C21, 4.382082
1992.895131, C21, 3.122334
2011.088289, C21, 3.244255
2015.786523, C21, 3.901903
2031.380658, C21, 3.57286
2037.178478, C21, 3.365814
2041.176974, C21, 3.083257
2041.376899, C21, 6.120323
2049.973666, C21, 3.092915
2108.6516, C21, 3.058708
2110.151036, C21, 2.610332
2133.442277, C21, 2.855048
2138.740285, C21, 3.509443
2151.635436, C21, 3.04561
2165.030398, C21, 2.828047
2197.818068, C21, 2.90735
2199.11758, C21, 3.560186
2207.414459, C21, 2.977428
2226.507279, C21, 2.821014
2267.391904, C21, 2.804416
2270.290814, C21, 3.109151
2294.481717, C21, 2.992144
2298.680138, C21, 3.994385
2299.17995, C21, 2.956884
2309.076229, C21, 2.798458
2310.575665, C21, 2.934707
2317.972883, C21, 2.785153
37.685827, C23, 5.696798
37.78579, C23, 6.214015
37.885752, C23, 6.571805
37.985714, C23, 8.958786
38.085677, C23, 4.999813
38.185639, C23, 7.716454
38.285602, C23, 7.617191
38.385564, C23, 8.328442
38.485527, C23, 10.38241
38.585489, C23, 6.534843
39.385188, C23, 3.644676
40.584737, C23, 4.360361
41.684324, C23, 3.084332
45.083045, C23, 2.712616
89.06650399999999, C23, 3.161532
137.348347, C23, 4.453208
137.448309, C23, 2.624119
137.548271, C23, 5.245528
137.648234, C23, 2.816739
150.843271, C23, 5.570614
150.943234, C23, 3.461417
155.241617, C23, 3.474965
155.34158, C23, 5.769536
155.441542, C23, 8.11755
155.541505, C23, 7.105898
155.641467, C23, 9.852894
155.741429, C23, 6.436951
155.841392, C23, 5.560532
155.941354, C23, 12.43245
156.041317, C23, 6.405693
156.141279, C23, 10.6063
156.241241, C23, 5.494923
156.341204, C23, 5.812622
157.040941, C23, 2.631264
157.340828, C23, 3.219208
157.84064, C23, 6.389053
158.040565, C23, 4.055798
158.740302, C23, 6.102985
159.540001, C23, 2.615314
160.239738, C23, 2.686888
163.038685, C23, 3.391665
164.838008, C23, 2.793724
217.718121, C23, 2.715679
217.818084, C23, 4.57862
217.918046, C23, 3.229069
218.018009, C23, 5.12227
218.117971, C23, 7.751067
218.217933, C23, 6.009098
273.297219, C23, 3.060219
288.591468, C23, 6.327893
288.69143, C23, 3.393468
288.791392, C23, 7.109905
288.891355, C23, 8.354582
288.991317, C23, 5.443371
289.09128, C23, 6.387312
289.191242, C23, 5.969666
289.291204, C23, 9.898834
289.391167, C23, 12.05407
289.491129, C23, 8.473171
289.591092, C23, 8.816109
289.691054, C23, 2.599312
290.590716, C23, 3.137524
291.790265, C23, 2.574614
292.190114, C23, 3.238764
292.589964, C23, 3.504236
293.489626, C23, 3.525833
294.389287, C23, 3.88158
296.088648, C23, 3.439286
354.266769, C23, 7.899698
354.366731, C23, 4.401597
354.466694, C23, 3.232447
354.566656, C23, 5.930696
354.666618, C23, 3.155598
354.766581, C23, 5.860477
354.866543, C23, 5.454086
358.46519, C23, 2.75527
362.063836, C23, 4.855389
362.163799, C23, 5.833506
362.263761, C23, 6.122881
362.363724, C23, 7.574831
362.463686, C23, 8.045855
362.563648, C23, 7.241398
362.663611, C23, 9.361351
362.763573, C23, 9.516644
362.863536, C23, 10.72836
362.963498, C23, 8.251392
363.063461, C23, 8.157261
363.163423, C23, 8.738464
363.263385, C23, 6.210335
363.363348, C23, 3.634949
363.663235, C23, 3.868378
363.763197, C23, 3.193443
364.462934, C23, 2.897419
364.762821, C23, 4.045296
365.062709, C23, 2.624706
365.562521, C23, 3.875187
366.36222, C23, 5.249907
366.562145, C23, 3.105808
367.161919, C23, 3.915974
367.561769, C23, 2.770611
368.361468, C23, 4.915936
371.160415, C23, 3.236849
485.417446, C23, 4.229881
488.116431, C23, 3.575552
488.216393, C23, 4.805961
488.316356, C23, 6.205317
488.416318, C23, 5.470476
488.516281, C23, 5.737921
488.616243, C23, 7.479565
488.716206, C23, 7.882833
488.816168, C23, 8.630936
488.91613, C23, 6.964058
489.016093, C23, 4.081409
489.31598, C23, 2.69735
489.815792, C23, 2.840805
490.915378, C23, 3.039158
491.315228, C23, 2.900005
491.615115, C23, 4.165131
491.715078, C23, 6.217676
492.814664, C23, 2.731993
492.914627, C23, 7.06333
493.014589, C23, 6.65073
493.114551, C23, 10.74219
493.214514, C23, 4.967697
493.314476, C23, 11.0901
493.414439, C23, 4.022297
493.814288, C23, 3.645184
494.414063, C23, 2.67588
494.913875, C23, 2.972389
496.113424, C23, 5.771215
502.111168, C23, 5.77211
508.00895, C23, 3.512813
508.108912, C23, 5.668768
508.208875, C23, 8.607924
508.308837, C23, 6.070061
508.4088, C23, 8.552965
510.108161, C23, 2.721455
515.006318, C23, 2.56813
519.304702, C23, 2.605894
597.375341, C23, 2.974696
597.4753040000001, C23, 4.738845
597.5752660000001, C23, 4.934583
597.6752289999999, C23, 6.214596
614.368951, C23, 4.202345
614.468913, C23, 5.495912
614.568875, C23, 8.646382
739.721808, C23, 5.032995
739.821771, C23, 3.329625
739.921733, C23, 5.037846
740.021696, C23, 6.564918
740.121658, C23, 4.23469
740.22162, C23, 4.736195
775.2084630000001, C23, 2.6971
829.388087, C23, 4.098722
829.488049, C23, 5.839786
829.588012, C23, 3.287617
829.6879740000001, C23, 5.598787
829.7879370000001, C23, 7.279411
829.8878989999999, C23, 4.85285
837.984854, C23, 2.541002
954.840907, C23, 3.694123
954.94087, C23, 5.259752
955.040832, C23, 5.082147
955.140794, C23, 4.380506
955.240757, C23, 4.305656
955.340719, C23, 7.831945
955.440682, C23, 7.889919
966.536509, C23, 4.784565
1001.023539, C23, 2.661057
1167.860795, C23, 7.221388
1167.960758, C23, 4.977699
1168.06072, C23, 4.42905
1168.160683, C23, 9.666012
1168.260645, C23, 4.407473
1168.360608, C23, 8.10137
1168.46057, C23, 7.171871
1168.560532, C23, 8.727459
1168.660495, C23, 3.976707
1168.760457, C23, 8.730438
1169.660119, C23, 3.856606
1170.159931, C23, 4.868374
1170.259893, C23, 8.216991
1171.059592, C23, 2.759171
1171.659367, C23, 3.276165
1179.856284, C23, 2.591239
1199.248991, C23, 2.591779
1852.747835, C23, 3.038523
1852.847797, C23, 4.790703
1852.947759, C23, 6.473813
1853.047722, C23, 2.493126
1855.04697, C23, 3.104781
1855.546782, C23, 2.467044
1892.532873, C23, 4.023304
1892.632836, C23, 6.418529
1892.732798, C23, 3.961681
1892.83276, C23, 5.78738
1893.932347, C23, 2.963421
2041.077012, C23, 3.46936
2108.851525, C23, 5.791865
2108.951487, C23, 4.92097
2109.251374, C23, 7.169971
2109.351337, C23, 6.44417
2112.150284, C23, 2.499651
2114.849269, C23, 2.478594
2115.149157, C23, 3.035006
2115.249119, C23, 6.906263
2136.641074, C23, 4.980001
2136.741037, C23, 4.954287
