 , C00, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C19, C20, C21, C22, C23, C25, C26, C27, C28, C29, C30, C31
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.09996245609426599, 0, 3.27401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.033178, 0.7751877, 0, 0, 0.6049339, 0.2712483, 0, 0, 1.957591, 0, 0, 0, 0.6772881, 1.343569
0.199924912188532, 0.4814742, 3.293858, 0, 0, 0.194468, 0, 0, 0, 0, 0, 0.8714757, 1.849563, 0.7219362, 0, 0, 0.5523184, 0.250736, 0, 0.4094203, 1.838568, 0, 0, 0, 1.582726, 1.207826
0.2998873682827979, 0.5146945, 3.144146, 0, 0, 0.7883798, 0, 0, 0, 0, 0, 1.824557, 1.719278, 0.6723428, 0.8689785, 0, 0.5042793, 0.4168175, 0, 0.3783226, 1.726782, 0, 1.057746, 0, 1.463547, 1.24277
0.399849824377064, 0.4836591, 5.607458, 0, 0, 0.7251636, 2.980232e-08, 0, 0, 0, 0, 2.190835, 2.248207, 0.6261562, 0.8618643, 0, 0.4604185, 0.6404922, 0, 0.3495872, 1.621792, 0, 1.143677, 0, 1.353343, 1.117211
0.4998122804713299, 0.4544953, 5.352591, 0, 0, 0.6670163, 0, 0, 0.6318746, 0.4134316, 0, 2.014112, 2.184663, 0.5831425, 0.8147452, 0, 0.7834529, 0.9227531, 2.247823, 0.3230345, 1.523185, 0, 1.09242, 0, 1.251437, 1.121357
0.5997747365655959, 0.42709, 5.109306, 0, 0, 0.6135315, 0, 0, 0.5824587, 0.3667336, 0, 1.851644, 3.614781, 1.545942, 0.7702019, 0, 0.7153104, 0.8529721, 2.115866, 0.2984986, 1.430575, 0, 1.04346, 0, 1.157205, 1.008065
0.6997371926598619, 0.4013371, 4.877081, 0, 0, 0.5643355, 0, 0, 0.5369076, 0.3253102, 0, 2.766638, 3.360152, 1.439743, 0.7920802, 0, 0.9438164, 0.788468, 1.991655, 0.2758262, 2.422174, 0, 0.9966941, 0, 1.070068, 0.9062185
0.7996996487541279, 0.3771372, 6.84371, 0, 0, 0.5190842, -1.490116e-08, 0, 1.04741, 0.8533922, 0, 8.177025, 3.548234, 1.34084, 0.748776, 0, 0.8617259, 0.728842, 1.874736, 0.2548759, 2.274904, 0, 1.881336, 0, 0.9894929, 0.814662
0.8996621048483939, 0.3543964, 6.532654, 0, 0, 0.4774614, 0.9321067, 0, 0.9654974, 0.7569996, 2.980232e-08, 11.46057, 3.384065, 1.248731, 0.9295802, 0, 0.7867754, 0.673725, 1.764681, 0.8760877, 2.136587, 0, 1.797019, 0, 0.9149847, 1.418858
0.9996245609426598, 0.3330269, 6.235735, 0, 0, 0.4391761, 0.8834771, 0, 1.254788, 0.6714948, 0.328372, 12.11046, 4.455131, 1.16295, 1.24744, 0, 0.7183439, 0.6227762, 1.661086, 0.8095448, 2.006681, 0, 1.71648, 0, 0.846087, 1.275509
1.099587017036926, 0.3129459, 5.952312, 0, 0, 0.4039608, 0.8373846, 0, 1.156657, 0.595648, 0.2957448, 11.13357, 4.141307, 1.083061, 1.179241, 0, 0.6558644, 0.5756801, 1.916607, 0.7480557, 1.884673, 0, 1.639551, 0, 1.608472, 1.146642
1.199549473131192, 0.2940758, 9.237516, 0, 0, 0.3715692, 0.7936968, 0, 1.066201, 0.6753519, 0.2663595, 10.23549, 3.932668, 2.088759, 1.516151, 0, 0.5988191, 0.8936137, 2.948052, 1.44957, 1.770083, 0, 1.56607, 0, 1.487355, 1.030795
1.299511929225458, 0.2763435, 8.817657, 0, 0, 0.3417749, 0.7522883, 0, 0.9828183, 0.5990694, 0.2398939, 9.409845, 3.655646, 1.945271, 2.034697, 0, 0.5467355, 1.085575, 2.774988, 1.339468, 1.662461, 0, 1.495882, 0, 1.375358, 0.9266527
1.399474385319724, 0.2596804, 8.416882, 0, 0, 0.3143696, 0.7130401, 0, 0.905957, 0.5314031, 0.2160579, 8.650803, 5.379124, 2.111093, 1.923457, 0, 0.499182, 1.003481, 2.612084, 1.237729, 1.561382, 0, 1.42884, 0, 1.271794, 0.8330317
1.49943684141399, 0.2440222, 8.171648, 0, 0, 0.2891619, 0.6758397, 0.6294569, 1.44248, 0.9264625, 0.1945903, 7.952988, 5.000212, 1.966072, 1.818299, 0, 0.4557646, 0.9275952, 2.458743, 1.143717, 2.113502, 0, 1.364802, 0, 1.593361, 0.7488694
1.599399297508256, 0.229308, 9.777267, 0, 0, 0.2659754, 0.9600937, 0.572319, 1.340527, 0.8218164, 0.1752557, 7.361601, 4.647992, 1.831013, 1.71889, 0, 0.4161234, 0.857448, 2.314404, 1.056846, 2.244621, 0, 1.303635, 0, 1.473382, 0.67321
1.699361753602522, 0.2154811, 9.332878, 0, 0, 1.12231, 0.910004, 0.5203677, 1.235691, 0.9859592, 0.1578422, 6.907474, 5.673285, 2.048618, 1.624916, 0, 0.3799302, 0.7926055, 2.865213, 0.9765735, 2.108146, 0, 1.422932, 0, 1.362437, 0.6051947
1.799324209696788, 0.2024879, 8.908684, 0, 0, 1.032318, 0.8625275, 0.6086075, 1.139054, 0.874593, 0.142159, 7.956963, 8.444621, 1.940325, 1.53608, 0, 0.3468849, 0.7326665, 3.374618, 1.36061, 1.979969, 0, 1.403445, 0, 1.259847, 0.5440511
1.899286665791054, 0.1902782, 8.503772, 0, 0, 0.9495412, 0.8175279, 0.5533622, 1.049974, 0.7758057, 0.128034, 7.315116, 7.849773, 1.839481, 3.043836, 0, 0.3167139, 0.9604272, 3.176513, 1.257265, 2.360719, 0, 1.340545, 0, 1.906938, 0.8564136
1.99924912188532, 0.5960365, 9.684605, 0, 0, 0.8734021, 0.7748761, 0.5031316, 0.9678606, 0.6881768, 0.1153125, 6.787163, 7.296825, 1.713118, 2.877426, 0, 0.289167, 0.887797, 2.990037, 1.328419, 2.217186, 0, 1.280465, 0, 1.763347, 0.7698889
2.099211577979586, 0.5600964, 9.772838, 0, 0, 0.8033683, 0.7344495, 0.4574607, 1.36941, 0.6104457, 0.103855, 6.691938, 6.782829, 1.595436, 2.720113, 0, 0.2640161, 0.8206594, 2.814509, 1.22752, 2.082379, 0, 1.223077, 0, 1.630569, 0.692106
2.199174034073851, 0.5263235, 9.32865, 0, 0, 0.7389503, 0.696132, 0.4159355, 1.353568, 0.5414945, 0.09353594, 6.152135, 6.305039, 1.485837, 2.571401, 0, 0.9617118, 0.7585989, 2.649285, 1.134283, 1.955768, 0, 1.168261, 0, 1.507788, 0.6221816
2.299136490168117, 0.4945871, 9.290696, 0, 0, 0.6796975, 0.6598136, 0.3781796, 1.885894, 0.4803315, 0.08424217, 5.655875, 5.860905, 2.554978, 2.430819, 0, 0.8780648, 0.7012317, 2.49376, 1.048129, 1.836856, 0, 1.702412, 0, 1.529866, 0.5593218
2.399098946262384, 0.4647642, 10.15039, 0, 0.2631658, 0.6251959, 0.6253901, 0.343851, 1.738408, 0.426077, 0.07587183, 5.199646, 5.448056, 2.379464, 2.859289, 0, 0.8016932, 0.6482027, 2.581524, 0.9685185, 1.786734, 0, 1.626114, 0, 1.893758, 0.5028127
2.49906140235665, 0.4367397, 9.689039, 0, 0.2305576, 0.5750645, 0.5927624, 0.3126385, 1.602456, 0.3779506, 0.06833318, 4.780218, 5.064289, 2.216007, 2.702968, 0, 0.7319642, 0.5991838, 3.137386, 0.8949547, 1.678099, 0, 1.553235, 0, 1.75116, 0.4520129
2.599023858450916, 0.410405, 9.248657, 0, 0.2019897, 0.528953, 0.561837, 0.2842592, 1.71172, 0.3352603, 0.06154357, 4.394623, 6.839225, 2.063778, 2.555193, 0, 0.6683, 0.5538719, 2.953207, 0.8269786, 2.035079, 0, 2.376008, 0, 1.619298, 0.4063454
2.698986314545182, 0.3856583, 10.90287, 0, 0.1769617, 0.4865388, 0.5325249, 0.2584561, 1.577854, 0.2973919, 0.05542858, 4.040132, 6.357463, 1.922007, 2.415497, 0, 2.601732, 0.5119866, 2.779841, 0.7641655, 1.911345, 0, 2.379002, 0, 1.969526, 0.3652918
2.798948770639448, 0.3624037, 10.72154, 0, 0.1550348, 0.4475257, 0.5047422, 0.2349952, 1.491384, 0.2638008, 0.04992117, 3.714236, 6.501571, 1.979767, 2.283438, 0, 5.266928, 3.730345, 2.616652, 0.7061235, 1.795133, 0, 2.27238, 0, 4.538753, 0.3283859
2.898911226733714, 0.3405513, 10.23423, 0, 0.1358248, 0.4116408, 0.478409, 0.2136639, 1.37475, 0.2340039, 0.04496098, 3.414629, 6.043593, 1.843767, 2.1586, 0, 9.783087, 3.797931, 2.463042, 0.6524899, 2.24836, 0, 2.170537, 0, 4.196988, 0.2952086
2.99887368282798, 0.3200167, 9.769069, 0, 0.1189951, 0.3786334, 0.5367464, 0.1942689, 1.267238, 0.2075727, 0.04049364, 4.27636, 6.249786, 1.92963, 2.040586, 0, 9.948016, 4.68161, 2.318451, 0.6029301, 2.111658, 0, 2.073258, 0, 3.880958, 0.2653833
3.098836138922246, 0.3007202, 11.35133, 0, 0.1042507, 0.3482727, 0.5087434, 0.1766344, 1.168133, 0.1841269, 0.03647017, 3.931409, 6.087653, 1.797074, 1.929025, 0.06144131, 9.082766, 9.48458, 2.182347, 0.5571346, 1.983267, 0, 2.078905, 0, 3.588724, 0.2385712
3.198798595016512, 0.2825872, 10.8354, 0, 0.09133321, 0.3203464, 0.4822014, 0.1606008, 1.335783, 0.1633293, 0.03284649, 3.614283, 5.658832, 1.673624, 1.823562, 0.05791783, 8.292772, 8.781118, 2.054234, 0.5148175, 1.862683, 0, 1.985733, 0, 3.318496, 0.214468
3.298761051110778, 0.2655477, 10.34291, 0, 0.08001633, 0.2946594, 0.4570442, 0.1460225, 1.231318, 0.1448809, 0.02958285, 5.154745, 5.260218, 1.558655, 1.723866, 0.05459641, 7.57149, 8.117066, 1.933641, 0.4757146, 1.74943, 0, 1.896737, 0, 3.068615, 0.1928
3.398723507205044, 0.2495356, 9.872811, 0, 0.07010169, 0.2710322, 0.5225059, 0.1327675, 1.135023, 0.1285163, 0.02664348, 4.738939, 4.889682, 1.451583, 1.761168, 0.05146547, 6.912943, 15.39974, 1.820128, 0.4395817, 2.419626, 0, 1.811729, 0, 2.83755, 0.1733212
3.49868596329931, 0.234489, 9.424079, 0, 0.06141556, 0.5062609, 0.4952459, 0.1207158, 1.046258, 0.1140001, 0.02399617, 4.356674, 4.545247, 1.351866, 1.664883, 0.04851408, 6.311675, 15.03322, 1.713278, 0.4061933, 2.326587, 0, 1.730531, 0, 2.86961, 0.1558103
3.598648419393576, 0.2203497, 8.995741, 0, 0.05380571, 0.4656663, 0.469408, 0.109758, 0.9644358, 0.1011235, 0.0216119, 4.005244, 4.510554, 1.259, 2.060367, 0.04573194, 5.762703, 13.89637, 1.612701, 0.3753409, 2.185128, 0, 1.652972, 0, 2.65353, 0.1400686
3.698610875487841, 0.2070629, 8.586871, 0, 0.04713877, 0.4283268, 0.4449182, 0.09979489, 0.8890121, 0.08970139, 0.01946453, 3.682163, 4.391246, 1.421729, 1.947724, 0.04310934, 5.26148, 12.84548, 1.518028, 0.3468319, 2.052271, 0, 1.57889, 0, 2.453721, 0.1259173
3.798573331582107, 0.1945774, 8.196585, 0, 0.04129792, 0.3939814, 0.4217061, 0.09073618, 1.834808, 0.07956942, 0.01753053, 3.385142, 5.92593, 1.324063, 1.841239, 0.04063715, 4.803851, 11.87407, 1.428913, 0.3204883, 1.927491, 0, 2.852973, 0, 2.268958, 0.1131957
3.898535787676373, 0.1828447, 9.043924, 0, 0.03618079, 0.36239, 0.399705, 0.08249976, 1.691317, 0.07058188, 0.01578869, 3.112081, 5.508501, 1.413615, 1.740576, 0.03830672, 4.386026, 10.97613, 1.345029, 0.2961457, 1.810298, 0, 2.725108, 0, 2.098107, 0.1017594
3.998498243770639, 0.1718194, 9.273319, 0, 0.03169771, 0.3333317, 0.3788517, 0.07501098, 1.559047, 0.06260949, 0.01421992, 2.861046, 5.654651, 1.316507, 1.645416, 0.03610995, 4.004542, 10.14608, 1.26607, 0.273652, 2.315014, 0, 2.602975, 0, 1.940121, 1.20511
4.098460699864906, 0.161459, 8.851833, 0, 0.02777012, 0.3066035, 0.3590863, 0.4314552, 1.437122, 0.05553761, 0.01280702, 2.63026, 5.898696, 1.226069, 3.293299, 0.03403915, 3.656238, 9.378808, 1.207512, 0.2528667, 2.174259, 0, 2.486315, 0, 1.794031, 1.083356
4.198423155959172, 0.1517233, 8.449505, 0, 0.02432919, 0.2820185, 0.3403522, 0.3922906, 1.324732, 0.04926451, 0.01153451, 2.553237, 6.08674, 1.583514, 3.11325, 0.0320871, 3.338229, 8.669558, 1.136626, 0.2336603, 2.042062, 0, 2.374884, 0, 1.658942, 0.9739032
4.298385612053438, 0.1425746, 8.065462, 0, 0.02131462, 0.2594049, 0.3225954, 0.356681, 1.221131, 0.04369998, 0.01038844, 2.347281, 5.657984, 1.474735, 3.308466, 0.030247, 3.047879, 8.013943, 1.069901, 0.2159126, 2.259563, 0, 2.268446, 0, 1.534024, 0.8755084
4.398348068147703, 0.1339776, 8.72802, 0, 0.01867358, 0.2386045, 0.3057651, 0.3243039, 1.125632, 0.03876397, 0.009356238, 2.157938, 5.259429, 1.373428, 3.281784, 0.1315905, 2.782783, 7.407907, 1.007093, 0.199513, 2.12218, 0, 2.870682, 0, 1.418514, 0.7870547
4.498310524241969, 0.125899, 8.33132, 0, 0.01635978, 0.219472, 0.2898128, 0.2948658, 1.037602, 0.03438549, 0.008426599, 1.983869, 4.888949, 1.27908, 3.390569, 0.1240442, 2.540744, 6.847701, 0.9479719, 0.184359, 1.99315, 0, 2.742024, 0, 1.3117, 0.7075375
4.598272980336235, 0.5453295, 7.952648, 0, 0.01433268, 0.2018736, 0.2746927, 0.2680998, 0.9564565, 0.03050157, 0.007589328, 1.823841, 4.733038, 1.191214, 3.205202, 0.1169306, 2.319757, 6.32986, 1.241796, 0.170356, 2.021606, 0, 2.619133, 0, 1.21293, 0.8069475
4.698235436430501, 0.512447, 9.449903, 0, 0.01255675, 0.1856863, 0.2603616, 0.2437635, 0.8816568, 0.02705635, 0.006835249, 1.676721, 6.106323, 1.28914, 3.029969, 0.110225, 2.117991, 5.851179, 1.168897, 0.1574167, 2.038947, 0, 2.501749, 0, 2.040371, 0.7254205
4.798197892524767, 0.4815473, 9.020391, 0, 0.01100087, 0.3586609, 0.2467781, 0.2216363, 1.482182, 0.02400028, 0.006156096, 1.541469, 5.676187, 1.200582, 2.864317, 0.1039039, 1.933774, 5.408697, 1.100277, 0.1454601, 1.914977, 0, 2.389626, 0, 1.886732, 0.6521302
4.898160348619033, 0.4525108, 8.610402, 0, 0.009637781, 0.3299016, 0.2339032, 0.2015176, 1.366268, 0.02128939, 0.005544423, 1.417127, 5.806238, 1.118108, 2.707721, 0.09794535, 1.973618, 4.999677, 1.035686, 0.1344117, 1.798545, 0, 2.282528, 0, 1.744663, 0.5862446
4.998122804713299, 0.4252251, 8.804045, 0, 0.008443587, 0.3034484, 0.2217001, 0.1832252, 1.259419, 0.01888471, 0.004993527, 1.302815, 5.677223, 1.0413, 2.559686, 0.7402801, 1.801958, 4.722775, 0.9748866, 0.1242025, 1.933987, 0, 2.18023, 0, 1.613291, 0.5270156
5.098085260807565, 0.3995847, 9.895593, 0, 0.007397362, 0.2791164, 0.2101336, 0.1665932, 1.562665, 0.01675164, 0.004497368, 1.197724, 5.277313, 0.9697679, 2.957616, 0.6978272, 1.645229, 4.365625, 0.9176564, 0.1147687, 1.816399, 0, 2.082517, 0, 1.491811, 0.4737705
5.198047716901831, 0.3754904, 9.445824, 0, 0.006480772, 0.7365187, 0.1991706, 0.151471, 1.756722, 0.0148595, 0.004050508, 1.10111, 4.905573, 0.9031497, 2.795919, 0.6578089, 1.502131, 4.890386, 1.362771, 0.1060514, 1.70596, 0, 1.989183, 0, 1.379479, 0.4259048
5.298010172996097, 0.3528489, 9.016498, 0, 0.005677755, 0.9258909, 0.1887795, 0.1377215, 1.619338, 0.01318109, 0.003648048, 1.012289, 5.114166, 0.8411079, 2.643062, 0.6200855, 1.37148, 4.520561, 1.28277, 0.09799628, 1.602236, 0, 1.900032, 0, 1.275605, 0.3828751
5.397972629090363, 0.3315727, 8.762355, 0, 0.004974238, 0.8516483, 0.1789306, 0.1252201, 1.492697, 0.01169226, 0.003285577, 0.9306331, 4.753919, 0.7833281, 2.498563, 0.5845254, 2.099443, 4.178704, 1.21496, 0.09055299, 2.695921, 0, 1.814876, 0, 1.179553, 0.3441927
5.497935085184629, 0.3115794, 8.364093, 0, 0.004357892, 0.7833589, 0.1695955, 0.1138534, 1.375961, 0.01037159, 0.1849575, 0.8555638, 5.238101, 0.7295174, 2.361963, 0.5510046, 1.91684, 3.8627, 1.143637, 0.08367504, 2.532007, 0, 1.733537, 0, 1.090733, 0.3094184
5.597897541278895, 0.2927917, 7.983932, 0, 0.003817916, 0.7205452, 0.1607474, 0.1035186, 1.268354, 0.009200095, 0.16658, 1.034896, 4.869123, 0.6794032, 2.232831, 0.5194061, 1.750118, 3.570592, 1.0765, 0.0773195, 2.666502, 0, 1.655844, 0, 1.008602, 0.2781575
5.697859997373161, 0.2751368, 8.1292, 0, 0.003344847, 0.6627682, 0.1523609, 0.09412184, 1.169162, 0.008160924, 0.1500286, 1.455359, 6.506709, 0.7213838, 2.110759, 0.4896197, 1.756165, 3.300574, 1.013305, 0.07144671, 2.504377, 0, 1.581633, 0, 0.9326547, 0.2500548
5.797822453467427, 0.2585465, 8.336434, 0, 0.002930395, 0.6096241, 0.144412, 0.08557808, 1.373874, 0.007239129, 0.1351216, 1.337963, 8.949927, 0.6718283, 3.222391, 0.4615414, 1.603419, 3.050976, 0.953819, 0.06601998, 2.352109, 0, 1.510747, 0, 0.8624265, 0.2247915
5.897784909561693, 0.2429566, 8.868454, 0, 0.002567297, 0.5607414, 0.1368777, 0.07780988, 1.828551, 0.006421453, 0.1216959, 1.275389, 12.743, 0.6256771, 3.046219, 0.4350734, 1.58256, 2.820253, 0.8978256, 0.06100544, 2.209099, 0, 2.702277, 0, 0.7974863, 0.2020805
5.997747365655959, 0.2283067, 8.465369, 0, 0.002249189, 0.5157783, 0.1297366, 0.07074682, 1.685549, 0.6835022, 0.1096042, 1.747186, 11.84536, 0.5826963, 2.879678, 0.4101232, 1.444913, 2.606978, 0.8451192, 0.05637178, 2.074784, 0, 2.581167, 0, 1.584547, 0.181664
6.097709821750225, 0.2145402, 8.412993, 0, 0.001970497, 0.4744206, 0.122968, 0.06432489, 1.553731, 0.6062991, 0.09871385, 1.60625, 11.01096, 0.542668, 2.722242, 0.3866038, 1.319239, 2.409831, 0.7955069, 0.05209006, 1.948635, 0, 2.465485, 0, 1.950713, 0.7437066
6.197672277844491, 0.2016038, 8.606496, 0, 0.001726338, 0.6067877, 0.1165526, 0.05848591, 2.092931, 0.5378163, 0.3272685, 1.476682, 10.23534, 0.5053895, 2.573414, 0.3644332, 1.204495, 2.524897, 0.7488071, 0.04813357, 1.830156, 0, 2.354987, 0, 1.803826, 0.6685688
6.297634733938757, 0.1894474, 8.233468, 0, 0.001512431, 0.5581324, 0.1104718, 0.05317695, 2.546604, 0.4770687, 0.294751, 1.357566, 9.51435, 0.4706717, 2.432722, 0.3435341, 1.099732, 3.31328, 0.7048487, 0.04447759, 1.718881, 0, 2.249442, 0, 1.667999, 0.6010224
6.397597190033023, 0.178024, 7.859244, 0, 0.001325029, 1.819537, 0.1047083, 0.0483499, 2.347446, 0.4231828, 0.2654644, 1.526003, 8.844149, 0.438339, 2.983518, 0.3238334, 1.410351, 3.062721, 0.6634709, 0.0410993, 1.614372, 0, 2.148627, 0, 1.5424, 0.5403003
6.497559646127289, 0.1672895, 7.50203, 0, 0.001160848, 1.673638, 0.0992455, 0.04396101, 2.163864, 0.3753833, 0.2390877, 1.402909, 8.221157, 0.9083803, 2.820405, 0.3052625, 1.287683, 2.83111, 0.6245222, 0.03797761, 1.516217, 0, 2.05233, 0, 1.426258, 0.485713
6.597522102221555, 0.1572022, 7.946124, 0, 0.00101701, 1.539437, 0.09406769, 0.03997052, 1.994639, 0.3329829, 0.2153319, 2.053122, 7.642049, 0.8459792, 2.66621, 0.2877566, 1.175683, 3.234788, 1.352476, 0.03509302, 1.424029, 0, 2.008862, 0, 1.318862, 0.4366408
6.697484558315821, 0.1477231, 7.58496, 0, 0.0008909949, 1.415997, 0.08916003, 0.03634227, 1.838648, 0.2953718, 0.1939364, 1.887507, 8.711311, 0.8917179, 2.520445, 0.2712546, 1.073426, 2.990165, 1.27308, 0.03242753, 2.085488, 0, 1.918829, 0, 1.219553, 0.3925264
6.797447014410087, 0.1388157, 7.240212, 0, 0.0007805938, 1.42897, 0.08450839, 0.03304336, 1.694857, 0.2620089, 0.1746668, 1.735252, 8.097676, 0.8304613, 2.382649, 0.2556989, 0.9800623, 2.764041, 1.198344, 0.0299645, 1.958689, 0, 1.832832, 0, 1.127721, 0.3528689
6.897409470504353, 0.1304453, 8.194313, 0, 0.0006838723, 1.314388, 0.08009945, 0.0300439, 1.56231, 0.2324144, 0.1573118, 1.595278, 8.490875, 0.7734128, 3.245703, 0.2410353, 0.8948193, 2.555017, 1.127996, 0.02768855, 1.839599, 0, 1.750688, 0, 1.042804, 0.3172181
6.997371926598619, 0.1225796, 7.821869, 0, 0.0005991353, 1.208994, 0.07592053, 0.02731672, 1.44013, 0.2061627, 0.1416813, 1.466596, 7.892768, 0.7202833, 3.068256, 0.2272127, 0.8169904, 2.361799, 1.061778, 0.02558547, 1.72775, 0, 1.672226, 0, 0.964282, 0.6174097
7.097334382692885, 0.1151883, 7.466353, 0.36227, 0.0005248979, 1.11205, 0.07195963, 0.02483709, 2.387414, 0.1828761, 0.1276038, 1.348293, 7.336793, 1.568771, 2.900511, 0.2141827, 0.7459309, 2.183194, 0.9994466, 0.02364213, 1.622701, 0, 1.59728, 0, 3.744278, 0.555032
7.197296838787151, 0.1082426, 7.709957, 0.3183903, 0.000459859, 1.022881, 0.06820537, 0.02258254, 2.420724, 0.1622199, 0.161091, 1.239534, 6.819981, 1.461004, 3.008969, 0.2018999, 0.6810519, 2.018095, 0.9407746, 0.02184639, 1.524039, 0, 1.682903, 0, 3.462337, 0.4989564
7.297259294881417, 0.1017158, 8.254462, 0.2798255, 0.000402879, 0.9408609, 0.06464698, 0.02053265, 2.231411, 0.1438968, 0.1450849, 1.268972, 6.339574, 1.360641, 2.844465, 0.1903216, 0.6218159, 2.107907, 1.687275, 0.02018705, 1.431376, 0, 1.607479, 0, 3.201625, 0.4485461
7.397221750975683, 0.09558248, 7.911396, 0.2459318, 0.0003529592, 0.865418, 0.06127424, 0.01866883, 2.056903, 0.1276433, 0.1306693, 1.847492, 10.76643, 1.267172, 3.854816, 0.1794072, 0.5677321, 1.948502, 1.588225, 0.01865374, 1.344348, 0, 1.535435, 0, 2.960545, 0.6682262
7.497184207069949, 0.08981901, 7.995558, 0.2161435, 0.0003092249, 0.7960244, 0.05807745, 0.0169742, 1.896043, 0.1132257, 0.1176859, 1.698464, 17.64264, 1.180123, 3.644068, 0.1691187, 0.5183523, 1.801151, 1.494989, 0.0172369, 1.26261, 0, 1.46662, 0, 2.737618, 0.6007144
7.597146663164215, 0.08440307, 7.632148, 0.1899632, 0.0002709096, 0.8376846, 0.05504746, 0.01543339, 1.747763, 0.1004366, 0.1059926, 1.561458, 16.39987, 1.099055, 3.444842, 0.1594203, 0.4732675, 1.664943, 1.407226, 0.01592767, 1.185842, 0, 1.40089, 0, 2.531477, 0.5400234
7.697109119258481, 0.0793137, 7.631453, 0.1669541, 0.0002373418, 0.7705148, 0.05217554, 0.01403245, 1.611079, 0.08909208, 0.09546112, 1.435504, 15.24464, 1.023555, 3.256508, 0.150278, 0.432104, 2.370515, 1.324616, 0.01471789, 1.232418, 0, 1.338105, 0, 2.340858, 0.4854641
7.797071575352747, 0.55428, 7.461565, 0.1467319, 0.0002079333, 0.7087311, 0.04945345, 0.01275868, 1.65148, 0.07902893, 0.08597606, 1.319709, 14.17079, 0.9532422, 3.204257, 0.14166, 0.3945208, 2.191251, 1.246855, 0.01359999, 1.157486, 0, 1.278134, 0, 2.164593, 0.436417
7.897034031447013, 0.597653, 7.122426, 0.1289591, 0.0001821688, 0.6519014, 0.04687338, 0.01160053, 1.522326, 0.07010244, 0.07743344, 1.213255, 13.49911, 0.8877593, 3.029076, 0.1335362, 0.3908607, 2.025542, 1.173659, 0.01256701, 1.308191, 0, 1.22085, 0, 2.001601, 0.6661614
7.996996487541279, 0.8161353, 6.798701, 0.113339, 0.0001595967, 0.5996287, 0.04442792, 0.01054751, 1.403272, 0.06218421, 0.06973962, 1.115388, 13.00127, 0.8267747, 3.137509, 0.1258783, 0.3568647, 1.872366, 1.10476, 0.01161248, 1.228652, 0, 1.166135, 0, 2.436086, 0.5988582
8.096958943635546, 0.7669237, 7.999162, 0.09961088, 0.0001398215, 0.5515474, 0.04211004, 0.009590079, 1.293529, 0.05516037, 0.638243, 1.025416, 12.52624, 0.7699795, 2.965977, 0.1186595, 0.3258256, 1.730772, 1.766677, 0.01073046, 1.153949, 0, 1.113871, 0, 2.25265, 0.5383547
8.196921399729812, 0.7206794, 7.635588, 0.08754558, 0.0001224965, 0.5073215, 0.03991308, 0.008719555, 1.192369, 0.04892988, 0.5748269, 0.942701, 11.64388, 0.7170858, 2.803823, 0.1118548, 0.2974862, 1.599887, 1.662965, 0.009915426, 1.083788, 0, 1.06395, 0, 2.083027, 0.483964
8.296883855824078, 0.6772236, 7.288539, 0.07694168, 0.0001073183, 0.4666419, 0.03783075, 0.007928052, 1.09912, 0.04340314, 0.5177119, 0.8666583, 10.82367, 1.109166, 2.812176, 0.1054402, 0.2716117, 1.478899, 1.565342, 0.009162301, 1.017892, 0, 1.016266, 0, 1.926177, 0.4350685
8.396846311918344, 0.6363881, 7.136229, 0.06762218, 9.402072e-05, 0.4292242, 0.03585705, 0.007208396, 1.013163, 0.03850066, 0.4662718, 0.7967496, 11.14772, 1.032972, 2.65843, 0.09939353, 0.2479877, 1.378839, 1.763653, 0.00846638, 0.9560037, 0, 0.9707188, 0, 1.781137, 0.3911129
8.49680876801261, 0.598015, 7.982635, 0.05943149, 8.237083e-05, 0.3948069, 0.03398633, 0.006554066, 0.9339284, 0.03415192, 0.4199428, 0.73248, 11.26162, 0.9620122, 2.51309, 0.09369361, 0.2264184, 1.274568, 1.660119, 0.007823316, 0.8978778, 0, 0.9272132, 0, 1.647018, 0.3515982
8.596771224106876, 0.7514108, 7.619812, 0.05223289, 7.216446e-05, 0.3631493, 0.0322132, 0.005959132, 0.8608904, 0.03029439, 0.3782171, 0.6733947, 10.46834, 0.9184995, 2.375696, 0.08832055, 0.2067252, 1.178181, 1.562662, 0.5735165, 2.147982, 0, 0.8856575, 0, 1.522999, 0.3160757
8.696733680201142, 0.706102, 7.27348, 0.04590622, 6.322273e-05, 0.3340301, 0.03053258, 0.005418201, 0.7935644, 0.02687257, 0.3406373, 0.6190755, 10.10252, 0.8554032, 2.428751, 0.08325563, 0.1887448, 1.089084, 1.902121, 0.5299551, 2.017383, 0, 0.8459642, 0, 1.408318, 0.2841422
