Time (s), Cell Name, Value
154.342442, C00, 4.227199
409.447308, C00, 3.52406
435.137727, C00, 2.860531
435.637541, C00, 3.22483
435.737504, C00, 3.564353
435.937429, C00, 2.717782
508.71029, C00, 3.057901
518.1067860000001, C00, 3.742365
518.2067489999999, C00, 2.863964
518.406674, C00, 3.48151
518.706563, C00, 3.789825
519.106414, C00, 3.40015
519.206376, C00, 4.330738
604.774466, C00, 2.903423
604.974391, C00, 3.524705
605.074354, C00, 2.775627
605.374242, C00, 3.491595
605.774093, C00, 6.866817
605.874056, C00, 3.69705
606.273907, C00, 4.901846
606.573795, C00, 2.848837
696.040431, C00, 2.85341
814.296331, C00, 3.461582
1188.956611, C00, 4.506248
1189.156537, C00, 3.461583
1208.349379, C00, 2.596278
1208.849193, C00, 2.751529
1209.349006, C00, 5.752973
1209.548932, C00, 3.028839
1209.648895, C00, 3.622332
1209.948783, C00, 3.251545
1210.048746, C00, 3.007874
1428.041278, C00, 3.002505
1668.251569, C00, 4.325655
1668.451494, C00, 5.740072
1668.851345, C00, 3.359015
1669.151233, C00, 2.653958
1669.251196, C00, 3.793486
1669.651047, C00, 4.28336
1682.14638, C00, 3.857589
1710.535778, C00, 4.556096
1783.508525, C00, 3.655164
1784.108301, C00, 4.360381
1784.508152, C00, 5.472109
1784.608115, C00, 3.239431
1911.260815, C00, 2.550412
2034.914635, C00, 2.503834
179.732974, C01, 3.013433
1075.898773, C01, 3.526353
1075.998736, C01, 2.491012
1080.696984, C01, 3.840026
1475.32362, C01, 4.102288
1475.423583, C01, 3.683928
1504.512719, C01, 2.607119
1518.007679, C01, 3.924261
1531.602602, C01, 3.318949
1531.702565, C01, 3.256512
1531.802527, C01, 2.998755
1532.902117, C01, 2.621372
1533.801781, C01, 4.822495
1533.901743, C01, 4.926763
1629.865905, C01, 4.977691
1632.864785, C01, 2.77275
1633.264635, C01, 4.398427
1702.538764, C01, 2.837784
1798.402963, C01, 4.62082
1913.060143, C01, 3.66888
1974.937034, C01, 3.490282
1994.029904, C01, 3.100814
2046.810193, C01, 2.975508
2055.806833, C01, 2.917178
0.799702, C02, 7.41178
0.899664, C02, 10.10606
3.598658, C02, 7.367476
3.698621, C02, 13.31786
3.798583, C02, 9.030815
4.498322, C02, 4.03731
9.996271999999999, C02, 5.500812
10.096235, C02, 12.08434
10.196198, C02, 11.83505
12.295415, C02, 14.73085
12.395377, C02, 7.029339
12.795228, C02, 2.641581
15.79411, C02, 9.145373
15.894073, C02, 11.93155
16.793737, C02, 4.36987
16.8937, C02, 6.756725
16.993663, C02, 3.356314
18.193215, C02, 2.977818
19.09288, C02, 6.351213
19.192843, C02, 15.53872
19.292805, C02, 5.191839
19.792619, C02, 2.621334
23.291314, C02, 3.34131
23.391277, C02, 9.938871
23.49124, C02, 3.336899
42.184269, C02, 13.49967
42.284231, C02, 3.41324
42.484157, C02, 2.976128
42.584119, C02, 13.51124
42.684082, C02, 2.763788
44.183523, C02, 3.950281
44.283486, C02, 13.26824
44.383448, C02, 2.812927
56.678863, C02, 7.432374
56.778826, C02, 12.86364
56.878789, C02, 6.173424
82.069394, C02, 11.01047
82.16935700000001, C02, 10.36354
82.469245, C02, 6.626064
82.569208, C02, 5.057257
92.165629, C02, 12.21239
92.265592, C02, 9.893737
93.06529399999999, C02, 11.28536
93.165257, C02, 3.735432
93.365182, C02, 4.692244
93.46514500000001, C02, 10.73913
94.36480899999999, C02, 2.666695
94.564735, C02, 3.20924
94.76466000000001, C02, 2.709997
110.858658, C02, 7.369288
110.958621, C02, 6.772686
112.957875, C02, 3.853734
113.057838, C02, 7.838132
118.455825, C02, 7.707361
125.553178, C02, 12.00676
125.653141, C02, 9.217876
128.55206, C02, 3.948171
128.652023, C02, 2.647336
137.248817, C02, 12.35975
137.34878, C02, 7.422098
149.544232, C02, 8.445658
149.644194, C02, 12.73938
151.743411, C02, 3.305027
151.843374, C02, 14.52961
151.943337, C02, 8.68191
154.142517, C02, 6.115309
154.242479, C02, 8.273533
171.136179, C02, 8.059345
171.236142, C02, 12.38782
171.336105, C02, 8.964577
175.534539, C02, 5.970672
175.634502, C02, 14.66025
175.734465, C02, 7.301985
176.134316, C02, 3.103348
182.931781, C02, 6.562366
184.73111, C02, 4.127382
187.33014, C02, 3.067319
187.430103, C02, 9.308034
187.630029, C02, 6.205831
187.729991, C02, 8.516182
187.829954, C02, 4.664158
187.929917, C02, 6.705524
189.029507, C02, 2.825602
203.524101, C02, 7.5502
207.122759, C02, 3.228921
212.920597, C02, 3.249178
215.919479, C02, 15.57496
216.019441, C02, 9.765184
223.116795, C02, 2.851838
223.216757, C02, 12.7928
223.816534, C02, 4.255907
223.916496, C02, 8.257688
225.216012, C02, 5.061854
225.315975, C02, 13.46037
225.415937, C02, 8.103943
226.015714, C02, 6.20121
226.61549, C02, 3.125673
228.614744, C02, 2.606454
229.614372, C02, 7.453381
229.714334, C02, 14.82808
231.113812, C02, 3.665341
231.213775, C02, 4.65683
245.808333, C02, 3.406191
245.908295, C02, 12.25035
246.008258, C02, 8.895934
248.007512, C02, 3.105495
248.107475, C02, 4.981318
251.60617, C02, 6.282825
251.706133, C02, 8.778687
254.90494, C02, 4.034001
255.004903, C02, 8.004791
255.204828, C02, 3.408046
255.304791, C02, 4.15905
257.903822, C02, 11.49603
258.003785, C02, 12.40762
260.40289, C02, 7.613159
268.000057, C02, 10.63175
268.100019, C02, 6.336756
270.799013, C02, 12.98915
270.898976, C02, 7.143026
285.493533, C02, 6.495941
288.392452, C02, 6.308669
288.492415, C02, 4.912264
290.691595, C02, 9.28689
290.791557, C02, 14.09194
294.989992, C02, 4.153218
299.588277, C02, 5.959175
299.688239, C02, 13.28051
299.788202, C02, 11.74119
309.884437, C02, 10.39339
309.9844, C02, 3.407331
310.784102, C02, 6.649513
310.884064, C02, 7.176137
326.278323, C02, 2.720119
326.378286, C02, 2.920145
327.377913, C02, 6.23055
327.477876, C02, 6.066792
328.277578, C02, 3.423485
328.377541, C02, 6.502789
329.876981, C02, 10.30303
329.976944, C02, 11.17976
330.076907, C02, 3.329494
337.973962, C02, 7.410837
338.373813, C02, 10.00222
338.473775, C02, 15.39131
341.772545, C02, 3.564744
342.072433, C02, 2.847548
342.272359, C02, 2.948657
353.368221, C02, 4.709197
354.667736, C02, 5.022206
354.767699, C02, 9.746181
355.767326, C02, 12.64099
355.867289, C02, 4.276209
355.967252, C02, 13.45034
