 , C00, C07, C08, C16, C18, C24, C25, C29, C32, C36, C39, C44, C45, C49
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
431.6840783861065, 2.665963, 0.02193936, 1.001275e-09, 0.1038357, 0.2046982, 0.01275489, 0.2465574, 2.903225e-14, 0.1660414, 1.035444, 0.5232524, 0.8755888, 2.44399, 0.2111031
431.7840283926789, 2.504892, 0.02088799, 8.779162e-10, 0.09483137, 0.1898408, 0.01205931, 0.2328532, 2.693757e-14, 0.1527832, 0.9821328, 0.494343, 0.8275453, 2.29925, 0.1976449
431.8839783992512, 2.353552, 0.01988701, 7.697555e-10, 0.08660786, 0.1760618, 0.01140167, 0.2199107, 2.499402e-14, 0.1405836, 0.9315667, 0.4670309, 0.782138, 2.163082, 0.1850447
431.9839284058236, 2.211356, 0.01893399, 6.749204e-10, 0.07909747, 0.6562373, 0.01077988, 0.2076875, 2.319069e-14, 0.1293581, 0.883604, 0.8353779, 0.8600482, 2.034979, 0.1732478
432.083878412396, 2.077751, 0.01802664, 5.917691e-10, 0.07223836, 0.6086062, 0.01019201, 0.1961438, 2.151748e-14, 0.119029, 0.8381108, 0.7892238, 0.8128574, 1.914462, 0.4232566
432.1838284189684, 1.952218, 0.01716277, 5.188622e-10, 0.06597406, 0.5644323, 0.009636194, 0.1852417, 1.996499e-14, 0.1095246, 0.7949598, 0.7456197, 0.768256, 1.801082, 0.3962732
432.2837784255408, 1.83427, 0.0163403, 4.549376e-10, 0.06025297, 0.5234647, 0.009110691, 0.1749455, 1.852451e-14, 0.1007792, 0.7540305, 0.7044247, 0.7261018, 1.694417, 0.3710101
432.3837284321131, 1.723448, 0.01555725, 3.988885e-10, 0.055028, 0.4854705, 0.008613845, 0.1652216, 1.718796e-14, 1.344621, 0.7152085, 0.6655058, 0.6862606, 1.594069, 0.3473575
432.4836784386855, 1.619321, 0.01481172, 3.497448e-10, 0.05025613, 0.4502341, 0.008144095, 0.1560382, 1.594785e-14, 1.454672, 0.6783853, 0.628737, 1.288353, 1.499664, 0.3252129
432.5836284452579, 1.521485, 0.01410192, 3.066557e-10, 0.04589806, 0.4175552, 0.007699961, 0.1473653, 1.479721e-14, 1.338518, 0.6434579, 0.5939997, 1.217661, 1.410849, 0.4751426
432.6835784518303, 1.429561, 0.01342613, 2.688752e-10, 0.04191791, 0.3872481, 0.007280049, 0.1391744, 1.372958e-14, 1.231638, 0.6103288, 0.5611817, 1.150849, 1.327295, 0.4448514
432.7835284584027, 1.34319, 0.01278273, 2.357494e-10, 0.0382829, 0.3591409, 0.006883036, 0.1314387, 1.273899e-14, 1.133293, 0.5789054, 0.5301768, 1.087702, 1.248689, 0.4164913
432.883478464975, 1.262038, 0.01217016, 2.067047e-10, 0.03496312, 0.3330737, 0.006507674, 0.1241331, 1.181987e-14, 2.379687, 0.5490999, 0.5008848, 1.028019, 1.231332, 0.3899392
432.9834284715474, 1.185788, 0.01158695, 1.812383e-10, 0.03193121, 0.3088985, 0.006152782, 0.1172335, 1.096706e-14, 2.189671, 0.5208289, 0.9209701, 1.099864, 1.50934, 0.3650799
433.0833784781198, 1.114146, 0.01103168, 1.589095e-10, 0.02916223, 0.286478, 0.005817243, 0.1107174, 1.017579e-14, 2.014828, 0.4940135, 0.8700871, 1.039514, 1.419952, 0.3418054
433.1833284846922, 1.046832, 0.01050302, 1.393316e-10, 0.02663336, 0.2656848, 0.005500004, 0.1045634, 9.441604e-15, 1.853946, 0.4685787, 0.8220154, 0.982476, 1.335859, 0.3200147
433.2832784912646, 0.9835846, 0.009999702, 1.221657e-10, 0.02432379, 0.2464009, 0.005200064, 0.09875157, 8.76039e-15, 1.70591, 0.4444534, 1.555802, 1.012945, 1.256746, 0.2996132
433.3832284978369, 0.9241587, 0.009520499, 1.071147e-10, 0.0222145, 0.2285166, 0.004916482, 0.09326273, 8.128326e-15, 1.569695, 0.4215703, 1.592176, 0.9573646, 1.182318, 0.421039
433.4831785044093, 0.8683232, 0.009064261, 9.391798e-11, 0.02028812, 0.2119304, 0.004648365, 0.08807898, 7.541865e-15, 1.444356, 0.3998653, 1.50421, 0.904834, 1.112298, 0.394197
433.5831285109817, 0.8158612, 0.008629886, 8.234714e-11, 0.03165821, 0.196548, 0.004394869, 0.08318335, 6.997718e-15, 1.329026, 0.3792779, 1.421103, 0.8551858, 1.046424, 0.3690662
433.6830785175541, 0.7665687, 0.008216328, 7.220183e-11, 0.3140582, 0.1822822, 0.004155198, 0.07855983, 6.492831e-15, 1.222904, 0.3597504, 1.342588, 0.8082618, 0.984452, 0.3455376
433.7830285241265, 0.7202544, 0.007822588, 6.330645e-11, 0.2868239, 0.1690518, 0.003928597, 0.0741933, 6.024371e-15, 1.125256, 0.3442668, 1.268411, 0.7639125, 0.92615, 0.3235089
433.8829785306988, 0.6767383, 0.007447717, 5.550699e-11, 0.2619514, 0.1567816, 0.003714353, 0.07006946, 5.589712e-15, 1.035406, 0.3265418, 1.198332, 0.7219967, 0.8713009, 0.3028847
