 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C17, C18
Time(s)/Cell Status, accepted, accepted, accepted, rejected, accepted, accepted, accepted, accepted, accepted, rejected, accepted, accepted, rejected, accepted, accepted, accepted, rejected, accepted, accepted
4.198442889533919, 4.384768, -0.2431409, 7.498322, 0.0874069, 0.4662143, -1.110254, 8.140656, -0.919755, 0.8465224, 0.5163656, 0.2861891, -1.22627, 0.9373789, -2.636964, -2.009302, -1.167573, 0.2844127, 18.23607, 2.357404
4.298405815475204, 2.701752, 0.2850512, 10.11666, 0.407205, -1.740911, -1.191821, 7.974627, -4.214046, 1.109967, 2.044337, -0.4185436, -0.2155258, -0.7114747, 0.1492005, -1.48667, -0.04708685, 0.07884269, 17.2734, 2.178585
4.398368741416487, 3.342067, 0.7692612, 12.20996, -1.43951, 1.541048, -0.6801487, 11.06711, 1.0798, -0.02135586, -0.1283596, -0.3491642, -0.3839603, -1.435393, 0.6469486, 0.3374468, 0.8320818, 1.064883, 14.99994, 4.791075
4.498331667357771, 2.836121, -1.454165, 9.498605, 0.8101854, -0.4413385, -2.004784, 12.42212, 0.4588384, -0.4350403, 1.015082, -1.147615, -0.4340347, -0.251191, -1.585372, 0.005615911, -0.3515397, -0.6512916, 14.32911, 2.023057
4.598294593299054, 2.314075, 1.511883, 12.87831, 0.9686584, -0.04281358, -1.034558, 11.09869, -0.7955108, 0.4278662, -0.2433024, -2.315003, 0.3488024, 0.05612021, 1.482734, 0.1746608, 0.6551787, -0.3581822, 15.92585, 2.692775
4.698257519240339, 4.163055, 0.3952506, 14.32697, 3.589614, -0.3583888, -1.308855, 10.91158, 0.7500013, 2.344985, 0.2238085, -0.3135723, 0.668964, -0.845329, -1.603878, 0.2958229, 1.93276, -1.294992, 14.82077, 0.8712659
4.798220445181622, 3.898236, -1.23174, 14.7427, 2.400704, 0.09962125, -0.03288965, 10.37007, -0.4949418, 0.3937534, 2.28775, -1.50114, -0.6999264, 0.1039217, -1.282655, 0.3576272, 0.889608, -0.6833814, 13.53098, 1.078076
4.898183371122906, 4.249717, 0.3879406, 17.26692, -0.2615513, -1.118074, -0.6318308, 10.93684, -0.4674463, 0.5802795, 2.102865, -0.1541844, 1.771103, 0.2959681, 1.307084, 1.073218, -0.4825546, -1.266535, 12.95987, 5.313778
4.998146297064189, 4.399136, -0.1447905, 18.62433, -2.587544, -0.1421608, -2.74465, 10.64839, -1.800414, 1.832465, 1.421131, 0.1566909, 0.4758938, 0.2700609, -0.2280271, 0.7146727, -1.438389, 0.2280796, 16.76875, 3.303366
5.098109223005474, 4.424206, -0.04384755, 19.97467, 0.350155, -1.360015, -0.6229234, 10.29272, -0.07627846, 0.09946596, 2.002701, -0.8837392, -0.9609053, -0.2565575, -0.8086029, 0.3595989, 0.2577002, -1.616843, 19.10109, 2.314961
5.198072148946757, 4.757034, -0.2962196, 19.96401, 1.964003, -1.487584, -0.1543313, 9.324072, -0.6298035, 1.069749, 1.569253, -1.749736, -1.384416, 1.200928, 0.5846116, -0.4350579, -1.733784, 0.2375396, 19.89386, 2.161031
5.298035074888041, 3.794041, 0.8276694, 20.29451, 2.648715, -0.53435, -0.05453584, 8.979035, 0.595382, 1.593019, 1.127736, -1.007671, 0.8539067, 0.1742011, -1.434609, -1.214589, 0.9125009, -0.7588457, 21.15397, 3.558412
5.397998000829325, 3.522844, -1.563581, 22.39654, 5.522665, -0.3865602, -0.625718, 7.76042, 0.6841362, 1.833356, -0.1869849, -0.8885121, 0.8665307, -0.7753791, 1.155749, -0.4185959, 1.340027, 0.1008052, 20.3044, 2.803129
5.497960926770609, 5.693669, -1.518413, 23.79349, -0.874378, 1.084142, -0.2614344, 8.516605, 0.3010758, 1.292554, 1.858747, -2.471593, -0.2153996, 0.4044442, -0.06205869, 0.04806863, -0.07264819, 0.5987955, 19.63855, 2.000105
5.597923852711893, 3.800434, -1.411182, 25.11277, 2.817557, -0.6628875, 1.219196, 6.555851, -0.5634088, 0.0368273, 0.8749315, 0.4105183, 0.7767889, -0.4050547, -0.03612538, -0.1059646, 0.6391894, 0.0352809, 17.63221, 1.16719
5.697886778653176, 4.877242, 0.6503699, 25.49419, 2.251022, -2.97093, 0.08959314, 7.028619, -1.391242, 1.944987, -0.9989783, 2.248175, 0.8157604, 1.460323, -0.1556372, -0.2899355, 1.170035, -1.72069, 18.34361, 2.320824
5.79784970459446, 4.439168, -0.2097632, 27.66748, 1.733737, -0.4768963, 1.191595, 6.583426, 1.986519, -1.235249, -0.07117098, -0.3526546, -1.088907, 1.12999, -2.713331, -0.2476113, -0.3906166, 0.7283847, 17.70691, 2.724586
5.897812630535744, 4.857071, -0.7595637, 27.96725, 2.775158, -1.006824, -1.709369, 3.302657, 1.190017, -2.070047, -0.0150689, 1.229253, -0.4533461, 0.3391472, -0.1750614, -1.492336, 1.813115, 0.05092651, 18.09644, 2.531307
5.997775556477028, 4.62333, 0.6484078, 29.56245, 2.978407, -1.072754, -1.520617, 4.742855, -1.355777, 0.8506283, -1.757986, 0.5161015, -2.266963, 1.380047, -0.8550358, -0.6778594, -1.055024, -1.865491, 16.62122, 2.700579
6.097738482418311, 4.513173, 1.216456, 30.75427, 2.651421, -0.5965868, -0.1802272, 3.913738, -0.4755903, -0.8894543, -0.2590493, -1.8652, 0.5791155, -1.046604, -0.04796571, -0.2443255, -0.6590217, 1.279434, 13.91954, 0.5041347
6.197701408359595, 5.408427, 0.504592, 30.97975, 4.812995, -1.079807, -2.137342, 4.344275, -1.366503, -1.084137, -1.003242, 0.3770671, -0.04096686, 0.7499903, -0.7630952, 0.05539778, -0.157868, 0.6746752, 16.56163, 2.737212
6.297664334300879, 4.29761, -1.728805, 33.25608, 0.3529403, -0.1857834, 0.04665353, 5.188441, -0.620979, 0.1938545, 0.5963275, 0.1685206, 0.810574, -1.700531, 1.619418, 0.1357664, 0.7019784, -0.9455824, 12.61523, 2.817122
6.397627260242163, 4.455196, 0.0775409, 33.03815, 2.384829, 0.1972354, 0.2789171, 4.552781, -0.2167387, 0.4152982, -1.854623, -0.5451134, 0.09313888, 0.2205989, -1.808209, 0.6536981, 0.01236939, -0.3797436, 15.46328, 2.670622
6.497590186183447, 5.672606, -2.717472, 32.37101, 3.957242, -1.542446, -0.141215, 4.178603, 0.1729992, -0.2757246, -1.355412, -0.2688429, 0.01441203, 1.388206, 0.3999086, 2.466215, 0.3109009, 1.617397, 15.90178, 1.819937
6.59755311212473, 3.802057, -0.7226818, 33.47739, 5.689793, -2.066716, -0.5678609, 3.940046, -1.175093, -0.2215902, -0.2142286, -0.192672, 1.163856, -1.411557, -0.113167, -2.529108, 0.2934805, 1.232786, 16.66514, 4.13687
6.697516038066015, 2.610027, -0.4848391, 35.7453, 4.609354, -0.6984453, -0.8488536, 3.933186, -1.724903, 0.129651, -1.369467, 0.02749963, -0.8284598, -1.369333, 1.3702, -2.514764, -0.1673748, -0.005473067, 19.60509, 3.762388
6.797478964007298, 2.593007, -0.5381808, 36.20623, 3.26273, -0.6869516, 1.603986, 3.006073, 0.0922728, 0.7183034, -0.3516456, -1.129668, -2.600437, -0.432161, -0.2355624, 1.519308, 0.006780357, 1.150609, 18.3822, 3.373645
6.897441889948582, 3.594138, -0.3530197, 38.09336, 3.29441, -1.039665, 0.3398671, 3.550159, -0.6123435, -0.456356, 0.9904448, -2.784676, -1.042816, 1.081882, -0.2691677, -0.6459973, -1.115177, 0.2563341, 19.95915, 2.432056
6.997404815889865, 3.811063, -1.624108, 36.6253, 6.939531, -0.8542424, -1.102327, 3.402903, 1.452103, 0.6878498, -1.337445, 0.2559884, 0.181315, 0.2638513, -0.8606417, -1.290684, 0.3277213, -0.04250478, 17.339, 2.550286
7.09736774183115, 3.18922, -1.634587, 39.64011, 1.715656, -1.961645, -0.3509708, 0.9230905, -0.04634381, -1.203524, -1.794294, -0.2241568, -2.171097, 0.2481042, -0.6735081, 0.1135884, -0.0619069, -0.8757621, 15.32772, 2.56394
7.197330667772433, 4.058855, -1.615127, 40.4063, 4.549837, -1.242502, -1.31606, 1.881126, 1.492889, -0.5836037, -1.123153, -1.227511, -1.176594, 0.0396114, 0.1773324, 0.05047871, 1.375932, 0.1184172, 15.41771, 3.754602
7.297293593713717, 5.026478, -2.037342, 39.91054, 2.614697, -0.9487525, -0.6048328, 2.374802, -0.3436606, -0.1187853, -0.6560602, -1.172381, 2.02011, -1.032888, -0.8190141, -0.7906124, -1.015715, 1.256788, 16.05816, 1.28132
7.397256519655, 3.174472, -2.251946, 40.62991, 3.163486, -0.6755683, -0.5227727, 1.245653, 0.9376453, -0.3172735, -1.034449, -1.153575, -0.1227516, -0.6137025, 0.08386069, -0.4708464, 0.2799083, 0.8126938, 14.87833, 2.545291
7.497219445596285, 3.930334, -2.086374, 43.58316, 1.110795, -0.2395533, -1.177834, 3.23824, -0.5434436, 0.4582762, 0.9484507, -1.811344, -1.508276, 1.846389, 0.3345373, 0.5542144, 0.5891612, 0.2286311, 15.18163, 2.492556
7.597182371537569, 4.223489, -1.984639, 44.43345, 0.5625244, -2.057218, 0.6872107, 2.71833, -1.23973, -0.2422065, 1.378868, -2.054906, -0.5798725, -1.080206, 0.440504, 0.09190498, -0.4320365, 1.755087, 16.00664, 3.733676
7.697145297478852, 3.221017, 1.254047, 44.98578, 1.679503, 0.1508547, 0.7437789, 1.389543, -0.2967672, -0.8367766, 0.3799824, -0.6910996, 0.667898, 0.9770419, -0.3796049, 0.9110206, 0.3586306, 1.943378, 15.37351, 2.599303
7.797108223420136, 3.689956, -2.096945, 43.13805, 3.505789, -1.158777, 1.431719, -0.01566692, -0.1184329, -1.235176, -0.5256298, -2.205971, 0.709049, -1.624964, -0.1648085, -0.4829415, 1.706818, 1.45441, 15.21432, 4.704338
7.89707114936142, 4.239029, -1.019448, 46.49154, 3.381294, -0.2115448, -0.4806373, 0.7348044, 0.228858, -2.320113, -0.2316249, -1.724049, -0.5422121, 1.547445, -2.070458, -0.3169652, -0.3285928, 1.374341, 14.61864, 5.123143
7.997034075302704, 4.758473, -2.051375, 48.24261, 2.984745, -1.130028, 0.5267552, 0.07073064, 0.2328792, -0.4592901, -1.66041, 0.7564082, -2.514035, 1.106641, -2.007718, -0.8604176, 0.3103171, 3.844118, 15.21573, 4.73716
8.096997001243988, 4.552043, 0.2601192, 49.17348, 3.078889, -0.2706508, -1.213383, 0.6644732, -0.6197387, -0.6306823, 0.3223738, -0.7095335, 0.7769031, 0.1003189, -0.2429903, 0.9475569, 0.4584318, 1.942669, 16.19007, 7.216258
8.19695992718527, 4.163785, -0.6739935, 47.40986, 5.007277, -0.3574504, 0.8019572, -0.05411639, 0.4012349, -2.001942, -0.5769612, -0.2132111, -0.4693936, 0.0320491, -2.275383, -1.177405, 0.5501723, 1.721509, 15.32883, 8.321141
8.296922853126555, 4.520552, -1.888695, 50.8169, 4.512816, -0.3548404, -2.756116, 2.503961, 0.5947984, 0.282285, -0.109076, -0.4926399, -1.3075, -1.691879, 0.8513938, -0.06765288, -0.2489138, 2.522642, 12.52762, 6.030205
8.396885779067839, 4.847661, -1.751707, 49.01814, 6.955061, -1.661288, -1.25943, -0.5066883, 2.000783, -0.4438744, 0.2255099, -1.915886, 0.2155731, 2.115095, -0.7494002, -0.2813536, -0.5808224, 1.887001, 14.03494, 6.096635
8.496848705009123, 4.747377, 0.7399195, 51.95769, 5.198812, -0.9102841, -2.352796, -0.4515812, 2.19927, -0.1476493, -0.897704, -1.374435, -0.2089381, 0.9108446, -1.159893, -0.1139508, 1.261802, 1.864065, 13.9003, 7.676209
8.596811630950407, 4.55965, -1.419368, 50.26621, 10.73959, -1.118368, -0.5587193, 2.137781, 1.101874, 1.003632, -0.4581488, -2.324508, -0.1055958, 1.611007, -1.568331, 0.1243704, 0.6712399, 1.301897, 12.95679, 5.934737
8.69677455689169, 5.848577, 0.4373283, 50.87066, 9.261642, -0.2072562, -0.3533889, 0.8891559, 1.469065, -0.4468123, -0.1600325, -0.8287322, -1.540586, -1.767671, 1.016345, -0.7455167, -0.5779961, -0.03815162, 14.75978, 4.506249
8.796737482832974, 5.605921, 0.5005684, 51.57766, 10.04986, -2.035783, -1.301596, -0.1579729, -0.3031901, 1.155598, -2.011536, -0.526863, 0.1914941, -1.39858, 0.5415539, -0.6323633, -0.638701, -0.6093332, 16.64378, 4.083163
8.896700408774258, 5.5028, -0.005764806, 53.43055, 8.918211, 0.6913739, 0.7477367, -1.041307, 0.0566861, -1.222855, -1.936257, -1.096157, 0.08362669, -0.7605499, 0.5892764, -1.154172, 1.388552, -0.1651864, 19.43924, 5.556273
8.996663334715542, 4.287235, -0.4539156, 52.84354, 9.485996, 0.3361704, -0.2896314, 0.1925833, -0.9471024, -1.80785, -0.7316622, 0.5164647, -0.9278706, -0.3411255, 0.1770044, 0.2079072, -0.5391383, -0.5628662, 20.78684, 4.562028
9.096626260656825, 5.448748, 0.2424245, 53.52274, 9.761463, -0.3942513, -0.1485958, 0.5202062, 0.1163426, 0.1885201, 0.2053021, -1.496609, 0.3912676, -0.3659631, 0.6110736, 0.05356185, 0.02109846, 2.120103, 19.58353, 4.445722
9.196589186598109, 3.923281, 0.5411499, 54.89827, 10.57173, -1.911081, -0.7561962, 0.0328041, 1.937657, -0.1380483, -0.1848864, -2.075567, 0.7970839, -0.01101578, 0.4878129, -0.8116752, 0.6340488, -0.5585088, 18.1938, 5.421063
9.296552112539393, 5.063654, -2.674324, 55.1115, 10.66245, -0.6906929, -1.390344, -2.065043, 1.583447, -0.690109, -1.280237, 0.9242262, -0.6036937, -1.047545, -0.3797909, -0.9188858, -0.3539416, 0.5193995, 18.11468, 4.141675
9.396515038480677, 4.856084, -1.300057, 54.24104, 15.66048, 1.131762, 0.297952, 2.872329, 2.033881, 1.278504, 0.02515638, 0.1737091, 0.5996281, -0.05047368, -0.470363, -1.531871, 0.5357324, -0.5917317, 18.51289, 6.431882
9.49647796442196, 5.8502, -1.564968, 56.12602, 11.96563, 0.4922162, 1.265193, 1.128367, 0.4382454, -0.5922791, -0.5426151, -1.42072, 0.1809851, -0.883532, 0.4598486, 0.8887017, -0.5627788, 0.1985343, 16.49815, 4.525867
9.596440890363244, 6.012193, -2.519125, 56.00433, 13.25269, 0.07900427, -1.779657, 0.6721827, -0.5820636, -0.2121, -1.429487, 0.4415745, -0.3132928, -0.7475868, -0.02657239, 0.3565889, -1.00156, -0.2187886, 17.08384, 4.143651
9.696403816304528, 6.224903, -1.047708, 54.95655, 11.02187, -0.6809628, -0.7608539, 0.4319741, 1.934818, 0.09196912, 1.383187, 0.432672, 1.70973, -0.3801419, -1.061369, -0.2757805, 1.599029, -0.9062707, 14.9114, 5.292779
9.796366742245812, 5.259175, 0.4522184, 53.31667, 12.25923, -0.8973305, -0.1117808, -0.4207401, 0.06400615, -0.5310969, -1.496938, 1.276858, -0.1227621, 2.24328, -0.1185604, -1.36252, 0.6214554, 0.09022817, 16.68169, 6.311986
9.896329668187096, 2.249735, -0.2636806, 54.28202, 13.0403, -0.6671876, 0.7722493, 0.1214292, -0.3622746, 0.2277329, -0.1065181, -1.603482, -2.740155, 1.5911, -0.8695745, -0.1824402, 1.580516, 2.258081, 16.80211, 4.282173
9.996292594128379, 5.426341, -0.4745906, 48.1916, 11.57028, -0.7481218, -0.1988185, -0.8776428, 1.351064, -0.9361743, -0.7393641, -1.005943, -0.1212536, -0.7525116, -0.4893, -0.5542192, -0.5829881, 1.169121, 17.96818, 3.47592
10.09625552006966, 4.406223, -0.4957998, 46.13148, 14.08646, 0.7301961, 0.898584, -0.8526689, -0.6007679, -1.46615, -0.3930631, -0.1240489, 1.883414, 1.16066, -1.228882, -0.3445041, -0.360166, 1.16603, 20.20001, 5.661298
10.19621844601095, 5.318602, 0.1895817, 44.28491, 12.46648, -1.971516, -0.7871383, 0.5193305, 1.564642, 0.599812, 0.9388291, -1.476665, -0.3106678, 0.7117494, 0.1693536, -1.24537, -1.645538, -0.4419517, 20.6592, 4.019548
10.29618137195223, 4.369084, -0.3746083, 43.06207, 12.25981, -1.542124, -0.4429584, -0.3413246, 1.716881, -1.437977, 1.097462, 0.9344826, 1.02861, -0.5417812, 0.5795929, -0.3059036, -1.27089, 1.093642, 20.35554, 5.460724
